"Label (Grouping)","Massachusetts!!Estimate","Massachusetts!!Margin of Error","Massachusetts!!Percent","Massachusetts!!Percent Margin of Error","ZCTA5 02149!!Estimate","ZCTA5 02149!!Margin of Error","ZCTA5 02149!!Percent","ZCTA5 02149!!Percent Margin of Error"
"    Population 25 years and over","4,902,868","±589","4,902,868","(X)","33,890","±967","33,890","(X)"
"        Less than 9th grade","207,481","±3,821","4.2%","±0.1","3,773","±693","11.1%","±2.1"
"        9th to 12th grade, no diploma","225,734","±3,923","4.6%","±0.1","2,540","±510","7.5%","±1.5"
"        High school graduate (includes equivalency)","1,137,085","±9,926","23.2%","±0.2","11,623","±1,309","34.3%","±3.4"
"        Some college, no degree","739,611","±7,345","15.1%","±0.2","5,971","±746","17.6%","±2.2"
"        Associate's degree","376,608","±4,932","7.7%","±0.1","1,711","±340","5.0%","±1.0"
"        Bachelor's degree","1,215,939","±8,658","24.8%","±0.2","5,461","±826","16.1%","±2.4"
"        Graduate or professional degree","1,000,410","±8,572","20.4%","±0.2","2,811","±518","8.3%","±1.5"
"        High school graduate or higher","4,469,653","±5,853","91.2%","±0.1","27,577","±1,299","81.4%","±2.3"
"        Bachelor's degree or higher","2,216,349","±12,650","45.2%","±0.3","8,272","±1,057","24.4%","±3.0"
"VETERAN STATUS","","","","","","","",""
"    Civilian population 18 years and over","5,596,622","±698","5,596,622","(X)","37,540","±895","37,540","(X)"
"        Civilian veterans","277,442","±3,409","5.0%","±0.1","899","±253","2.4%","±0.7"
"DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION","","","","","","","",""
"    Total Civilian Noninstitutionalized Population","6,922,305","±655","6,922,305","(X)","48,443","±251","48,443","(X)"
"        With a disability","803,600","±8,111","11.6%","±0.1","5,677","±763","11.7%","±1.6"
"    Under 18 years","1,386,984","±319","1,386,984","(X)","11,023","±921","11,023","(X)"
"        With a disability","64,995","±2,247","4.7%","±0.2","861","±291","7.8%","±2.6"
"    18 to 64 years","4,413,041","±997","4,413,041","(X)","31,939","±987","31,939","(X)"
"        With a disability","393,175","±6,150","8.9%","±0.1","2,929","±520","9.2%","±1.5"
"    65 years and over","1,122,280","±664","1,122,280","(X)","5,481","±589","5,481","(X)"
"        With a disability","345,430","±3,933","30.8%","±0.3","1,887","±377","34.4%","±5.4"
"RESIDENCE 1 YEAR AGO","","","","","","","",""
"    Population 1 year and over","6,925,117","±1,896","6,925,117","(X)","48,004","±323","48,004","(X)"
"        Same house","6,062,747","±11,850","87.5%","±0.2","42,361","±1,171","88.2%","±2.3"
"        Different house (in the U.S. or abroad)","862,370","±11,510","12.5%","±0.2","5,643","±1,126","11.8%","±2.3"
"            Different house in the U.S.","800,834","±10,863","11.6%","±0.2","5,131","±1,090","10.7%","±2.3"
"                Same county","446,141","±8,933","6.4%","±0.1","3,265","±900","6.8%","±1.9"
"                Different county","354,693","±6,215","5.1%","±0.1","1,866","±558","3.9%","±1.2"
"                    Same state","205,752","±5,091","3.0%","±0.1","1,346","±485","2.8%","±1.0"
"                    Different state","148,941","±3,990","2.2%","±0.1","520","±331","1.1%","±0.7"
"            Abroad","61,536","±2,941","0.9%","±0.1","512","±293","1.1%","±0.6"
"PLACE OF BIRTH","","","","","","","",""
"    Total population","6,991,852","*****","6,991,852","(X)","48,584","±227","48,584","(X)"
"        Native","5,782,135","±10,227","82.7%","±0.1","27,590","±1,407","56.8%","±2.8"
"            Born in United States","5,572,843","±10,550","79.7%","±0.2","26,064","±1,429","53.6%","±2.9"
"                State of residence","4,174,551","±11,954","59.7%","±0.2","22,427","±1,466","46.2%","±3.0"
"                Different state","1,398,292","±9,460","20.0%","±0.1","3,637","±640","7.5%","±1.3"
"            Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)","209,292","±4,176","3.0%","±0.1","1,526","±608","3.1%","±1.3"
"        Foreign born","1,209,717","±10,227","17.3%","±0.1","20,994","±1,372","43.2%","±2.8"
"U.S. CITIZENSHIP STATUS","","","","","","","",""
"    Foreign-born population","1,209,717","±10,227","1,209,717","(X)","20,994","±1,372","20,994","(X)"
"        Naturalized U.S. citizen","657,058","±6,826","54.3%","±0.5","8,350","±879","39.8%","±4.0"
"        Not a U.S. citizen","552,659","±8,065","45.7%","±0.5","12,644","±1,310","60.2%","±4.0"
"YEAR OF ENTRY","","","","","","","",""
"    Population born outside the United States","1,419,009","±10,550","1,419,009","(X)","22,520","±1,408","22,520","(X)"
"        Native","209,292","±4,176","209,292","(X)","1,526","±608","1,526","(X)"
"            Entered 2010 or later","61,308","±2,860","29.3%","±1.1","739","±481","48.4%","±18.7"
"            Entered before 2010","147,984","±3,102","70.7%","±1.1","787","±322","51.6%","±18.7"
"        Foreign born","1,209,717","±10,227","1,209,717","(X)","20,994","±1,372","20,994","(X)"
"            Entered 2010 or later","385,828","±7,484","31.9%","±0.5","7,047","±1,122","33.6%","±4.1"
"            Entered before 2010","823,889","±8,082","68.1%","±0.5","13,947","±998","66.4%","±4.1"
"WORLD REGION OF BIRTH OF FOREIGN BORN","","","","","","","",""
"    Foreign-born population, excluding population born at sea","1,209,717","±10,227","1,209,717","(X)","20,994","±1,372","20,994","(X)"
"        Europe","233,623","±4,981","19.3%","±0.4","1,584","±481","7.5%","±2.3"
"        Asia","372,717","±3,581","30.8%","±0.3","2,954","±783","14.1%","±3.6"
"        Africa","113,823","±3,313","9.4%","±0.3","870","±431","4.1%","±2.0"
"        Oceania","4,098","±490","0.3%","±0.1","43","±50","0.2%","±0.2"
"        Latin America","456,601","±7,328","37.7%","±0.5","15,505","±1,284","73.9%","±3.9"
"        Northern America","28,855","±1,370","2.4%","±0.1","38","±46","0.2%","±0.2"
"LANGUAGE SPOKEN AT HOME","","","","","","","",""
"    Population 5 years and over","6,633,909","±261","6,633,909","(X)","45,716","±550","45,716","(X)"
"        English only","5,018,331","±10,572","75.6%","±0.2","17,532","±1,404","38.3%","±3.0"
"        Language other than English","1,615,578","±10,535","24.4%","±0.2","28,184","±1,383","61.7%","±3.0"
"            Speak English less than ""very well""","631,900","±9,016","9.5%","±0.1","14,375","±1,066","31.4%","±2.4"
"        Spanish","623,189","±4,858","9.4%","±0.1","11,405","±1,574","24.9%","±3.5"
"            Speak English less than ""very well""","262,100","±4,775","4.0%","±0.1","5,147","±1,102","11.3%","±2.5"
"        Other Indo-European languages","601,764","±8,787","9.1%","±0.1","14,187","±1,729","31.0%","±3.7"
"            Speak English less than ""very well""","210,816","±5,330","3.2%","±0.1","7,721","±1,081","16.9%","±2.3"
"        Asian and Pacific Islander languages","291,065","±4,510","4.4%","±0.1","1,843","±575","4.0%","±1.2"
"            Speak English less than ""very well""","130,881","±3,152","2.0%","±0.1","1,163","±450","2.5%","±1.0"
"        Other languages","99,560","±3,943","1.5%","±0.1","749","±415","1.6%","±0.9"
"            Speak English less than ""very well""","28,103","±1,866","0.4%","±0.1","344","±199","0.8%","±0.4"
"ANCESTRY","","","","","","","",""
"    Total population","6,991,852","*****","6,991,852","(X)","48,584","±227","48,584","(X)"
"        American","260,364","±6,504","3.7%","±0.1","1,435","±587","3.0%","±1.2"
"        Arab","72,487","±3,641","1.0%","±0.1","523","±405","1.1%","±0.8"
"        Czech","12,119","±1,098","0.2%","±0.1","57","±49","0.1%","±0.1"
"        Danish","14,346","±1,162","0.2%","±0.1","63","±79","0.1%","±0.2"
"        Dutch","34,354","±1,922","0.5%","±0.1","15","±33","0.0%","±0.1"
"        English","655,283","±8,406","9.4%","±0.1","767","±216","1.6%","±0.4"
"        French (except Basque)","375,415","±6,388","5.4%","±0.1","469","±190","1.0%","±0.4"
"        French Canadian","235,524","±4,384","3.4%","±0.1","422","±175","0.9%","±0.4"
"        German","387,135","±7,027","5.5%","±0.1","609","±280","1.3%","±0.6"
"        Greek","76,566","±3,218","1.1%","±0.1","116","±80","0.2%","±0.2"
"        Hungarian","19,068","±1,432","0.3%","±0.1","47","±56","0.1%","±0.1"
"        Irish","1,345,219","±11,619","19.2%","±0.2","4,088","±755","8.4%","±1.5"
"        Italian","815,794","±9,186","11.7%","±0.1","5,750","±999","11.8%","±2.1"
"        Lithuanian","43,215","±2,035","0.6%","±0.1","83","±67","0.2%","±0.1"
"        Norwegian","35,032","±1,997","0.5%","±0.1","45","±37","0.1%","±0.1"
"        Polish","283,050","±4,814","4.0%","±0.1","504","±223","1.0%","±0.5"
"        Portuguese","270,183","±5,260","3.9%","±0.1","1,109","±371","2.3%","±0.8"
"        Russian","91,511","±3,161","1.3%","±0.1","358","±269","0.7%","±0.6"
"        Scotch-Irish","41,714","±2,151","0.6%","±0.1","41","±37","0.1%","±0.1"
"        Scottish","134,503","±3,385","1.9%","±0.1","239","±157","0.5%","±0.3"
"        Slovak","7,069","±828","0.1%","±0.1","0","±28","0.0%","±0.1"
"        Subsaharan African","158,921","±4,752","2.3%","±0.1","716","±359","1.5%","±0.7"
"        Swedish","102,031","±2,873","1.5%","±0.1","137","±124","0.3%","±0.3"
"        Swiss","10,126","±912","0.1%","±0.1","0","±28","0.0%","±0.1"
"        Ukrainian","24,760","±1,792","0.4%","±0.1","134","±123","0.3%","±0.3"
"        Welsh","23,388","±1,506","0.3%","±0.1","71","±47","0.1%","±0.1"
"        West Indian (excluding Hispanic origin groups)","139,627","±4,694","2.0%","±0.1","3,148","±894","6.5%","±1.8"
"COMPUTERS AND INTERNET USE","","","","","","","",""
"    Total households","2,714,448","±4,158","2,714,448","(X)","17,091","±741","17,091","(X)"
"        With a computer","2,538,022","±5,269","93.5%","±0.1","15,777","±658","92.3%","±1.5"
"        With a broadband Internet subscription","2,431,466","±6,695","89.6%","±0.2","15,464","±716","90.5%","±1.6"
