"Label (Grouping)","Massachusetts!!Estimate","Massachusetts!!Margin of Error","Massachusetts!!Percent","Massachusetts!!Percent Margin of Error","ZCTA5 01506!!Estimate","ZCTA5 01506!!Margin of Error","ZCTA5 01506!!Percent","ZCTA5 01506!!Percent Margin of Error"
"        Other relatives","394,812","±8,541","5.9%","±0.1","267","±123","7.8%","±3.6"
"        Other nonrelatives","271,643","±6,161","4.0%","±0.1","47","±38","1.4%","±1.1"
"MARITAL STATUS","","","","","","","",""
"    Males 15 years and over","2,831,580","±492","2,831,580","(X)","1,401","±126","1,401","(X)"
"        Never married","1,113,128","±7,242","39.3%","±0.3","486","±117","34.7%","±6.7"
"        Now married, except separated","1,388,255","±8,794","49.0%","±0.3","749","±90","53.5%","±7.0"
"        Separated","37,600","±1,670","1.3%","±0.1","0","±13","0.0%","±2.8"
"        Widowed","65,484","±1,934","2.3%","±0.1","8","±14","0.6%","±1.0"
"        Divorced","227,113","±4,005","8.0%","±0.1","158","±75","11.3%","±5.1"
"    Females 15 years and over","3,024,592","±465","3,024,592","(X)","1,560","±113","1,560","(X)"
"        Never married","1,055,131","±6,774","34.9%","±0.2","384","±121","24.6%","±7.1"
"        Now married, except separated","1,350,368","±8,695","44.6%","±0.3","770","±99","49.4%","±7.5"
"        Separated","55,256","±1,859","1.8%","±0.1","17","±19","1.1%","±1.2"
"        Widowed","239,073","±3,906","7.9%","±0.1","239","±108","15.3%","±6.5"
"        Divorced","324,764","±4,024","10.7%","±0.1","150","±76","9.6%","±4.8"
"FERTILITY","","","","","","","",""
"    Number of women 15 to 50 years old who had a birth in the past 12 months","75,648","±2,253","75,648","(X)","19","±21","19","(X)"
"        Unmarried women (widowed, divorced, and never married)","21,673","±1,166","28.6%","±1.4","10","±16","52.6%","±52.6"
"            Per 1,000 unmarried women","21","±1","(X)","(X)","24","±38","(X)","(X)"
"        Per 1,000 women 15 to 50 years old","45","±1","(X)","(X)","28","±32","(X)","(X)"
"        Per 1,000 women 15 to 19 years old","4","±1","(X)","(X)","0","±359","(X)","(X)"
"        Per 1,000 women 20 to 34 years old","66","±3","(X)","(X)","62","±67","(X)","(X)"
"        Per 1,000 women 35 to 50 years old","36","±2","(X)","(X)","0","±131","(X)","(X)"
"GRANDPARENTS","","","","","","","",""
"    Number of grandparents living with own grandchildren under 18 years","125,752","±3,505","125,752","(X)","106","±63","106","(X)"
"        Grandparents responsible for grandchildren","30,300","±1,689","24.1%","±1.2","20","±33","18.9%","±28.3"
"        Years responsible for grandchildren","","","","","","","",""
"            Less than 1 year","4,707","±698","3.7%","±0.5","0","±13","0.0%","±30.4"
"            1 or 2 years","6,316","±677","5.0%","±0.5","0","±13","0.0%","±30.4"
"            3 or 4 years","5,630","±671","4.5%","±0.5","0","±13","0.0%","±30.4"
"            5 or more years","13,647","±1,024","10.9%","±0.8","20","±33","18.9%","±28.3"
"    Number of grandparents responsible for own grandchildren under 18 years","30,300","±1,689","30,300","(X)","20","±33","20","(X)"
"        Who are female","20,516","±1,259","67.7%","±1.5","10","±17","50.0%","±8.7"
"        Who are married","19,550","±1,487","64.5%","±2.5","20","±33","100.0%","±73.6"
"SCHOOL ENROLLMENT","","","","","","","",""
"    Population 3 years and over enrolled in school","1,720,058","±5,824","1,720,058","(X)","764","±112","764","(X)"
"        Nursery school, preschool","102,274","±2,603","5.9%","±0.1","31","±35","4.1%","±4.6"
"        Kindergarten","75,256","±2,443","4.4%","±0.1","21","±24","2.7%","±3.2"
"        Elementary school (grades 1-8)","616,062","±3,164","35.8%","±0.2","295","±105","38.6%","±13.6"
"        High school (grades 9-12)","346,224","±2,810","20.1%","±0.2","192","±85","25.1%","±11.3"
"        College or graduate school","580,242","±4,987","33.7%","±0.2","225","±106","29.5%","±11.5"
"EDUCATIONAL ATTAINMENT","","","","","","","",""
"    Population 25 years and over","4,902,868","±589","4,902,868","(X)","2,521","±137","2,521","(X)"
"        Less than 9th grade","207,481","±3,821","4.2%","±0.1","44","±40","1.7%","±1.6"
"        9th to 12th grade, no diploma","225,734","±3,923","4.6%","±0.1","99","±54","3.9%","±2.2"
"        High school graduate (includes equivalency)","1,137,085","±9,926","23.2%","±0.2","913","±182","36.2%","±7.3"
"        Some college, no degree","739,611","±7,345","15.1%","±0.2","507","±139","20.1%","±5.3"
"        Associate's degree","376,608","±4,932","7.7%","±0.1","258","±125","10.2%","±4.9"
"        Bachelor's degree","1,215,939","±8,658","24.8%","±0.2","479","±150","19.0%","±5.8"
"        Graduate or professional degree","1,000,410","±8,572","20.4%","±0.2","221","±96","8.8%","±3.7"
"        High school graduate or higher","4,469,653","±5,853","91.2%","±0.1","2,378","±149","94.3%","±2.7"
"        Bachelor's degree or higher","2,216,349","±12,650","45.2%","±0.3","700","±175","27.8%","±6.6"
"VETERAN STATUS","","","","","","","",""
"    Civilian population 18 years and over","5,596,622","±698","5,596,622","(X)","2,778","±91","2,778","(X)"
"        Civilian veterans","277,442","±3,409","5.0%","±0.1","241","±82","8.7%","±2.9"
"DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION","","","","","","","",""
"    Total Civilian Noninstitutionalized Population","6,922,305","±655","6,922,305","(X)","3,404","±41","3,404","(X)"
"        With a disability","803,600","±8,111","11.6%","±0.1","434","±140","12.7%","±4.1"
"    Under 18 years","1,386,984","±319","1,386,984","(X)","626","±86","626","(X)"
"        With a disability","64,995","±2,247","4.7%","±0.2","0","±13","0.0%","±6.2"
"    18 to 64 years","4,413,041","±997","4,413,041","(X)","2,010","±136","2,010","(X)"
"        With a disability","393,175","±6,150","8.9%","±0.1","162","±73","8.1%","±3.6"
"    65 years and over","1,122,280","±664","1,122,280","(X)","768","±136","768","(X)"
"        With a disability","345,430","±3,933","30.8%","±0.3","272","±123","35.4%","±12.7"
"RESIDENCE 1 YEAR AGO","","","","","","","",""
"    Population 1 year and over","6,925,117","±1,896","6,925,117","(X)","3,417","±29","3,417","(X)"
"        Same house","6,062,747","±11,850","87.5%","±0.2","3,226","±130","94.4%","±3.7"
"        Different house (in the U.S. or abroad)","862,370","±11,510","12.5%","±0.2","191","±126","5.6%","±3.7"
"            Different house in the U.S.","800,834","±10,863","11.6%","±0.2","191","±126","5.6%","±3.7"
"                Same county","446,141","±8,933","6.4%","±0.1","149","±106","4.4%","±3.1"
"                Different county","354,693","±6,215","5.1%","±0.1","42","±44","1.2%","±1.3"
"                    Same state","205,752","±5,091","3.0%","±0.1","42","±44","1.2%","±1.3"
"                    Different state","148,941","±3,990","2.2%","±0.1","0","±13","0.0%","±1.2"
"            Abroad","61,536","±2,941","0.9%","±0.1","0","±13","0.0%","±1.2"
"PLACE OF BIRTH","","","","","","","",""
"    Total population","6,991,852","*****","6,991,852","(X)","3,435","±24","3,435","(X)"
"        Native","5,782,135","±10,227","82.7%","±0.1","3,328","±72","96.9%","±2.0"
"            Born in United States","5,572,843","±10,550","79.7%","±0.2","3,312","±77","96.4%","±2.2"
"                State of residence","4,174,551","±11,954","59.7%","±0.2","2,719","±201","79.2%","±5.7"
"                Different state","1,398,292","±9,460","20.0%","±0.1","593","±188","17.3%","±5.5"
"            Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)","209,292","±4,176","3.0%","±0.1","16","±19","0.5%","±0.6"
"        Foreign born","1,209,717","±10,227","17.3%","±0.1","107","±70","3.1%","±2.0"
"U.S. CITIZENSHIP STATUS","","","","","","","",""
"    Foreign-born population","1,209,717","±10,227","1,209,717","(X)","107","±70","107","(X)"
"        Naturalized U.S. citizen","657,058","±6,826","54.3%","±0.5","50","±44","46.7%","±27.9"
"        Not a U.S. citizen","552,659","±8,065","45.7%","±0.5","57","±48","53.3%","±27.9"
"YEAR OF ENTRY","","","","","","","",""
"    Population born outside the United States","1,419,009","±10,550","1,419,009","(X)","123","±76","123","(X)"
"        Native","209,292","±4,176","209,292","(X)","16","±19","16","(X)"
"            Entered 2010 or later","61,308","±2,860","29.3%","±1.1","1","±3","6.3%","±21.3"
"            Entered before 2010","147,984","±3,102","70.7%","±1.1","15","±19","93.8%","±21.3"
"        Foreign born","1,209,717","±10,227","1,209,717","(X)","107","±70","107","(X)"
"            Entered 2010 or later","385,828","±7,484","31.9%","±0.5","13","±21","12.1%","±17.6"
"            Entered before 2010","823,889","±8,082","68.1%","±0.5","94","±61","87.9%","±17.6"
"WORLD REGION OF BIRTH OF FOREIGN BORN","","","","","","","",""
"    Foreign-born population, excluding population born at sea","1,209,717","±10,227","1,209,717","(X)","107","±70","107","(X)"
"        Europe","233,623","±4,981","19.3%","±0.4","32","±38","29.9%","±30.7"
"        Asia","372,717","±3,581","30.8%","±0.3","12","±15","11.2%","±18.0"
"        Africa","113,823","±3,313","9.4%","±0.3","0","±13","0.0%","±30.2"
"        Oceania","4,098","±490","0.3%","±0.1","0","±13","0.0%","±30.2"
"        Latin America","456,601","±7,328","37.7%","±0.5","33","±42","30.8%","±33.8"
"        Northern America","28,855","±1,370","2.4%","±0.1","30","±42","28.0%","±34.5"
"LANGUAGE SPOKEN AT HOME","","","","","","","",""
"    Population 5 years and over","6,633,909","±261","6,633,909","(X)","3,344","±61","3,344","(X)"
"        English only","5,018,331","±10,572","75.6%","±0.2","3,274","±84","97.9%","±1.7"
"        Language other than English","1,615,578","±10,535","24.4%","±0.2","70","±58","2.1%","±1.7"
"            Speak English less than ""very well""","631,900","±9,016","9.5%","±0.1","21","±25","0.6%","±0.8"
"        Spanish","623,189","±4,858","9.4%","±0.1","27","±33","0.8%","±1.0"
"            Speak English less than ""very well""","262,100","±4,775","4.0%","±0.1","8","±14","0.2%","±0.4"
"        Other Indo-European languages","601,764","±8,787","9.1%","±0.1","43","±46","1.3%","±1.4"
"            Speak English less than ""very well""","210,816","±5,330","3.2%","±0.1","13","±21","0.4%","±0.6"
"        Asian and Pacific Islander languages","291,065","±4,510","4.4%","±0.1","0","±13","0.0%","±1.2"
"            Speak English less than ""very well""","130,881","±3,152","2.0%","±0.1","0","±13","0.0%","±1.2"
"        Other languages","99,560","±3,943","1.5%","±0.1","0","±13","0.0%","±1.2"
"            Speak English less than ""very well""","28,103","±1,866","0.4%","±0.1","0","±13","0.0%","±1.2"
"ANCESTRY","","","","","","","",""
"    Total population","6,991,852","*****","6,991,852","(X)","3,435","±24","3,435","(X)"
"        American","260,364","±6,504","3.7%","±0.1","851","±305","24.8%","±8.9"
"        Arab","72,487","±3,641","1.0%","±0.1","9","±15","0.3%","±0.4"
"        Czech","12,119","±1,098","0.2%","±0.1","13","±18","0.4%","±0.5"
"        Danish","14,346","±1,162","0.2%","±0.1","0","±13","0.0%","±1.2"
"        Dutch","34,354","±1,922","0.5%","±0.1","0","±13","0.0%","±1.2"
"        English","655,283","±8,406","9.4%","±0.1","465","±147","13.5%","±4.3"
"        French (except Basque)","375,415","±6,388","5.4%","±0.1","413","±221","12.0%","±6.5"
"        French Canadian","235,524","±4,384","3.4%","±0.1","303","±136","8.8%","±3.9"
"        German","387,135","±7,027","5.5%","±0.1","160","±99","4.7%","±2.9"
"        Greek","76,566","±3,218","1.1%","±0.1","17","±19","0.5%","±0.6"
"        Hungarian","19,068","±1,432","0.3%","±0.1","0","±13","0.0%","±1.2"
"        Irish","1,345,219","±11,619","19.2%","±0.2","381","±153","11.1%","±4.4"
"        Italian","815,794","±9,186","11.7%","±0.1","180","±97","5.2%","±2.8"
"        Lithuanian","43,215","±2,035","0.6%","±0.1","52","±45","1.5%","±1.3"
"        Norwegian","35,032","±1,997","0.5%","±0.1","36","±32","1.0%","±0.9"
"        Polish","283,050","±4,814","4.0%","±0.1","190","±92","5.5%","±2.7"
"        Portuguese","270,183","±5,260","3.9%","±0.1","0","±13","0.0%","±1.2"
"        Russian","91,511","±3,161","1.3%","±0.1","0","±13","0.0%","±1.2"
"        Scotch-Irish","41,714","±2,151","0.6%","±0.1","26","±31","0.8%","±0.9"
"        Scottish","134,503","±3,385","1.9%","±0.1","100","±55","2.9%","±1.6"
"        Slovak","7,069","±828","0.1%","±0.1","0","±13","0.0%","±1.2"
"        Subsaharan African","158,921","±4,752","2.3%","±0.1","0","±13","0.0%","±1.2"
"        Swedish","102,031","±2,873","1.5%","±0.1","141","±75","4.1%","±2.2"
"        Swiss","10,126","±912","0.1%","±0.1","0","±13","0.0%","±1.2"
"        Ukrainian","24,760","±1,792","0.4%","±0.1","0","±13","0.0%","±1.2"
"        Welsh","23,388","±1,506","0.3%","±0.1","22","±37","0.6%","±1.1"
"        West Indian (excluding Hispanic origin groups)","139,627","±4,694","2.0%","±0.1","0","±13","0.0%","±1.2"
"COMPUTERS AND INTERNET USE","","","","","","","",""
"    Total households","2,714,448","±4,158","2,714,448","(X)","1,395","±122","1,395","(X)"
"        With a computer","2,538,022","±5,269","93.5%","±0.1","1,306","±113","93.6%","±3.6"
"        With a broadband Internet subscription","2,431,466","±6,695","89.6%","±0.2","1,192","±98","85.4%","±7.1"
