"Label (Grouping)","Massachusetts!!Estimate","Massachusetts!!Margin of Error","Massachusetts!!Percent","Massachusetts!!Percent Margin of Error","ZCTA5 02109!!Estimate","ZCTA5 02109!!Margin of Error","ZCTA5 02109!!Percent","ZCTA5 02109!!Percent Margin of Error"
"        High school (grades 9-12)","346,224","±2,810","20.1%","±0.2","11","±14","3.7%","±4.6"
"        College or graduate school","580,242","±4,987","33.7%","±0.2","161","±73","54.8%","±14.2"
"EDUCATIONAL ATTAINMENT","","","","","","","",""
"    Population 25 years and over","4,902,868","±589","4,902,868","(X)","3,206","±552","3,206","(X)"
"        Less than 9th grade","207,481","±3,821","4.2%","±0.1","53","±71","1.7%","±2.2"
"        9th to 12th grade, no diploma","225,734","±3,923","4.6%","±0.1","51","±36","1.6%","±1.2"
"        High school graduate (includes equivalency)","1,137,085","±9,926","23.2%","±0.2","266","±125","8.3%","±4.0"
"        Some college, no degree","739,611","±7,345","15.1%","±0.2","209","±107","6.5%","±3.3"
"        Associate's degree","376,608","±4,932","7.7%","±0.1","63","±43","2.0%","±1.4"
"        Bachelor's degree","1,215,939","±8,658","24.8%","±0.2","1,477","±430","46.1%","±8.4"
"        Graduate or professional degree","1,000,410","±8,572","20.4%","±0.2","1,087","±270","33.9%","±7.1"
"        High school graduate or higher","4,469,653","±5,853","91.2%","±0.1","3,102","±546","96.8%","±2.6"
"        Bachelor's degree or higher","2,216,349","±12,650","45.2%","±0.3","2,564","±533","80.0%","±6.2"
"VETERAN STATUS","","","","","","","",""
"    Civilian population 18 years and over","5,596,622","±698","5,596,622","(X)","3,333","±545","3,333","(X)"
"        Civilian veterans","277,442","±3,409","5.0%","±0.1","97","±49","2.9%","±1.6"
"DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION","","","","","","","",""
"    Total Civilian Noninstitutionalized Population","6,922,305","±655","6,922,305","(X)","3,508","±578","3,508","(X)"
"        With a disability","803,600","±8,111","11.6%","±0.1","133","±81","3.8%","±2.4"
"    Under 18 years","1,386,984","±319","1,386,984","(X)","257","±115","257","(X)"
"        With a disability","64,995","±2,247","4.7%","±0.2","0","±13","0.0%","±14.4"
"    18 to 64 years","4,413,041","±997","4,413,041","(X)","2,779","±506","2,779","(X)"
"        With a disability","393,175","±6,150","8.9%","±0.1","59","±56","2.1%","±2.1"
"    65 years and over","1,122,280","±664","1,122,280","(X)","472","±160","472","(X)"
"        With a disability","345,430","±3,933","30.8%","±0.3","74","±45","15.7%","±8.3"
"RESIDENCE 1 YEAR AGO","","","","","","","",""
"    Population 1 year and over","6,925,117","±1,896","6,925,117","(X)","3,598","±593","3,598","(X)"
"        Same house","6,062,747","±11,850","87.5%","±0.2","2,481","±449","69.0%","±8.3"
"        Different house (in the U.S. or abroad)","862,370","±11,510","12.5%","±0.2","1,117","±378","31.0%","±8.3"
"            Different house in the U.S.","800,834","±10,863","11.6%","±0.2","1,068","±374","29.7%","±8.3"
"                Same county","446,141","±8,933","6.4%","±0.1","610","±319","17.0%","±7.7"
"                Different county","354,693","±6,215","5.1%","±0.1","458","±158","12.7%","±4.2"
"                    Same state","205,752","±5,091","3.0%","±0.1","168","±123","4.7%","±3.3"
"                    Different state","148,941","±3,990","2.2%","±0.1","290","±106","8.1%","±3.0"
"            Abroad","61,536","±2,941","0.9%","±0.1","49","±44","1.4%","±1.2"
"PLACE OF BIRTH","","","","","","","",""
"    Total population","6,991,852","*****","6,991,852","(X)","3,627","±594","3,627","(X)"
"        Native","5,782,135","±10,227","82.7%","±0.1","3,081","±573","84.9%","±5.2"
"            Born in United States","5,572,843","±10,550","79.7%","±0.2","3,032","±559","83.6%","±4.9"
"                State of residence","4,174,551","±11,954","59.7%","±0.2","1,759","±452","48.5%","±7.4"
"                Different state","1,398,292","±9,460","20.0%","±0.1","1,273","±265","35.1%","±6.0"
"            Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)","209,292","±4,176","3.0%","±0.1","49","±48","1.4%","±1.3"
"        Foreign born","1,209,717","±10,227","17.3%","±0.1","546","±192","15.1%","±5.2"
"U.S. CITIZENSHIP STATUS","","","","","","","",""
"    Foreign-born population","1,209,717","±10,227","1,209,717","(X)","546","±192","546","(X)"
"        Naturalized U.S. citizen","657,058","±6,826","54.3%","±0.5","310","±141","56.8%","±17.6"
"        Not a U.S. citizen","552,659","±8,065","45.7%","±0.5","236","±130","43.2%","±17.6"
"YEAR OF ENTRY","","","","","","","",""
"    Population born outside the United States","1,419,009","±10,550","1,419,009","(X)","595","±185","595","(X)"
"        Native","209,292","±4,176","209,292","(X)","49","±48","49","(X)"
"            Entered 2010 or later","61,308","±2,860","29.3%","±1.1","0","±13","0.0%","±47.0"
"            Entered before 2010","147,984","±3,102","70.7%","±1.1","49","±48","100.0%","±47.0"
"        Foreign born","1,209,717","±10,227","1,209,717","(X)","546","±192","546","(X)"
"            Entered 2010 or later","385,828","±7,484","31.9%","±0.5","123","±71","22.5%","±11.6"
"            Entered before 2010","823,889","±8,082","68.1%","±0.5","423","±168","77.5%","±11.6"
"WORLD REGION OF BIRTH OF FOREIGN BORN","","","","","","","",""
"    Foreign-born population, excluding population born at sea","1,209,717","±10,227","1,209,717","(X)","546","±192","546","(X)"
"        Europe","233,623","±4,981","19.3%","±0.4","115","±62","21.1%","±11.4"
"        Asia","372,717","±3,581","30.8%","±0.3","292","±131","53.5%","±17.0"
"        Africa","113,823","±3,313","9.4%","±0.3","13","±20","2.4%","±3.8"
"        Oceania","4,098","±490","0.3%","±0.1","7","±11","1.3%","±2.1"
"        Latin America","456,601","±7,328","37.7%","±0.5","15","±22","2.7%","±4.1"
"        Northern America","28,855","±1,370","2.4%","±0.1","104","±108","19.0%","±16.6"
"LANGUAGE SPOKEN AT HOME","","","","","","","",""
"    Population 5 years and over","6,633,909","±261","6,633,909","(X)","3,503","±571","3,503","(X)"
"        English only","5,018,331","±10,572","75.6%","±0.2","2,945","±550","84.1%","±4.9"
"        Language other than English","1,615,578","±10,535","24.4%","±0.2","558","±170","15.9%","±4.9"
"            Speak English less than ""very well""","631,900","±9,016","9.5%","±0.1","144","±110","4.1%","±3.2"
"        Spanish","623,189","±4,858","9.4%","±0.1","156","±75","4.5%","±2.1"
"            Speak English less than ""very well""","262,100","±4,775","4.0%","±0.1","0","±13","0.0%","±1.1"
"        Other Indo-European languages","601,764","±8,787","9.1%","±0.1","215","±87","6.1%","±2.5"
"            Speak English less than ""very well""","210,816","±5,330","3.2%","±0.1","40","±32","1.1%","±0.9"
"        Asian and Pacific Islander languages","291,065","±4,510","4.4%","±0.1","151","±109","4.3%","±3.2"
"            Speak English less than ""very well""","130,881","±3,152","2.0%","±0.1","104","±103","3.0%","±3.0"
"        Other languages","99,560","±3,943","1.5%","±0.1","36","±50","1.0%","±1.5"
"            Speak English less than ""very well""","28,103","±1,866","0.4%","±0.1","0","±13","0.0%","±1.1"
"ANCESTRY","","","","","","","",""
"    Total population","6,991,852","*****","6,991,852","(X)","3,627","±594","3,627","(X)"
"        American","260,364","±6,504","3.7%","±0.1","118","±93","3.3%","±2.5"
"        Arab","72,487","±3,641","1.0%","±0.1","22","±20","0.6%","±0.5"
"        Czech","12,119","±1,098","0.2%","±0.1","0","±13","0.0%","±1.1"
"        Danish","14,346","±1,162","0.2%","±0.1","7","±11","0.2%","±0.3"
"        Dutch","34,354","±1,922","0.5%","±0.1","66","±48","1.8%","±1.3"
"        English","655,283","±8,406","9.4%","±0.1","227","±119","6.3%","±3.0"
"        French (except Basque)","375,415","±6,388","5.4%","±0.1","75","±61","2.1%","±1.7"
"        French Canadian","235,524","±4,384","3.4%","±0.1","40","±37","1.1%","±1.0"
"        German","387,135","±7,027","5.5%","±0.1","331","±120","9.1%","±3.2"
"        Greek","76,566","±3,218","1.1%","±0.1","81","±57","2.2%","±1.6"
"        Hungarian","19,068","±1,432","0.3%","±0.1","9","±14","0.2%","±0.4"
"        Irish","1,345,219","±11,619","19.2%","±0.2","973","±234","26.8%","±5.8"
"        Italian","815,794","±9,186","11.7%","±0.1","582","±180","16.0%","±4.6"
"        Lithuanian","43,215","±2,035","0.6%","±0.1","16","±20","0.4%","±0.6"
"        Norwegian","35,032","±1,997","0.5%","±0.1","8","±12","0.2%","±0.3"
"        Polish","283,050","±4,814","4.0%","±0.1","141","±84","3.9%","±2.3"
"        Portuguese","270,183","±5,260","3.9%","±0.1","70","±58","1.9%","±1.6"
"        Russian","91,511","±3,161","1.3%","±0.1","40","±36","1.1%","±1.0"
"        Scotch-Irish","41,714","±2,151","0.6%","±0.1","0","±13","0.0%","±1.1"
"        Scottish","134,503","±3,385","1.9%","±0.1","30","±39","0.8%","±1.1"
"        Slovak","7,069","±828","0.1%","±0.1","0","±13","0.0%","±1.1"
"        Subsaharan African","158,921","±4,752","2.3%","±0.1","13","±20","0.4%","±0.6"
"        Swedish","102,031","±2,873","1.5%","±0.1","17","±18","0.5%","±0.5"
"        Swiss","10,126","±912","0.1%","±0.1","14","±22","0.4%","±0.6"
"        Ukrainian","24,760","±1,792","0.4%","±0.1","6","±12","0.2%","±0.3"
"        Welsh","23,388","±1,506","0.3%","±0.1","38","±42","1.0%","±1.2"
"        West Indian (excluding Hispanic origin groups)","139,627","±4,694","2.0%","±0.1","8","±19","0.2%","±0.5"
"COMPUTERS AND INTERNET USE","","","","","","","",""
"    Total households","2,714,448","±4,158","2,714,448","(X)","1,958","±291","1,958","(X)"
"        With a computer","2,538,022","±5,269","93.5%","±0.1","1,944","±293","99.3%","±0.8"
"        With a broadband Internet subscription","2,431,466","±6,695","89.6%","±0.2","1,926","±291","98.4%","±1.4"
