"Label (Grouping)","Massachusetts!!Estimate","Massachusetts!!Margin of Error","Massachusetts!!Percent","Massachusetts!!Percent Margin of Error","ZCTA5 01108!!Estimate","ZCTA5 01108!!Margin of Error","ZCTA5 01108!!Percent","ZCTA5 01108!!Percent Margin of Error"
"    Males 15 years and over","2,831,580","±492","2,831,580","(X)","9,333","±729","9,333","(X)"
"        Never married","1,113,128","±7,242","39.3%","±0.3","4,554","±651","48.8%","±5.3"
"        Now married, except separated","1,388,255","±8,794","49.0%","±0.3","3,421","±474","36.7%","±4.9"
"        Separated","37,600","±1,670","1.3%","±0.1","205","±126","2.2%","±1.4"
"        Widowed","65,484","±1,934","2.3%","±0.1","160","±100","1.7%","±1.1"
"        Divorced","227,113","±4,005","8.0%","±0.1","993","±326","10.6%","±3.3"
"    Females 15 years and over","3,024,592","±465","3,024,592","(X)","11,324","±915","11,324","(X)"
"        Never married","1,055,131","±6,774","34.9%","±0.2","5,448","±821","48.1%","±5.0"
"        Now married, except separated","1,350,368","±8,695","44.6%","±0.3","3,312","±403","29.2%","±3.9"
"        Separated","55,256","±1,859","1.8%","±0.1","302","±166","2.7%","±1.5"
"        Widowed","239,073","±3,906","7.9%","±0.1","627","±262","5.5%","±2.3"
"        Divorced","324,764","±4,024","10.7%","±0.1","1,635","±404","14.4%","±3.2"
"FERTILITY","","","","","","","",""
"    Number of women 15 to 50 years old who had a birth in the past 12 months","75,648","±2,253","75,648","(X)","433","±177","433","(X)"
"        Unmarried women (widowed, divorced, and never married)","21,673","±1,166","28.6%","±1.4","219","±130","50.6%","±20.0"
"            Per 1,000 unmarried women","21","±1","(X)","(X)","41","±24","(X)","(X)"
"        Per 1,000 women 15 to 50 years old","45","±1","(X)","(X)","59","±24","(X)","(X)"
"        Per 1,000 women 15 to 19 years old","4","±1","(X)","(X)","0","±38","(X)","(X)"
"        Per 1,000 women 20 to 34 years old","66","±3","(X)","(X)","109","±53","(X)","(X)"
"        Per 1,000 women 35 to 50 years old","36","±2","(X)","(X)","23","±20","(X)","(X)"
"GRANDPARENTS","","","","","","","",""
"    Number of grandparents living with own grandchildren under 18 years","125,752","±3,505","125,752","(X)","659","±240","659","(X)"
"        Grandparents responsible for grandchildren","30,300","±1,689","24.1%","±1.2","287","±186","43.6%","±22.2"
"        Years responsible for grandchildren","","","","","","","",""
"            Less than 1 year","4,707","±698","3.7%","±0.5","102","±119","15.5%","±17.0"
"            1 or 2 years","6,316","±677","5.0%","±0.5","76","±85","11.5%","±12.1"
"            3 or 4 years","5,630","±671","4.5%","±0.5","32","±50","4.9%","±8.0"
"            5 or more years","13,647","±1,024","10.9%","±0.8","77","±78","11.7%","±11.4"
"    Number of grandparents responsible for own grandchildren under 18 years","30,300","±1,689","30,300","(X)","287","±186","287","(X)"
"        Who are female","20,516","±1,259","67.7%","±1.5","133","±96","46.3%","±14.6"
"        Who are married","19,550","±1,487","64.5%","±2.5","222","±169","77.4%","±24.4"
"SCHOOL ENROLLMENT","","","","","","","",""
"    Population 3 years and over enrolled in school","1,720,058","±5,824","1,720,058","(X)","6,199","±869","6,199","(X)"
"        Nursery school, preschool","102,274","±2,603","5.9%","±0.1","355","±180","5.7%","±2.8"
"        Kindergarten","75,256","±2,443","4.4%","±0.1","286","±124","4.6%","±2.0"
"        Elementary school (grades 1-8)","616,062","±3,164","35.8%","±0.2","2,961","±632","47.8%","±5.5"
"        High school (grades 9-12)","346,224","±2,810","20.1%","±0.2","1,279","±322","20.6%","±4.5"
"        College or graduate school","580,242","±4,987","33.7%","±0.2","1,318","±356","21.3%","±5.8"
"EDUCATIONAL ATTAINMENT","","","","","","","",""
"    Population 25 years and over","4,902,868","±589","4,902,868","(X)","16,849","±1,084","16,849","(X)"
"        Less than 9th grade","207,481","±3,821","4.2%","±0.1","1,667","±399","9.9%","±2.3"
"        9th to 12th grade, no diploma","225,734","±3,923","4.6%","±0.1","1,886","±390","11.2%","±2.3"
"        High school graduate (includes equivalency)","1,137,085","±9,926","23.2%","±0.2","5,448","±822","32.3%","±4.1"
"        Some college, no degree","739,611","±7,345","15.1%","±0.2","3,149","±680","18.7%","±3.6"
"        Associate's degree","376,608","±4,932","7.7%","±0.1","1,286","±387","7.6%","±2.4"
"        Bachelor's degree","1,215,939","±8,658","24.8%","±0.2","1,959","±406","11.6%","±2.5"
"        Graduate or professional degree","1,000,410","±8,572","20.4%","±0.2","1,454","±403","8.6%","±2.3"
"        High school graduate or higher","4,469,653","±5,853","91.2%","±0.1","13,296","±1,047","78.9%","±3.1"
"        Bachelor's degree or higher","2,216,349","±12,650","45.2%","±0.3","3,413","±578","20.3%","±3.4"
"VETERAN STATUS","","","","","","","",""
"    Civilian population 18 years and over","5,596,622","±698","5,596,622","(X)","19,408","±1,172","19,408","(X)"
"        Civilian veterans","277,442","±3,409","5.0%","±0.1","754","±274","3.9%","±1.4"
"DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION","","","","","","","",""
"    Total Civilian Noninstitutionalized Population","6,922,305","±655","6,922,305","(X)","26,214","±1,804","26,214","(X)"
"        With a disability","803,600","±8,111","11.6%","±0.1","4,249","±590","16.2%","±1.9"
"    Under 18 years","1,386,984","±319","1,386,984","(X)","6,824","±1,015","6,824","(X)"
"        With a disability","64,995","±2,247","4.7%","±0.2","599","±190","8.8%","±2.5"
"    18 to 64 years","4,413,041","±997","4,413,041","(X)","16,611","±1,203","16,611","(X)"
"        With a disability","393,175","±6,150","8.9%","±0.1","2,665","±452","16.0%","±2.4"
"    65 years and over","1,122,280","±664","1,122,280","(X)","2,779","±386","2,779","(X)"
"        With a disability","345,430","±3,933","30.8%","±0.3","985","±227","35.4%","±7.6"
"RESIDENCE 1 YEAR AGO","","","","","","","",""
"    Population 1 year and over","6,925,117","±1,896","6,925,117","(X)","25,806","±1,751","25,806","(X)"
"        Same house","6,062,747","±11,850","87.5%","±0.2","22,867","±1,646","88.6%","±3.2"
"        Different house (in the U.S. or abroad)","862,370","±11,510","12.5%","±0.2","2,939","±874","11.4%","±3.2"
"            Different house in the U.S.","800,834","±10,863","11.6%","±0.2","2,760","±849","10.7%","±3.1"
"                Same county","446,141","±8,933","6.4%","±0.1","2,283","±801","8.8%","±3.0"
"                Different county","354,693","±6,215","5.1%","±0.1","477","±368","1.8%","±1.4"
"                    Same state","205,752","±5,091","3.0%","±0.1","417","±362","1.6%","±1.4"
"                    Different state","148,941","±3,990","2.2%","±0.1","60","±56","0.2%","±0.2"
"            Abroad","61,536","±2,941","0.9%","±0.1","179","±223","0.7%","±0.9"
"PLACE OF BIRTH","","","","","","","",""
"    Total population","6,991,852","*****","6,991,852","(X)","26,257","±1,801","26,257","(X)"
"        Native","5,782,135","±10,227","82.7%","±0.1","22,028","±1,718","83.9%","±3.2"
"            Born in United States","5,572,843","±10,550","79.7%","±0.2","17,906","±1,552","68.2%","±3.8"
"                State of residence","4,174,551","±11,954","59.7%","±0.2","13,272","±1,322","50.5%","±3.9"
"                Different state","1,398,292","±9,460","20.0%","±0.1","4,634","±809","17.6%","±2.8"
"            Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)","209,292","±4,176","3.0%","±0.1","4,122","±805","15.7%","±2.8"
"        Foreign born","1,209,717","±10,227","17.3%","±0.1","4,229","±877","16.1%","±3.2"
"U.S. CITIZENSHIP STATUS","","","","","","","",""
"    Foreign-born population","1,209,717","±10,227","1,209,717","(X)","4,229","±877","4,229","(X)"
"        Naturalized U.S. citizen","657,058","±6,826","54.3%","±0.5","1,964","±465","46.4%","±10.6"
"        Not a U.S. citizen","552,659","±8,065","45.7%","±0.5","2,265","±761","53.6%","±10.6"
"YEAR OF ENTRY","","","","","","","",""
"    Population born outside the United States","1,419,009","±10,550","1,419,009","(X)","8,351","±1,172","8,351","(X)"
"        Native","209,292","±4,176","209,292","(X)","4,122","±805","4,122","(X)"
"            Entered 2010 or later","61,308","±2,860","29.3%","±1.1","869","±448","21.1%","±8.8"
"            Entered before 2010","147,984","±3,102","70.7%","±1.1","3,253","±618","78.9%","±8.8"
"        Foreign born","1,209,717","±10,227","1,209,717","(X)","4,229","±877","4,229","(X)"
"            Entered 2010 or later","385,828","±7,484","31.9%","±0.5","1,813","±796","42.9%","±13.3"
"            Entered before 2010","823,889","±8,082","68.1%","±0.5","2,416","±556","57.1%","±13.3"
"WORLD REGION OF BIRTH OF FOREIGN BORN","","","","","","","",""
"    Foreign-born population, excluding population born at sea","1,209,717","±10,227","1,209,717","(X)","4,229","±877","4,229","(X)"
"        Europe","233,623","±4,981","19.3%","±0.4","262","±227","6.2%","±5.1"
"        Asia","372,717","±3,581","30.8%","±0.3","1,435","±468","33.9%","±10.0"
"        Africa","113,823","±3,313","9.4%","±0.3","690","±541","16.3%","±11.5"
"        Oceania","4,098","±490","0.3%","±0.1","0","±25","0.0%","±0.9"
"        Latin America","456,601","±7,328","37.7%","±0.5","1,834","±589","43.4%","±12.0"
"        Northern America","28,855","±1,370","2.4%","±0.1","8","±9","0.2%","±0.2"
"LANGUAGE SPOKEN AT HOME","","","","","","","",""
"    Population 5 years and over","6,633,909","±261","6,633,909","(X)","24,172","±1,574","24,172","(X)"
"        English only","5,018,331","±10,572","75.6%","±0.2","14,151","±1,351","58.5%","±4.3"
"        Language other than English","1,615,578","±10,535","24.4%","±0.2","10,021","±1,269","41.5%","±4.3"
"            Speak English less than ""very well""","631,900","±9,016","9.5%","±0.1","4,307","±812","17.8%","±3.1"
"        Spanish","623,189","±4,858","9.4%","±0.1","7,283","±1,118","30.1%","±4.2"
"            Speak English less than ""very well""","262,100","±4,775","4.0%","±0.1","2,690","±581","11.1%","±2.3"
"        Other Indo-European languages","601,764","±8,787","9.1%","±0.1","1,035","±537","4.3%","±2.2"
"            Speak English less than ""very well""","210,816","±5,330","3.2%","±0.1","651","±425","2.7%","±1.7"
"        Asian and Pacific Islander languages","291,065","±4,510","4.4%","±0.1","892","±196","3.7%","±0.9"
"            Speak English less than ""very well""","130,881","±3,152","2.0%","±0.1","594","±182","2.5%","±0.8"
"        Other languages","99,560","±3,943","1.5%","±0.1","811","±553","3.4%","±2.3"
"            Speak English less than ""very well""","28,103","±1,866","0.4%","±0.1","372","±386","1.5%","±1.6"
"ANCESTRY","","","","","","","",""
"    Total population","6,991,852","*****","6,991,852","(X)","26,257","±1,801","26,257","(X)"
"        American","260,364","±6,504","3.7%","±0.1","535","±280","2.0%","±1.1"
"        Arab","72,487","±3,641","1.0%","±0.1","158","±244","0.6%","±0.9"
"        Czech","12,119","±1,098","0.2%","±0.1","8","±25","0.0%","±0.1"
"        Danish","14,346","±1,162","0.2%","±0.1","9","±12","0.0%","±0.1"
"        Dutch","34,354","±1,922","0.5%","±0.1","47","±60","0.2%","±0.2"
"        English","655,283","±8,406","9.4%","±0.1","1,297","±669","4.9%","±2.4"
"        French (except Basque)","375,415","±6,388","5.4%","±0.1","905","±443","3.4%","±1.7"
"        French Canadian","235,524","±4,384","3.4%","±0.1","449","±167","1.7%","±0.7"
"        German","387,135","±7,027","5.5%","±0.1","631","±238","2.4%","±0.9"
"        Greek","76,566","±3,218","1.1%","±0.1","77","±71","0.3%","±0.3"
"        Hungarian","19,068","±1,432","0.3%","±0.1","14","±21","0.1%","±0.1"
"        Irish","1,345,219","±11,619","19.2%","±0.2","2,078","±715","7.9%","±2.7"
"        Italian","815,794","±9,186","11.7%","±0.1","1,545","±452","5.9%","±1.8"
"        Lithuanian","43,215","±2,035","0.6%","±0.1","15","±13","0.1%","±0.1"
"        Norwegian","35,032","±1,997","0.5%","±0.1","0","±25","0.0%","±0.2"
"        Polish","283,050","±4,814","4.0%","±0.1","667","±271","2.5%","±1.0"
"        Portuguese","270,183","±5,260","3.9%","±0.1","132","±96","0.5%","±0.4"
"        Russian","91,511","±3,161","1.3%","±0.1","91","±83","0.3%","±0.3"
"        Scotch-Irish","41,714","±2,151","0.6%","±0.1","44","±35","0.2%","±0.1"
"        Scottish","134,503","±3,385","1.9%","±0.1","238","±134","0.9%","±0.5"
"        Slovak","7,069","±828","0.1%","±0.1","0","±25","0.0%","±0.2"
"        Subsaharan African","158,921","±4,752","2.3%","±0.1","796","±626","3.0%","±2.3"
"        Swedish","102,031","±2,873","1.5%","±0.1","507","±617","1.9%","±2.3"
"        Swiss","10,126","±912","0.1%","±0.1","6","±8","0.0%","±0.1"
"        Ukrainian","24,760","±1,792","0.4%","±0.1","7","±11","0.0%","±0.1"
"        Welsh","23,388","±1,506","0.3%","±0.1","8","±9","0.0%","±0.1"
"        West Indian (excluding Hispanic origin groups)","139,627","±4,694","2.0%","±0.1","866","±332","3.3%","±1.3"
"COMPUTERS AND INTERNET USE","","","","","","","",""
"    Total households","2,714,448","±4,158","2,714,448","(X)","10,213","±547","10,213","(X)"
"        With a computer","2,538,022","±5,269","93.5%","±0.1","8,198","±602","80.3%","±3.6"
"        With a broadband Internet subscription","2,431,466","±6,695","89.6%","±0.2","8,096","±568","79.3%","±3.3"
