"Label (Grouping)","Massachusetts!!Estimate","Massachusetts!!Margin of Error","Massachusetts!!Percent","Massachusetts!!Percent Margin of Error","ZCTA5 02111!!Estimate","ZCTA5 02111!!Margin of Error","ZCTA5 02111!!Percent","ZCTA5 02111!!Percent Margin of Error"
"        High school graduate (includes equivalency)","1,137,085","±9,926","23.2%","±0.2","770","±236","15.3%","±4.5"
"        Some college, no degree","739,611","±7,345","15.1%","±0.2","274","±151","5.5%","±2.9"
"        Associate's degree","376,608","±4,932","7.7%","±0.1","162","±96","3.2%","±1.8"
"        Bachelor's degree","1,215,939","±8,658","24.8%","±0.2","1,136","±297","22.6%","±5.4"
"        Graduate or professional degree","1,000,410","±8,572","20.4%","±0.2","1,779","±331","35.4%","±5.5"
"        High school graduate or higher","4,469,653","±5,853","91.2%","±0.1","4,121","±490","82.0%","±4.3"
"        Bachelor's degree or higher","2,216,349","±12,650","45.2%","±0.3","2,915","±435","58.0%","±6.0"
"VETERAN STATUS","","","","","","","",""
"    Civilian population 18 years and over","5,596,622","±698","5,596,622","(X)","6,741","±662","6,741","(X)"
"        Civilian veterans","277,442","±3,409","5.0%","±0.1","186","±100","2.8%","±1.5"
"DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION","","","","","","","",""
"    Total Civilian Noninstitutionalized Population","6,922,305","±655","6,922,305","(X)","7,841","±850","7,841","(X)"
"        With a disability","803,600","±8,111","11.6%","±0.1","838","±207","10.7%","±2.5"
"    Under 18 years","1,386,984","±319","1,386,984","(X)","1,100","±315","1,100","(X)"
"        With a disability","64,995","±2,247","4.7%","±0.2","46","±61","4.2%","±5.3"
"    18 to 64 years","4,413,041","±997","4,413,041","(X)","5,485","±642","5,485","(X)"
"        With a disability","393,175","±6,150","8.9%","±0.1","271","±96","4.9%","±1.7"
"    65 years and over","1,122,280","±664","1,122,280","(X)","1,256","±247","1,256","(X)"
"        With a disability","345,430","±3,933","30.8%","±0.3","521","±185","41.5%","±9.5"
"RESIDENCE 1 YEAR AGO","","","","","","","",""
"    Population 1 year and over","6,925,117","±1,896","6,925,117","(X)","7,818","±849","7,818","(X)"
"        Same house","6,062,747","±11,850","87.5%","±0.2","5,524","±699","70.7%","±6.3"
"        Different house (in the U.S. or abroad)","862,370","±11,510","12.5%","±0.2","2,294","±586","29.3%","±6.3"
"            Different house in the U.S.","800,834","±10,863","11.6%","±0.2","1,980","±509","25.3%","±5.5"
"                Same county","446,141","±8,933","6.4%","±0.1","687","±243","8.8%","±2.9"
"                Different county","354,693","±6,215","5.1%","±0.1","1,293","±457","16.5%","±5.3"
"                    Same state","205,752","±5,091","3.0%","±0.1","607","±243","7.8%","±2.8"
"                    Different state","148,941","±3,990","2.2%","±0.1","686","±359","8.8%","±4.4"
"            Abroad","61,536","±2,941","0.9%","±0.1","314","±247","4.0%","±3.1"
"PLACE OF BIRTH","","","","","","","",""
"    Total population","6,991,852","*****","6,991,852","(X)","7,841","±850","7,841","(X)"
"        Native","5,782,135","±10,227","82.7%","±0.1","4,237","±576","54.0%","±5.3"
"            Born in United States","5,572,843","±10,550","79.7%","±0.2","4,061","±535","51.8%","±5.0"
"                State of residence","4,174,551","±11,954","59.7%","±0.2","2,104","±414","26.8%","±4.1"
"                Different state","1,398,292","±9,460","20.0%","±0.1","1,957","±311","25.0%","±3.9"
"            Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)","209,292","±4,176","3.0%","±0.1","176","±131","2.2%","±1.6"
"        Foreign born","1,209,717","±10,227","17.3%","±0.1","3,604","±607","46.0%","±5.3"
"U.S. CITIZENSHIP STATUS","","","","","","","",""
"    Foreign-born population","1,209,717","±10,227","1,209,717","(X)","3,604","±607","3,604","(X)"
"        Naturalized U.S. citizen","657,058","±6,826","54.3%","±0.5","1,764","±361","48.9%","±7.9"
"        Not a U.S. citizen","552,659","±8,065","45.7%","±0.5","1,840","±463","51.1%","±7.9"
"YEAR OF ENTRY","","","","","","","",""
"    Population born outside the United States","1,419,009","±10,550","1,419,009","(X)","3,780","±618","3,780","(X)"
"        Native","209,292","±4,176","209,292","(X)","176","±131","176","(X)"
"            Entered 2010 or later","61,308","±2,860","29.3%","±1.1","68","±72","38.6%","±31.6"
"            Entered before 2010","147,984","±3,102","70.7%","±1.1","108","±101","61.4%","±31.6"
"        Foreign born","1,209,717","±10,227","1,209,717","(X)","3,604","±607","3,604","(X)"
"            Entered 2010 or later","385,828","±7,484","31.9%","±0.5","1,486","±460","41.2%","±8.4"
"            Entered before 2010","823,889","±8,082","68.1%","±0.5","2,118","±368","58.8%","±8.4"
"WORLD REGION OF BIRTH OF FOREIGN BORN","","","","","","","",""
"    Foreign-born population, excluding population born at sea","1,209,717","±10,227","1,209,717","(X)","3,604","±607","3,604","(X)"
"        Europe","233,623","±4,981","19.3%","±0.4","270","±131","7.5%","±3.7"
"        Asia","372,717","±3,581","30.8%","±0.3","2,936","±577","81.5%","±6.1"
"        Africa","113,823","±3,313","9.4%","±0.3","108","±111","3.0%","±3.0"
"        Oceania","4,098","±490","0.3%","±0.1","0","±19","0.0%","±1.1"
"        Latin America","456,601","±7,328","37.7%","±0.5","285","±150","7.9%","±4.1"
"        Northern America","28,855","±1,370","2.4%","±0.1","5","±7","0.1%","±0.2"
"LANGUAGE SPOKEN AT HOME","","","","","","","",""
"    Population 5 years and over","6,633,909","±261","6,633,909","(X)","7,403","±757","7,403","(X)"
"        English only","5,018,331","±10,572","75.6%","±0.2","3,100","±424","41.9%","±4.7"
"        Language other than English","1,615,578","±10,535","24.4%","±0.2","4,303","±607","58.1%","±4.7"
"            Speak English less than ""very well""","631,900","±9,016","9.5%","±0.1","2,247","±453","30.4%","±4.9"
"        Spanish","623,189","±4,858","9.4%","±0.1","615","±238","8.3%","±3.2"
"            Speak English less than ""very well""","262,100","±4,775","4.0%","±0.1","69","±43","0.9%","±0.6"
"        Other Indo-European languages","601,764","±8,787","9.1%","±0.1","575","±191","7.8%","±2.7"
"            Speak English less than ""very well""","210,816","±5,330","3.2%","±0.1","107","±78","1.4%","±1.1"
"        Asian and Pacific Islander languages","291,065","±4,510","4.4%","±0.1","2,865","±537","38.7%","±5.2"
"            Speak English less than ""very well""","130,881","±3,152","2.0%","±0.1","2,071","±449","28.0%","±4.9"
"        Other languages","99,560","±3,943","1.5%","±0.1","248","±219","3.3%","±2.9"
"            Speak English less than ""very well""","28,103","±1,866","0.4%","±0.1","0","±19","0.0%","±0.5"
"ANCESTRY","","","","","","","",""
"    Total population","6,991,852","*****","6,991,852","(X)","7,841","±850","7,841","(X)"
"        American","260,364","±6,504","3.7%","±0.1","87","±66","1.1%","±0.8"
"        Arab","72,487","±3,641","1.0%","±0.1","325","±179","4.1%","±2.2"
"        Czech","12,119","±1,098","0.2%","±0.1","30","±38","0.4%","±0.5"
"        Danish","14,346","±1,162","0.2%","±0.1","20","±37","0.3%","±0.5"
"        Dutch","34,354","±1,922","0.5%","±0.1","0","±19","0.0%","±0.5"
"        English","655,283","±8,406","9.4%","±0.1","326","±149","4.2%","±1.9"
"        French (except Basque)","375,415","±6,388","5.4%","±0.1","138","±95","1.8%","±1.2"
"        French Canadian","235,524","±4,384","3.4%","±0.1","32","±41","0.4%","±0.5"
"        German","387,135","±7,027","5.5%","±0.1","553","±209","7.1%","±2.7"
"        Greek","76,566","±3,218","1.1%","±0.1","86","±63","1.1%","±0.8"
"        Hungarian","19,068","±1,432","0.3%","±0.1","23","±25","0.3%","±0.3"
"        Irish","1,345,219","±11,619","19.2%","±0.2","974","±319","12.4%","±3.7"
"        Italian","815,794","±9,186","11.7%","±0.1","418","±151","5.3%","±1.9"
"        Lithuanian","43,215","±2,035","0.6%","±0.1","22","±28","0.3%","±0.4"
"        Norwegian","35,032","±1,997","0.5%","±0.1","33","±36","0.4%","±0.5"
"        Polish","283,050","±4,814","4.0%","±0.1","132","±110","1.7%","±1.4"
"        Portuguese","270,183","±5,260","3.9%","±0.1","66","±67","0.8%","±0.9"
"        Russian","91,511","±3,161","1.3%","±0.1","192","±109","2.4%","±1.4"
"        Scotch-Irish","41,714","±2,151","0.6%","±0.1","29","±39","0.4%","±0.5"
"        Scottish","134,503","±3,385","1.9%","±0.1","140","±109","1.8%","±1.4"
"        Slovak","7,069","±828","0.1%","±0.1","0","±19","0.0%","±0.5"
"        Subsaharan African","158,921","±4,752","2.3%","±0.1","200","±150","2.6%","±1.9"
"        Swedish","102,031","±2,873","1.5%","±0.1","23","±22","0.3%","±0.3"
"        Swiss","10,126","±912","0.1%","±0.1","11","±18","0.1%","±0.2"
"        Ukrainian","24,760","±1,792","0.4%","±0.1","3","±7","0.0%","±0.1"
"        Welsh","23,388","±1,506","0.3%","±0.1","0","±19","0.0%","±0.5"
"        West Indian (excluding Hispanic origin groups)","139,627","±4,694","2.0%","±0.1","4","±7","0.1%","±0.1"
"COMPUTERS AND INTERNET USE","","","","","","","",""
"    Total households","2,714,448","±4,158","2,714,448","(X)","3,515","±329","3,515","(X)"
"        With a computer","2,538,022","±5,269","93.5%","±0.1","3,243","±351","92.3%","±4.0"
"        With a broadband Internet subscription","2,431,466","±6,695","89.6%","±0.2","3,282","±339","93.4%","±2.4"
