"Label (Grouping)","Massachusetts!!Estimate","Massachusetts!!Margin of Error","Massachusetts!!Percent","Massachusetts!!Percent Margin of Error","ZCTA5 01832!!Estimate","ZCTA5 01832!!Margin of Error","ZCTA5 01832!!Percent","ZCTA5 01832!!Percent Margin of Error"
"        With a disability","345,430","±3,933","30.8%","±0.3","1,144","±298","33.4%","±6.9"
"RESIDENCE 1 YEAR AGO","","","","","","","",""
"    Population 1 year and over","6,925,117","±1,896","6,925,117","(X)","25,255","±1,318","25,255","(X)"
"        Same house","6,062,747","±11,850","87.5%","±0.2","23,142","±1,350","91.6%","±2.0"
"        Different house (in the U.S. or abroad)","862,370","±11,510","12.5%","±0.2","2,113","±504","8.4%","±2.0"
"            Different house in the U.S.","800,834","±10,863","11.6%","±0.2","2,068","±498","8.2%","±2.0"
"                Same county","446,141","±8,933","6.4%","±0.1","1,499","±450","5.9%","±1.8"
"                Different county","354,693","±6,215","5.1%","±0.1","569","±265","2.3%","±1.0"
"                    Same state","205,752","±5,091","3.0%","±0.1","287","±141","1.1%","±0.5"
"                    Different state","148,941","±3,990","2.2%","±0.1","282","±210","1.1%","±0.8"
"            Abroad","61,536","±2,941","0.9%","±0.1","45","±56","0.2%","±0.2"
"PLACE OF BIRTH","","","","","","","",""
"    Total population","6,991,852","*****","6,991,852","(X)","25,526","±1,350","25,526","(X)"
"        Native","5,782,135","±10,227","82.7%","±0.1","22,332","±1,400","87.5%","±2.7"
"            Born in United States","5,572,843","±10,550","79.7%","±0.2","21,421","±1,354","83.9%","±2.7"
"                State of residence","4,174,551","±11,954","59.7%","±0.2","17,849","±1,345","69.9%","±3.0"
"                Different state","1,398,292","±9,460","20.0%","±0.1","3,572","±463","14.0%","±1.9"
"            Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)","209,292","±4,176","3.0%","±0.1","911","±328","3.6%","±1.3"
"        Foreign born","1,209,717","±10,227","17.3%","±0.1","3,194","±706","12.5%","±2.7"
"U.S. CITIZENSHIP STATUS","","","","","","","",""
"    Foreign-born population","1,209,717","±10,227","1,209,717","(X)","3,194","±706","3,194","(X)"
"        Naturalized U.S. citizen","657,058","±6,826","54.3%","±0.5","1,605","±279","50.3%","±10.6"
"        Not a U.S. citizen","552,659","±8,065","45.7%","±0.5","1,589","±622","49.7%","±10.6"
"YEAR OF ENTRY","","","","","","","",""
"    Population born outside the United States","1,419,009","±10,550","1,419,009","(X)","4,105","±723","4,105","(X)"
"        Native","209,292","±4,176","209,292","(X)","911","±328","911","(X)"
"            Entered 2010 or later","61,308","±2,860","29.3%","±1.1","180","±124","19.8%","±12.8"
"            Entered before 2010","147,984","±3,102","70.7%","±1.1","731","±298","80.2%","±12.8"
"        Foreign born","1,209,717","±10,227","1,209,717","(X)","3,194","±706","3,194","(X)"
"            Entered 2010 or later","385,828","±7,484","31.9%","±0.5","945","±380","29.6%","±8.1"
"            Entered before 2010","823,889","±8,082","68.1%","±0.5","2,249","±477","70.4%","±8.1"
"WORLD REGION OF BIRTH OF FOREIGN BORN","","","","","","","",""
"    Foreign-born population, excluding population born at sea","1,209,717","±10,227","1,209,717","(X)","3,194","±706","3,194","(X)"
"        Europe","233,623","±4,981","19.3%","±0.4","295","±156","9.2%","±5.1"
"        Asia","372,717","±3,581","30.8%","±0.3","359","±219","11.2%","±7.0"
"        Africa","113,823","±3,313","9.4%","±0.3","86","±82","2.7%","±2.5"
"        Oceania","4,098","±490","0.3%","±0.1","9","±14","0.3%","±0.5"
"        Latin America","456,601","±7,328","37.7%","±0.5","2,411","±667","75.5%","±8.7"
"        Northern America","28,855","±1,370","2.4%","±0.1","34","±32","1.1%","±1.0"
"LANGUAGE SPOKEN AT HOME","","","","","","","",""
"    Population 5 years and over","6,633,909","±261","6,633,909","(X)","23,941","±1,252","23,941","(X)"
"        English only","5,018,331","±10,572","75.6%","±0.2","17,949","±1,286","75.0%","±3.7"
"        Language other than English","1,615,578","±10,535","24.4%","±0.2","5,992","±934","25.0%","±3.7"
"            Speak English less than ""very well""","631,900","±9,016","9.5%","±0.1","1,519","±384","6.3%","±1.6"
"        Spanish","623,189","±4,858","9.4%","±0.1","4,723","±858","19.7%","±3.4"
"            Speak English less than ""very well""","262,100","±4,775","4.0%","±0.1","1,109","±338","4.6%","±1.4"
"        Other Indo-European languages","601,764","±8,787","9.1%","±0.1","826","±257","3.5%","±1.1"
"            Speak English less than ""very well""","210,816","±5,330","3.2%","±0.1","216","±98","0.9%","±0.4"
"        Asian and Pacific Islander languages","291,065","±4,510","4.4%","±0.1","400","±362","1.7%","±1.5"
"            Speak English less than ""very well""","130,881","±3,152","2.0%","±0.1","194","±177","0.8%","±0.7"
"        Other languages","99,560","±3,943","1.5%","±0.1","43","±62","0.2%","±0.3"
"            Speak English less than ""very well""","28,103","±1,866","0.4%","±0.1","0","±25","0.0%","±0.2"
"ANCESTRY","","","","","","","",""
"    Total population","6,991,852","*****","6,991,852","(X)","25,526","±1,350","25,526","(X)"
"        American","260,364","±6,504","3.7%","±0.1","731","±265","2.9%","±1.1"
"        Arab","72,487","±3,641","1.0%","±0.1","139","±97","0.5%","±0.4"
"        Czech","12,119","±1,098","0.2%","±0.1","8","±14","0.0%","±0.1"
"        Danish","14,346","±1,162","0.2%","±0.1","15","±25","0.1%","±0.1"
"        Dutch","34,354","±1,922","0.5%","±0.1","164","±90","0.6%","±0.4"
"        English","655,283","±8,406","9.4%","±0.1","2,343","±532","9.2%","±2.1"
"        French (except Basque)","375,415","±6,388","5.4%","±0.1","2,535","±584","9.9%","±2.1"
"        French Canadian","235,524","±4,384","3.4%","±0.1","1,131","±342","4.4%","±1.4"
"        German","387,135","±7,027","5.5%","±0.1","614","±223","2.4%","±0.9"
"        Greek","76,566","±3,218","1.1%","±0.1","418","±217","1.6%","±0.8"
"        Hungarian","19,068","±1,432","0.3%","±0.1","0","±25","0.0%","±0.2"
"        Irish","1,345,219","±11,619","19.2%","±0.2","5,776","±924","22.6%","±3.4"
"        Italian","815,794","±9,186","11.7%","±0.1","4,032","±672","15.8%","±2.5"
"        Lithuanian","43,215","±2,035","0.6%","±0.1","142","±76","0.6%","±0.3"
"        Norwegian","35,032","±1,997","0.5%","±0.1","11","±21","0.0%","±0.1"
"        Polish","283,050","±4,814","4.0%","±0.1","814","±328","3.2%","±1.3"
"        Portuguese","270,183","±5,260","3.9%","±0.1","437","±189","1.7%","±0.7"
"        Russian","91,511","±3,161","1.3%","±0.1","213","±181","0.8%","±0.7"
"        Scotch-Irish","41,714","±2,151","0.6%","±0.1","123","±85","0.5%","±0.3"
"        Scottish","134,503","±3,385","1.9%","±0.1","482","±199","1.9%","±0.8"
"        Slovak","7,069","±828","0.1%","±0.1","0","±25","0.0%","±0.2"
"        Subsaharan African","158,921","±4,752","2.3%","±0.1","166","±167","0.7%","±0.7"
"        Swedish","102,031","±2,873","1.5%","±0.1","185","±115","0.7%","±0.5"
"        Swiss","10,126","±912","0.1%","±0.1","0","±25","0.0%","±0.2"
"        Ukrainian","24,760","±1,792","0.4%","±0.1","31","±39","0.1%","±0.2"
"        Welsh","23,388","±1,506","0.3%","±0.1","77","±71","0.3%","±0.3"
"        West Indian (excluding Hispanic origin groups)","139,627","±4,694","2.0%","±0.1","235","±138","0.9%","±0.5"
"COMPUTERS AND INTERNET USE","","","","","","","",""
"    Total households","2,714,448","±4,158","2,714,448","(X)","9,915","±469","9,915","(X)"
"        With a computer","2,538,022","±5,269","93.5%","±0.1","9,461","±483","95.4%","±1.5"
"        With a broadband Internet subscription","2,431,466","±6,695","89.6%","±0.2","8,659","±511","87.3%","±2.8"
