"Label (Grouping)","Massachusetts!!Estimate","Massachusetts!!Margin of Error","Massachusetts!!Percent","Massachusetts!!Percent Margin of Error","ZCTA5 01983!!Estimate","ZCTA5 01983!!Margin of Error","ZCTA5 01983!!Percent","ZCTA5 01983!!Percent Margin of Error"
"    18 to 64 years","4,413,041","±997","4,413,041","(X)","3,360","±192","3,360","(X)"
"        With a disability","393,175","±6,150","8.9%","±0.1","242","±109","7.2%","±3.1"
"    65 years and over","1,122,280","±664","1,122,280","(X)","1,303","±174","1,303","(X)"
"        With a disability","345,430","±3,933","30.8%","±0.3","306","±128","23.5%","±9.0"
"RESIDENCE 1 YEAR AGO","","","","","","","",""
"    Population 1 year and over","6,925,117","±1,896","6,925,117","(X)","6,514","±31","6,514","(X)"
"        Same house","6,062,747","±11,850","87.5%","±0.2","5,727","±423","87.9%","±6.5"
"        Different house (in the U.S. or abroad)","862,370","±11,510","12.5%","±0.2","787","±425","12.1%","±6.5"
"            Different house in the U.S.","800,834","±10,863","11.6%","±0.2","787","±425","12.1%","±6.5"
"                Same county","446,141","±8,933","6.4%","±0.1","516","±403","7.9%","±6.2"
"                Different county","354,693","±6,215","5.1%","±0.1","271","±173","4.2%","±2.6"
"                    Same state","205,752","±5,091","3.0%","±0.1","234","±162","3.6%","±2.5"
"                    Different state","148,941","±3,990","2.2%","±0.1","37","±61","0.6%","±0.9"
"            Abroad","61,536","±2,941","0.9%","±0.1","0","±19","0.0%","±0.6"
"PLACE OF BIRTH","","","","","","","",""
"    Total population","6,991,852","*****","6,991,852","(X)","6,530","±21","6,530","(X)"
"        Native","5,782,135","±10,227","82.7%","±0.1","6,157","±183","94.3%","±2.8"
"            Born in United States","5,572,843","±10,550","79.7%","±0.2","6,126","±184","93.8%","±2.8"
"                State of residence","4,174,551","±11,954","59.7%","±0.2","4,279","±368","65.5%","±5.7"
"                Different state","1,398,292","±9,460","20.0%","±0.1","1,847","±334","28.3%","±5.1"
"            Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)","209,292","±4,176","3.0%","±0.1","31","±37","0.5%","±0.6"
"        Foreign born","1,209,717","±10,227","17.3%","±0.1","373","±185","5.7%","±2.8"
"U.S. CITIZENSHIP STATUS","","","","","","","",""
"    Foreign-born population","1,209,717","±10,227","1,209,717","(X)","373","±185","373","(X)"
"        Naturalized U.S. citizen","657,058","±6,826","54.3%","±0.5","264","±157","70.8%","±19.3"
"        Not a U.S. citizen","552,659","±8,065","45.7%","±0.5","109","±82","29.2%","±19.3"
"YEAR OF ENTRY","","","","","","","",""
"    Population born outside the United States","1,419,009","±10,550","1,419,009","(X)","404","±186","404","(X)"
"        Native","209,292","±4,176","209,292","(X)","31","±37","31","(X)"
"            Entered 2010 or later","61,308","±2,860","29.3%","±1.1","14","±24","45.2%","±54.8"
"            Entered before 2010","147,984","±3,102","70.7%","±1.1","17","±27","54.8%","±54.8"
"        Foreign born","1,209,717","±10,227","1,209,717","(X)","373","±185","373","(X)"
"            Entered 2010 or later","385,828","±7,484","31.9%","±0.5","36","±40","9.7%","±10.0"
"            Entered before 2010","823,889","±8,082","68.1%","±0.5","337","±175","90.3%","±10.0"
"WORLD REGION OF BIRTH OF FOREIGN BORN","","","","","","","",""
"    Foreign-born population, excluding population born at sea","1,209,717","±10,227","1,209,717","(X)","373","±185","373","(X)"
"        Europe","233,623","±4,981","19.3%","±0.4","121","±70","32.4%","±20.0"
"        Asia","372,717","±3,581","30.8%","±0.3","160","±150","42.9%","±26.3"
"        Africa","113,823","±3,313","9.4%","±0.3","0","±19","0.0%","±10.2"
"        Oceania","4,098","±490","0.3%","±0.1","35","±41","9.4%","±10.7"
"        Latin America","456,601","±7,328","37.7%","±0.5","27","±33","7.2%","±9.3"
"        Northern America","28,855","±1,370","2.4%","±0.1","30","±34","8.0%","±9.0"
"LANGUAGE SPOKEN AT HOME","","","","","","","",""
"    Population 5 years and over","6,633,909","±261","6,633,909","(X)","6,013","±193","6,013","(X)"
"        English only","5,018,331","±10,572","75.6%","±0.2","5,639","±274","93.8%","±3.6"
"        Language other than English","1,615,578","±10,535","24.4%","±0.2","374","±218","6.2%","±3.6"
"            Speak English less than ""very well""","631,900","±9,016","9.5%","±0.1","84","±79","1.4%","±1.3"
"        Spanish","623,189","±4,858","9.4%","±0.1","39","±39","0.6%","±0.6"
"            Speak English less than ""very well""","262,100","±4,775","4.0%","±0.1","0","±19","0.0%","±0.7"
"        Other Indo-European languages","601,764","±8,787","9.1%","±0.1","145","±128","2.4%","±2.1"
"            Speak English less than ""very well""","210,816","±5,330","3.2%","±0.1","39","±47","0.6%","±0.8"
"        Asian and Pacific Islander languages","291,065","±4,510","4.4%","±0.1","190","±171","3.2%","±2.8"
"            Speak English less than ""very well""","130,881","±3,152","2.0%","±0.1","45","±61","0.7%","±1.0"
"        Other languages","99,560","±3,943","1.5%","±0.1","0","±19","0.0%","±0.7"
"            Speak English less than ""very well""","28,103","±1,866","0.4%","±0.1","0","±19","0.0%","±0.7"
"ANCESTRY","","","","","","","",""
"    Total population","6,991,852","*****","6,991,852","(X)","6,530","±21","6,530","(X)"
"        American","260,364","±6,504","3.7%","±0.1","328","±215","5.0%","±3.3"
"        Arab","72,487","±3,641","1.0%","±0.1","53","±85","0.8%","±1.3"
"        Czech","12,119","±1,098","0.2%","±0.1","44","±65","0.7%","±1.0"
"        Danish","14,346","±1,162","0.2%","±0.1","0","±19","0.0%","±0.6"
"        Dutch","34,354","±1,922","0.5%","±0.1","38","±59","0.6%","±0.9"
"        English","655,283","±8,406","9.4%","±0.1","1,036","±316","15.9%","±4.8"
"        French (except Basque)","375,415","±6,388","5.4%","±0.1","127","±81","1.9%","±1.2"
"        French Canadian","235,524","±4,384","3.4%","±0.1","144","±110","2.2%","±1.7"
"        German","387,135","±7,027","5.5%","±0.1","401","±169","6.1%","±2.6"
"        Greek","76,566","±3,218","1.1%","±0.1","110","±107","1.7%","±1.6"
"        Hungarian","19,068","±1,432","0.3%","±0.1","47","±47","0.7%","±0.7"
"        Irish","1,345,219","±11,619","19.2%","±0.2","1,444","±363","22.1%","±5.6"
"        Italian","815,794","±9,186","11.7%","±0.1","1,365","±452","20.9%","±6.9"
"        Lithuanian","43,215","±2,035","0.6%","±0.1","42","±40","0.6%","±0.6"
"        Norwegian","35,032","±1,997","0.5%","±0.1","62","±65","0.9%","±1.0"
"        Polish","283,050","±4,814","4.0%","±0.1","302","±157","4.6%","±2.4"
"        Portuguese","270,183","±5,260","3.9%","±0.1","8","±20","0.1%","±0.3"
"        Russian","91,511","±3,161","1.3%","±0.1","26","±30","0.4%","±0.5"
"        Scotch-Irish","41,714","±2,151","0.6%","±0.1","113","±85","1.7%","±1.3"
"        Scottish","134,503","±3,385","1.9%","±0.1","220","±144","3.4%","±2.2"
"        Slovak","7,069","±828","0.1%","±0.1","12","±21","0.2%","±0.3"
"        Subsaharan African","158,921","±4,752","2.3%","±0.1","0","±19","0.0%","±0.6"
"        Swedish","102,031","±2,873","1.5%","±0.1","122","±114","1.9%","±1.8"
"        Swiss","10,126","±912","0.1%","±0.1","0","±19","0.0%","±0.6"
"        Ukrainian","24,760","±1,792","0.4%","±0.1","0","±19","0.0%","±0.6"
"        Welsh","23,388","±1,506","0.3%","±0.1","35","±39","0.5%","±0.6"
"        West Indian (excluding Hispanic origin groups)","139,627","±4,694","2.0%","±0.1","0","±19","0.0%","±0.6"
"COMPUTERS AND INTERNET USE","","","","","","","",""
"    Total households","2,714,448","±4,158","2,714,448","(X)","2,202","±116","2,202","(X)"
"        With a computer","2,538,022","±5,269","93.5%","±0.1","2,077","±123","94.3%","±3.6"
"        With a broadband Internet subscription","2,431,466","±6,695","89.6%","±0.2","2,075","±117","94.2%","±3.1"
