"Label (Grouping)","Massachusetts!!Estimate","Massachusetts!!Margin of Error","Massachusetts!!Percent","Massachusetts!!Percent Margin of Error","ZCTA5 01301!!Estimate","ZCTA5 01301!!Margin of Error","ZCTA5 01301!!Percent","ZCTA5 01301!!Percent Margin of Error"
"        Other relatives","394,812","±8,541","5.9%","±0.1","619","±250","3.6%","±1.4"
"        Other nonrelatives","271,643","±6,161","4.0%","±0.1","989","±311","5.7%","±1.8"
"MARITAL STATUS","","","","","","","",""
"    Males 15 years and over","2,831,580","±492","2,831,580","(X)","7,137","±349","7,137","(X)"
"        Never married","1,113,128","±7,242","39.3%","±0.3","2,721","±280","38.1%","±3.3"
"        Now married, except separated","1,388,255","±8,794","49.0%","±0.3","2,915","±234","40.8%","±3.8"
"        Separated","37,600","±1,670","1.3%","±0.1","91","±64","1.3%","±0.9"
"        Widowed","65,484","±1,934","2.3%","±0.1","378","±133","5.3%","±1.8"
"        Divorced","227,113","±4,005","8.0%","±0.1","1,032","±345","14.5%","±4.6"
"    Females 15 years and over","3,024,592","±465","3,024,592","(X)","7,862","±318","7,862","(X)"
"        Never married","1,055,131","±6,774","34.9%","±0.2","2,518","±314","32.0%","±3.3"
"        Now married, except separated","1,350,368","±8,695","44.6%","±0.3","3,025","±250","38.5%","±3.5"
"        Separated","55,256","±1,859","1.8%","±0.1","220","±98","2.8%","±1.3"
"        Widowed","239,073","±3,906","7.9%","±0.1","914","±199","11.6%","±2.5"
"        Divorced","324,764","±4,024","10.7%","±0.1","1,185","±216","15.1%","±2.6"
"FERTILITY","","","","","","","",""
"    Number of women 15 to 50 years old who had a birth in the past 12 months","75,648","±2,253","75,648","(X)","252","±110","252","(X)"
"        Unmarried women (widowed, divorced, and never married)","21,673","±1,166","28.6%","±1.4","120","±86","47.6%","±24.3"
"            Per 1,000 unmarried women","21","±1","(X)","(X)","52","±38","(X)","(X)"
"        Per 1,000 women 15 to 50 years old","45","±1","(X)","(X)","68","±31","(X)","(X)"
"        Per 1,000 women 15 to 19 years old","4","±1","(X)","(X)","0","±128","(X)","(X)"
"        Per 1,000 women 20 to 34 years old","66","±3","(X)","(X)","110","±57","(X)","(X)"
"        Per 1,000 women 35 to 50 years old","36","±2","(X)","(X)","42","±37","(X)","(X)"
"GRANDPARENTS","","","","","","","",""
"    Number of grandparents living with own grandchildren under 18 years","125,752","±3,505","125,752","(X)","249","±121","249","(X)"
"        Grandparents responsible for grandchildren","30,300","±1,689","24.1%","±1.2","45","±40","18.1%","±15.2"
"        Years responsible for grandchildren","","","","","","","",""
"            Less than 1 year","4,707","±698","3.7%","±0.5","0","±21","0.0%","±14.8"
"            1 or 2 years","6,316","±677","5.0%","±0.5","0","±21","0.0%","±14.8"
"            3 or 4 years","5,630","±671","4.5%","±0.5","12","±15","4.8%","±6.5"
"            5 or more years","13,647","±1,024","10.9%","±0.8","33","±37","13.3%","±14.3"
"    Number of grandparents responsible for own grandchildren under 18 years","30,300","±1,689","30,300","(X)","45","±40","45","(X)"
"        Who are female","20,516","±1,259","67.7%","±1.5","35","±29","77.8%","±25.4"
"        Who are married","19,550","±1,487","64.5%","±2.5","33","±37","73.3%","±32.3"
"SCHOOL ENROLLMENT","","","","","","","",""
"    Population 3 years and over enrolled in school","1,720,058","±5,824","1,720,058","(X)","3,377","±306","3,377","(X)"
"        Nursery school, preschool","102,274","±2,603","5.9%","±0.1","290","±110","8.6%","±3.0"
"        Kindergarten","75,256","±2,443","4.4%","±0.1","131","±63","3.9%","±1.8"
"        Elementary school (grades 1-8)","616,062","±3,164","35.8%","±0.2","1,593","±211","47.2%","±4.7"
"        High school (grades 9-12)","346,224","±2,810","20.1%","±0.2","677","±148","20.0%","±4.4"
"        College or graduate school","580,242","±4,987","33.7%","±0.2","686","±154","20.3%","±4.1"
"EDUCATIONAL ATTAINMENT","","","","","","","",""
"    Population 25 years and over","4,902,868","±589","4,902,868","(X)","13,385","±352","13,385","(X)"
"        Less than 9th grade","207,481","±3,821","4.2%","±0.1","361","±129","2.7%","±1.0"
"        9th to 12th grade, no diploma","225,734","±3,923","4.6%","±0.1","842","±207","6.3%","±1.5"
"        High school graduate (includes equivalency)","1,137,085","±9,926","23.2%","±0.2","3,806","±412","28.4%","±3.0"
"        Some college, no degree","739,611","±7,345","15.1%","±0.2","1,952","±274","14.6%","±2.0"
"        Associate's degree","376,608","±4,932","7.7%","±0.1","1,729","±291","12.9%","±2.1"
"        Bachelor's degree","1,215,939","±8,658","24.8%","±0.2","2,751","±316","20.6%","±2.2"
"        Graduate or professional degree","1,000,410","±8,572","20.4%","±0.2","1,944","±292","14.5%","±2.2"
"        High school graduate or higher","4,469,653","±5,853","91.2%","±0.1","12,182","±388","91.0%","±1.9"
"        Bachelor's degree or higher","2,216,349","±12,650","45.2%","±0.3","4,695","±457","35.1%","±3.4"
"VETERAN STATUS","","","","","","","",""
"    Civilian population 18 years and over","5,596,622","±698","5,596,622","(X)","14,502","±296","14,502","(X)"
"        Civilian veterans","277,442","±3,409","5.0%","±0.1","1,435","±312","9.9%","±2.1"
"DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION","","","","","","","",""
"    Total Civilian Noninstitutionalized Population","6,922,305","±655","6,922,305","(X)","17,374","±176","17,374","(X)"
"        With a disability","803,600","±8,111","11.6%","±0.1","3,444","±464","19.8%","±2.6"
"    Under 18 years","1,386,984","±319","1,386,984","(X)","3,379","±288","3,379","(X)"
"        With a disability","64,995","±2,247","4.7%","±0.2","179","±104","5.3%","±3.1"
"    18 to 64 years","4,413,041","±997","4,413,041","(X)","10,057","±367","10,057","(X)"
"        With a disability","393,175","±6,150","8.9%","±0.1","1,589","±279","15.8%","±2.6"
"    65 years and over","1,122,280","±664","1,122,280","(X)","3,938","±354","3,938","(X)"
"        With a disability","345,430","±3,933","30.8%","±0.3","1,676","±336","42.6%","±6.8"
"RESIDENCE 1 YEAR AGO","","","","","","","",""
"    Population 1 year and over","6,925,117","±1,896","6,925,117","(X)","17,669","±140","17,669","(X)"
"        Same house","6,062,747","±11,850","87.5%","±0.2","15,166","±550","85.8%","±2.9"
"        Different house (in the U.S. or abroad)","862,370","±11,510","12.5%","±0.2","2,503","±514","14.2%","±2.9"
"            Different house in the U.S.","800,834","±10,863","11.6%","±0.2","2,503","±514","14.2%","±2.9"
"                Same county","446,141","±8,933","6.4%","±0.1","1,546","±473","8.7%","±2.7"
"                Different county","354,693","±6,215","5.1%","±0.1","957","±252","5.4%","±1.4"
"                    Same state","205,752","±5,091","3.0%","±0.1","713","±245","4.0%","±1.4"
"                    Different state","148,941","±3,990","2.2%","±0.1","244","±104","1.4%","±0.6"
"            Abroad","61,536","±2,941","0.9%","±0.1","0","±21","0.0%","±0.2"
"PLACE OF BIRTH","","","","","","","",""
"    Total population","6,991,852","*****","6,991,852","(X)","17,901","±89","17,901","(X)"
"        Native","5,782,135","±10,227","82.7%","±0.1","17,102","±274","95.5%","±1.4"
"            Born in United States","5,572,843","±10,550","79.7%","±0.2","16,673","±338","93.1%","±1.8"
"                State of residence","4,174,551","±11,954","59.7%","±0.2","12,200","±471","68.2%","±2.6"
"                Different state","1,398,292","±9,460","20.0%","±0.1","4,473","±432","25.0%","±2.4"
"            Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)","209,292","±4,176","3.0%","±0.1","429","±215","2.4%","±1.2"
"        Foreign born","1,209,717","±10,227","17.3%","±0.1","799","±254","4.5%","±1.4"
"U.S. CITIZENSHIP STATUS","","","","","","","",""
"    Foreign-born population","1,209,717","±10,227","1,209,717","(X)","799","±254","799","(X)"
"        Naturalized U.S. citizen","657,058","±6,826","54.3%","±0.5","674","±244","84.4%","±8.2"
"        Not a U.S. citizen","552,659","±8,065","45.7%","±0.5","125","±62","15.6%","±8.2"
"YEAR OF ENTRY","","","","","","","",""
"    Population born outside the United States","1,419,009","±10,550","1,419,009","(X)","1,228","±327","1,228","(X)"
"        Native","209,292","±4,176","209,292","(X)","429","±215","429","(X)"
"            Entered 2010 or later","61,308","±2,860","29.3%","±1.1","253","±181","59.0%","±19.9"
"            Entered before 2010","147,984","±3,102","70.7%","±1.1","176","±81","41.0%","±19.9"
"        Foreign born","1,209,717","±10,227","1,209,717","(X)","799","±254","799","(X)"
"            Entered 2010 or later","385,828","±7,484","31.9%","±0.5","74","±57","9.3%","±7.3"
"            Entered before 2010","823,889","±8,082","68.1%","±0.5","725","±246","90.7%","±7.3"
"WORLD REGION OF BIRTH OF FOREIGN BORN","","","","","","","",""
"    Foreign-born population, excluding population born at sea","1,209,717","±10,227","1,209,717","(X)","799","±254","799","(X)"
"        Europe","233,623","±4,981","19.3%","±0.4","401","±214","50.2%","±16.3"
"        Asia","372,717","±3,581","30.8%","±0.3","188","±95","23.5%","±12.1"
"        Africa","113,823","±3,313","9.4%","±0.3","39","±42","4.9%","±5.4"
"        Oceania","4,098","±490","0.3%","±0.1","8","±13","1.0%","±1.6"
"        Latin America","456,601","±7,328","37.7%","±0.5","147","±106","18.4%","±12.4"
"        Northern America","28,855","±1,370","2.4%","±0.1","16","±18","2.0%","±2.4"
"LANGUAGE SPOKEN AT HOME","","","","","","","",""
"    Population 5 years and over","6,633,909","±261","6,633,909","(X)","16,985","±174","16,985","(X)"
"        English only","5,018,331","±10,572","75.6%","±0.2","15,598","±348","91.8%","±2.1"
"        Language other than English","1,615,578","±10,535","24.4%","±0.2","1,387","±356","8.2%","±2.1"
"            Speak English less than ""very well""","631,900","±9,016","9.5%","±0.1","754","±293","4.4%","±1.7"
"        Spanish","623,189","±4,858","9.4%","±0.1","664","±256","3.9%","±1.5"
"            Speak English less than ""very well""","262,100","±4,775","4.0%","±0.1","321","±183","1.9%","±1.1"
"        Other Indo-European languages","601,764","±8,787","9.1%","±0.1","449","±216","2.6%","±1.3"
"            Speak English less than ""very well""","210,816","±5,330","3.2%","±0.1","249","±189","1.5%","±1.1"
"        Asian and Pacific Islander languages","291,065","±4,510","4.4%","±0.1","254","±128","1.5%","±0.7"
"            Speak English less than ""very well""","130,881","±3,152","2.0%","±0.1","184","±98","1.1%","±0.6"
"        Other languages","99,560","±3,943","1.5%","±0.1","20","±21","0.1%","±0.1"
"            Speak English less than ""very well""","28,103","±1,866","0.4%","±0.1","0","±21","0.0%","±0.2"
"ANCESTRY","","","","","","","",""
"    Total population","6,991,852","*****","6,991,852","(X)","17,901","±89","17,901","(X)"
"        American","260,364","±6,504","3.7%","±0.1","436","±153","2.4%","±0.9"
"        Arab","72,487","±3,641","1.0%","±0.1","60","±48","0.3%","±0.3"
"        Czech","12,119","±1,098","0.2%","±0.1","15","±16","0.1%","±0.1"
"        Danish","14,346","±1,162","0.2%","±0.1","24","±23","0.1%","±0.1"
"        Dutch","34,354","±1,922","0.5%","±0.1","149","±73","0.8%","±0.4"
"        English","655,283","±8,406","9.4%","±0.1","2,865","±443","16.0%","±2.5"
"        French (except Basque)","375,415","±6,388","5.4%","±0.1","2,094","±367","11.7%","±2.1"
"        French Canadian","235,524","±4,384","3.4%","±0.1","1,054","±282","5.9%","±1.6"
"        German","387,135","±7,027","5.5%","±0.1","1,610","±389","9.0%","±2.2"
"        Greek","76,566","±3,218","1.1%","±0.1","79","±60","0.4%","±0.3"
"        Hungarian","19,068","±1,432","0.3%","±0.1","39","±39","0.2%","±0.2"
"        Irish","1,345,219","±11,619","19.2%","±0.2","3,321","±448","18.6%","±2.5"
"        Italian","815,794","±9,186","11.7%","±0.1","1,893","±508","10.6%","±2.8"
"        Lithuanian","43,215","±2,035","0.6%","±0.1","253","±132","1.4%","±0.7"
"        Norwegian","35,032","±1,997","0.5%","±0.1","61","±48","0.3%","±0.3"
"        Polish","283,050","±4,814","4.0%","±0.1","1,977","±406","11.0%","±2.3"
"        Portuguese","270,183","±5,260","3.9%","±0.1","166","±97","0.9%","±0.5"
"        Russian","91,511","±3,161","1.3%","±0.1","261","±105","1.5%","±0.6"
"        Scotch-Irish","41,714","±2,151","0.6%","±0.1","104","±60","0.6%","±0.3"
"        Scottish","134,503","±3,385","1.9%","±0.1","405","±140","2.3%","±0.8"
"        Slovak","7,069","±828","0.1%","±0.1","0","±21","0.0%","±0.2"
"        Subsaharan African","158,921","±4,752","2.3%","±0.1","29","±47","0.2%","±0.3"
"        Swedish","102,031","±2,873","1.5%","±0.1","264","±137","1.5%","±0.8"
"        Swiss","10,126","±912","0.1%","±0.1","12","±13","0.1%","±0.1"
"        Ukrainian","24,760","±1,792","0.4%","±0.1","111","±121","0.6%","±0.7"
"        Welsh","23,388","±1,506","0.3%","±0.1","117","±50","0.7%","±0.3"
"        West Indian (excluding Hispanic origin groups)","139,627","±4,694","2.0%","±0.1","40","±47","0.2%","±0.3"
"COMPUTERS AND INTERNET USE","","","","","","","",""
"    Total households","2,714,448","±4,158","2,714,448","(X)","8,190","±322","8,190","(X)"
"        With a computer","2,538,022","±5,269","93.5%","±0.1","7,544","±331","92.1%","±2.1"
"        With a broadband Internet subscription","2,431,466","±6,695","89.6%","±0.2","7,123","±323","87.0%","±2.4"
