"Label (Grouping)","Massachusetts!!Estimate","Massachusetts!!Margin of Error","Massachusetts!!Percent","Massachusetts!!Percent Margin of Error","ZCTA5 01852!!Estimate","ZCTA5 01852!!Margin of Error","ZCTA5 01852!!Percent","ZCTA5 01852!!Percent Margin of Error"
"        Per 1,000 women 35 to 50 years old","36","±2","(X)","(X)","9","±10","(X)","(X)"
"GRANDPARENTS","","","","","","","",""
"    Number of grandparents living with own grandchildren under 18 years","125,752","±3,505","125,752","(X)","726","±330","726","(X)"
"        Grandparents responsible for grandchildren","30,300","±1,689","24.1%","±1.2","150","±146","20.7%","±13.3"
"        Years responsible for grandchildren","","","","","","","",""
"            Less than 1 year","4,707","±698","3.7%","±0.5","91","±137","12.5%","±15.1"
"            1 or 2 years","6,316","±677","5.0%","±0.5","21","±35","2.9%","±4.6"
"            3 or 4 years","5,630","±671","4.5%","±0.5","9","±15","1.2%","±2.2"
"            5 or more years","13,647","±1,024","10.9%","±0.8","29","±29","4.0%","±4.5"
"    Number of grandparents responsible for own grandchildren under 18 years","30,300","±1,689","30,300","(X)","150","±146","150","(X)"
"        Who are female","20,516","±1,259","67.7%","±1.5","125","±141","83.3%","±28.1"
"        Who are married","19,550","±1,487","64.5%","±2.5","128","±143","85.3%","±23.7"
"SCHOOL ENROLLMENT","","","","","","","",""
"    Population 3 years and over enrolled in school","1,720,058","±5,824","1,720,058","(X)","8,133","±868","8,133","(X)"
"        Nursery school, preschool","102,274","±2,603","5.9%","±0.1","338","±120","4.2%","±1.6"
"        Kindergarten","75,256","±2,443","4.4%","±0.1","453","±151","5.6%","±2.0"
"        Elementary school (grades 1-8)","616,062","±3,164","35.8%","±0.2","3,426","±612","42.1%","±4.8"
"        High school (grades 9-12)","346,224","±2,810","20.1%","±0.2","1,874","±410","23.0%","±4.1"
"        College or graduate school","580,242","±4,987","33.7%","±0.2","2,042","±324","25.1%","±3.5"
"EDUCATIONAL ATTAINMENT","","","","","","","",""
"    Population 25 years and over","4,902,868","±589","4,902,868","(X)","25,055","±1,019","25,055","(X)"
"        Less than 9th grade","207,481","±3,821","4.2%","±0.1","1,950","±358","7.8%","±1.4"
"        9th to 12th grade, no diploma","225,734","±3,923","4.6%","±0.1","1,806","±470","7.2%","±1.8"
"        High school graduate (includes equivalency)","1,137,085","±9,926","23.2%","±0.2","7,925","±734","31.6%","±2.7"
"        Some college, no degree","739,611","±7,345","15.1%","±0.2","4,086","±497","16.3%","±1.9"
"        Associate's degree","376,608","±4,932","7.7%","±0.1","1,760","±345","7.0%","±1.3"
"        Bachelor's degree","1,215,939","±8,658","24.8%","±0.2","4,234","±495","16.9%","±1.9"
"        Graduate or professional degree","1,000,410","±8,572","20.4%","±0.2","3,294","±472","13.1%","±1.9"
"        High school graduate or higher","4,469,653","±5,853","91.2%","±0.1","21,299","±914","85.0%","±2.2"
"        Bachelor's degree or higher","2,216,349","±12,650","45.2%","±0.3","7,528","±669","30.0%","±2.5"
"VETERAN STATUS","","","","","","","",""
"    Civilian population 18 years and over","5,596,622","±698","5,596,622","(X)","28,308","±1,143","28,308","(X)"
"        Civilian veterans","277,442","±3,409","5.0%","±0.1","1,095","±253","3.9%","±0.9"
"DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION","","","","","","","",""
"    Total Civilian Noninstitutionalized Population","6,922,305","±655","6,922,305","(X)","36,592","±1,602","36,592","(X)"
"        With a disability","803,600","±8,111","11.6%","±0.1","5,112","±588","14.0%","±1.6"
"    Under 18 years","1,386,984","±319","1,386,984","(X)","8,366","±889","8,366","(X)"
"        With a disability","64,995","±2,247","4.7%","±0.2","447","±173","5.3%","±2.0"
"    18 to 64 years","4,413,041","±997","4,413,041","(X)","23,497","±1,023","23,497","(X)"
"        With a disability","393,175","±6,150","8.9%","±0.1","2,964","±394","12.6%","±1.6"
"    65 years and over","1,122,280","±664","1,122,280","(X)","4,729","±369","4,729","(X)"
"        With a disability","345,430","±3,933","30.8%","±0.3","1,701","±287","36.0%","±5.0"
"RESIDENCE 1 YEAR AGO","","","","","","","",""
"    Population 1 year and over","6,925,117","±1,896","6,925,117","(X)","36,299","±1,577","36,299","(X)"
"        Same house","6,062,747","±11,850","87.5%","±0.2","30,602","±1,670","84.3%","±2.6"
"        Different house (in the U.S. or abroad)","862,370","±11,510","12.5%","±0.2","5,697","±956","15.7%","±2.6"
"            Different house in the U.S.","800,834","±10,863","11.6%","±0.2","5,485","±936","15.1%","±2.5"
"                Same county","446,141","±8,933","6.4%","±0.1","3,942","±791","10.9%","±2.2"
"                Different county","354,693","±6,215","5.1%","±0.1","1,543","±465","4.3%","±1.2"
"                    Same state","205,752","±5,091","3.0%","±0.1","973","±375","2.7%","±1.0"
"                    Different state","148,941","±3,990","2.2%","±0.1","570","±266","1.6%","±0.7"
"            Abroad","61,536","±2,941","0.9%","±0.1","212","±171","0.6%","±0.5"
"PLACE OF BIRTH","","","","","","","",""
"    Total population","6,991,852","*****","6,991,852","(X)","36,740","±1,616","36,740","(X)"
"        Native","5,782,135","±10,227","82.7%","±0.1","27,913","±1,564","76.0%","±2.5"
"            Born in United States","5,572,843","±10,550","79.7%","±0.2","25,632","±1,505","69.8%","±2.9"
"                State of residence","4,174,551","±11,954","59.7%","±0.2","21,038","±1,246","57.3%","±2.6"
"                Different state","1,398,292","±9,460","20.0%","±0.1","4,594","±706","12.5%","±1.8"
"            Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)","209,292","±4,176","3.0%","±0.1","2,281","±531","6.2%","±1.4"
"        Foreign born","1,209,717","±10,227","17.3%","±0.1","8,827","±990","24.0%","±2.5"
"U.S. CITIZENSHIP STATUS","","","","","","","",""
"    Foreign-born population","1,209,717","±10,227","1,209,717","(X)","8,827","±990","8,827","(X)"
"        Naturalized U.S. citizen","657,058","±6,826","54.3%","±0.5","4,356","±697","49.3%","±5.5"
"        Not a U.S. citizen","552,659","±8,065","45.7%","±0.5","4,471","±689","50.7%","±5.5"
"YEAR OF ENTRY","","","","","","","",""
"    Population born outside the United States","1,419,009","±10,550","1,419,009","(X)","11,108","±1,183","11,108","(X)"
"        Native","209,292","±4,176","209,292","(X)","2,281","±531","2,281","(X)"
"            Entered 2010 or later","61,308","±2,860","29.3%","±1.1","698","±380","30.6%","±13.5"
"            Entered before 2010","147,984","±3,102","70.7%","±1.1","1,583","±424","69.4%","±13.5"
"        Foreign born","1,209,717","±10,227","1,209,717","(X)","8,827","±990","8,827","(X)"
"            Entered 2010 or later","385,828","±7,484","31.9%","±0.5","3,129","±631","35.4%","±5.5"
"            Entered before 2010","823,889","±8,082","68.1%","±0.5","5,698","±762","64.6%","±5.5"
"WORLD REGION OF BIRTH OF FOREIGN BORN","","","","","","","",""
"    Foreign-born population, excluding population born at sea","1,209,717","±10,227","1,209,717","(X)","8,827","±990","8,827","(X)"
"        Europe","233,623","±4,981","19.3%","±0.4","1,507","±402","17.1%","±4.6"
"        Asia","372,717","±3,581","30.8%","±0.3","2,887","±630","32.7%","±5.7"
"        Africa","113,823","±3,313","9.4%","±0.3","1,293","±488","14.6%","±5.5"
"        Oceania","4,098","±490","0.3%","±0.1","0","±28","0.0%","±0.5"
"        Latin America","456,601","±7,328","37.7%","±0.5","3,120","±682","35.3%","±6.0"
"        Northern America","28,855","±1,370","2.4%","±0.1","20","±23","0.2%","±0.3"
"LANGUAGE SPOKEN AT HOME","","","","","","","",""
"    Population 5 years and over","6,633,909","±261","6,633,909","(X)","34,538","±1,555","34,538","(X)"
"        English only","5,018,331","±10,572","75.6%","±0.2","22,159","±1,363","64.2%","±2.9"
"        Language other than English","1,615,578","±10,535","24.4%","±0.2","12,379","±1,191","35.8%","±2.9"
"            Speak English less than ""very well""","631,900","±9,016","9.5%","±0.1","6,244","±892","18.1%","±2.4"
"        Spanish","623,189","±4,858","9.4%","±0.1","3,770","±640","10.9%","±1.8"
"            Speak English less than ""very well""","262,100","±4,775","4.0%","±0.1","1,909","±475","5.5%","±1.3"
"        Other Indo-European languages","601,764","±8,787","9.1%","±0.1","5,063","±722","14.7%","±2.0"
"            Speak English less than ""very well""","210,816","±5,330","3.2%","±0.1","2,554","±559","7.4%","±1.6"
"        Asian and Pacific Islander languages","291,065","±4,510","4.4%","±0.1","2,732","±609","7.9%","±1.7"
"            Speak English less than ""very well""","130,881","±3,152","2.0%","±0.1","1,481","±366","4.3%","±1.0"
"        Other languages","99,560","±3,943","1.5%","±0.1","814","±454","2.4%","±1.3"
"            Speak English less than ""very well""","28,103","±1,866","0.4%","±0.1","300","±257","0.9%","±0.7"
"ANCESTRY","","","","","","","",""
"    Total population","6,991,852","*****","6,991,852","(X)","36,740","±1,616","36,740","(X)"
"        American","260,364","±6,504","3.7%","±0.1","767","±318","2.1%","±0.9"
"        Arab","72,487","±3,641","1.0%","±0.1","373","±439","1.0%","±1.2"
"        Czech","12,119","±1,098","0.2%","±0.1","26","±26","0.1%","±0.1"
"        Danish","14,346","±1,162","0.2%","±0.1","0","±28","0.0%","±0.1"
"        Dutch","34,354","±1,922","0.5%","±0.1","48","±40","0.1%","±0.1"
"        English","655,283","±8,406","9.4%","±0.1","1,595","±306","4.3%","±0.8"
"        French (except Basque)","375,415","±6,388","5.4%","±0.1","2,188","±606","6.0%","±1.6"
"        French Canadian","235,524","±4,384","3.4%","±0.1","1,090","±355","3.0%","±1.0"
"        German","387,135","±7,027","5.5%","±0.1","946","±274","2.6%","±0.8"
"        Greek","76,566","±3,218","1.1%","±0.1","433","±154","1.2%","±0.4"
"        Hungarian","19,068","±1,432","0.3%","±0.1","23","±25","0.1%","±0.1"
"        Irish","1,345,219","±11,619","19.2%","±0.2","6,870","±853","18.7%","±2.2"
"        Italian","815,794","±9,186","11.7%","±0.1","2,874","±766","7.8%","±2.0"
"        Lithuanian","43,215","±2,035","0.6%","±0.1","581","±480","1.6%","±1.3"
"        Norwegian","35,032","±1,997","0.5%","±0.1","40","±48","0.1%","±0.1"
"        Polish","283,050","±4,814","4.0%","±0.1","822","±261","2.2%","±0.7"
"        Portuguese","270,183","±5,260","3.9%","±0.1","2,739","±615","7.5%","±1.7"
"        Russian","91,511","±3,161","1.3%","±0.1","236","±172","0.6%","±0.5"
"        Scotch-Irish","41,714","±2,151","0.6%","±0.1","69","±51","0.2%","±0.1"
"        Scottish","134,503","±3,385","1.9%","±0.1","297","±112","0.8%","±0.3"
"        Slovak","7,069","±828","0.1%","±0.1","7","±18","0.0%","±0.1"
"        Subsaharan African","158,921","±4,752","2.3%","±0.1","1,130","±387","3.1%","±1.1"
"        Swedish","102,031","±2,873","1.5%","±0.1","176","±79","0.5%","±0.2"
"        Swiss","10,126","±912","0.1%","±0.1","30","±30","0.1%","±0.1"
"        Ukrainian","24,760","±1,792","0.4%","±0.1","0","±28","0.0%","±0.1"
"        Welsh","23,388","±1,506","0.3%","±0.1","105","±75","0.3%","±0.2"
"        West Indian (excluding Hispanic origin groups)","139,627","±4,694","2.0%","±0.1","283","±168","0.8%","±0.5"
"COMPUTERS AND INTERNET USE","","","","","","","",""
"    Total households","2,714,448","±4,158","2,714,448","(X)","14,628","±624","14,628","(X)"
"        With a computer","2,538,022","±5,269","93.5%","±0.1","12,790","±628","87.4%","±2.0"
"        With a broadband Internet subscription","2,431,466","±6,695","89.6%","±0.2","12,013","±636","82.1%","±2.3"
