"Label (Grouping)","Massachusetts!!Estimate","Massachusetts!!Margin of Error","Massachusetts!!Percent","Massachusetts!!Percent Margin of Error","ZCTA5 02038!!Estimate","ZCTA5 02038!!Margin of Error","ZCTA5 02038!!Percent","ZCTA5 02038!!Percent Margin of Error"
"        Grandparents responsible for grandchildren","30,300","±1,689","24.1%","±1.2","73","±96","16.6%","±20.8"
"        Years responsible for grandchildren","","","","","","","",""
"            Less than 1 year","4,707","±698","3.7%","±0.5","0","±28","0.0%","±8.7"
"            1 or 2 years","6,316","±677","5.0%","±0.5","0","±28","0.0%","±8.7"
"            3 or 4 years","5,630","±671","4.5%","±0.5","70","±96","15.9%","±20.9"
"            5 or more years","13,647","±1,024","10.9%","±0.8","3","±10","0.7%","±2.2"
"    Number of grandparents responsible for own grandchildren under 18 years","30,300","±1,689","30,300","(X)","73","±96","73","(X)"
"        Who are female","20,516","±1,259","67.7%","±1.5","73","±96","100.0%","±38.5"
"        Who are married","19,550","±1,487","64.5%","±2.5","3","±10","4.1%","±22.5"
"SCHOOL ENROLLMENT","","","","","","","",""
"    Population 3 years and over enrolled in school","1,720,058","±5,824","1,720,058","(X)","9,100","±487","9,100","(X)"
"        Nursery school, preschool","102,274","±2,603","5.9%","±0.1","536","±158","5.9%","±1.7"
"        Kindergarten","75,256","±2,443","4.4%","±0.1","437","±186","4.8%","±2.1"
"        Elementary school (grades 1-8)","616,062","±3,164","35.8%","±0.2","3,184","±420","35.0%","±3.9"
"        High school (grades 9-12)","346,224","±2,810","20.1%","±0.2","2,435","±312","26.8%","±3.5"
"        College or graduate school","580,242","±4,987","33.7%","±0.2","2,508","±345","27.6%","±3.3"
"EDUCATIONAL ATTAINMENT","","","","","","","",""
"    Population 25 years and over","4,902,868","±589","4,902,868","(X)","22,093","±511","22,093","(X)"
"        Less than 9th grade","207,481","±3,821","4.2%","±0.1","342","±217","1.5%","±1.0"
"        9th to 12th grade, no diploma","225,734","±3,923","4.6%","±0.1","243","±122","1.1%","±0.6"
"        High school graduate (includes equivalency)","1,137,085","±9,926","23.2%","±0.2","3,851","±384","17.4%","±1.8"
"        Some college, no degree","739,611","±7,345","15.1%","±0.2","3,636","±710","16.5%","±3.1"
"        Associate's degree","376,608","±4,932","7.7%","±0.1","1,946","±377","8.8%","±1.7"
"        Bachelor's degree","1,215,939","±8,658","24.8%","±0.2","6,760","±595","30.6%","±2.5"
"        Graduate or professional degree","1,000,410","±8,572","20.4%","±0.2","5,315","±757","24.1%","±3.3"
"        High school graduate or higher","4,469,653","±5,853","91.2%","±0.1","21,508","±640","97.4%","±1.2"
"        Bachelor's degree or higher","2,216,349","±12,650","45.2%","±0.3","12,075","±774","54.7%","±3.1"
"VETERAN STATUS","","","","","","","",""
"    Civilian population 18 years and over","5,596,622","±698","5,596,622","(X)","25,829","±450","25,829","(X)"
"        Civilian veterans","277,442","±3,409","5.0%","±0.1","841","±167","3.3%","±0.6"
"DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION","","","","","","","",""
"    Total Civilian Noninstitutionalized Population","6,922,305","±655","6,922,305","(X)","32,969","±101","32,969","(X)"
"        With a disability","803,600","±8,111","11.6%","±0.1","3,150","±525","9.6%","±1.6"
"    Under 18 years","1,386,984","±319","1,386,984","(X)","7,220","±451","7,220","(X)"
"        With a disability","64,995","±2,247","4.7%","±0.2","364","±154","5.0%","±2.1"
"    18 to 64 years","4,413,041","±997","4,413,041","(X)","21,506","±551","21,506","(X)"
"        With a disability","393,175","±6,150","8.9%","±0.1","1,609","±428","7.5%","±1.9"
"    65 years and over","1,122,280","±664","1,122,280","(X)","4,243","±420","4,243","(X)"
"        With a disability","345,430","±3,933","30.8%","±0.3","1,177","±270","27.7%","±5.5"
"RESIDENCE 1 YEAR AGO","","","","","","","",""
"    Population 1 year and over","6,925,117","±1,896","6,925,117","(X)","32,805","±124","32,805","(X)"
"        Same house","6,062,747","±11,850","87.5%","±0.2","29,862","±573","91.0%","±1.7"
"        Different house (in the U.S. or abroad)","862,370","±11,510","12.5%","±0.2","2,943","±560","9.0%","±1.7"
"            Different house in the U.S.","800,834","±10,863","11.6%","±0.2","2,908","±554","8.9%","±1.7"
"                Same county","446,141","±8,933","6.4%","±0.1","1,554","±436","4.7%","±1.3"
"                Different county","354,693","±6,215","5.1%","±0.1","1,354","±314","4.1%","±1.0"
"                    Same state","205,752","±5,091","3.0%","±0.1","677","±223","2.1%","±0.7"
"                    Different state","148,941","±3,990","2.2%","±0.1","677","±213","2.1%","±0.6"
"            Abroad","61,536","±2,941","0.9%","±0.1","35","±39","0.1%","±0.1"
"PLACE OF BIRTH","","","","","","","",""
"    Total population","6,991,852","*****","6,991,852","(X)","33,057","±57","33,057","(X)"
"        Native","5,782,135","±10,227","82.7%","±0.1","30,016","±729","90.8%","±2.2"
"            Born in United States","5,572,843","±10,550","79.7%","±0.2","29,839","±727","90.3%","±2.2"
"                State of residence","4,174,551","±11,954","59.7%","±0.2","22,047","±910","66.7%","±2.7"
"                Different state","1,398,292","±9,460","20.0%","±0.1","7,792","±812","23.6%","±2.5"
"            Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)","209,292","±4,176","3.0%","±0.1","177","±114","0.5%","±0.3"
"        Foreign born","1,209,717","±10,227","17.3%","±0.1","3,041","±723","9.2%","±2.2"
"U.S. CITIZENSHIP STATUS","","","","","","","",""
"    Foreign-born population","1,209,717","±10,227","1,209,717","(X)","3,041","±723","3,041","(X)"
"        Naturalized U.S. citizen","657,058","±6,826","54.3%","±0.5","1,879","±609","61.8%","±10.2"
"        Not a U.S. citizen","552,659","±8,065","45.7%","±0.5","1,162","±350","38.2%","±10.2"
"YEAR OF ENTRY","","","","","","","",""
"    Population born outside the United States","1,419,009","±10,550","1,419,009","(X)","3,218","±721","3,218","(X)"
"        Native","209,292","±4,176","209,292","(X)","177","±114","177","(X)"
"            Entered 2010 or later","61,308","±2,860","29.3%","±1.1","19","±19","10.7%","±11.7"
"            Entered before 2010","147,984","±3,102","70.7%","±1.1","158","±111","89.3%","±11.7"
"        Foreign born","1,209,717","±10,227","1,209,717","(X)","3,041","±723","3,041","(X)"
"            Entered 2010 or later","385,828","±7,484","31.9%","±0.5","730","±261","24.0%","±7.6"
"            Entered before 2010","823,889","±8,082","68.1%","±0.5","2,311","±632","76.0%","±7.6"
"WORLD REGION OF BIRTH OF FOREIGN BORN","","","","","","","",""
"    Foreign-born population, excluding population born at sea","1,209,717","±10,227","1,209,717","(X)","3,041","±723","3,041","(X)"
"        Europe","233,623","±4,981","19.3%","±0.4","899","±563","29.6%","±13.5"
"        Asia","372,717","±3,581","30.8%","±0.3","1,373","±312","45.1%","±9.5"
"        Africa","113,823","±3,313","9.4%","±0.3","236","±176","7.8%","±5.8"
"        Oceania","4,098","±490","0.3%","±0.1","0","±28","0.0%","±1.3"
"        Latin America","456,601","±7,328","37.7%","±0.5","324","±207","10.7%","±6.9"
"        Northern America","28,855","±1,370","2.4%","±0.1","209","±86","6.9%","±3.4"
"LANGUAGE SPOKEN AT HOME","","","","","","","",""
"    Population 5 years and over","6,633,909","±261","6,633,909","(X)","31,709","±296","31,709","(X)"
"        English only","5,018,331","±10,572","75.6%","±0.2","28,261","±1,073","89.1%","±3.1"
"        Language other than English","1,615,578","±10,535","24.4%","±0.2","3,448","±991","10.9%","±3.1"
"            Speak English less than ""very well""","631,900","±9,016","9.5%","±0.1","866","±326","2.7%","±1.0"
"        Spanish","623,189","±4,858","9.4%","±0.1","653","±354","2.1%","±1.1"
"            Speak English less than ""very well""","262,100","±4,775","4.0%","±0.1","132","±114","0.4%","±0.4"
"        Other Indo-European languages","601,764","±8,787","9.1%","±0.1","1,342","±722","4.2%","±2.3"
"            Speak English less than ""very well""","210,816","±5,330","3.2%","±0.1","115","±89","0.4%","±0.3"
"        Asian and Pacific Islander languages","291,065","±4,510","4.4%","±0.1","1,304","±431","4.1%","±1.4"
"            Speak English less than ""very well""","130,881","±3,152","2.0%","±0.1","550","±296","1.7%","±0.9"
"        Other languages","99,560","±3,943","1.5%","±0.1","149","±155","0.5%","±0.5"
"            Speak English less than ""very well""","28,103","±1,866","0.4%","±0.1","69","±112","0.2%","±0.4"
"ANCESTRY","","","","","","","",""
"    Total population","6,991,852","*****","6,991,852","(X)","33,057","±57","33,057","(X)"
"        American","260,364","±6,504","3.7%","±0.1","1,609","±491","4.9%","±1.5"
"        Arab","72,487","±3,641","1.0%","±0.1","141","±103","0.4%","±0.3"
"        Czech","12,119","±1,098","0.2%","±0.1","16","±20","0.0%","±0.1"
"        Danish","14,346","±1,162","0.2%","±0.1","227","±307","0.7%","±0.9"
"        Dutch","34,354","±1,922","0.5%","±0.1","399","±324","1.2%","±1.0"
"        English","655,283","±8,406","9.4%","±0.1","3,994","±644","12.1%","±1.9"
"        French (except Basque)","375,415","±6,388","5.4%","±0.1","1,600","±460","4.8%","±1.4"
"        French Canadian","235,524","±4,384","3.4%","±0.1","1,739","±503","5.3%","±1.5"
"        German","387,135","±7,027","5.5%","±0.1","2,198","±408","6.6%","±1.2"
"        Greek","76,566","±3,218","1.1%","±0.1","286","±193","0.9%","±0.6"
"        Hungarian","19,068","±1,432","0.3%","±0.1","79","±125","0.2%","±0.4"
"        Irish","1,345,219","±11,619","19.2%","±0.2","8,783","±981","26.6%","±3.0"
"        Italian","815,794","±9,186","11.7%","±0.1","7,496","±833","22.7%","±2.5"
"        Lithuanian","43,215","±2,035","0.6%","±0.1","254","±112","0.8%","±0.3"
"        Norwegian","35,032","±1,997","0.5%","±0.1","182","±122","0.6%","±0.4"
"        Polish","283,050","±4,814","4.0%","±0.1","1,482","±392","4.5%","±1.2"
"        Portuguese","270,183","±5,260","3.9%","±0.1","314","±150","0.9%","±0.5"
"        Russian","91,511","±3,161","1.3%","±0.1","636","±269","1.9%","±0.8"
"        Scotch-Irish","41,714","±2,151","0.6%","±0.1","303","±174","0.9%","±0.5"
"        Scottish","134,503","±3,385","1.9%","±0.1","590","±193","1.8%","±0.6"
"        Slovak","7,069","±828","0.1%","±0.1","60","±50","0.2%","±0.2"
"        Subsaharan African","158,921","±4,752","2.3%","±0.1","291","±217","0.9%","±0.7"
"        Swedish","102,031","±2,873","1.5%","±0.1","722","±264","2.2%","±0.8"
"        Swiss","10,126","±912","0.1%","±0.1","116","±97","0.4%","±0.3"
"        Ukrainian","24,760","±1,792","0.4%","±0.1","0","±28","0.0%","±0.1"
"        Welsh","23,388","±1,506","0.3%","±0.1","121","±88","0.4%","±0.3"
"        West Indian (excluding Hispanic origin groups)","139,627","±4,694","2.0%","±0.1","66","±71","0.2%","±0.2"
"COMPUTERS AND INTERNET USE","","","","","","","",""
"    Total households","2,714,448","±4,158","2,714,448","(X)","12,118","±384","12,118","(X)"
"        With a computer","2,538,022","±5,269","93.5%","±0.1","11,852","±396","97.8%","±0.9"
"        With a broadband Internet subscription","2,431,466","±6,695","89.6%","±0.2","11,547","±408","95.3%","±1.5"
