"Label (Grouping)","Massachusetts!!Estimate","Massachusetts!!Margin of Error","Massachusetts!!Percent","Massachusetts!!Percent Margin of Error","ZCTA5 01501!!Estimate","ZCTA5 01501!!Margin of Error","ZCTA5 01501!!Percent","ZCTA5 01501!!Percent Margin of Error"
"        Never married","1,055,131","±6,774","34.9%","±0.2","2,168","±312","29.2%","±3.8"
"        Now married, except separated","1,350,368","±8,695","44.6%","±0.3","3,235","±224","43.6%","±3.5"
"        Separated","55,256","±1,859","1.8%","±0.1","82","±58","1.1%","±0.8"
"        Widowed","239,073","±3,906","7.9%","±0.1","811","±148","10.9%","±1.9"
"        Divorced","324,764","±4,024","10.7%","±0.1","1,118","±179","15.1%","±2.3"
"FERTILITY","","","","","","","",""
"    Number of women 15 to 50 years old who had a birth in the past 12 months","75,648","±2,253","75,648","(X)","78","±47","78","(X)"
"        Unmarried women (widowed, divorced, and never married)","21,673","±1,166","28.6%","±1.4","9","±13","11.5%","±16.7"
"            Per 1,000 unmarried women","21","±1","(X)","(X)","4","±6","(X)","(X)"
"        Per 1,000 women 15 to 50 years old","45","±1","(X)","(X)","21","±13","(X)","(X)"
"        Per 1,000 women 15 to 19 years old","4","±1","(X)","(X)","0","±69","(X)","(X)"
"        Per 1,000 women 20 to 34 years old","66","±3","(X)","(X)","20","±21","(X)","(X)"
"        Per 1,000 women 35 to 50 years old","36","±2","(X)","(X)","28","±21","(X)","(X)"
"GRANDPARENTS","","","","","","","",""
"    Number of grandparents living with own grandchildren under 18 years","125,752","±3,505","125,752","(X)","490","±180","490","(X)"
"        Grandparents responsible for grandchildren","30,300","±1,689","24.1%","±1.2","138","±86","28.2%","±13.5"
"        Years responsible for grandchildren","","","","","","","",""
"            Less than 1 year","4,707","±698","3.7%","±0.5","9","±14","1.8%","±2.9"
"            1 or 2 years","6,316","±677","5.0%","±0.5","37","±57","7.6%","±11.2"
"            3 or 4 years","5,630","±671","4.5%","±0.5","38","±45","7.8%","±8.6"
"            5 or more years","13,647","±1,024","10.9%","±0.8","54","±43","11.0%","±8.1"
"    Number of grandparents responsible for own grandchildren under 18 years","30,300","±1,689","30,300","(X)","138","±86","138","(X)"
"        Who are female","20,516","±1,259","67.7%","±1.5","119","±78","86.2%","±15.6"
"        Who are married","19,550","±1,487","64.5%","±2.5","49","±47","35.5%","±31.1"
"SCHOOL ENROLLMENT","","","","","","","",""
"    Population 3 years and over enrolled in school","1,720,058","±5,824","1,720,058","(X)","4,062","±383","4,062","(X)"
"        Nursery school, preschool","102,274","±2,603","5.9%","±0.1","273","±95","6.7%","±2.4"
"        Kindergarten","75,256","±2,443","4.4%","±0.1","228","±94","5.6%","±2.3"
"        Elementary school (grades 1-8)","616,062","±3,164","35.8%","±0.2","1,708","±259","42.0%","±5.7"
"        High school (grades 9-12)","346,224","±2,810","20.1%","±0.2","998","±260","24.6%","±5.6"
"        College or graduate school","580,242","±4,987","33.7%","±0.2","855","±252","21.0%","±5.6"
"EDUCATIONAL ATTAINMENT","","","","","","","",""
"    Population 25 years and over","4,902,868","±589","4,902,868","(X)","12,121","±318","12,121","(X)"
"        Less than 9th grade","207,481","±3,821","4.2%","±0.1","276","±103","2.3%","±0.9"
"        9th to 12th grade, no diploma","225,734","±3,923","4.6%","±0.1","489","±173","4.0%","±1.4"
"        High school graduate (includes equivalency)","1,137,085","±9,926","23.2%","±0.2","3,055","±330","25.2%","±2.7"
"        Some college, no degree","739,611","±7,345","15.1%","±0.2","1,931","±279","15.9%","±2.3"
"        Associate's degree","376,608","±4,932","7.7%","±0.1","1,254","±225","10.3%","±1.8"
"        Bachelor's degree","1,215,939","±8,658","24.8%","±0.2","2,992","±280","24.7%","±2.2"
"        Graduate or professional degree","1,000,410","±8,572","20.4%","±0.2","2,124","±285","17.5%","±2.3"
"        High school graduate or higher","4,469,653","±5,853","91.2%","±0.1","11,356","±363","93.7%","±1.7"
"        Bachelor's degree or higher","2,216,349","±12,650","45.2%","±0.3","5,116","±384","42.2%","±2.8"
"VETERAN STATUS","","","","","","","",""
"    Civilian population 18 years and over","5,596,622","±698","5,596,622","(X)","12,980","±333","12,980","(X)"
"        Civilian veterans","277,442","±3,409","5.0%","±0.1","1,074","±192","8.3%","±1.5"
"DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION","","","","","","","",""
"    Total Civilian Noninstitutionalized Population","6,922,305","±655","6,922,305","(X)","16,590","±80","16,590","(X)"
"        With a disability","803,600","±8,111","11.6%","±0.1","2,039","±299","12.3%","±1.8"
"    Under 18 years","1,386,984","±319","1,386,984","(X)","3,704","±334","3,704","(X)"
"        With a disability","64,995","±2,247","4.7%","±0.2","206","±87","5.6%","±2.3"
"    18 to 64 years","4,413,041","±997","4,413,041","(X)","9,660","±382","9,660","(X)"
"        With a disability","393,175","±6,150","8.9%","±0.1","914","±187","9.5%","±1.9"
"    65 years and over","1,122,280","±664","1,122,280","(X)","3,226","±264","3,226","(X)"
"        With a disability","345,430","±3,933","30.8%","±0.3","919","±181","28.5%","±5.0"
"RESIDENCE 1 YEAR AGO","","","","","","","",""
"    Population 1 year and over","6,925,117","±1,896","6,925,117","(X)","16,632","±88","16,632","(X)"
"        Same house","6,062,747","±11,850","87.5%","±0.2","15,835","±287","95.2%","±1.6"
"        Different house (in the U.S. or abroad)","862,370","±11,510","12.5%","±0.2","797","±265","4.8%","±1.6"
"            Different house in the U.S.","800,834","±10,863","11.6%","±0.2","719","±249","4.3%","±1.5"
"                Same county","446,141","±8,933","6.4%","±0.1","569","±247","3.4%","±1.5"
"                Different county","354,693","±6,215","5.1%","±0.1","150","±62","0.9%","±0.4"
"                    Same state","205,752","±5,091","3.0%","±0.1","91","±46","0.5%","±0.3"
"                    Different state","148,941","±3,990","2.2%","±0.1","59","±37","0.4%","±0.2"
"            Abroad","61,536","±2,941","0.9%","±0.1","78","±107","0.5%","±0.6"
"PLACE OF BIRTH","","","","","","","",""
"    Total population","6,991,852","*****","6,991,852","(X)","16,684","±75","16,684","(X)"
"        Native","5,782,135","±10,227","82.7%","±0.1","15,574","±251","93.3%","±1.4"
"            Born in United States","5,572,843","±10,550","79.7%","±0.2","15,348","±263","92.0%","±1.5"
"                State of residence","4,174,551","±11,954","59.7%","±0.2","13,151","±365","78.8%","±2.1"
"                Different state","1,398,292","±9,460","20.0%","±0.1","2,197","±296","13.2%","±1.8"
"            Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)","209,292","±4,176","3.0%","±0.1","226","±117","1.4%","±0.7"
"        Foreign born","1,209,717","±10,227","17.3%","±0.1","1,110","±242","6.7%","±1.4"
"U.S. CITIZENSHIP STATUS","","","","","","","",""
"    Foreign-born population","1,209,717","±10,227","1,209,717","(X)","1,110","±242","1,110","(X)"
"        Naturalized U.S. citizen","657,058","±6,826","54.3%","±0.5","876","±201","78.9%","±7.3"
"        Not a U.S. citizen","552,659","±8,065","45.7%","±0.5","234","±100","21.1%","±7.3"
"YEAR OF ENTRY","","","","","","","",""
"    Population born outside the United States","1,419,009","±10,550","1,419,009","(X)","1,336","±256","1,336","(X)"
"        Native","209,292","±4,176","209,292","(X)","226","±117","226","(X)"
"            Entered 2010 or later","61,308","±2,860","29.3%","±1.1","10","±12","4.4%","±5.8"
"            Entered before 2010","147,984","±3,102","70.7%","±1.1","216","±117","95.6%","±5.8"
"        Foreign born","1,209,717","±10,227","1,209,717","(X)","1,110","±242","1,110","(X)"
"            Entered 2010 or later","385,828","±7,484","31.9%","±0.5","191","±91","17.2%","±6.9"
"            Entered before 2010","823,889","±8,082","68.1%","±0.5","919","±206","82.8%","±6.9"
"WORLD REGION OF BIRTH OF FOREIGN BORN","","","","","","","",""
"    Foreign-born population, excluding population born at sea","1,209,717","±10,227","1,209,717","(X)","1,110","±242","1,110","(X)"
"        Europe","233,623","±4,981","19.3%","±0.4","381","±125","34.3%","±11.1"
"        Asia","372,717","±3,581","30.8%","±0.3","460","±197","41.4%","±12.5"
"        Africa","113,823","±3,313","9.4%","±0.3","56","±39","5.0%","±3.5"
"        Oceania","4,098","±490","0.3%","±0.1","0","±21","0.0%","±3.5"
"        Latin America","456,601","±7,328","37.7%","±0.5","160","±87","14.4%","±7.7"
"        Northern America","28,855","±1,370","2.4%","±0.1","53","±43","4.8%","±3.7"
"LANGUAGE SPOKEN AT HOME","","","","","","","",""
"    Population 5 years and over","6,633,909","±261","6,633,909","(X)","15,992","±212","15,992","(X)"
"        English only","5,018,331","±10,572","75.6%","±0.2","14,515","±401","90.8%","±2.1"
"        Language other than English","1,615,578","±10,535","24.4%","±0.2","1,477","±342","9.2%","±2.1"
"            Speak English less than ""very well""","631,900","±9,016","9.5%","±0.1","558","±218","3.5%","±1.4"
"        Spanish","623,189","±4,858","9.4%","±0.1","329","±150","2.1%","±0.9"
"            Speak English less than ""very well""","262,100","±4,775","4.0%","±0.1","26","±28","0.2%","±0.2"
"        Other Indo-European languages","601,764","±8,787","9.1%","±0.1","619","±245","3.9%","±1.5"
"            Speak English less than ""very well""","210,816","±5,330","3.2%","±0.1","272","±173","1.7%","±1.1"
"        Asian and Pacific Islander languages","291,065","±4,510","4.4%","±0.1","391","±240","2.4%","±1.5"
"            Speak English less than ""very well""","130,881","±3,152","2.0%","±0.1","224","±153","1.4%","±1.0"
"        Other languages","99,560","±3,943","1.5%","±0.1","138","±123","0.9%","±0.8"
"            Speak English less than ""very well""","28,103","±1,866","0.4%","±0.1","36","±37","0.2%","±0.2"
"ANCESTRY","","","","","","","",""
"    Total population","6,991,852","*****","6,991,852","(X)","16,684","±75","16,684","(X)"
"        American","260,364","±6,504","3.7%","±0.1","768","±336","4.6%","±2.0"
"        Arab","72,487","±3,641","1.0%","±0.1","124","±118","0.7%","±0.7"
"        Czech","12,119","±1,098","0.2%","±0.1","0","±21","0.0%","±0.2"
"        Danish","14,346","±1,162","0.2%","±0.1","7","±13","0.0%","±0.1"
"        Dutch","34,354","±1,922","0.5%","±0.1","219","±154","1.3%","±0.9"
"        English","655,283","±8,406","9.4%","±0.1","1,670","±300","10.0%","±1.8"
"        French (except Basque)","375,415","±6,388","5.4%","±0.1","1,872","±320","11.2%","±1.9"
"        French Canadian","235,524","±4,384","3.4%","±0.1","1,260","±256","7.6%","±1.5"
"        German","387,135","±7,027","5.5%","±0.1","1,098","±287","6.6%","±1.7"
"        Greek","76,566","±3,218","1.1%","±0.1","219","±188","1.3%","±1.1"
"        Hungarian","19,068","±1,432","0.3%","±0.1","33","±32","0.2%","±0.2"
"        Irish","1,345,219","±11,619","19.2%","±0.2","4,347","±456","26.1%","±2.7"
"        Italian","815,794","±9,186","11.7%","±0.1","2,368","±383","14.2%","±2.3"
"        Lithuanian","43,215","±2,035","0.6%","±0.1","255","±85","1.5%","±0.5"
"        Norwegian","35,032","±1,997","0.5%","±0.1","115","±68","0.7%","±0.4"
"        Polish","283,050","±4,814","4.0%","±0.1","1,332","±260","8.0%","±1.6"
"        Portuguese","270,183","±5,260","3.9%","±0.1","118","±59","0.7%","±0.4"
"        Russian","91,511","±3,161","1.3%","±0.1","231","±165","1.4%","±1.0"
"        Scotch-Irish","41,714","±2,151","0.6%","±0.1","81","±42","0.5%","±0.3"
"        Scottish","134,503","±3,385","1.9%","±0.1","444","±154","2.7%","±0.9"
"        Slovak","7,069","±828","0.1%","±0.1","0","±21","0.0%","±0.2"
"        Subsaharan African","158,921","±4,752","2.3%","±0.1","66","±44","0.4%","±0.3"
"        Swedish","102,031","±2,873","1.5%","±0.1","908","±255","5.4%","±1.5"
"        Swiss","10,126","±912","0.1%","±0.1","38","±58","0.2%","±0.3"
"        Ukrainian","24,760","±1,792","0.4%","±0.1","48","±44","0.3%","±0.3"
"        Welsh","23,388","±1,506","0.3%","±0.1","55","±37","0.3%","±0.2"
"        West Indian (excluding Hispanic origin groups)","139,627","±4,694","2.0%","±0.1","1","±2","0.0%","±0.1"
"COMPUTERS AND INTERNET USE","","","","","","","",""
"    Total households","2,714,448","±4,158","2,714,448","(X)","6,534","±236","6,534","(X)"
"        With a computer","2,538,022","±5,269","93.5%","±0.1","6,013","±218","92.0%","±2.1"
"        With a broadband Internet subscription","2,431,466","±6,695","89.6%","±0.2","5,854","±213","89.6%","±2.1"
