"Label (Grouping)","Massachusetts!!Estimate","Massachusetts!!Margin of Error","Massachusetts!!Percent","Massachusetts!!Percent Margin of Error","ZCTA5 02052!!Estimate","ZCTA5 02052!!Margin of Error","ZCTA5 02052!!Percent","ZCTA5 02052!!Percent Margin of Error"
"    Number of women 15 to 50 years old who had a birth in the past 12 months","75,648","±2,253","75,648","(X)","86","±60","86","(X)"
"        Unmarried women (widowed, divorced, and never married)","21,673","±1,166","28.6%","±1.4","7","±12","8.1%","±13.3"
"            Per 1,000 unmarried women","21","±1","(X)","(X)","6","±10","(X)","(X)"
"        Per 1,000 women 15 to 50 years old","45","±1","(X)","(X)","31","±21","(X)","(X)"
"        Per 1,000 women 15 to 19 years old","4","±1","(X)","(X)","0","±71","(X)","(X)"
"        Per 1,000 women 20 to 34 years old","66","±3","(X)","(X)","78","±63","(X)","(X)"
"        Per 1,000 women 35 to 50 years old","36","±2","(X)","(X)","14","±16","(X)","(X)"
"GRANDPARENTS","","","","","","","",""
"    Number of grandparents living with own grandchildren under 18 years","125,752","±3,505","125,752","(X)","58","±45","58","(X)"
"        Grandparents responsible for grandchildren","30,300","±1,689","24.1%","±1.2","38","±37","65.5%","±35.9"
"        Years responsible for grandchildren","","","","","","","",""
"            Less than 1 year","4,707","±698","3.7%","±0.5","23","±31","39.7%","±34.4"
"            1 or 2 years","6,316","±677","5.0%","±0.5","12","±18","20.7%","±29.4"
"            3 or 4 years","5,630","±671","4.5%","±0.5","0","±21","0.0%","±43.2"
"            5 or more years","13,647","±1,024","10.9%","±0.8","3","±7","5.2%","±13.6"
"    Number of grandparents responsible for own grandchildren under 18 years","30,300","±1,689","30,300","(X)","38","±37","38","(X)"
"        Who are female","20,516","±1,259","67.7%","±1.5","32","±35","84.2%","±29.2"
"        Who are married","19,550","±1,487","64.5%","±2.5","0","±21","0.0%","±53.4"
"SCHOOL ENROLLMENT","","","","","","","",""
"    Population 3 years and over enrolled in school","1,720,058","±5,824","1,720,058","(X)","3,674","±287","3,674","(X)"
"        Nursery school, preschool","102,274","±2,603","5.9%","±0.1","367","±149","10.0%","±4.2"
"        Kindergarten","75,256","±2,443","4.4%","±0.1","222","±101","6.0%","±2.7"
"        Elementary school (grades 1-8)","616,062","±3,164","35.8%","±0.2","1,777","±257","48.4%","±5.9"
"        High school (grades 9-12)","346,224","±2,810","20.1%","±0.2","953","±210","25.9%","±5.6"
"        College or graduate school","580,242","±4,987","33.7%","±0.2","355","±167","9.7%","±4.2"
"EDUCATIONAL ATTAINMENT","","","","","","","",""
"    Population 25 years and over","4,902,868","±589","4,902,868","(X)","8,146","±247","8,146","(X)"
"        Less than 9th grade","207,481","±3,821","4.2%","±0.1","80","±71","1.0%","±0.9"
"        9th to 12th grade, no diploma","225,734","±3,923","4.6%","±0.1","0","±21","0.0%","±0.5"
"        High school graduate (includes equivalency)","1,137,085","±9,926","23.2%","±0.2","553","±156","6.8%","±1.9"
"        Some college, no degree","739,611","±7,345","15.1%","±0.2","730","±179","9.0%","±2.1"
"        Associate's degree","376,608","±4,932","7.7%","±0.1","522","±159","6.4%","±2.0"
"        Bachelor's degree","1,215,939","±8,658","24.8%","±0.2","3,230","±296","39.7%","±3.6"
"        Graduate or professional degree","1,000,410","±8,572","20.4%","±0.2","3,031","±344","37.2%","±3.8"
"        High school graduate or higher","4,469,653","±5,853","91.2%","±0.1","8,066","±256","99.0%","±0.9"
"        Bachelor's degree or higher","2,216,349","±12,650","45.2%","±0.3","6,261","±336","76.9%","±3.3"
"VETERAN STATUS","","","","","","","",""
"    Civilian population 18 years and over","5,596,622","±698","5,596,622","(X)","8,992","±264","8,992","(X)"
"        Civilian veterans","277,442","±3,409","5.0%","±0.1","256","±92","2.8%","±1.0"
"DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION","","","","","","","",""
"    Total Civilian Noninstitutionalized Population","6,922,305","±655","6,922,305","(X)","12,740","±26","12,740","(X)"
"        With a disability","803,600","±8,111","11.6%","±0.1","591","±171","4.6%","±1.3"
"    Under 18 years","1,386,984","±319","1,386,984","(X)","3,783","±262","3,783","(X)"
"        With a disability","64,995","±2,247","4.7%","±0.2","68","±51","1.8%","±1.3"
"    18 to 64 years","4,413,041","±997","4,413,041","(X)","7,432","±257","7,432","(X)"
"        With a disability","393,175","±6,150","8.9%","±0.1","291","±130","3.9%","±1.8"
"    65 years and over","1,122,280","±664","1,122,280","(X)","1,525","±188","1,525","(X)"
"        With a disability","345,430","±3,933","30.8%","±0.3","232","±82","15.2%","±5.4"
"RESIDENCE 1 YEAR AGO","","","","","","","",""
"    Population 1 year and over","6,925,117","±1,896","6,925,117","(X)","12,694","±58","12,694","(X)"
"        Same house","6,062,747","±11,850","87.5%","±0.2","11,843","±362","93.3%","±2.8"
"        Different house (in the U.S. or abroad)","862,370","±11,510","12.5%","±0.2","851","±353","6.7%","±2.8"
"            Different house in the U.S.","800,834","±10,863","11.6%","±0.2","738","±338","5.8%","±2.7"
"                Same county","446,141","±8,933","6.4%","±0.1","146","±95","1.2%","±0.8"
"                Different county","354,693","±6,215","5.1%","±0.1","592","±334","4.7%","±2.6"
"                    Same state","205,752","±5,091","3.0%","±0.1","308","±192","2.4%","±1.5"
"                    Different state","148,941","±3,990","2.2%","±0.1","284","±247","2.2%","±1.9"
"            Abroad","61,536","±2,941","0.9%","±0.1","113","±99","0.9%","±0.8"
"PLACE OF BIRTH","","","","","","","",""
"    Total population","6,991,852","*****","6,991,852","(X)","12,775","±21","12,775","(X)"
"        Native","5,782,135","±10,227","82.7%","±0.1","11,863","±278","92.9%","±2.2"
"            Born in United States","5,572,843","±10,550","79.7%","±0.2","11,694","±300","91.5%","±2.4"
"                State of residence","4,174,551","±11,954","59.7%","±0.2","8,761","±369","68.6%","±2.9"
"                Different state","1,398,292","±9,460","20.0%","±0.1","2,933","±332","23.0%","±2.6"
"            Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)","209,292","±4,176","3.0%","±0.1","169","±109","1.3%","±0.9"
"        Foreign born","1,209,717","±10,227","17.3%","±0.1","912","±281","7.1%","±2.2"
"U.S. CITIZENSHIP STATUS","","","","","","","",""
"    Foreign-born population","1,209,717","±10,227","1,209,717","(X)","912","±281","912","(X)"
"        Naturalized U.S. citizen","657,058","±6,826","54.3%","±0.5","735","±240","80.6%","±10.7"
"        Not a U.S. citizen","552,659","±8,065","45.7%","±0.5","177","±114","19.4%","±10.7"
"YEAR OF ENTRY","","","","","","","",""
"    Population born outside the United States","1,419,009","±10,550","1,419,009","(X)","1,081","±304","1,081","(X)"
"        Native","209,292","±4,176","209,292","(X)","169","±109","169","(X)"
"            Entered 2010 or later","61,308","±2,860","29.3%","±1.1","64","±85","37.9%","±37.4"
"            Entered before 2010","147,984","±3,102","70.7%","±1.1","105","±71","62.1%","±37.4"
"        Foreign born","1,209,717","±10,227","1,209,717","(X)","912","±281","912","(X)"
"            Entered 2010 or later","385,828","±7,484","31.9%","±0.5","146","±108","16.0%","±10.3"
"            Entered before 2010","823,889","±8,082","68.1%","±0.5","766","±244","84.0%","±10.3"
"WORLD REGION OF BIRTH OF FOREIGN BORN","","","","","","","",""
"    Foreign-born population, excluding population born at sea","1,209,717","±10,227","1,209,717","(X)","912","±281","912","(X)"
"        Europe","233,623","±4,981","19.3%","±0.4","424","±173","46.5%","±14.3"
"        Asia","372,717","±3,581","30.8%","±0.3","242","±143","26.5%","±12.5"
"        Africa","113,823","±3,313","9.4%","±0.3","59","±81","6.5%","±8.5"
"        Oceania","4,098","±490","0.3%","±0.1","0","±21","0.0%","±4.3"
"        Latin America","456,601","±7,328","37.7%","±0.5","129","±85","14.1%","±7.9"
"        Northern America","28,855","±1,370","2.4%","±0.1","58","±80","6.4%","±8.7"
"LANGUAGE SPOKEN AT HOME","","","","","","","",""
"    Population 5 years and over","6,633,909","±261","6,633,909","(X)","11,805","±322","11,805","(X)"
"        English only","5,018,331","±10,572","75.6%","±0.2","10,700","±474","90.6%","±3.2"
"        Language other than English","1,615,578","±10,535","24.4%","±0.2","1,105","±386","9.4%","±3.2"
"            Speak English less than ""very well""","631,900","±9,016","9.5%","±0.1","131","±75","1.1%","±0.6"
"        Spanish","623,189","±4,858","9.4%","±0.1","332","±163","2.8%","±1.4"
"            Speak English less than ""very well""","262,100","±4,775","4.0%","±0.1","19","±21","0.2%","±0.2"
"        Other Indo-European languages","601,764","±8,787","9.1%","±0.1","449","±206","3.8%","±1.7"
"            Speak English less than ""very well""","210,816","±5,330","3.2%","±0.1","69","±54","0.6%","±0.5"
"        Asian and Pacific Islander languages","291,065","±4,510","4.4%","±0.1","214","±148","1.8%","±1.3"
"            Speak English less than ""very well""","130,881","±3,152","2.0%","±0.1","16","±27","0.1%","±0.2"
"        Other languages","99,560","±3,943","1.5%","±0.1","110","±164","0.9%","±1.4"
"            Speak English less than ""very well""","28,103","±1,866","0.4%","±0.1","27","±40","0.2%","±0.3"
"ANCESTRY","","","","","","","",""
"    Total population","6,991,852","*****","6,991,852","(X)","12,775","±21","12,775","(X)"
"        American","260,364","±6,504","3.7%","±0.1","823","±374","6.4%","±2.9"
"        Arab","72,487","±3,641","1.0%","±0.1","173","±210","1.4%","±1.6"
"        Czech","12,119","±1,098","0.2%","±0.1","38","±42","0.3%","±0.3"
"        Danish","14,346","±1,162","0.2%","±0.1","0","±21","0.0%","±0.3"
"        Dutch","34,354","±1,922","0.5%","±0.1","52","±70","0.4%","±0.5"
"        English","655,283","±8,406","9.4%","±0.1","1,652","±373","12.9%","±2.9"
"        French (except Basque)","375,415","±6,388","5.4%","±0.1","352","±129","2.8%","±1.0"
"        French Canadian","235,524","±4,384","3.4%","±0.1","255","±122","2.0%","±1.0"
"        German","387,135","±7,027","5.5%","±0.1","995","±304","7.8%","±2.4"
"        Greek","76,566","±3,218","1.1%","±0.1","323","±326","2.5%","±2.6"
"        Hungarian","19,068","±1,432","0.3%","±0.1","102","±155","0.8%","±1.2"
"        Irish","1,345,219","±11,619","19.2%","±0.2","4,217","±581","33.0%","±4.6"
"        Italian","815,794","±9,186","11.7%","±0.1","2,272","±516","17.8%","±4.0"
"        Lithuanian","43,215","±2,035","0.6%","±0.1","78","±47","0.6%","±0.4"
"        Norwegian","35,032","±1,997","0.5%","±0.1","38","±44","0.3%","±0.3"
"        Polish","283,050","±4,814","4.0%","±0.1","397","±175","3.1%","±1.4"
"        Portuguese","270,183","±5,260","3.9%","±0.1","92","±89","0.7%","±0.7"
"        Russian","91,511","±3,161","1.3%","±0.1","255","±153","2.0%","±1.2"
"        Scotch-Irish","41,714","±2,151","0.6%","±0.1","161","±103","1.3%","±0.8"
"        Scottish","134,503","±3,385","1.9%","±0.1","534","±275","4.2%","±2.2"
"        Slovak","7,069","±828","0.1%","±0.1","39","±44","0.3%","±0.3"
"        Subsaharan African","158,921","±4,752","2.3%","±0.1","5","±8","0.0%","±0.1"
"        Swedish","102,031","±2,873","1.5%","±0.1","542","±367","4.2%","±2.9"
"        Swiss","10,126","±912","0.1%","±0.1","16","±24","0.1%","±0.2"
"        Ukrainian","24,760","±1,792","0.4%","±0.1","55","±39","0.4%","±0.3"
"        Welsh","23,388","±1,506","0.3%","±0.1","112","±114","0.9%","±0.9"
"        West Indian (excluding Hispanic origin groups)","139,627","±4,694","2.0%","±0.1","8","±16","0.1%","±0.1"
"COMPUTERS AND INTERNET USE","","","","","","","",""
"    Total households","2,714,448","±4,158","2,714,448","(X)","4,373","±161","4,373","(X)"
"        With a computer","2,538,022","±5,269","93.5%","±0.1","4,259","±164","97.4%","±1.7"
"        With a broadband Internet subscription","2,431,466","±6,695","89.6%","±0.2","4,226","±187","96.6%","±2.1"
