"Label (Grouping)","Massachusetts!!Estimate","Massachusetts!!Margin of Error","Massachusetts!!Percent","Massachusetts!!Percent Margin of Error","ZCTA5 02134!!Estimate","ZCTA5 02134!!Margin of Error","ZCTA5 02134!!Percent","ZCTA5 02134!!Percent Margin of Error"
"    Population 25 years and over","4,902,868","±589","4,902,868","(X)","12,794","±1,379","12,794","(X)"
"        Less than 9th grade","207,481","±3,821","4.2%","±0.1","312","±144","2.4%","±1.0"
"        9th to 12th grade, no diploma","225,734","±3,923","4.6%","±0.1","103","±88","0.8%","±0.7"
"        High school graduate (includes equivalency)","1,137,085","±9,926","23.2%","±0.2","1,295","±457","10.1%","±3.2"
"        Some college, no degree","739,611","±7,345","15.1%","±0.2","908","±309","7.1%","±2.4"
"        Associate's degree","376,608","±4,932","7.7%","±0.1","417","±125","3.3%","±1.0"
"        Bachelor's degree","1,215,939","±8,658","24.8%","±0.2","5,315","±884","41.5%","±4.4"
"        Graduate or professional degree","1,000,410","±8,572","20.4%","±0.2","4,444","±610","34.7%","±4.5"
"        High school graduate or higher","4,469,653","±5,853","91.2%","±0.1","12,379","±1,305","96.8%","±1.4"
"        Bachelor's degree or higher","2,216,349","±12,650","45.2%","±0.3","9,759","±1,088","76.3%","±3.9"
"VETERAN STATUS","","","","","","","",""
"    Civilian population 18 years and over","5,596,622","±698","5,596,622","(X)","17,172","±1,313","17,172","(X)"
"        Civilian veterans","277,442","±3,409","5.0%","±0.1","293","±128","1.7%","±0.7"
"DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION","","","","","","","",""
"    Total Civilian Noninstitutionalized Population","6,922,305","±655","6,922,305","(X)","18,427","±1,569","18,427","(X)"
"        With a disability","803,600","±8,111","11.6%","±0.1","1,295","±412","7.0%","±1.9"
"    Under 18 years","1,386,984","±319","1,386,984","(X)","1,265","±450","1,265","(X)"
"        With a disability","64,995","±2,247","4.7%","±0.2","100","±109","7.9%","±8.7"
"    18 to 64 years","4,413,041","±997","4,413,041","(X)","16,075","±1,235","16,075","(X)"
"        With a disability","393,175","±6,150","8.9%","±0.1","845","±327","5.3%","±1.8"
"    65 years and over","1,122,280","±664","1,122,280","(X)","1,087","±241","1,087","(X)"
"        With a disability","345,430","±3,933","30.8%","±0.3","350","±171","32.2%","±10.8"
"RESIDENCE 1 YEAR AGO","","","","","","","",""
"    Population 1 year and over","6,925,117","±1,896","6,925,117","(X)","18,419","±1,567","18,419","(X)"
"        Same house","6,062,747","±11,850","87.5%","±0.2","12,265","±1,499","66.6%","±4.6"
"        Different house (in the U.S. or abroad)","862,370","±11,510","12.5%","±0.2","6,154","±876","33.4%","±4.6"
"            Different house in the U.S.","800,834","±10,863","11.6%","±0.2","4,989","±799","27.1%","±4.1"
"                Same county","446,141","±8,933","6.4%","±0.1","1,688","±344","9.2%","±2.0"
"                Different county","354,693","±6,215","5.1%","±0.1","3,301","±637","17.9%","±3.1"
"                    Same state","205,752","±5,091","3.0%","±0.1","1,280","±396","6.9%","±1.9"
"                    Different state","148,941","±3,990","2.2%","±0.1","2,021","±387","11.0%","±2.1"
"            Abroad","61,536","±2,941","0.9%","±0.1","1,165","±293","6.3%","±1.6"
"PLACE OF BIRTH","","","","","","","",""
"    Total population","6,991,852","*****","6,991,852","(X)","18,437","±1,569","18,437","(X)"
"        Native","5,782,135","±10,227","82.7%","±0.1","12,136","±1,240","65.8%","±3.2"
"            Born in United States","5,572,843","±10,550","79.7%","±0.2","11,728","±1,227","63.6%","±3.2"
"                State of residence","4,174,551","±11,954","59.7%","±0.2","5,033","±917","27.3%","±3.5"
"                Different state","1,398,292","±9,460","20.0%","±0.1","6,695","±712","36.3%","±3.5"
"            Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)","209,292","±4,176","3.0%","±0.1","408","±139","2.2%","±0.8"
"        Foreign born","1,209,717","±10,227","17.3%","±0.1","6,301","±762","34.2%","±3.2"
"U.S. CITIZENSHIP STATUS","","","","","","","",""
"    Foreign-born population","1,209,717","±10,227","1,209,717","(X)","6,301","±762","6,301","(X)"
"        Naturalized U.S. citizen","657,058","±6,826","54.3%","±0.5","1,847","±304","29.3%","±4.6"
"        Not a U.S. citizen","552,659","±8,065","45.7%","±0.5","4,454","±682","70.7%","±4.6"
"YEAR OF ENTRY","","","","","","","",""
"    Population born outside the United States","1,419,009","±10,550","1,419,009","(X)","6,709","±765","6,709","(X)"
"        Native","209,292","±4,176","209,292","(X)","408","±139","408","(X)"
"            Entered 2010 or later","61,308","±2,860","29.3%","±1.1","174","±81","42.6%","±17.8"
"            Entered before 2010","147,984","±3,102","70.7%","±1.1","234","±118","57.4%","±17.8"
"        Foreign born","1,209,717","±10,227","1,209,717","(X)","6,301","±762","6,301","(X)"
"            Entered 2010 or later","385,828","±7,484","31.9%","±0.5","4,201","±673","66.7%","±5.1"
"            Entered before 2010","823,889","±8,082","68.1%","±0.5","2,100","±349","33.3%","±5.1"
"WORLD REGION OF BIRTH OF FOREIGN BORN","","","","","","","",""
"    Foreign-born population, excluding population born at sea","1,209,717","±10,227","1,209,717","(X)","6,301","±762","6,301","(X)"
"        Europe","233,623","±4,981","19.3%","±0.4","962","±301","15.3%","±4.4"
"        Asia","372,717","±3,581","30.8%","±0.3","4,058","±607","64.4%","±5.3"
"        Africa","113,823","±3,313","9.4%","±0.3","158","±161","2.5%","±2.6"
"        Oceania","4,098","±490","0.3%","±0.1","0","±21","0.0%","±0.6"
"        Latin America","456,601","±7,328","37.7%","±0.5","1,091","±385","17.3%","±5.7"
"        Northern America","28,855","±1,370","2.4%","±0.1","32","±28","0.5%","±0.5"
"LANGUAGE SPOKEN AT HOME","","","","","","","",""
"    Population 5 years and over","6,633,909","±261","6,633,909","(X)","18,296","±1,500","18,296","(X)"
"        English only","5,018,331","±10,572","75.6%","±0.2","11,044","±1,227","60.4%","±3.8"
"        Language other than English","1,615,578","±10,535","24.4%","±0.2","7,252","±824","39.6%","±3.8"
"            Speak English less than ""very well""","631,900","±9,016","9.5%","±0.1","2,734","±428","14.9%","±2.4"
"        Spanish","623,189","±4,858","9.4%","±0.1","1,531","±505","8.4%","±2.7"
"            Speak English less than ""very well""","262,100","±4,775","4.0%","±0.1","459","±212","2.5%","±1.1"
"        Other Indo-European languages","601,764","±8,787","9.1%","±0.1","1,838","±457","10.0%","±2.4"
"            Speak English less than ""very well""","210,816","±5,330","3.2%","±0.1","380","±162","2.1%","±0.9"
"        Asian and Pacific Islander languages","291,065","±4,510","4.4%","±0.1","3,395","±459","18.6%","±2.7"
"            Speak English less than ""very well""","130,881","±3,152","2.0%","±0.1","1,831","±385","10.0%","±2.2"
"        Other languages","99,560","±3,943","1.5%","±0.1","488","±357","2.7%","±1.9"
"            Speak English less than ""very well""","28,103","±1,866","0.4%","±0.1","64","±72","0.3%","±0.4"
"ANCESTRY","","","","","","","",""
"    Total population","6,991,852","*****","6,991,852","(X)","18,437","±1,569","18,437","(X)"
"        American","260,364","±6,504","3.7%","±0.1","410","±180","2.2%","±1.0"
"        Arab","72,487","±3,641","1.0%","±0.1","214","±160","1.2%","±0.8"
"        Czech","12,119","±1,098","0.2%","±0.1","35","±31","0.2%","±0.2"
"        Danish","14,346","±1,162","0.2%","±0.1","36","±45","0.2%","±0.2"
"        Dutch","34,354","±1,922","0.5%","±0.1","127","±68","0.7%","±0.4"
"        English","655,283","±8,406","9.4%","±0.1","861","±229","4.7%","±1.3"
"        French (except Basque)","375,415","±6,388","5.4%","±0.1","418","±160","2.3%","±0.9"
"        French Canadian","235,524","±4,384","3.4%","±0.1","329","±219","1.8%","±1.2"
"        German","387,135","±7,027","5.5%","±0.1","1,232","±356","6.7%","±1.8"
"        Greek","76,566","±3,218","1.1%","±0.1","394","±268","2.1%","±1.4"
"        Hungarian","19,068","±1,432","0.3%","±0.1","18","±20","0.1%","±0.1"
"        Irish","1,345,219","±11,619","19.2%","±0.2","1,782","±395","9.7%","±2.2"
"        Italian","815,794","±9,186","11.7%","±0.1","1,187","±326","6.4%","±1.8"
"        Lithuanian","43,215","±2,035","0.6%","±0.1","49","±40","0.3%","±0.2"
"        Norwegian","35,032","±1,997","0.5%","±0.1","65","±66","0.4%","±0.4"
"        Polish","283,050","±4,814","4.0%","±0.1","335","±123","1.8%","±0.7"
"        Portuguese","270,183","±5,260","3.9%","±0.1","191","±139","1.0%","±0.7"
"        Russian","91,511","±3,161","1.3%","±0.1","169","±77","0.9%","±0.4"
"        Scotch-Irish","41,714","±2,151","0.6%","±0.1","42","±35","0.2%","±0.2"
"        Scottish","134,503","±3,385","1.9%","±0.1","291","±156","1.6%","±0.8"
"        Slovak","7,069","±828","0.1%","±0.1","7","±12","0.0%","±0.1"
"        Subsaharan African","158,921","±4,752","2.3%","±0.1","147","±105","0.8%","±0.6"
"        Swedish","102,031","±2,873","1.5%","±0.1","358","±295","1.9%","±1.6"
"        Swiss","10,126","±912","0.1%","±0.1","49","±50","0.3%","±0.3"
"        Ukrainian","24,760","±1,792","0.4%","±0.1","36","±27","0.2%","±0.1"
"        Welsh","23,388","±1,506","0.3%","±0.1","69","±45","0.4%","±0.2"
"        West Indian (excluding Hispanic origin groups)","139,627","±4,694","2.0%","±0.1","488","±179","2.6%","±1.0"
"COMPUTERS AND INTERNET USE","","","","","","","",""
"    Total households","2,714,448","±4,158","2,714,448","(X)","8,082","±475","8,082","(X)"
"        With a computer","2,538,022","±5,269","93.5%","±0.1","7,909","±470","97.9%","±1.3"
"        With a broadband Internet subscription","2,431,466","±6,695","89.6%","±0.2","7,319","±445","90.6%","±3.6"
