"Label (Grouping)","Massachusetts!!Estimate","Massachusetts!!Margin of Error","Massachusetts!!Percent","Massachusetts!!Percent Margin of Error","ZCTA5 01542!!Estimate","ZCTA5 01542!!Margin of Error","ZCTA5 01542!!Percent","ZCTA5 01542!!Percent Margin of Error"
"DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION","","","","","","","",""
"    Total Civilian Noninstitutionalized Population","6,922,305","±655","6,922,305","(X)","2,611","±540","2,611","(X)"
"        With a disability","803,600","±8,111","11.6%","±0.1","400","±180","15.3%","±6.8"
"    Under 18 years","1,386,984","±319","1,386,984","(X)","639","±279","639","(X)"
"        With a disability","64,995","±2,247","4.7%","±0.2","52","±47","8.1%","±7.0"
"    18 to 64 years","4,413,041","±997","4,413,041","(X)","1,376","±286","1,376","(X)"
"        With a disability","393,175","±6,150","8.9%","±0.1","140","±84","10.2%","±6.3"
"    65 years and over","1,122,280","±664","1,122,280","(X)","596","±271","596","(X)"
"        With a disability","345,430","±3,933","30.8%","±0.3","208","±158","34.9%","±21.7"
"RESIDENCE 1 YEAR AGO","","","","","","","",""
"    Population 1 year and over","6,925,117","±1,896","6,925,117","(X)","2,597","±519","2,597","(X)"
"        Same house","6,062,747","±11,850","87.5%","±0.2","2,520","±512","97.0%","±2.4"
"        Different house (in the U.S. or abroad)","862,370","±11,510","12.5%","±0.2","77","±63","3.0%","±2.4"
"            Different house in the U.S.","800,834","±10,863","11.6%","±0.2","63","±59","2.4%","±2.2"
"                Same county","446,141","±8,933","6.4%","±0.1","41","±47","1.6%","±1.7"
"                Different county","354,693","±6,215","5.1%","±0.1","22","±32","0.8%","±1.3"
"                    Same state","205,752","±5,091","3.0%","±0.1","4","±6","0.2%","±0.2"
"                    Different state","148,941","±3,990","2.2%","±0.1","18","±31","0.7%","±1.2"
"            Abroad","61,536","±2,941","0.9%","±0.1","14","±21","0.5%","±0.8"
"PLACE OF BIRTH","","","","","","","",""
"    Total population","6,991,852","*****","6,991,852","(X)","2,667","±561","2,667","(X)"
"        Native","5,782,135","±10,227","82.7%","±0.1","2,448","±550","91.8%","±4.1"
"            Born in United States","5,572,843","±10,550","79.7%","±0.2","2,445","±548","91.7%","±4.1"
"                State of residence","4,174,551","±11,954","59.7%","±0.2","2,192","±511","82.2%","±6.8"
"                Different state","1,398,292","±9,460","20.0%","±0.1","253","±147","9.5%","±5.0"
"            Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)","209,292","±4,176","3.0%","±0.1","3","±6","0.1%","±0.2"
"        Foreign born","1,209,717","±10,227","17.3%","±0.1","219","±109","8.2%","±4.1"
"U.S. CITIZENSHIP STATUS","","","","","","","",""
"    Foreign-born population","1,209,717","±10,227","1,209,717","(X)","219","±109","219","(X)"
"        Naturalized U.S. citizen","657,058","±6,826","54.3%","±0.5","154","±85","70.3%","±31.6"
"        Not a U.S. citizen","552,659","±8,065","45.7%","±0.5","65","±85","29.7%","±31.6"
"YEAR OF ENTRY","","","","","","","",""
"    Population born outside the United States","1,419,009","±10,550","1,419,009","(X)","222","±109","222","(X)"
"        Native","209,292","±4,176","209,292","(X)","3","±6","3","(X)"
"            Entered 2010 or later","61,308","±2,860","29.3%","±1.1","0","±13","0.0%","±100.0"
"            Entered before 2010","147,984","±3,102","70.7%","±1.1","3","±6","100.0%","±100.0"
"        Foreign born","1,209,717","±10,227","1,209,717","(X)","219","±109","219","(X)"
"            Entered 2010 or later","385,828","±7,484","31.9%","±0.5","29","±37","13.2%","±12.8"
"            Entered before 2010","823,889","±8,082","68.1%","±0.5","190","±87","86.8%","±12.8"
"WORLD REGION OF BIRTH OF FOREIGN BORN","","","","","","","",""
"    Foreign-born population, excluding population born at sea","1,209,717","±10,227","1,209,717","(X)","219","±109","219","(X)"
"        Europe","233,623","±4,981","19.3%","±0.4","98","±64","44.7%","±25.1"
"        Asia","372,717","±3,581","30.8%","±0.3","0","±13","0.0%","±16.6"
"        Africa","113,823","±3,313","9.4%","±0.3","61","±64","27.9%","±27.6"
"        Oceania","4,098","±490","0.3%","±0.1","0","±13","0.0%","±16.6"
"        Latin America","456,601","±7,328","37.7%","±0.5","58","±81","26.5%","±31.7"
"        Northern America","28,855","±1,370","2.4%","±0.1","2","±6","0.9%","±2.8"
"LANGUAGE SPOKEN AT HOME","","","","","","","",""
"    Population 5 years and over","6,633,909","±261","6,633,909","(X)","2,491","±528","2,491","(X)"
"        English only","5,018,331","±10,572","75.6%","±0.2","2,303","±536","92.5%","±4.8"
"        Language other than English","1,615,578","±10,535","24.4%","±0.2","188","±112","7.5%","±4.8"
"            Speak English less than ""very well""","631,900","±9,016","9.5%","±0.1","32","±35","1.3%","±1.4"
"        Spanish","623,189","±4,858","9.4%","±0.1","67","±57","2.7%","±2.2"
"            Speak English less than ""very well""","262,100","±4,775","4.0%","±0.1","8","±11","0.3%","±0.4"
"        Other Indo-European languages","601,764","±8,787","9.1%","±0.1","115","±91","4.6%","±4.0"
"            Speak English less than ""very well""","210,816","±5,330","3.2%","±0.1","18","±29","0.7%","±1.2"
"        Asian and Pacific Islander languages","291,065","±4,510","4.4%","±0.1","0","±13","0.0%","±1.6"
"            Speak English less than ""very well""","130,881","±3,152","2.0%","±0.1","0","±13","0.0%","±1.6"
"        Other languages","99,560","±3,943","1.5%","±0.1","6","±12","0.2%","±0.5"
"            Speak English less than ""very well""","28,103","±1,866","0.4%","±0.1","6","±12","0.2%","±0.5"
"ANCESTRY","","","","","","","",""
"    Total population","6,991,852","*****","6,991,852","(X)","2,667","±561","2,667","(X)"
"        American","260,364","±6,504","3.7%","±0.1","96","±105","3.6%","±3.9"
"        Arab","72,487","±3,641","1.0%","±0.1","0","±13","0.0%","±1.5"
"        Czech","12,119","±1,098","0.2%","±0.1","0","±13","0.0%","±1.5"
"        Danish","14,346","±1,162","0.2%","±0.1","9","±16","0.3%","±0.6"
"        Dutch","34,354","±1,922","0.5%","±0.1","0","±13","0.0%","±1.5"
"        English","655,283","±8,406","9.4%","±0.1","219","±178","8.2%","±5.9"
"        French (except Basque)","375,415","±6,388","5.4%","±0.1","226","±121","8.5%","±5.0"
"        French Canadian","235,524","±4,384","3.4%","±0.1","237","±131","8.9%","±4.6"
"        German","387,135","±7,027","5.5%","±0.1","67","±40","2.5%","±1.6"
"        Greek","76,566","±3,218","1.1%","±0.1","14","±22","0.5%","±0.9"
"        Hungarian","19,068","±1,432","0.3%","±0.1","0","±13","0.0%","±1.5"
"        Irish","1,345,219","±11,619","19.2%","±0.2","584","±242","21.9%","±8.9"
"        Italian","815,794","±9,186","11.7%","±0.1","558","±274","20.9%","±9.7"
"        Lithuanian","43,215","±2,035","0.6%","±0.1","46","±70","1.7%","±2.7"
"        Norwegian","35,032","±1,997","0.5%","±0.1","0","±13","0.0%","±1.5"
"        Polish","283,050","±4,814","4.0%","±0.1","115","±94","4.3%","±3.6"
"        Portuguese","270,183","±5,260","3.9%","±0.1","16","±26","0.6%","±1.0"
"        Russian","91,511","±3,161","1.3%","±0.1","20","±33","0.7%","±1.3"
"        Scotch-Irish","41,714","±2,151","0.6%","±0.1","110","±167","4.1%","±5.9"
"        Scottish","134,503","±3,385","1.9%","±0.1","106","±159","4.0%","±5.6"
"        Slovak","7,069","±828","0.1%","±0.1","0","±13","0.0%","±1.5"
"        Subsaharan African","158,921","±4,752","2.3%","±0.1","106","±124","4.0%","±4.7"
"        Swedish","102,031","±2,873","1.5%","±0.1","144","±97","5.4%","±3.8"
"        Swiss","10,126","±912","0.1%","±0.1","0","±13","0.0%","±1.5"
"        Ukrainian","24,760","±1,792","0.4%","±0.1","0","±13","0.0%","±1.5"
"        Welsh","23,388","±1,506","0.3%","±0.1","0","±13","0.0%","±1.5"
"        West Indian (excluding Hispanic origin groups)","139,627","±4,694","2.0%","±0.1","6","±13","0.2%","±0.5"
"COMPUTERS AND INTERNET USE","","","","","","","",""
"    Total households","2,714,448","±4,158","2,714,448","(X)","992","±174","992","(X)"
"        With a computer","2,538,022","±5,269","93.5%","±0.1","885","±159","89.2%","±9.1"
"        With a broadband Internet subscription","2,431,466","±6,695","89.6%","±0.2","911","±172","91.8%","±5.3"
