"Label (Grouping)","Massachusetts!!Estimate","Massachusetts!!Margin of Error","Massachusetts!!Percent","Massachusetts!!Percent Margin of Error","ZCTA5 01529!!Estimate","ZCTA5 01529!!Margin of Error","ZCTA5 01529!!Percent","ZCTA5 01529!!Percent Margin of Error"
"    Number of grandparents responsible for own grandchildren under 18 years","30,300","±1,689","30,300","(X)","0","±13","0","(X)"
"        Who are female","20,516","±1,259","67.7%","±1.5","0","±13","-","**"
"        Who are married","19,550","±1,487","64.5%","±2.5","0","±13","-","**"
"SCHOOL ENROLLMENT","","","","","","","",""
"    Population 3 years and over enrolled in school","1,720,058","±5,824","1,720,058","(X)","726","±127","726","(X)"
"        Nursery school, preschool","102,274","±2,603","5.9%","±0.1","49","±35","6.7%","±5.1"
"        Kindergarten","75,256","±2,443","4.4%","±0.1","19","±17","2.6%","±2.3"
"        Elementary school (grades 1-8)","616,062","±3,164","35.8%","±0.2","305","±59","42.0%","±8.3"
"        High school (grades 9-12)","346,224","±2,810","20.1%","±0.2","202","±80","27.8%","±8.7"
"        College or graduate school","580,242","±4,987","33.7%","±0.2","151","±81","20.8%","±9.2"
"EDUCATIONAL ATTAINMENT","","","","","","","",""
"    Population 25 years and over","4,902,868","±589","4,902,868","(X)","2,315","±127","2,315","(X)"
"        Less than 9th grade","207,481","±3,821","4.2%","±0.1","7","±9","0.3%","±0.4"
"        9th to 12th grade, no diploma","225,734","±3,923","4.6%","±0.1","150","±92","6.5%","±3.9"
"        High school graduate (includes equivalency)","1,137,085","±9,926","23.2%","±0.2","653","±118","28.2%","±4.6"
"        Some college, no degree","739,611","±7,345","15.1%","±0.2","598","±131","25.8%","±5.2"
"        Associate's degree","376,608","±4,932","7.7%","±0.1","266","±74","11.5%","±3.2"
"        Bachelor's degree","1,215,939","±8,658","24.8%","±0.2","461","±117","19.9%","±5.3"
"        Graduate or professional degree","1,000,410","±8,572","20.4%","±0.2","180","±65","7.8%","±2.8"
"        High school graduate or higher","4,469,653","±5,853","91.2%","±0.1","2,158","±142","93.2%","±4.0"
"        Bachelor's degree or higher","2,216,349","±12,650","45.2%","±0.3","641","±137","27.7%","±6.2"
"VETERAN STATUS","","","","","","","",""
"    Civilian population 18 years and over","5,596,622","±698","5,596,622","(X)","2,565","±90","2,565","(X)"
"        Civilian veterans","277,442","±3,409","5.0%","±0.1","135","±61","5.3%","±2.4"
"DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION","","","","","","","",""
"    Total Civilian Noninstitutionalized Population","6,922,305","±655","6,922,305","(X)","3,166","±38","3,166","(X)"
"        With a disability","803,600","±8,111","11.6%","±0.1","470","±233","14.8%","±7.4"
"    Under 18 years","1,386,984","±319","1,386,984","(X)","601","±87","601","(X)"
"        With a disability","64,995","±2,247","4.7%","±0.2","27","±22","4.5%","±3.6"
"    18 to 64 years","4,413,041","±997","4,413,041","(X)","2,031","±201","2,031","(X)"
"        With a disability","393,175","±6,150","8.9%","±0.1","167","±61","8.2%","±3.0"
"    65 years and over","1,122,280","±664","1,122,280","(X)","534","±227","534","(X)"
"        With a disability","345,430","±3,933","30.8%","±0.3","276","±242","51.7%","±26.3"
"RESIDENCE 1 YEAR AGO","","","","","","","",""
"    Population 1 year and over","6,925,117","±1,896","6,925,117","(X)","3,139","±41","3,139","(X)"
"        Same house","6,062,747","±11,850","87.5%","±0.2","3,021","±79","96.2%","±1.9"
"        Different house (in the U.S. or abroad)","862,370","±11,510","12.5%","±0.2","118","±58","3.8%","±1.9"
"            Different house in the U.S.","800,834","±10,863","11.6%","±0.2","113","±58","3.6%","±1.9"
"                Same county","446,141","±8,933","6.4%","±0.1","26","±36","0.8%","±1.1"
"                Different county","354,693","±6,215","5.1%","±0.1","87","±47","2.8%","±1.5"
"                    Same state","205,752","±5,091","3.0%","±0.1","52","±32","1.7%","±1.0"
"                    Different state","148,941","±3,990","2.2%","±0.1","35","±35","1.1%","±1.1"
"            Abroad","61,536","±2,941","0.9%","±0.1","5","±8","0.2%","±0.2"
"PLACE OF BIRTH","","","","","","","",""
"    Total population","6,991,852","*****","6,991,852","(X)","3,166","±38","3,166","(X)"
"        Native","5,782,135","±10,227","82.7%","±0.1","3,028","±108","95.6%","±3.1"
"            Born in United States","5,572,843","±10,550","79.7%","±0.2","2,995","±115","94.6%","±3.3"
"                State of residence","4,174,551","±11,954","59.7%","±0.2","1,465","±212","46.3%","±6.6"
"                Different state","1,398,292","±9,460","20.0%","±0.1","1,530","±203","48.3%","±6.4"
"            Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)","209,292","±4,176","3.0%","±0.1","33","±30","1.0%","±1.0"
"        Foreign born","1,209,717","±10,227","17.3%","±0.1","138","±97","4.4%","±3.1"
"U.S. CITIZENSHIP STATUS","","","","","","","",""
"    Foreign-born population","1,209,717","±10,227","1,209,717","(X)","138","±97","138","(X)"
"        Naturalized U.S. citizen","657,058","±6,826","54.3%","±0.5","62","±47","44.9%","±34.8"
"        Not a U.S. citizen","552,659","±8,065","45.7%","±0.5","76","±83","55.1%","±34.8"
"YEAR OF ENTRY","","","","","","","",""
"    Population born outside the United States","1,419,009","±10,550","1,419,009","(X)","171","±104","171","(X)"
"        Native","209,292","±4,176","209,292","(X)","33","±30","33","(X)"
"            Entered 2010 or later","61,308","±2,860","29.3%","±1.1","20","±27","60.6%","±55.1"
"            Entered before 2010","147,984","±3,102","70.7%","±1.1","13","±17","39.4%","±55.1"
"        Foreign born","1,209,717","±10,227","1,209,717","(X)","138","±97","138","(X)"
"            Entered 2010 or later","385,828","±7,484","31.9%","±0.5","0","±13","0.0%","±24.8"
"            Entered before 2010","823,889","±8,082","68.1%","±0.5","138","±97","100.0%","±24.8"
"WORLD REGION OF BIRTH OF FOREIGN BORN","","","","","","","",""
"    Foreign-born population, excluding population born at sea","1,209,717","±10,227","1,209,717","(X)","138","±97","138","(X)"
"        Europe","233,623","±4,981","19.3%","±0.4","49","±42","35.5%","±30.3"
"        Asia","372,717","±3,581","30.8%","±0.3","1","±2","0.7%","±1.7"
"        Africa","113,823","±3,313","9.4%","±0.3","18","±22","13.0%","±19.1"
"        Oceania","4,098","±490","0.3%","±0.1","0","±13","0.0%","±24.8"
"        Latin America","456,601","±7,328","37.7%","±0.5","0","±13","0.0%","±24.8"
"        Northern America","28,855","±1,370","2.4%","±0.1","70","±83","50.7%","±36.8"
"LANGUAGE SPOKEN AT HOME","","","","","","","",""
"    Population 5 years and over","6,633,909","±261","6,633,909","(X)","3,054","±58","3,054","(X)"
"        English only","5,018,331","±10,572","75.6%","±0.2","2,713","±233","88.8%","±7.5"
"        Language other than English","1,615,578","±10,535","24.4%","±0.2","341","±229","11.2%","±7.5"
"            Speak English less than ""very well""","631,900","±9,016","9.5%","±0.1","24","±26","0.8%","±0.8"
"        Spanish","623,189","±4,858","9.4%","±0.1","1","±3","0.0%","±0.1"
"            Speak English less than ""very well""","262,100","±4,775","4.0%","±0.1","0","±13","0.0%","±1.3"
"        Other Indo-European languages","601,764","±8,787","9.1%","±0.1","322","±229","10.5%","±7.5"
"            Speak English less than ""very well""","210,816","±5,330","3.2%","±0.1","11","±17","0.4%","±0.5"
"        Asian and Pacific Islander languages","291,065","±4,510","4.4%","±0.1","6","±8","0.2%","±0.3"
"            Speak English less than ""very well""","130,881","±3,152","2.0%","±0.1","1","±2","0.0%","±0.1"
"        Other languages","99,560","±3,943","1.5%","±0.1","12","±19","0.4%","±0.6"
"            Speak English less than ""very well""","28,103","±1,866","0.4%","±0.1","12","±19","0.4%","±0.6"
"ANCESTRY","","","","","","","",""
"    Total population","6,991,852","*****","6,991,852","(X)","3,166","±38","3,166","(X)"
"        American","260,364","±6,504","3.7%","±0.1","82","±52","2.6%","±1.6"
"        Arab","72,487","±3,641","1.0%","±0.1","33","±31","1.0%","±1.0"
"        Czech","12,119","±1,098","0.2%","±0.1","0","±13","0.0%","±1.3"
"        Danish","14,346","±1,162","0.2%","±0.1","0","±13","0.0%","±1.3"
"        Dutch","34,354","±1,922","0.5%","±0.1","23","±33","0.7%","±1.0"
"        English","655,283","±8,406","9.4%","±0.1","381","±108","12.0%","±3.4"
"        French (except Basque)","375,415","±6,388","5.4%","±0.1","412","±125","13.0%","±3.9"
"        French Canadian","235,524","±4,384","3.4%","±0.1","264","±90","8.3%","±2.8"
"        German","387,135","±7,027","5.5%","±0.1","168","±70","5.3%","±2.2"
"        Greek","76,566","±3,218","1.1%","±0.1","37","±36","1.2%","±1.1"
"        Hungarian","19,068","±1,432","0.3%","±0.1","0","±13","0.0%","±1.3"
"        Irish","1,345,219","±11,619","19.2%","±0.2","754","±157","23.8%","±4.9"
"        Italian","815,794","±9,186","11.7%","±0.1","437","±113","13.8%","±3.6"
"        Lithuanian","43,215","±2,035","0.6%","±0.1","11","±14","0.3%","±0.4"
"        Norwegian","35,032","±1,997","0.5%","±0.1","12","±12","0.4%","±0.4"
"        Polish","283,050","±4,814","4.0%","±0.1","236","±132","7.5%","±4.2"
"        Portuguese","270,183","±5,260","3.9%","±0.1","122","±76","3.9%","±2.4"
"        Russian","91,511","±3,161","1.3%","±0.1","4","±6","0.1%","±0.2"
"        Scotch-Irish","41,714","±2,151","0.6%","±0.1","4","±8","0.1%","±0.2"
"        Scottish","134,503","±3,385","1.9%","±0.1","51","±33","1.6%","±1.0"
"        Slovak","7,069","±828","0.1%","±0.1","0","±13","0.0%","±1.3"
"        Subsaharan African","158,921","±4,752","2.3%","±0.1","6","±8","0.2%","±0.3"
"        Swedish","102,031","±2,873","1.5%","±0.1","72","±40","2.3%","±1.3"
"        Swiss","10,126","±912","0.1%","±0.1","6","±8","0.2%","±0.3"
"        Ukrainian","24,760","±1,792","0.4%","±0.1","5","±8","0.2%","±0.3"
"        Welsh","23,388","±1,506","0.3%","±0.1","6","±9","0.2%","±0.3"
"        West Indian (excluding Hispanic origin groups)","139,627","±4,694","2.0%","±0.1","0","±13","0.0%","±1.3"
"COMPUTERS AND INTERNET USE","","","","","","","",""
"    Total households","2,714,448","±4,158","2,714,448","(X)","1,275","±80","1,275","(X)"
"        With a computer","2,538,022","±5,269","93.5%","±0.1","1,200","±87","94.1%","±3.4"
"        With a broadband Internet subscription","2,431,466","±6,695","89.6%","±0.2","1,087","±117","85.3%","±8.9"
