"Label (Grouping)","Massachusetts!!Estimate","Massachusetts!!Margin of Error","Massachusetts!!Percent","Massachusetts!!Percent Margin of Error","ZCTA5 01749!!Estimate","ZCTA5 01749!!Margin of Error","ZCTA5 01749!!Percent","ZCTA5 01749!!Percent Margin of Error"
"        Per 1,000 women 15 to 50 years old","45","±1","(X)","(X)","64","±28","(X)","(X)"
"        Per 1,000 women 15 to 19 years old","4","±1","(X)","(X)","0","±64","(X)","(X)"
"        Per 1,000 women 20 to 34 years old","66","±3","(X)","(X)","119","±65","(X)","(X)"
"        Per 1,000 women 35 to 50 years old","36","±2","(X)","(X)","40","±30","(X)","(X)"
"GRANDPARENTS","","","","","","","",""
"    Number of grandparents living with own grandchildren under 18 years","125,752","±3,505","125,752","(X)","260","±129","260","(X)"
"        Grandparents responsible for grandchildren","30,300","±1,689","24.1%","±1.2","53","±43","20.4%","±16.3"
"        Years responsible for grandchildren","","","","","","","",""
"            Less than 1 year","4,707","±698","3.7%","±0.5","0","±25","0.0%","±14.2"
"            1 or 2 years","6,316","±677","5.0%","±0.5","0","±25","0.0%","±14.2"
"            3 or 4 years","5,630","±671","4.5%","±0.5","20","±31","7.7%","±11.9"
"            5 or more years","13,647","±1,024","10.9%","±0.8","33","±29","12.7%","±11.3"
"    Number of grandparents responsible for own grandchildren under 18 years","30,300","±1,689","30,300","(X)","53","±43","53","(X)"
"        Who are female","20,516","±1,259","67.7%","±1.5","35","±27","66.0%","±21.1"
"        Who are married","19,550","±1,487","64.5%","±2.5","47","±42","88.7%","±25.1"
"SCHOOL ENROLLMENT","","","","","","","",""
"    Population 3 years and over enrolled in school","1,720,058","±5,824","1,720,058","(X)","4,502","±445","4,502","(X)"
"        Nursery school, preschool","102,274","±2,603","5.9%","±0.1","231","±98","5.1%","±2.2"
"        Kindergarten","75,256","±2,443","4.4%","±0.1","216","±128","4.8%","±2.8"
"        Elementary school (grades 1-8)","616,062","±3,164","35.8%","±0.2","1,880","±409","41.8%","±7.3"
"        High school (grades 9-12)","346,224","±2,810","20.1%","±0.2","1,167","±310","25.9%","±6.4"
"        College or graduate school","580,242","±4,987","33.7%","±0.2","1,008","±229","22.4%","±4.9"
"EDUCATIONAL ATTAINMENT","","","","","","","",""
"    Population 25 years and over","4,902,868","±589","4,902,868","(X)","14,611","±455","14,611","(X)"
"        Less than 9th grade","207,481","±3,821","4.2%","±0.1","748","±240","5.1%","±1.7"
"        9th to 12th grade, no diploma","225,734","±3,923","4.6%","±0.1","754","±223","5.2%","±1.5"
"        High school graduate (includes equivalency)","1,137,085","±9,926","23.2%","±0.2","2,997","±378","20.5%","±2.6"
"        Some college, no degree","739,611","±7,345","15.1%","±0.2","2,588","±371","17.7%","±2.6"
"        Associate's degree","376,608","±4,932","7.7%","±0.1","1,012","±220","6.9%","±1.5"
"        Bachelor's degree","1,215,939","±8,658","24.8%","±0.2","3,915","±425","26.8%","±2.6"
"        Graduate or professional degree","1,000,410","±8,572","20.4%","±0.2","2,597","±422","17.8%","±2.8"
"        High school graduate or higher","4,469,653","±5,853","91.2%","±0.1","13,109","±522","89.7%","±2.3"
"        Bachelor's degree or higher","2,216,349","±12,650","45.2%","±0.3","6,512","±571","44.6%","±3.4"
"VETERAN STATUS","","","","","","","",""
"    Civilian population 18 years and over","5,596,622","±698","5,596,622","(X)","15,941","±402","15,941","(X)"
"        Civilian veterans","277,442","±3,409","5.0%","±0.1","927","±218","5.8%","±1.4"
"DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION","","","","","","","",""
"    Total Civilian Noninstitutionalized Population","6,922,305","±655","6,922,305","(X)","20,032","±24","20,032","(X)"
"        With a disability","803,600","±8,111","11.6%","±0.1","2,485","±395","12.4%","±2.0"
"    Under 18 years","1,386,984","±319","1,386,984","(X)","4,091","±403","4,091","(X)"
"        With a disability","64,995","±2,247","4.7%","±0.2","228","±167","5.6%","±4.0"
"    18 to 64 years","4,413,041","±997","4,413,041","(X)","12,073","±455","12,073","(X)"
"        With a disability","393,175","±6,150","8.9%","±0.1","896","±232","7.4%","±1.9"
"    65 years and over","1,122,280","±664","1,122,280","(X)","3,868","±412","3,868","(X)"
"        With a disability","345,430","±3,933","30.8%","±0.3","1,361","±298","35.2%","±6.6"
"RESIDENCE 1 YEAR AGO","","","","","","","",""
"    Population 1 year and over","6,925,117","±1,896","6,925,117","(X)","19,810","±116","19,810","(X)"
"        Same house","6,062,747","±11,850","87.5%","±0.2","18,571","±330","93.7%","±1.6"
"        Different house (in the U.S. or abroad)","862,370","±11,510","12.5%","±0.2","1,239","±311","6.3%","±1.6"
"            Different house in the U.S.","800,834","±10,863","11.6%","±0.2","1,169","±304","5.9%","±1.5"
"                Same county","446,141","±8,933","6.4%","±0.1","676","±224","3.4%","±1.1"
"                Different county","354,693","±6,215","5.1%","±0.1","493","±204","2.5%","±1.0"
"                    Same state","205,752","±5,091","3.0%","±0.1","375","±191","1.9%","±1.0"
"                    Different state","148,941","±3,990","2.2%","±0.1","118","±65","0.6%","±0.3"
"            Abroad","61,536","±2,941","0.9%","±0.1","70","±70","0.4%","±0.4"
"PLACE OF BIRTH","","","","","","","",""
"    Total population","6,991,852","*****","6,991,852","(X)","20,032","±24","20,032","(X)"
"        Native","5,782,135","±10,227","82.7%","±0.1","16,276","±735","81.3%","±3.7"
"            Born in United States","5,572,843","±10,550","79.7%","±0.2","16,017","±720","80.0%","±3.6"
"                State of residence","4,174,551","±11,954","59.7%","±0.2","12,452","±728","62.2%","±3.6"
"                Different state","1,398,292","±9,460","20.0%","±0.1","3,565","±515","17.8%","±2.6"
"            Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)","209,292","±4,176","3.0%","±0.1","259","±106","1.3%","±0.5"
"        Foreign born","1,209,717","±10,227","17.3%","±0.1","3,756","±733","18.8%","±3.7"
"U.S. CITIZENSHIP STATUS","","","","","","","",""
"    Foreign-born population","1,209,717","±10,227","1,209,717","(X)","3,756","±733","3,756","(X)"
"        Naturalized U.S. citizen","657,058","±6,826","54.3%","±0.5","2,201","±516","58.6%","±9.5"
"        Not a U.S. citizen","552,659","±8,065","45.7%","±0.5","1,555","±495","41.4%","±9.5"
"YEAR OF ENTRY","","","","","","","",""
"    Population born outside the United States","1,419,009","±10,550","1,419,009","(X)","4,015","±718","4,015","(X)"
"        Native","209,292","±4,176","209,292","(X)","259","±106","259","(X)"
"            Entered 2010 or later","61,308","±2,860","29.3%","±1.1","54","±66","20.8%","±23.2"
"            Entered before 2010","147,984","±3,102","70.7%","±1.1","205","±97","79.2%","±23.2"
"        Foreign born","1,209,717","±10,227","1,209,717","(X)","3,756","±733","3,756","(X)"
"            Entered 2010 or later","385,828","±7,484","31.9%","±0.5","873","±323","23.2%","±6.7"
"            Entered before 2010","823,889","±8,082","68.1%","±0.5","2,883","±583","76.8%","±6.7"
"WORLD REGION OF BIRTH OF FOREIGN BORN","","","","","","","",""
"    Foreign-born population, excluding population born at sea","1,209,717","±10,227","1,209,717","(X)","3,756","±733","3,756","(X)"
"        Europe","233,623","±4,981","19.3%","±0.4","1,143","±244","30.4%","±7.8"
"        Asia","372,717","±3,581","30.8%","±0.3","880","±462","23.4%","±10.3"
"        Africa","113,823","±3,313","9.4%","±0.3","174","±221","4.6%","±5.6"
"        Oceania","4,098","±490","0.3%","±0.1","0","±25","0.0%","±1.1"
"        Latin America","456,601","±7,328","37.7%","±0.5","1,456","±499","38.8%","±10.8"
"        Northern America","28,855","±1,370","2.4%","±0.1","103","±83","2.7%","±2.2"
"LANGUAGE SPOKEN AT HOME","","","","","","","",""
"    Population 5 years and over","6,633,909","±261","6,633,909","(X)","19,007","±244","19,007","(X)"
"        English only","5,018,331","±10,572","75.6%","±0.2","14,090","±1,023","74.1%","±5.2"
"        Language other than English","1,615,578","±10,535","24.4%","±0.2","4,917","±986","25.9%","±5.2"
"            Speak English less than ""very well""","631,900","±9,016","9.5%","±0.1","2,015","±558","10.6%","±2.9"
"        Spanish","623,189","±4,858","9.4%","±0.1","871","±453","4.6%","±2.4"
"            Speak English less than ""very well""","262,100","±4,775","4.0%","±0.1","467","±341","2.5%","±1.8"
"        Other Indo-European languages","601,764","±8,787","9.1%","±0.1","3,486","±827","18.3%","±4.4"
"            Speak English less than ""very well""","210,816","±5,330","3.2%","±0.1","1,383","±411","7.3%","±2.2"
"        Asian and Pacific Islander languages","291,065","±4,510","4.4%","±0.1","280","±220","1.5%","±1.2"
"            Speak English less than ""very well""","130,881","±3,152","2.0%","±0.1","89","±68","0.5%","±0.4"
"        Other languages","99,560","±3,943","1.5%","±0.1","280","±341","1.5%","±1.8"
"            Speak English less than ""very well""","28,103","±1,866","0.4%","±0.1","76","±93","0.4%","±0.5"
"ANCESTRY","","","","","","","",""
"    Total population","6,991,852","*****","6,991,852","(X)","20,032","±24","20,032","(X)"
"        American","260,364","±6,504","3.7%","±0.1","568","±180","2.8%","±0.9"
"        Arab","72,487","±3,641","1.0%","±0.1","289","±325","1.4%","±1.6"
"        Czech","12,119","±1,098","0.2%","±0.1","39","±44","0.2%","±0.2"
"        Danish","14,346","±1,162","0.2%","±0.1","78","±70","0.4%","±0.3"
"        Dutch","34,354","±1,922","0.5%","±0.1","151","±88","0.8%","±0.4"
"        English","655,283","±8,406","9.4%","±0.1","2,141","±339","10.7%","±1.7"
"        French (except Basque)","375,415","±6,388","5.4%","±0.1","1,201","±268","6.0%","±1.3"
"        French Canadian","235,524","±4,384","3.4%","±0.1","918","±198","4.6%","±1.0"
"        German","387,135","±7,027","5.5%","±0.1","962","±254","4.8%","±1.3"
"        Greek","76,566","±3,218","1.1%","±0.1","364","±249","1.8%","±1.2"
"        Hungarian","19,068","±1,432","0.3%","±0.1","88","±55","0.4%","±0.3"
"        Irish","1,345,219","±11,619","19.2%","±0.2","3,716","±677","18.6%","±3.4"
"        Italian","815,794","±9,186","11.7%","±0.1","2,408","±465","12.0%","±2.3"
"        Lithuanian","43,215","±2,035","0.6%","±0.1","207","±94","1.0%","±0.5"
"        Norwegian","35,032","±1,997","0.5%","±0.1","120","±101","0.6%","±0.5"
"        Polish","283,050","±4,814","4.0%","±0.1","632","±191","3.2%","±1.0"
"        Portuguese","270,183","±5,260","3.9%","±0.1","1,871","±460","9.3%","±2.3"
"        Russian","91,511","±3,161","1.3%","±0.1","224","±112","1.1%","±0.6"
"        Scotch-Irish","41,714","±2,151","0.6%","±0.1","98","±54","0.5%","±0.3"
"        Scottish","134,503","±3,385","1.9%","±0.1","563","±145","2.8%","±0.7"
"        Slovak","7,069","±828","0.1%","±0.1","10","±16","0.0%","±0.1"
"        Subsaharan African","158,921","±4,752","2.3%","±0.1","0","±25","0.0%","±0.2"
"        Swedish","102,031","±2,873","1.5%","±0.1","222","±94","1.1%","±0.5"
"        Swiss","10,126","±912","0.1%","±0.1","0","±25","0.0%","±0.2"
"        Ukrainian","24,760","±1,792","0.4%","±0.1","53","±52","0.3%","±0.3"
"        Welsh","23,388","±1,506","0.3%","±0.1","257","±257","1.3%","±1.3"
"        West Indian (excluding Hispanic origin groups)","139,627","±4,694","2.0%","±0.1","61","±63","0.3%","±0.3"
"COMPUTERS AND INTERNET USE","","","","","","","",""
"    Total households","2,714,448","±4,158","2,714,448","(X)","8,035","±351","8,035","(X)"
"        With a computer","2,538,022","±5,269","93.5%","±0.1","7,667","±347","95.4%","±1.8"
"        With a broadband Internet subscription","2,431,466","±6,695","89.6%","±0.2","7,399","±349","92.1%","±2.1"
