"Label (Grouping)","Massachusetts!!Estimate","Massachusetts!!Margin of Error","Massachusetts!!Percent","Massachusetts!!Percent Margin of Error","ZCTA5 01003!!Estimate","ZCTA5 01003!!Margin of Error","ZCTA5 01003!!Percent","ZCTA5 01003!!Percent Margin of Error"
"        Never married","1,113,128","±7,242","39.3%","±0.3","6,649","±447","99.7%","±0.2"
"        Now married, except separated","1,388,255","±8,794","49.0%","±0.3","16","±14","0.2%","±0.2"
"        Separated","37,600","±1,670","1.3%","±0.1","0","±21","0.0%","±0.6"
"        Widowed","65,484","±1,934","2.3%","±0.1","0","±21","0.0%","±0.6"
"        Divorced","227,113","±4,005","8.0%","±0.1","1","±2","0.0%","±0.1"
"    Females 15 years and over","3,024,592","±465","3,024,592","(X)","7,045","±551","7,045","(X)"
"        Never married","1,055,131","±6,774","34.9%","±0.2","7,008","±557","99.5%","±0.5"
"        Now married, except separated","1,350,368","±8,695","44.6%","±0.3","37","±34","0.5%","±0.5"
"        Separated","55,256","±1,859","1.8%","±0.1","0","±21","0.0%","±0.6"
"        Widowed","239,073","±3,906","7.9%","±0.1","0","±21","0.0%","±0.6"
"        Divorced","324,764","±4,024","10.7%","±0.1","0","±21","0.0%","±0.6"
"FERTILITY","","","","","","","",""
"    Number of women 15 to 50 years old who had a birth in the past 12 months","75,648","±2,253","75,648","(X)","0","±21","0","(X)"
"        Unmarried women (widowed, divorced, and never married)","21,673","±1,166","28.6%","±1.4","0","±21","-","**"
"            Per 1,000 unmarried women","21","±1","(X)","(X)","0","±6","(X)","(X)"
"        Per 1,000 women 15 to 50 years old","45","±1","(X)","(X)","0","±6","(X)","(X)"
"        Per 1,000 women 15 to 19 years old","4","±1","(X)","(X)","0","±10","(X)","(X)"
"        Per 1,000 women 20 to 34 years old","66","±3","(X)","(X)","0","±13","(X)","(X)"
"        Per 1,000 women 35 to 50 years old","36","±2","(X)","(X)","0","±1,000","(X)","(X)"
"GRANDPARENTS","","","","","","","",""
"    Number of grandparents living with own grandchildren under 18 years","125,752","±3,505","125,752","(X)","0","±21","0","(X)"
"        Grandparents responsible for grandchildren","30,300","±1,689","24.1%","±1.2","0","±21","-","**"
"        Years responsible for grandchildren","","","","","","","",""
"            Less than 1 year","4,707","±698","3.7%","±0.5","0","±21","-","**"
"            1 or 2 years","6,316","±677","5.0%","±0.5","0","±21","-","**"
"            3 or 4 years","5,630","±671","4.5%","±0.5","0","±21","-","**"
"            5 or more years","13,647","±1,024","10.9%","±0.8","0","±21","-","**"
"    Number of grandparents responsible for own grandchildren under 18 years","30,300","±1,689","30,300","(X)","0","±21","0","(X)"
"        Who are female","20,516","±1,259","67.7%","±1.5","0","±21","-","**"
"        Who are married","19,550","±1,487","64.5%","±2.5","0","±21","-","**"
"SCHOOL ENROLLMENT","","","","","","","",""
"    Population 3 years and over enrolled in school","1,720,058","±5,824","1,720,058","(X)","13,674","±728","13,674","(X)"
"        Nursery school, preschool","102,274","±2,603","5.9%","±0.1","0","±21","0.0%","±0.3"
"        Kindergarten","75,256","±2,443","4.4%","±0.1","0","±21","0.0%","±0.3"
"        Elementary school (grades 1-8)","616,062","±3,164","35.8%","±0.2","0","±21","0.0%","±0.3"
"        High school (grades 9-12)","346,224","±2,810","20.1%","±0.2","0","±21","0.0%","±0.3"
"        College or graduate school","580,242","±4,987","33.7%","±0.2","13,674","±728","100.0%","±0.3"
"EDUCATIONAL ATTAINMENT","","","","","","","",""
"    Population 25 years and over","4,902,868","±589","4,902,868","(X)","119","±67","119","(X)"
"        Less than 9th grade","207,481","±3,821","4.2%","±0.1","0","±21","0.0%","±27.9"
"        9th to 12th grade, no diploma","225,734","±3,923","4.6%","±0.1","0","±21","0.0%","±27.9"
"        High school graduate (includes equivalency)","1,137,085","±9,926","23.2%","±0.2","2","±3","1.7%","±2.6"
"        Some college, no degree","739,611","±7,345","15.1%","±0.2","38","±36","31.9%","±25.1"
"        Associate's degree","376,608","±4,932","7.7%","±0.1","46","±47","38.7%","±27.7"
"        Bachelor's degree","1,215,939","±8,658","24.8%","±0.2","1","±3","0.8%","±2.6"
"        Graduate or professional degree","1,000,410","±8,572","20.4%","±0.2","32","±27","26.9%","±21.1"
"        High school graduate or higher","4,469,653","±5,853","91.2%","±0.1","119","±67","100.0%","±27.9"
"        Bachelor's degree or higher","2,216,349","±12,650","45.2%","±0.3","33","±27","27.7%","±21.5"
"VETERAN STATUS","","","","","","","",""
"    Civilian population 18 years and over","5,596,622","±698","5,596,622","(X)","13,522","±718","13,522","(X)"
"        Civilian veterans","277,442","±3,409","5.0%","±0.1","0","±21","0.0%","±0.3"
"DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION","","","","","","","",""
"    Total Civilian Noninstitutionalized Population","6,922,305","±655","6,922,305","(X)","13,711","±727","13,711","(X)"
"        With a disability","803,600","±8,111","11.6%","±0.1","243","±83","1.8%","±0.6"
"    Under 18 years","1,386,984","±319","1,386,984","(X)","189","±88","189","(X)"
"        With a disability","64,995","±2,247","4.7%","±0.2","9","±17","4.8%","±8.6"
"    18 to 64 years","4,413,041","±997","4,413,041","(X)","13,517","±719","13,517","(X)"
"        With a disability","393,175","±6,150","8.9%","±0.1","234","±78","1.7%","±0.6"
"    65 years and over","1,122,280","±664","1,122,280","(X)","5","±8","5","(X)"
"        With a disability","345,430","±3,933","30.8%","±0.3","0","±21","0.0%","±100.0"
"RESIDENCE 1 YEAR AGO","","","","","","","",""
"    Population 1 year and over","6,925,117","±1,896","6,925,117","(X)","13,711","±727","13,711","(X)"
"        Same house","6,062,747","±11,850","87.5%","±0.2","1,941","±349","14.2%","±2.6"
"        Different house (in the U.S. or abroad)","862,370","±11,510","12.5%","±0.2","11,770","±786","85.8%","±2.6"
"            Different house in the U.S.","800,834","±10,863","11.6%","±0.2","11,210","±759","81.8%","±2.6"
"                Same county","446,141","±8,933","6.4%","±0.1","5,047","±716","36.8%","±4.8"
"                Different county","354,693","±6,215","5.1%","±0.1","6,163","±780","44.9%","±5.0"
"                    Same state","205,752","±5,091","3.0%","±0.1","4,549","±679","33.2%","±4.4"
"                    Different state","148,941","±3,990","2.2%","±0.1","1,614","±314","11.8%","±2.3"
"            Abroad","61,536","±2,941","0.9%","±0.1","560","±189","4.1%","±1.4"
"PLACE OF BIRTH","","","","","","","",""
"    Total population","6,991,852","*****","6,991,852","(X)","13,711","±727","13,711","(X)"
"        Native","5,782,135","±10,227","82.7%","±0.1","11,679","±696","85.2%","±2.2"
"            Born in United States","5,572,843","±10,550","79.7%","±0.2","11,452","±697","83.5%","±2.2"
"                State of residence","4,174,551","±11,954","59.7%","±0.2","7,380","±644","53.8%","±3.3"
"                Different state","1,398,292","±9,460","20.0%","±0.1","4,072","±424","29.7%","±2.8"
"            Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)","209,292","±4,176","3.0%","±0.1","227","±93","1.7%","±0.7"
"        Foreign born","1,209,717","±10,227","17.3%","±0.1","2,032","±314","14.8%","±2.2"
"U.S. CITIZENSHIP STATUS","","","","","","","",""
"    Foreign-born population","1,209,717","±10,227","1,209,717","(X)","2,032","±314","2,032","(X)"
"        Naturalized U.S. citizen","657,058","±6,826","54.3%","±0.5","579","±153","28.5%","±5.9"
"        Not a U.S. citizen","552,659","±8,065","45.7%","±0.5","1,453","±250","71.5%","±5.9"
"YEAR OF ENTRY","","","","","","","",""
"    Population born outside the United States","1,419,009","±10,550","1,419,009","(X)","2,259","±324","2,259","(X)"
"        Native","209,292","±4,176","209,292","(X)","227","±93","227","(X)"
"            Entered 2010 or later","61,308","±2,860","29.3%","±1.1","57","±54","25.1%","±22.0"
"            Entered before 2010","147,984","±3,102","70.7%","±1.1","170","±85","74.9%","±22.0"
"        Foreign born","1,209,717","±10,227","1,209,717","(X)","2,032","±314","2,032","(X)"
"            Entered 2010 or later","385,828","±7,484","31.9%","±0.5","1,347","±241","66.3%","±6.7"
"            Entered before 2010","823,889","±8,082","68.1%","±0.5","685","±178","33.7%","±6.7"
"WORLD REGION OF BIRTH OF FOREIGN BORN","","","","","","","",""
"    Foreign-born population, excluding population born at sea","1,209,717","±10,227","1,209,717","(X)","2,032","±314","2,032","(X)"
"        Europe","233,623","±4,981","19.3%","±0.4","266","±119","13.1%","±5.1"
"        Asia","372,717","±3,581","30.8%","±0.3","1,360","±240","66.9%","±6.6"
"        Africa","113,823","±3,313","9.4%","±0.3","181","±78","8.9%","±3.7"
"        Oceania","4,098","±490","0.3%","±0.1","30","±31","1.5%","±1.5"
"        Latin America","456,601","±7,328","37.7%","±0.5","188","±93","9.3%","±4.3"
"        Northern America","28,855","±1,370","2.4%","±0.1","7","±15","0.3%","±0.7"
"LANGUAGE SPOKEN AT HOME","","","","","","","",""
"    Population 5 years and over","6,633,909","±261","6,633,909","(X)","13,711","±727","13,711","(X)"
"        English only","5,018,331","±10,572","75.6%","±0.2","10,226","±605","74.6%","±2.4"
"        Language other than English","1,615,578","±10,535","24.4%","±0.2","3,485","±388","25.4%","±2.4"
"            Speak English less than ""very well""","631,900","±9,016","9.5%","±0.1","549","±147","4.0%","±1.1"
"        Spanish","623,189","±4,858","9.4%","±0.1","853","±217","6.2%","±1.4"
"            Speak English less than ""very well""","262,100","±4,775","4.0%","±0.1","27","±37","0.2%","±0.3"
"        Other Indo-European languages","601,764","±8,787","9.1%","±0.1","1,002","±207","7.3%","±1.5"
"            Speak English less than ""very well""","210,816","±5,330","3.2%","±0.1","81","±55","0.6%","±0.4"
"        Asian and Pacific Islander languages","291,065","±4,510","4.4%","±0.1","1,406","±260","10.3%","±1.9"
"            Speak English less than ""very well""","130,881","±3,152","2.0%","±0.1","441","±133","3.2%","±1.0"
"        Other languages","99,560","±3,943","1.5%","±0.1","224","±90","1.6%","±0.6"
"            Speak English less than ""very well""","28,103","±1,866","0.4%","±0.1","0","±21","0.0%","±0.3"
"ANCESTRY","","","","","","","",""
"    Total population","6,991,852","*****","6,991,852","(X)","13,711","±727","13,711","(X)"
"        American","260,364","±6,504","3.7%","±0.1","96","±62","0.7%","±0.5"
"        Arab","72,487","±3,641","1.0%","±0.1","132","±73","1.0%","±0.5"
"        Czech","12,119","±1,098","0.2%","±0.1","0","±21","0.0%","±0.3"
"        Danish","14,346","±1,162","0.2%","±0.1","24","±28","0.2%","±0.2"
"        Dutch","34,354","±1,922","0.5%","±0.1","38","±38","0.3%","±0.3"
"        English","655,283","±8,406","9.4%","±0.1","824","±204","6.0%","±1.4"
"        French (except Basque)","375,415","±6,388","5.4%","±0.1","348","±119","2.5%","±0.8"
"        French Canadian","235,524","±4,384","3.4%","±0.1","303","±104","2.2%","±0.8"
"        German","387,135","±7,027","5.5%","±0.1","725","±200","5.3%","±1.4"
"        Greek","76,566","±3,218","1.1%","±0.1","65","±51","0.5%","±0.4"
"        Hungarian","19,068","±1,432","0.3%","±0.1","50","±44","0.4%","±0.3"
"        Irish","1,345,219","±11,619","19.2%","±0.2","1,981","±294","14.4%","±2.0"
"        Italian","815,794","±9,186","11.7%","±0.1","1,331","±252","9.7%","±1.8"
"        Lithuanian","43,215","±2,035","0.6%","±0.1","45","±40","0.3%","±0.3"
"        Norwegian","35,032","±1,997","0.5%","±0.1","18","±25","0.1%","±0.2"
"        Polish","283,050","±4,814","4.0%","±0.1","658","±168","4.8%","±1.2"
"        Portuguese","270,183","±5,260","3.9%","±0.1","190","±75","1.4%","±0.6"
"        Russian","91,511","±3,161","1.3%","±0.1","192","±100","1.4%","±0.7"
"        Scotch-Irish","41,714","±2,151","0.6%","±0.1","38","±40","0.3%","±0.3"
"        Scottish","134,503","±3,385","1.9%","±0.1","69","±52","0.5%","±0.4"
"        Slovak","7,069","±828","0.1%","±0.1","0","±21","0.0%","±0.3"
"        Subsaharan African","158,921","±4,752","2.3%","±0.1","240","±85","1.8%","±0.6"
"        Swedish","102,031","±2,873","1.5%","±0.1","176","±94","1.3%","±0.7"
"        Swiss","10,126","±912","0.1%","±0.1","29","±36","0.2%","±0.3"
"        Ukrainian","24,760","±1,792","0.4%","±0.1","59","±49","0.4%","±0.4"
"        Welsh","23,388","±1,506","0.3%","±0.1","0","±21","0.0%","±0.3"
"        West Indian (excluding Hispanic origin groups)","139,627","±4,694","2.0%","±0.1","185","±75","1.3%","±0.5"
"COMPUTERS AND INTERNET USE","","","","","","","",""
"    Total households","2,714,448","±4,158","2,714,448","(X)","15","±13","15","(X)"
"        With a computer","2,538,022","±5,269","93.5%","±0.1","15","±13","100.0%","±84.9"
"        With a broadband Internet subscription","2,431,466","±6,695","89.6%","±0.2","10","±15","66.7%","±65.5"
