"Label (Grouping)","Massachusetts!!Estimate","Massachusetts!!Margin of Error","Massachusetts!!Percent","Massachusetts!!Percent Margin of Error","ZCTA5 01376!!Estimate","ZCTA5 01376!!Margin of Error","ZCTA5 01376!!Percent","ZCTA5 01376!!Percent Margin of Error"
"MARITAL STATUS","","","","","","","",""
"    Males 15 years and over","2,831,580","±492","2,831,580","(X)","2,178","±217","2,178","(X)"
"        Never married","1,113,128","±7,242","39.3%","±0.3","848","±160","38.9%","±6.1"
"        Now married, except separated","1,388,255","±8,794","49.0%","±0.3","990","±148","45.5%","±5.5"
"        Separated","37,600","±1,670","1.3%","±0.1","47","±44","2.2%","±2.0"
"        Widowed","65,484","±1,934","2.3%","±0.1","85","±57","3.9%","±2.6"
"        Divorced","227,113","±4,005","8.0%","±0.1","208","±98","9.6%","±4.3"
"    Females 15 years and over","3,024,592","±465","3,024,592","(X)","2,127","±245","2,127","(X)"
"        Never married","1,055,131","±6,774","34.9%","±0.2","543","±137","25.5%","±5.3"
"        Now married, except separated","1,350,368","±8,695","44.6%","±0.3","945","±139","44.4%","±6.3"
"        Separated","55,256","±1,859","1.8%","±0.1","11","±19","0.5%","±0.9"
"        Widowed","239,073","±3,906","7.9%","±0.1","203","±99","9.5%","±4.2"
"        Divorced","324,764","±4,024","10.7%","±0.1","425","±121","20.0%","±4.8"
"FERTILITY","","","","","","","",""
"    Number of women 15 to 50 years old who had a birth in the past 12 months","75,648","±2,253","75,648","(X)","46","±36","46","(X)"
"        Unmarried women (widowed, divorced, and never married)","21,673","±1,166","28.6%","±1.4","31","±31","67.4%","±39.1"
"            Per 1,000 unmarried women","21","±1","(X)","(X)","55","±54","(X)","(X)"
"        Per 1,000 women 15 to 50 years old","45","±1","(X)","(X)","48","±36","(X)","(X)"
"        Per 1,000 women 15 to 19 years old","4","±1","(X)","(X)","0","±339","(X)","(X)"
"        Per 1,000 women 20 to 34 years old","66","±3","(X)","(X)","98","±81","(X)","(X)"
"        Per 1,000 women 35 to 50 years old","36","±2","(X)","(X)","16","±31","(X)","(X)"
"GRANDPARENTS","","","","","","","",""
"    Number of grandparents living with own grandchildren under 18 years","125,752","±3,505","125,752","(X)","15","±16","15","(X)"
"        Grandparents responsible for grandchildren","30,300","±1,689","24.1%","±1.2","15","±16","100.0%","±84.9"
"        Years responsible for grandchildren","","","","","","","",""
"            Less than 1 year","4,707","±698","3.7%","±0.5","0","±13","0.0%","±84.9"
"            1 or 2 years","6,316","±677","5.0%","±0.5","0","±13","0.0%","±84.9"
"            3 or 4 years","5,630","±671","4.5%","±0.5","0","±13","0.0%","±84.9"
"            5 or more years","13,647","±1,024","10.9%","±0.8","15","±16","100.0%","±84.9"
"    Number of grandparents responsible for own grandchildren under 18 years","30,300","±1,689","30,300","(X)","15","±16","15","(X)"
"        Who are female","20,516","±1,259","67.7%","±1.5","15","±16","100.0%","±84.9"
"        Who are married","19,550","±1,487","64.5%","±2.5","0","±13","0.0%","±84.9"
"SCHOOL ENROLLMENT","","","","","","","",""
"    Population 3 years and over enrolled in school","1,720,058","±5,824","1,720,058","(X)","808","±160","808","(X)"
"        Nursery school, preschool","102,274","±2,603","5.9%","±0.1","52","±43","6.4%","±5.1"
"        Kindergarten","75,256","±2,443","4.4%","±0.1","38","±33","4.7%","±4.1"
"        Elementary school (grades 1-8)","616,062","±3,164","35.8%","±0.2","383","±106","47.4%","±9.9"
"        High school (grades 9-12)","346,224","±2,810","20.1%","±0.2","191","±87","23.6%","±8.8"
"        College or graduate school","580,242","±4,987","33.7%","±0.2","144","±75","17.8%","±8.7"
"EDUCATIONAL ATTAINMENT","","","","","","","",""
"    Population 25 years and over","4,902,868","±589","4,902,868","(X)","3,841","±342","3,841","(X)"
"        Less than 9th grade","207,481","±3,821","4.2%","±0.1","64","±51","1.7%","±1.3"
"        9th to 12th grade, no diploma","225,734","±3,923","4.6%","±0.1","209","±98","5.4%","±2.5"
"        High school graduate (includes equivalency)","1,137,085","±9,926","23.2%","±0.2","1,569","±283","40.8%","±6.1"
"        Some college, no degree","739,611","±7,345","15.1%","±0.2","698","±182","18.2%","±4.7"
"        Associate's degree","376,608","±4,932","7.7%","±0.1","308","±108","8.0%","±2.8"
"        Bachelor's degree","1,215,939","±8,658","24.8%","±0.2","557","±145","14.5%","±3.4"
"        Graduate or professional degree","1,000,410","±8,572","20.4%","±0.2","436","±136","11.4%","±3.4"
"        High school graduate or higher","4,469,653","±5,853","91.2%","±0.1","3,568","±330","92.9%","±3.0"
"        Bachelor's degree or higher","2,216,349","±12,650","45.2%","±0.3","993","±217","25.9%","±5.1"
"VETERAN STATUS","","","","","","","",""
"    Civilian population 18 years and over","5,596,622","±698","5,596,622","(X)","4,154","±355","4,154","(X)"
"        Civilian veterans","277,442","±3,409","5.0%","±0.1","320","±106","7.7%","±2.4"
"DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION","","","","","","","",""
"    Total Civilian Noninstitutionalized Population","6,922,305","±655","6,922,305","(X)","4,864","±383","4,864","(X)"
"        With a disability","803,600","±8,111","11.6%","±0.1","898","±186","18.5%","±3.4"
"    Under 18 years","1,386,984","±319","1,386,984","(X)","814","±156","814","(X)"
"        With a disability","64,995","±2,247","4.7%","±0.2","70","±63","8.6%","±7.4"
"    18 to 64 years","4,413,041","±997","4,413,041","(X)","3,038","±302","3,038","(X)"
"        With a disability","393,175","±6,150","8.9%","±0.1","455","±157","15.0%","±4.8"
"    65 years and over","1,122,280","±664","1,122,280","(X)","1,012","±188","1,012","(X)"
"        With a disability","345,430","±3,933","30.8%","±0.3","373","±112","36.9%","±8.1"
"RESIDENCE 1 YEAR AGO","","","","","","","",""
"    Population 1 year and over","6,925,117","±1,896","6,925,117","(X)","4,924","±381","4,924","(X)"
"        Same house","6,062,747","±11,850","87.5%","±0.2","4,588","±379","93.2%","±2.7"
"        Different house (in the U.S. or abroad)","862,370","±11,510","12.5%","±0.2","336","±137","6.8%","±2.7"
"            Different house in the U.S.","800,834","±10,863","11.6%","±0.2","336","±137","6.8%","±2.7"
"                Same county","446,141","±8,933","6.4%","±0.1","294","±126","6.0%","±2.5"
"                Different county","354,693","±6,215","5.1%","±0.1","42","±38","0.9%","±0.8"
"                    Same state","205,752","±5,091","3.0%","±0.1","40","±38","0.8%","±0.8"
"                    Different state","148,941","±3,990","2.2%","±0.1","2","±5","0.0%","±0.1"
"            Abroad","61,536","±2,941","0.9%","±0.1","0","±13","0.0%","±0.8"
"PLACE OF BIRTH","","","","","","","",""
"    Total population","6,991,852","*****","6,991,852","(X)","4,968","±384","4,968","(X)"
"        Native","5,782,135","±10,227","82.7%","±0.1","4,749","±392","95.6%","±2.7"
"            Born in United States","5,572,843","±10,550","79.7%","±0.2","4,590","±399","92.4%","±3.9"
"                State of residence","4,174,551","±11,954","59.7%","±0.2","3,632","±359","73.1%","±4.9"
"                Different state","1,398,292","±9,460","20.0%","±0.1","958","±189","19.3%","±3.4"
"            Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)","209,292","±4,176","3.0%","±0.1","159","±135","3.2%","±2.7"
"        Foreign born","1,209,717","±10,227","17.3%","±0.1","219","±133","4.4%","±2.7"
"U.S. CITIZENSHIP STATUS","","","","","","","",""
"    Foreign-born population","1,209,717","±10,227","1,209,717","(X)","219","±133","219","(X)"
"        Naturalized U.S. citizen","657,058","±6,826","54.3%","±0.5","94","±87","42.9%","±31.4"
"        Not a U.S. citizen","552,659","±8,065","45.7%","±0.5","125","±104","57.1%","±31.4"
"YEAR OF ENTRY","","","","","","","",""
"    Population born outside the United States","1,419,009","±10,550","1,419,009","(X)","378","±199","378","(X)"
"        Native","209,292","±4,176","209,292","(X)","159","±135","159","(X)"
"            Entered 2010 or later","61,308","±2,860","29.3%","±1.1","97","±126","61.0%","±42.3"
"            Entered before 2010","147,984","±3,102","70.7%","±1.1","62","±52","39.0%","±42.3"
"        Foreign born","1,209,717","±10,227","1,209,717","(X)","219","±133","219","(X)"
"            Entered 2010 or later","385,828","±7,484","31.9%","±0.5","68","±96","31.1%","±36.4"
"            Entered before 2010","823,889","±8,082","68.1%","±0.5","151","±103","68.9%","±36.4"
"WORLD REGION OF BIRTH OF FOREIGN BORN","","","","","","","",""
"    Foreign-born population, excluding population born at sea","1,209,717","±10,227","1,209,717","(X)","219","±133","219","(X)"
"        Europe","233,623","±4,981","19.3%","±0.4","100","±88","45.7%","±31.8"
"        Asia","372,717","±3,581","30.8%","±0.3","18","±22","8.2%","±10.2"
"        Africa","113,823","±3,313","9.4%","±0.3","0","±13","0.0%","±16.6"
"        Oceania","4,098","±490","0.3%","±0.1","0","±13","0.0%","±16.6"
"        Latin America","456,601","±7,328","37.7%","±0.5","101","±100","46.1%","±34.3"
"        Northern America","28,855","±1,370","2.4%","±0.1","0","±13","0.0%","±16.6"
"LANGUAGE SPOKEN AT HOME","","","","","","","",""
"    Population 5 years and over","6,633,909","±261","6,633,909","(X)","4,762","±369","4,762","(X)"
"        English only","5,018,331","±10,572","75.6%","±0.2","4,323","±379","90.8%","±4.0"
"        Language other than English","1,615,578","±10,535","24.4%","±0.2","439","±195","9.2%","±4.0"
"            Speak English less than ""very well""","631,900","±9,016","9.5%","±0.1","166","±123","3.5%","±2.6"
"        Spanish","623,189","±4,858","9.4%","±0.1","286","±174","6.0%","±3.6"
"            Speak English less than ""very well""","262,100","±4,775","4.0%","±0.1","96","±100","2.0%","±2.1"
"        Other Indo-European languages","601,764","±8,787","9.1%","±0.1","147","±99","3.1%","±2.1"
"            Speak English less than ""very well""","210,816","±5,330","3.2%","±0.1","64","±70","1.3%","±1.5"
"        Asian and Pacific Islander languages","291,065","±4,510","4.4%","±0.1","6","±12","0.1%","±0.3"
"            Speak English less than ""very well""","130,881","±3,152","2.0%","±0.1","6","±12","0.1%","±0.3"
"        Other languages","99,560","±3,943","1.5%","±0.1","0","±13","0.0%","±0.8"
"            Speak English less than ""very well""","28,103","±1,866","0.4%","±0.1","0","±13","0.0%","±0.8"
"ANCESTRY","","","","","","","",""
"    Total population","6,991,852","*****","6,991,852","(X)","4,968","±384","4,968","(X)"
"        American","260,364","±6,504","3.7%","±0.1","91","±44","1.8%","±0.9"
"        Arab","72,487","±3,641","1.0%","±0.1","7","±12","0.1%","±0.2"
"        Czech","12,119","±1,098","0.2%","±0.1","29","±37","0.6%","±0.7"
"        Danish","14,346","±1,162","0.2%","±0.1","0","±13","0.0%","±0.8"
"        Dutch","34,354","±1,922","0.5%","±0.1","11","±17","0.2%","±0.3"
"        English","655,283","±8,406","9.4%","±0.1","785","±235","15.8%","±4.5"
"        French (except Basque)","375,415","±6,388","5.4%","±0.1","812","±235","16.3%","±5.0"
"        French Canadian","235,524","±4,384","3.4%","±0.1","326","±149","6.6%","±3.0"
"        German","387,135","±7,027","5.5%","±0.1","699","±205","14.1%","±4.5"
"        Greek","76,566","±3,218","1.1%","±0.1","31","±49","0.6%","±1.0"
"        Hungarian","19,068","±1,432","0.3%","±0.1","0","±13","0.0%","±0.8"
"        Irish","1,345,219","±11,619","19.2%","±0.2","897","±224","18.1%","±4.2"
"        Italian","815,794","±9,186","11.7%","±0.1","249","±101","5.0%","±2.0"
"        Lithuanian","43,215","±2,035","0.6%","±0.1","0","±13","0.0%","±0.8"
"        Norwegian","35,032","±1,997","0.5%","±0.1","9","±14","0.2%","±0.3"
"        Polish","283,050","±4,814","4.0%","±0.1","428","±187","8.6%","±3.5"
"        Portuguese","270,183","±5,260","3.9%","±0.1","13","±20","0.3%","±0.4"
"        Russian","91,511","±3,161","1.3%","±0.1","26","±25","0.5%","±0.5"
"        Scotch-Irish","41,714","±2,151","0.6%","±0.1","109","±89","2.2%","±1.8"
"        Scottish","134,503","±3,385","1.9%","±0.1","220","±96","4.4%","±1.9"
"        Slovak","7,069","±828","0.1%","±0.1","7","±13","0.1%","±0.3"
"        Subsaharan African","158,921","±4,752","2.3%","±0.1","0","±13","0.0%","±0.8"
"        Swedish","102,031","±2,873","1.5%","±0.1","46","±42","0.9%","±0.8"
"        Swiss","10,126","±912","0.1%","±0.1","0","±13","0.0%","±0.8"
"        Ukrainian","24,760","±1,792","0.4%","±0.1","9","±13","0.2%","±0.3"
"        Welsh","23,388","±1,506","0.3%","±0.1","50","±54","1.0%","±1.1"
"        West Indian (excluding Hispanic origin groups)","139,627","±4,694","2.0%","±0.1","0","±13","0.0%","±0.8"
"COMPUTERS AND INTERNET USE","","","","","","","",""
"    Total households","2,714,448","±4,158","2,714,448","(X)","2,312","±247","2,312","(X)"
"        With a computer","2,538,022","±5,269","93.5%","±0.1","1,911","±222","82.7%","±5.7"
"        With a broadband Internet subscription","2,431,466","±6,695","89.6%","±0.2","1,811","±224","78.3%","±6.0"
