"Label (Grouping)","Massachusetts!!Estimate","Massachusetts!!Margin of Error","Massachusetts!!Percent","Massachusetts!!Percent Margin of Error","ZCTA5 01151!!Estimate","ZCTA5 01151!!Margin of Error","ZCTA5 01151!!Percent","ZCTA5 01151!!Percent Margin of Error"
"        Separated","55,256","±1,859","1.8%","±0.1","119","±74","2.8%","±1.7"
"        Widowed","239,073","±3,906","7.9%","±0.1","290","±106","6.7%","±2.3"
"        Divorced","324,764","±4,024","10.7%","±0.1","605","±171","14.0%","±3.8"
"FERTILITY","","","","","","","",""
"    Number of women 15 to 50 years old who had a birth in the past 12 months","75,648","±2,253","75,648","(X)","122","±71","122","(X)"
"        Unmarried women (widowed, divorced, and never married)","21,673","±1,166","28.6%","±1.4","65","±64","53.3%","±32.5"
"            Per 1,000 unmarried women","21","±1","(X)","(X)","33","±35","(X)","(X)"
"        Per 1,000 women 15 to 50 years old","45","±1","(X)","(X)","48","±31","(X)","(X)"
"        Per 1,000 women 15 to 19 years old","4","±1","(X)","(X)","0","±98","(X)","(X)"
"        Per 1,000 women 20 to 34 years old","66","±3","(X)","(X)","114","±71","(X)","(X)"
"        Per 1,000 women 35 to 50 years old","36","±2","(X)","(X)","0","±37","(X)","(X)"
"GRANDPARENTS","","","","","","","",""
"    Number of grandparents living with own grandchildren under 18 years","125,752","±3,505","125,752","(X)","419","±178","419","(X)"
"        Grandparents responsible for grandchildren","30,300","±1,689","24.1%","±1.2","135","±94","32.2%","±22.7"
"        Years responsible for grandchildren","","","","","","","",""
"            Less than 1 year","4,707","±698","3.7%","±0.5","14","±22","3.3%","±5.8"
"            1 or 2 years","6,316","±677","5.0%","±0.5","0","±19","0.0%","±9.1"
"            3 or 4 years","5,630","±671","4.5%","±0.5","89","±73","21.2%","±16.9"
"            5 or more years","13,647","±1,024","10.9%","±0.8","32","±37","7.6%","±9.2"
"    Number of grandparents responsible for own grandchildren under 18 years","30,300","±1,689","30,300","(X)","135","±94","135","(X)"
"        Who are female","20,516","±1,259","67.7%","±1.5","101","±76","74.8%","±21.9"
"        Who are married","19,550","±1,487","64.5%","±2.5","71","±66","52.6%","±34.2"
"SCHOOL ENROLLMENT","","","","","","","",""
"    Population 3 years and over enrolled in school","1,720,058","±5,824","1,720,058","(X)","2,620","±467","2,620","(X)"
"        Nursery school, preschool","102,274","±2,603","5.9%","±0.1","134","±104","5.1%","±3.9"
"        Kindergarten","75,256","±2,443","4.4%","±0.1","206","±140","7.9%","±4.9"
"        Elementary school (grades 1-8)","616,062","±3,164","35.8%","±0.2","1,163","±308","44.4%","±9.6"
"        High school (grades 9-12)","346,224","±2,810","20.1%","±0.2","479","±169","18.3%","±5.4"
"        College or graduate school","580,242","±4,987","33.7%","±0.2","638","±206","24.4%","±6.7"
"EDUCATIONAL ATTAINMENT","","","","","","","",""
"    Population 25 years and over","4,902,868","±589","4,902,868","(X)","6,315","±579","6,315","(X)"
"        Less than 9th grade","207,481","±3,821","4.2%","±0.1","470","±193","7.4%","±2.9"
"        9th to 12th grade, no diploma","225,734","±3,923","4.6%","±0.1","756","±252","12.0%","±3.9"
"        High school graduate (includes equivalency)","1,137,085","±9,926","23.2%","±0.2","2,258","±314","35.8%","±4.4"
"        Some college, no degree","739,611","±7,345","15.1%","±0.2","1,125","±226","17.8%","±3.5"
"        Associate's degree","376,608","±4,932","7.7%","±0.1","606","±197","9.6%","±2.9"
"        Bachelor's degree","1,215,939","±8,658","24.8%","±0.2","806","±235","12.8%","±3.2"
"        Graduate or professional degree","1,000,410","±8,572","20.4%","±0.2","294","±135","4.7%","±2.1"
"        High school graduate or higher","4,469,653","±5,853","91.2%","±0.1","5,089","±544","80.6%","±4.8"
"        Bachelor's degree or higher","2,216,349","±12,650","45.2%","±0.3","1,100","±283","17.4%","±3.7"
"VETERAN STATUS","","","","","","","",""
"    Civilian population 18 years and over","5,596,622","±698","5,596,622","(X)","7,284","±658","7,284","(X)"
"        Civilian veterans","277,442","±3,409","5.0%","±0.1","354","±105","4.9%","±1.4"
"DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION","","","","","","","",""
"    Total Civilian Noninstitutionalized Population","6,922,305","±655","6,922,305","(X)","9,640","±851","9,640","(X)"
"        With a disability","803,600","±8,111","11.6%","±0.1","2,106","±447","21.8%","±3.9"
"    Under 18 years","1,386,984","±319","1,386,984","(X)","2,356","±404","2,356","(X)"
"        With a disability","64,995","±2,247","4.7%","±0.2","537","±232","22.8%","±8.3"
"    18 to 64 years","4,413,041","±997","4,413,041","(X)","6,090","±591","6,090","(X)"
"        With a disability","393,175","±6,150","8.9%","±0.1","1,110","±280","18.2%","±4.0"
"    65 years and over","1,122,280","±664","1,122,280","(X)","1,194","±238","1,194","(X)"
"        With a disability","345,430","±3,933","30.8%","±0.3","459","±174","38.4%","±11.8"
"RESIDENCE 1 YEAR AGO","","","","","","","",""
"    Population 1 year and over","6,925,117","±1,896","6,925,117","(X)","9,547","±858","9,547","(X)"
"        Same house","6,062,747","±11,850","87.5%","±0.2","8,822","±878","92.4%","±4.0"
"        Different house (in the U.S. or abroad)","862,370","±11,510","12.5%","±0.2","725","±387","7.6%","±4.0"
"            Different house in the U.S.","800,834","±10,863","11.6%","±0.2","676","±370","7.1%","±3.8"
"                Same county","446,141","±8,933","6.4%","±0.1","618","±359","6.5%","±3.7"
"                Different county","354,693","±6,215","5.1%","±0.1","58","±52","0.6%","±0.5"
"                    Same state","205,752","±5,091","3.0%","±0.1","39","±44","0.4%","±0.5"
"                    Different state","148,941","±3,990","2.2%","±0.1","19","±22","0.2%","±0.2"
"            Abroad","61,536","±2,941","0.9%","±0.1","49","±78","0.5%","±0.8"
"PLACE OF BIRTH","","","","","","","",""
"    Total population","6,991,852","*****","6,991,852","(X)","9,640","±851","9,640","(X)"
"        Native","5,782,135","±10,227","82.7%","±0.1","8,686","±832","90.1%","±3.6"
"            Born in United States","5,572,843","±10,550","79.7%","±0.2","6,946","±833","72.1%","±5.7"
"                State of residence","4,174,551","±11,954","59.7%","±0.2","5,534","±749","57.4%","±5.6"
"                Different state","1,398,292","±9,460","20.0%","±0.1","1,412","±324","14.6%","±3.2"
"            Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)","209,292","±4,176","3.0%","±0.1","1,740","±498","18.0%","±4.9"
"        Foreign born","1,209,717","±10,227","17.3%","±0.1","954","±355","9.9%","±3.6"
"U.S. CITIZENSHIP STATUS","","","","","","","",""
"    Foreign-born population","1,209,717","±10,227","1,209,717","(X)","954","±355","954","(X)"
"        Naturalized U.S. citizen","657,058","±6,826","54.3%","±0.5","494","±167","51.8%","±14.4"
"        Not a U.S. citizen","552,659","±8,065","45.7%","±0.5","460","±265","48.2%","±14.4"
"YEAR OF ENTRY","","","","","","","",""
"    Population born outside the United States","1,419,009","±10,550","1,419,009","(X)","2,694","±598","2,694","(X)"
"        Native","209,292","±4,176","209,292","(X)","1,740","±498","1,740","(X)"
"            Entered 2010 or later","61,308","±2,860","29.3%","±1.1","940","±460","54.0%","±15.1"
"            Entered before 2010","147,984","±3,102","70.7%","±1.1","800","±252","46.0%","±15.1"
"        Foreign born","1,209,717","±10,227","1,209,717","(X)","954","±355","954","(X)"
"            Entered 2010 or later","385,828","±7,484","31.9%","±0.5","186","±116","19.5%","±8.8"
"            Entered before 2010","823,889","±8,082","68.1%","±0.5","768","±285","80.5%","±8.8"
"WORLD REGION OF BIRTH OF FOREIGN BORN","","","","","","","",""
"    Foreign-born population, excluding population born at sea","1,209,717","±10,227","1,209,717","(X)","954","±355","954","(X)"
"        Europe","233,623","±4,981","19.3%","±0.4","224","±91","23.5%","±11.1"
"        Asia","372,717","±3,581","30.8%","±0.3","57","±75","6.0%","±7.9"
"        Africa","113,823","±3,313","9.4%","±0.3","98","±86","10.3%","±8.7"
"        Oceania","4,098","±490","0.3%","±0.1","0","±19","0.0%","±4.1"
"        Latin America","456,601","±7,328","37.7%","±0.5","567","±319","59.4%","±16.4"
"        Northern America","28,855","±1,370","2.4%","±0.1","8","±12","0.8%","±1.3"
"LANGUAGE SPOKEN AT HOME","","","","","","","",""
"    Population 5 years and over","6,633,909","±261","6,633,909","(X)","9,007","±806","9,007","(X)"
"        English only","5,018,331","±10,572","75.6%","±0.2","5,392","±694","59.9%","±5.7"
"        Language other than English","1,615,578","±10,535","24.4%","±0.2","3,615","±621","40.1%","±5.7"
"            Speak English less than ""very well""","631,900","±9,016","9.5%","±0.1","1,535","±436","17.0%","±4.4"
"        Spanish","623,189","±4,858","9.4%","±0.1","3,121","±605","34.7%","±5.5"
"            Speak English less than ""very well""","262,100","±4,775","4.0%","±0.1","1,304","±428","14.5%","±4.3"
"        Other Indo-European languages","601,764","±8,787","9.1%","±0.1","356","±128","4.0%","±1.5"
"            Speak English less than ""very well""","210,816","±5,330","3.2%","±0.1","159","±83","1.8%","±0.9"
"        Asian and Pacific Islander languages","291,065","±4,510","4.4%","±0.1","28","±39","0.3%","±0.4"
"            Speak English less than ""very well""","130,881","±3,152","2.0%","±0.1","0","±19","0.0%","±0.4"
"        Other languages","99,560","±3,943","1.5%","±0.1","110","±85","1.2%","±1.0"
"            Speak English less than ""very well""","28,103","±1,866","0.4%","±0.1","72","±54","0.8%","±0.6"
"ANCESTRY","","","","","","","",""
"    Total population","6,991,852","*****","6,991,852","(X)","9,640","±851","9,640","(X)"
"        American","260,364","±6,504","3.7%","±0.1","451","±197","4.7%","±2.0"
"        Arab","72,487","±3,641","1.0%","±0.1","24","±36","0.2%","±0.4"
"        Czech","12,119","±1,098","0.2%","±0.1","0","±19","0.0%","±0.4"
"        Danish","14,346","±1,162","0.2%","±0.1","0","±19","0.0%","±0.4"
"        Dutch","34,354","±1,922","0.5%","±0.1","0","±19","0.0%","±0.4"
"        English","655,283","±8,406","9.4%","±0.1","226","±105","2.3%","±1.1"
"        French (except Basque)","375,415","±6,388","5.4%","±0.1","790","±334","8.2%","±3.2"
"        French Canadian","235,524","±4,384","3.4%","±0.1","185","±85","1.9%","±0.9"
"        German","387,135","±7,027","5.5%","±0.1","385","±299","4.0%","±3.0"
"        Greek","76,566","±3,218","1.1%","±0.1","34","±40","0.4%","±0.4"
"        Hungarian","19,068","±1,432","0.3%","±0.1","0","±19","0.0%","±0.4"
"        Irish","1,345,219","±11,619","19.2%","±0.2","489","±149","5.1%","±1.6"
"        Italian","815,794","±9,186","11.7%","±0.1","437","±236","4.5%","±2.4"
"        Lithuanian","43,215","±2,035","0.6%","±0.1","179","±267","1.9%","±2.7"
"        Norwegian","35,032","±1,997","0.5%","±0.1","0","±19","0.0%","±0.4"
"        Polish","283,050","±4,814","4.0%","±0.1","685","±271","7.1%","±2.7"
"        Portuguese","270,183","±5,260","3.9%","±0.1","215","±110","2.2%","±1.2"
"        Russian","91,511","±3,161","1.3%","±0.1","59","±78","0.6%","±0.8"
"        Scotch-Irish","41,714","±2,151","0.6%","±0.1","15","±16","0.2%","±0.2"
"        Scottish","134,503","±3,385","1.9%","±0.1","64","±46","0.7%","±0.5"
"        Slovak","7,069","±828","0.1%","±0.1","0","±19","0.0%","±0.4"
"        Subsaharan African","158,921","±4,752","2.3%","±0.1","199","±151","2.1%","±1.6"
"        Swedish","102,031","±2,873","1.5%","±0.1","47","±42","0.5%","±0.4"
"        Swiss","10,126","±912","0.1%","±0.1","0","±19","0.0%","±0.4"
"        Ukrainian","24,760","±1,792","0.4%","±0.1","0","±19","0.0%","±0.4"
"        Welsh","23,388","±1,506","0.3%","±0.1","9","±15","0.1%","±0.2"
"        West Indian (excluding Hispanic origin groups)","139,627","±4,694","2.0%","±0.1","236","±134","2.4%","±1.4"
"COMPUTERS AND INTERNET USE","","","","","","","",""
"    Total households","2,714,448","±4,158","2,714,448","(X)","3,664","±299","3,664","(X)"
"        With a computer","2,538,022","±5,269","93.5%","±0.1","3,169","±300","86.5%","±4.1"
"        With a broadband Internet subscription","2,431,466","±6,695","89.6%","±0.2","2,966","±312","80.9%","±4.6"
