"Label (Grouping)","Massachusetts!!Estimate","Massachusetts!!Margin of Error","Massachusetts!!Percent","Massachusetts!!Percent Margin of Error","ZCTA5 01050!!Estimate","ZCTA5 01050!!Margin of Error","ZCTA5 01050!!Percent","ZCTA5 01050!!Percent Margin of Error"
"    Males 15 years and over","2,831,580","±492","2,831,580","(X)","1,095","±169","1,095","(X)"
"        Never married","1,113,128","±7,242","39.3%","±0.3","341","±111","31.1%","±7.5"
"        Now married, except separated","1,388,255","±8,794","49.0%","±0.3","547","±101","50.0%","±8.4"
"        Separated","37,600","±1,670","1.3%","±0.1","7","±6","0.6%","±0.6"
"        Widowed","65,484","±1,934","2.3%","±0.1","43","±38","3.9%","±3.3"
"        Divorced","227,113","±4,005","8.0%","±0.1","157","±55","14.3%","±4.6"
"    Females 15 years and over","3,024,592","±465","3,024,592","(X)","1,079","±130","1,079","(X)"
"        Never married","1,055,131","±6,774","34.9%","±0.2","235","±84","21.8%","±6.3"
"        Now married, except separated","1,350,368","±8,695","44.6%","±0.3","597","±92","55.3%","±6.8"
"        Separated","55,256","±1,859","1.8%","±0.1","10","±10","0.9%","±1.0"
"        Widowed","239,073","±3,906","7.9%","±0.1","57","±29","5.3%","±2.7"
"        Divorced","324,764","±4,024","10.7%","±0.1","180","±64","16.7%","±5.7"
"FERTILITY","","","","","","","",""
"    Number of women 15 to 50 years old who had a birth in the past 12 months","75,648","±2,253","75,648","(X)","46","±38","46","(X)"
"        Unmarried women (widowed, divorced, and never married)","21,673","±1,166","28.6%","±1.4","16","±25","34.8%","±40.3"
"            Per 1,000 unmarried women","21","±1","(X)","(X)","61","±92","(X)","(X)"
"        Per 1,000 women 15 to 50 years old","45","±1","(X)","(X)","83","±69","(X)","(X)"
"        Per 1,000 women 15 to 19 years old","4","±1","(X)","(X)","0","±879","(X)","(X)"
"        Per 1,000 women 20 to 34 years old","66","±3","(X)","(X)","167","±135","(X)","(X)"
"        Per 1,000 women 35 to 50 years old","36","±2","(X)","(X)","0","±139","(X)","(X)"
"GRANDPARENTS","","","","","","","",""
"    Number of grandparents living with own grandchildren under 18 years","125,752","±3,505","125,752","(X)","33","±34","33","(X)"
"        Grandparents responsible for grandchildren","30,300","±1,689","24.1%","±1.2","19","±29","57.6%","±54.3"
"        Years responsible for grandchildren","","","","","","","",""
"            Less than 1 year","4,707","±698","3.7%","±0.5","0","±13","0.0%","±57.3"
"            1 or 2 years","6,316","±677","5.0%","±0.5","19","±29","57.6%","±54.3"
"            3 or 4 years","5,630","±671","4.5%","±0.5","0","±13","0.0%","±57.3"
"            5 or more years","13,647","±1,024","10.9%","±0.8","0","±13","0.0%","±57.3"
"    Number of grandparents responsible for own grandchildren under 18 years","30,300","±1,689","30,300","(X)","19","±29","19","(X)"
"        Who are female","20,516","±1,259","67.7%","±1.5","10","±15","52.6%","±10.0"
"        Who are married","19,550","±1,487","64.5%","±2.5","19","±29","100.0%","±75.5"
"SCHOOL ENROLLMENT","","","","","","","",""
"    Population 3 years and over enrolled in school","1,720,058","±5,824","1,720,058","(X)","445","±127","445","(X)"
"        Nursery school, preschool","102,274","±2,603","5.9%","±0.1","43","±29","9.7%","±5.8"
"        Kindergarten","75,256","±2,443","4.4%","±0.1","22","±22","4.9%","±5.2"
"        Elementary school (grades 1-8)","616,062","±3,164","35.8%","±0.2","157","±69","35.3%","±11.2"
"        High school (grades 9-12)","346,224","±2,810","20.1%","±0.2","102","±64","22.9%","±11.5"
"        College or graduate school","580,242","±4,987","33.7%","±0.2","121","±62","27.2%","±12.6"
"EDUCATIONAL ATTAINMENT","","","","","","","",""
"    Population 25 years and over","4,902,868","±589","4,902,868","(X)","1,888","±195","1,888","(X)"
"        Less than 9th grade","207,481","±3,821","4.2%","±0.1","12","±11","0.6%","±0.6"
"        9th to 12th grade, no diploma","225,734","±3,923","4.6%","±0.1","108","±94","5.7%","±4.7"
"        High school graduate (includes equivalency)","1,137,085","±9,926","23.2%","±0.2","552","±116","29.2%","±5.9"
"        Some college, no degree","739,611","±7,345","15.1%","±0.2","432","±122","22.9%","±5.9"
"        Associate's degree","376,608","±4,932","7.7%","±0.1","179","±48","9.5%","±2.6"
"        Bachelor's degree","1,215,939","±8,658","24.8%","±0.2","445","±112","23.6%","±5.6"
"        Graduate or professional degree","1,000,410","±8,572","20.4%","±0.2","160","±61","8.5%","±3.0"
"        High school graduate or higher","4,469,653","±5,853","91.2%","±0.1","1,768","±171","93.6%","±4.6"
"        Bachelor's degree or higher","2,216,349","±12,650","45.2%","±0.3","605","±124","32.0%","±5.7"
"VETERAN STATUS","","","","","","","",""
"    Civilian population 18 years and over","5,596,622","±698","5,596,622","(X)","2,117","±250","2,117","(X)"
"        Civilian veterans","277,442","±3,409","5.0%","±0.1","251","±79","11.9%","±3.5"
"DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION","","","","","","","",""
"    Total Civilian Noninstitutionalized Population","6,922,305","±655","6,922,305","(X)","2,589","±309","2,589","(X)"
"        With a disability","803,600","±8,111","11.6%","±0.1","288","±73","11.1%","±2.7"
"    Under 18 years","1,386,984","±319","1,386,984","(X)","472","±115","472","(X)"
"        With a disability","64,995","±2,247","4.7%","±0.2","7","±11","1.5%","±2.4"
"    18 to 64 years","4,413,041","±997","4,413,041","(X)","1,694","±245","1,694","(X)"
"        With a disability","393,175","±6,150","8.9%","±0.1","169","±56","10.0%","±3.4"
"    65 years and over","1,122,280","±664","1,122,280","(X)","423","±84","423","(X)"
"        With a disability","345,430","±3,933","30.8%","±0.3","112","±37","26.5%","±7.5"
"RESIDENCE 1 YEAR AGO","","","","","","","",""
"    Population 1 year and over","6,925,117","±1,896","6,925,117","(X)","2,558","±308","2,558","(X)"
"        Same house","6,062,747","±11,850","87.5%","±0.2","2,444","±294","95.5%","±2.6"
"        Different house (in the U.S. or abroad)","862,370","±11,510","12.5%","±0.2","114","±68","4.5%","±2.6"
"            Different house in the U.S.","800,834","±10,863","11.6%","±0.2","114","±68","4.5%","±2.6"
"                Same county","446,141","±8,933","6.4%","±0.1","62","±53","2.4%","±2.0"
"                Different county","354,693","±6,215","5.1%","±0.1","52","±38","2.0%","±1.5"
"                    Same state","205,752","±5,091","3.0%","±0.1","45","±32","1.8%","±1.3"
"                    Different state","148,941","±3,990","2.2%","±0.1","7","±8","0.3%","±0.3"
"            Abroad","61,536","±2,941","0.9%","±0.1","0","±13","0.0%","±1.5"
"PLACE OF BIRTH","","","","","","","",""
"    Total population","6,991,852","*****","6,991,852","(X)","2,593","±308","2,593","(X)"
"        Native","5,782,135","±10,227","82.7%","±0.1","2,536","±310","97.8%","±1.4"
"            Born in United States","5,572,843","±10,550","79.7%","±0.2","2,482","±293","95.7%","±2.7"
"                State of residence","4,174,551","±11,954","59.7%","±0.2","1,965","±264","75.8%","±4.3"
"                Different state","1,398,292","±9,460","20.0%","±0.1","517","±114","19.9%","±4.1"
"            Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)","209,292","±4,176","3.0%","±0.1","54","±69","2.1%","±2.6"
"        Foreign born","1,209,717","±10,227","17.3%","±0.1","57","±35","2.2%","±1.4"
"U.S. CITIZENSHIP STATUS","","","","","","","",""
"    Foreign-born population","1,209,717","±10,227","1,209,717","(X)","57","±35","57","(X)"
"        Naturalized U.S. citizen","657,058","±6,826","54.3%","±0.5","45","±32","78.9%","±20.9"
"        Not a U.S. citizen","552,659","±8,065","45.7%","±0.5","12","±13","21.1%","±20.9"
"YEAR OF ENTRY","","","","","","","",""
"    Population born outside the United States","1,419,009","±10,550","1,419,009","(X)","111","±73","111","(X)"
"        Native","209,292","±4,176","209,292","(X)","54","±69","54","(X)"
"            Entered 2010 or later","61,308","±2,860","29.3%","±1.1","0","±13","0.0%","±44.8"
"            Entered before 2010","147,984","±3,102","70.7%","±1.1","54","±69","100.0%","±44.8"
"        Foreign born","1,209,717","±10,227","1,209,717","(X)","57","±35","57","(X)"
"            Entered 2010 or later","385,828","±7,484","31.9%","±0.5","0","±13","0.0%","±43.6"
"            Entered before 2010","823,889","±8,082","68.1%","±0.5","57","±35","100.0%","±43.6"
"WORLD REGION OF BIRTH OF FOREIGN BORN","","","","","","","",""
"    Foreign-born population, excluding population born at sea","1,209,717","±10,227","1,209,717","(X)","57","±35","57","(X)"
"        Europe","233,623","±4,981","19.3%","±0.4","34","±25","59.6%","±29.1"
"        Asia","372,717","±3,581","30.8%","±0.3","0","±13","0.0%","±43.6"
"        Africa","113,823","±3,313","9.4%","±0.3","0","±13","0.0%","±43.6"
"        Oceania","4,098","±490","0.3%","±0.1","6","±9","10.5%","±16.1"
"        Latin America","456,601","±7,328","37.7%","±0.5","15","±20","26.3%","±27.2"
"        Northern America","28,855","±1,370","2.4%","±0.1","2","±4","3.5%","±8.3"
"LANGUAGE SPOKEN AT HOME","","","","","","","",""
"    Population 5 years and over","6,633,909","±261","6,633,909","(X)","2,428","±301","2,428","(X)"
"        English only","5,018,331","±10,572","75.6%","±0.2","2,335","±302","96.2%","±2.1"
"        Language other than English","1,615,578","±10,535","24.4%","±0.2","93","±51","3.8%","±2.1"
"            Speak English less than ""very well""","631,900","±9,016","9.5%","±0.1","18","±21","0.7%","±0.9"
"        Spanish","623,189","±4,858","9.4%","±0.1","31","±37","1.3%","±1.5"
"            Speak English less than ""very well""","262,100","±4,775","4.0%","±0.1","13","±20","0.5%","±0.8"
"        Other Indo-European languages","601,764","±8,787","9.1%","±0.1","62","±37","2.6%","±1.5"
"            Speak English less than ""very well""","210,816","±5,330","3.2%","±0.1","5","±7","0.2%","±0.3"
"        Asian and Pacific Islander languages","291,065","±4,510","4.4%","±0.1","0","±13","0.0%","±1.6"
"            Speak English less than ""very well""","130,881","±3,152","2.0%","±0.1","0","±13","0.0%","±1.6"
"        Other languages","99,560","±3,943","1.5%","±0.1","0","±13","0.0%","±1.6"
"            Speak English less than ""very well""","28,103","±1,866","0.4%","±0.1","0","±13","0.0%","±1.6"
"ANCESTRY","","","","","","","",""
"    Total population","6,991,852","*****","6,991,852","(X)","2,593","±308","2,593","(X)"
"        American","260,364","±6,504","3.7%","±0.1","212","±120","8.2%","±4.5"
"        Arab","72,487","±3,641","1.0%","±0.1","6","±9","0.2%","±0.3"
"        Czech","12,119","±1,098","0.2%","±0.1","27","±23","1.0%","±0.9"
"        Danish","14,346","±1,162","0.2%","±0.1","12","±12","0.5%","±0.5"
"        Dutch","34,354","±1,922","0.5%","±0.1","14","±13","0.5%","±0.5"
"        English","655,283","±8,406","9.4%","±0.1","380","±123","14.7%","±4.9"
"        French (except Basque)","375,415","±6,388","5.4%","±0.1","246","±112","9.5%","±4.2"
"        French Canadian","235,524","±4,384","3.4%","±0.1","157","±72","6.1%","±2.8"
"        German","387,135","±7,027","5.5%","±0.1","129","±54","5.0%","±2.2"
"        Greek","76,566","±3,218","1.1%","±0.1","0","±13","0.0%","±1.5"
"        Hungarian","19,068","±1,432","0.3%","±0.1","16","±18","0.6%","±0.7"
"        Irish","1,345,219","±11,619","19.2%","±0.2","429","±131","16.5%","±4.7"
"        Italian","815,794","±9,186","11.7%","±0.1","132","±68","5.1%","±2.6"
"        Lithuanian","43,215","±2,035","0.6%","±0.1","6","±8","0.2%","±0.3"
"        Norwegian","35,032","±1,997","0.5%","±0.1","0","±13","0.0%","±1.5"
"        Polish","283,050","±4,814","4.0%","±0.1","270","±124","10.4%","±4.6"
"        Portuguese","270,183","±5,260","3.9%","±0.1","9","±11","0.3%","±0.4"
"        Russian","91,511","±3,161","1.3%","±0.1","38","±43","1.5%","±1.7"
"        Scotch-Irish","41,714","±2,151","0.6%","±0.1","21","±22","0.8%","±0.9"
"        Scottish","134,503","±3,385","1.9%","±0.1","80","±47","3.1%","±1.9"
"        Slovak","7,069","±828","0.1%","±0.1","11","±14","0.4%","±0.5"
"        Subsaharan African","158,921","±4,752","2.3%","±0.1","0","±13","0.0%","±1.5"
"        Swedish","102,031","±2,873","1.5%","±0.1","32","±19","1.2%","±0.8"
"        Swiss","10,126","±912","0.1%","±0.1","9","±13","0.3%","±0.5"
"        Ukrainian","24,760","±1,792","0.4%","±0.1","23","±23","0.9%","±0.9"
"        Welsh","23,388","±1,506","0.3%","±0.1","18","±20","0.7%","±0.8"
"        West Indian (excluding Hispanic origin groups)","139,627","±4,694","2.0%","±0.1","0","±13","0.0%","±1.5"
"COMPUTERS AND INTERNET USE","","","","","","","",""
"    Total households","2,714,448","±4,158","2,714,448","(X)","1,072","±117","1,072","(X)"
"        With a computer","2,538,022","±5,269","93.5%","±0.1","1,036","±115","96.6%","±2.3"
"        With a broadband Internet subscription","2,431,466","±6,695","89.6%","±0.2","970","±121","90.5%","±4.0"
