"Label (Grouping)","Massachusetts!!Estimate","Massachusetts!!Margin of Error","Massachusetts!!Percent","Massachusetts!!Percent Margin of Error","ZCTA5 01543!!Estimate","ZCTA5 01543!!Margin of Error","ZCTA5 01543!!Percent","ZCTA5 01543!!Percent Margin of Error"
"        Widowed","65,484","±1,934","2.3%","±0.1","78","±67","2.0%","±1.7"
"        Divorced","227,113","±4,005","8.0%","±0.1","367","±147","9.2%","±3.6"
"    Females 15 years and over","3,024,592","±465","3,024,592","(X)","3,422","±350","3,422","(X)"
"        Never married","1,055,131","±6,774","34.9%","±0.2","856","±293","25.0%","±6.7"
"        Now married, except separated","1,350,368","±8,695","44.6%","±0.3","2,130","±159","62.2%","±7.4"
"        Separated","55,256","±1,859","1.8%","±0.1","11","±17","0.3%","±0.5"
"        Widowed","239,073","±3,906","7.9%","±0.1","156","±104","4.6%","±2.8"
"        Divorced","324,764","±4,024","10.7%","±0.1","269","±111","7.9%","±3.2"
"FERTILITY","","","","","","","",""
"    Number of women 15 to 50 years old who had a birth in the past 12 months","75,648","±2,253","75,648","(X)","44","±43","44","(X)"
"        Unmarried women (widowed, divorced, and never married)","21,673","±1,166","28.6%","±1.4","9","±15","20.5%","±33.4"
"            Per 1,000 unmarried women","21","±1","(X)","(X)","11","±19","(X)","(X)"
"        Per 1,000 women 15 to 50 years old","45","±1","(X)","(X)","22","±21","(X)","(X)"
"        Per 1,000 women 15 to 19 years old","4","±1","(X)","(X)","0","±99","(X)","(X)"
"        Per 1,000 women 20 to 34 years old","66","±3","(X)","(X)","76","±72","(X)","(X)"
"        Per 1,000 women 35 to 50 years old","36","±2","(X)","(X)","0","±37","(X)","(X)"
"GRANDPARENTS","","","","","","","",""
"    Number of grandparents living with own grandchildren under 18 years","125,752","±3,505","125,752","(X)","42","±53","42","(X)"
"        Grandparents responsible for grandchildren","30,300","±1,689","24.1%","±1.2","0","±19","0.0%","±50.8"
"        Years responsible for grandchildren","","","","","","","",""
"            Less than 1 year","4,707","±698","3.7%","±0.5","0","±19","0.0%","±50.8"
"            1 or 2 years","6,316","±677","5.0%","±0.5","0","±19","0.0%","±50.8"
"            3 or 4 years","5,630","±671","4.5%","±0.5","0","±19","0.0%","±50.8"
"            5 or more years","13,647","±1,024","10.9%","±0.8","0","±19","0.0%","±50.8"
"    Number of grandparents responsible for own grandchildren under 18 years","30,300","±1,689","30,300","(X)","0","±19","0","(X)"
"        Who are female","20,516","±1,259","67.7%","±1.5","0","±19","-","**"
"        Who are married","19,550","±1,487","64.5%","±2.5","0","±19","-","**"
"SCHOOL ENROLLMENT","","","","","","","",""
"    Population 3 years and over enrolled in school","1,720,058","±5,824","1,720,058","(X)","2,990","±355","2,990","(X)"
"        Nursery school, preschool","102,274","±2,603","5.9%","±0.1","57","±58","1.9%","±2.0"
"        Kindergarten","75,256","±2,443","4.4%","±0.1","72","±60","2.4%","±2.0"
"        Elementary school (grades 1-8)","616,062","±3,164","35.8%","±0.2","1,143","±344","38.2%","±9.5"
"        High school (grades 9-12)","346,224","±2,810","20.1%","±0.2","894","±238","29.9%","±7.3"
"        College or graduate school","580,242","±4,987","33.7%","±0.2","824","±276","27.6%","±9.4"
"EDUCATIONAL ATTAINMENT","","","","","","","",""
"    Population 25 years and over","4,902,868","±589","4,902,868","(X)","5,957","±271","5,957","(X)"
"        Less than 9th grade","207,481","±3,821","4.2%","±0.1","35","±42","0.6%","±0.7"
"        9th to 12th grade, no diploma","225,734","±3,923","4.6%","±0.1","127","±103","2.1%","±1.7"
"        High school graduate (includes equivalency)","1,137,085","±9,926","23.2%","±0.2","1,464","±376","24.6%","±5.7"
"        Some college, no degree","739,611","±7,345","15.1%","±0.2","1,273","±554","21.4%","±9.8"
"        Associate's degree","376,608","±4,932","7.7%","±0.1","522","±172","8.8%","±2.8"
"        Bachelor's degree","1,215,939","±8,658","24.8%","±0.2","1,572","±374","26.4%","±6.0"
"        Graduate or professional degree","1,000,410","±8,572","20.4%","±0.2","964","±231","16.2%","±3.6"
"        High school graduate or higher","4,469,653","±5,853","91.2%","±0.1","5,795","±283","97.3%","±2.1"
"        Bachelor's degree or higher","2,216,349","±12,650","45.2%","±0.3","2,536","±467","42.6%","±7.1"
"VETERAN STATUS","","","","","","","",""
"    Civilian population 18 years and over","5,596,622","±698","5,596,622","(X)","6,709","±371","6,709","(X)"
"        Civilian veterans","277,442","±3,409","5.0%","±0.1","398","±168","5.9%","±2.4"
"DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION","","","","","","","",""
"    Total Civilian Noninstitutionalized Population","6,922,305","±655","6,922,305","(X)","8,976","±22","8,976","(X)"
"        With a disability","803,600","±8,111","11.6%","±0.1","668","±299","7.4%","±3.3"
"    Under 18 years","1,386,984","±319","1,386,984","(X)","2,267","±373","2,267","(X)"
"        With a disability","64,995","±2,247","4.7%","±0.2","158","±172","7.0%","±7.8"
"    18 to 64 years","4,413,041","±997","4,413,041","(X)","5,771","±347","5,771","(X)"
"        With a disability","393,175","±6,150","8.9%","±0.1","313","±171","5.4%","±2.9"
"    65 years and over","1,122,280","±664","1,122,280","(X)","938","±246","938","(X)"
"        With a disability","345,430","±3,933","30.8%","±0.3","197","±94","21.0%","±9.5"
"RESIDENCE 1 YEAR AGO","","","","","","","",""
"    Population 1 year and over","6,925,117","±1,896","6,925,117","(X)","8,943","±50","8,943","(X)"
"        Same house","6,062,747","±11,850","87.5%","±0.2","8,405","±315","94.0%","±3.5"
"        Different house (in the U.S. or abroad)","862,370","±11,510","12.5%","±0.2","538","±313","6.0%","±3.5"
"            Different house in the U.S.","800,834","±10,863","11.6%","±0.2","538","±313","6.0%","±3.5"
"                Same county","446,141","±8,933","6.4%","±0.1","413","±266","4.6%","±3.0"
"                Different county","354,693","±6,215","5.1%","±0.1","125","±153","1.4%","±1.7"
"                    Same state","205,752","±5,091","3.0%","±0.1","4","±9","0.0%","±0.1"
"                    Different state","148,941","±3,990","2.2%","±0.1","121","±152","1.4%","±1.7"
"            Abroad","61,536","±2,941","0.9%","±0.1","0","±19","0.0%","±0.4"
"PLACE OF BIRTH","","","","","","","",""
"    Total population","6,991,852","*****","6,991,852","(X)","8,988","±18","8,988","(X)"
"        Native","5,782,135","±10,227","82.7%","±0.1","8,672","±142","96.5%","±1.6"
"            Born in United States","5,572,843","±10,550","79.7%","±0.2","8,614","±165","95.8%","±1.9"
"                State of residence","4,174,551","±11,954","59.7%","±0.2","7,375","±568","82.1%","±6.3"
"                Different state","1,398,292","±9,460","20.0%","±0.1","1,239","±566","13.8%","±6.3"
"            Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)","209,292","±4,176","3.0%","±0.1","58","±100","0.6%","±1.1"
"        Foreign born","1,209,717","±10,227","17.3%","±0.1","316","±144","3.5%","±1.6"
"U.S. CITIZENSHIP STATUS","","","","","","","",""
"    Foreign-born population","1,209,717","±10,227","1,209,717","(X)","316","±144","316","(X)"
"        Naturalized U.S. citizen","657,058","±6,826","54.3%","±0.5","316","±144","100.0%","±11.9"
"        Not a U.S. citizen","552,659","±8,065","45.7%","±0.5","0","±19","0.0%","±11.9"
"YEAR OF ENTRY","","","","","","","",""
"    Population born outside the United States","1,419,009","±10,550","1,419,009","(X)","374","±167","374","(X)"
"        Native","209,292","±4,176","209,292","(X)","58","±100","58","(X)"
"            Entered 2010 or later","61,308","±2,860","29.3%","±1.1","58","±100","100.0%","±43.2"
"            Entered before 2010","147,984","±3,102","70.7%","±1.1","0","±19","0.0%","±43.2"
"        Foreign born","1,209,717","±10,227","1,209,717","(X)","316","±144","316","(X)"
"            Entered 2010 or later","385,828","±7,484","31.9%","±0.5","0","±19","0.0%","±11.9"
"            Entered before 2010","823,889","±8,082","68.1%","±0.5","316","±144","100.0%","±11.9"
"WORLD REGION OF BIRTH OF FOREIGN BORN","","","","","","","",""
"    Foreign-born population, excluding population born at sea","1,209,717","±10,227","1,209,717","(X)","316","±144","316","(X)"
"        Europe","233,623","±4,981","19.3%","±0.4","97","±80","30.7%","±26.4"
"        Asia","372,717","±3,581","30.8%","±0.3","133","±115","42.1%","±27.9"
"        Africa","113,823","±3,313","9.4%","±0.3","0","±19","0.0%","±11.9"
"        Oceania","4,098","±490","0.3%","±0.1","0","±19","0.0%","±11.9"
"        Latin America","456,601","±7,328","37.7%","±0.5","86","±81","27.2%","±22.5"
"        Northern America","28,855","±1,370","2.4%","±0.1","0","±19","0.0%","±11.9"
"LANGUAGE SPOKEN AT HOME","","","","","","","",""
"    Population 5 years and over","6,633,909","±261","6,633,909","(X)","8,708","±173","8,708","(X)"
"        English only","5,018,331","±10,572","75.6%","±0.2","8,242","±314","94.6%","±3.1"
"        Language other than English","1,615,578","±10,535","24.4%","±0.2","466","±268","5.4%","±3.1"
"            Speak English less than ""very well""","631,900","±9,016","9.5%","±0.1","154","±126","1.8%","±1.4"
"        Spanish","623,189","±4,858","9.4%","±0.1","110","±113","1.3%","±1.3"
"            Speak English less than ""very well""","262,100","±4,775","4.0%","±0.1","0","±19","0.0%","±0.5"
"        Other Indo-European languages","601,764","±8,787","9.1%","±0.1","112","±114","1.3%","±1.3"
"            Speak English less than ""very well""","210,816","±5,330","3.2%","±0.1","39","±49","0.4%","±0.6"
"        Asian and Pacific Islander languages","291,065","±4,510","4.4%","±0.1","244","±234","2.8%","±2.7"
"            Speak English less than ""very well""","130,881","±3,152","2.0%","±0.1","115","±123","1.3%","±1.4"
"        Other languages","99,560","±3,943","1.5%","±0.1","0","±19","0.0%","±0.5"
"            Speak English less than ""very well""","28,103","±1,866","0.4%","±0.1","0","±19","0.0%","±0.5"
"ANCESTRY","","","","","","","",""
"    Total population","6,991,852","*****","6,991,852","(X)","8,988","±18","8,988","(X)"
"        American","260,364","±6,504","3.7%","±0.1","692","±342","7.7%","±3.8"
"        Arab","72,487","±3,641","1.0%","±0.1","0","±19","0.0%","±0.4"
"        Czech","12,119","±1,098","0.2%","±0.1","0","±19","0.0%","±0.4"
"        Danish","14,346","±1,162","0.2%","±0.1","14","±22","0.2%","±0.2"
"        Dutch","34,354","±1,922","0.5%","±0.1","45","±50","0.5%","±0.6"
"        English","655,283","±8,406","9.4%","±0.1","1,170","±613","13.0%","±6.8"
"        French (except Basque)","375,415","±6,388","5.4%","±0.1","886","±565","9.9%","±6.3"
"        French Canadian","235,524","±4,384","3.4%","±0.1","549","±284","6.1%","±3.2"
"        German","387,135","±7,027","5.5%","±0.1","312","±178","3.5%","±2.0"
"        Greek","76,566","±3,218","1.1%","±0.1","141","±193","1.6%","±2.1"
"        Hungarian","19,068","±1,432","0.3%","±0.1","24","±38","0.3%","±0.4"
"        Irish","1,345,219","±11,619","19.2%","±0.2","2,531","±582","28.2%","±6.5"
"        Italian","815,794","±9,186","11.7%","±0.1","1,304","±480","14.5%","±5.3"
"        Lithuanian","43,215","±2,035","0.6%","±0.1","42","±38","0.5%","±0.4"
"        Norwegian","35,032","±1,997","0.5%","±0.1","10","±14","0.1%","±0.2"
"        Polish","283,050","±4,814","4.0%","±0.1","450","±229","5.0%","±2.5"
"        Portuguese","270,183","±5,260","3.9%","±0.1","24","±29","0.3%","±0.3"
"        Russian","91,511","±3,161","1.3%","±0.1","69","±72","0.8%","±0.8"
"        Scotch-Irish","41,714","±2,151","0.6%","±0.1","253","±195","2.8%","±2.2"
"        Scottish","134,503","±3,385","1.9%","±0.1","99","±68","1.1%","±0.8"
"        Slovak","7,069","±828","0.1%","±0.1","11","±19","0.1%","±0.2"
"        Subsaharan African","158,921","±4,752","2.3%","±0.1","0","±19","0.0%","±0.4"
"        Swedish","102,031","±2,873","1.5%","±0.1","752","±365","8.4%","±4.1"
"        Swiss","10,126","±912","0.1%","±0.1","0","±19","0.0%","±0.4"
"        Ukrainian","24,760","±1,792","0.4%","±0.1","29","±48","0.3%","±0.5"
"        Welsh","23,388","±1,506","0.3%","±0.1","205","±263","2.3%","±2.9"
"        West Indian (excluding Hispanic origin groups)","139,627","±4,694","2.0%","±0.1","46","±72","0.5%","±0.8"
"COMPUTERS AND INTERNET USE","","","","","","","",""
"    Total households","2,714,448","±4,158","2,714,448","(X)","3,052","±229","3,052","(X)"
"        With a computer","2,538,022","±5,269","93.5%","±0.1","2,959","±213","97.0%","±3.0"
"        With a broadband Internet subscription","2,431,466","±6,695","89.6%","±0.2","2,933","±200","96.1%","±3.0"
