"Label (Grouping)","Massachusetts!!Estimate","Massachusetts!!Margin of Error","Massachusetts!!Percent","Massachusetts!!Percent Margin of Error","ZCTA5 01545!!Estimate","ZCTA5 01545!!Margin of Error","ZCTA5 01545!!Percent","ZCTA5 01545!!Percent Margin of Error"
"        Unmarried women (widowed, divorced, and never married)","21,673","±1,166","28.6%","±1.4","76","±58","17.2%","±12.3"
"            Per 1,000 unmarried women","21","±1","(X)","(X)","19","±15","(X)","(X)"
"        Per 1,000 women 15 to 50 years old","45","±1","(X)","(X)","50","±16","(X)","(X)"
"        Per 1,000 women 15 to 19 years old","4","±1","(X)","(X)","0","±30","(X)","(X)"
"        Per 1,000 women 20 to 34 years old","66","±3","(X)","(X)","93","±37","(X)","(X)"
"        Per 1,000 women 35 to 50 years old","36","±2","(X)","(X)","31","±15","(X)","(X)"
"GRANDPARENTS","","","","","","","",""
"    Number of grandparents living with own grandchildren under 18 years","125,752","±3,505","125,752","(X)","862","±246","862","(X)"
"        Grandparents responsible for grandchildren","30,300","±1,689","24.1%","±1.2","124","±110","14.4%","±12.1"
"        Years responsible for grandchildren","","","","","","","",""
"            Less than 1 year","4,707","±698","3.7%","±0.5","73","±90","8.5%","±10.4"
"            1 or 2 years","6,316","±677","5.0%","±0.5","19","±29","2.2%","±3.3"
"            3 or 4 years","5,630","±671","4.5%","±0.5","32","±38","3.7%","±4.2"
"            5 or more years","13,647","±1,024","10.9%","±0.8","0","±28","0.0%","±4.5"
"    Number of grandparents responsible for own grandchildren under 18 years","30,300","±1,689","30,300","(X)","124","±110","124","(X)"
"        Who are female","20,516","±1,259","67.7%","±1.5","79","±65","63.7%","±18.2"
"        Who are married","19,550","±1,487","64.5%","±2.5","89","±103","71.8%","±35.1"
"SCHOOL ENROLLMENT","","","","","","","",""
"    Population 3 years and over enrolled in school","1,720,058","±5,824","1,720,058","(X)","10,140","±608","10,140","(X)"
"        Nursery school, preschool","102,274","±2,603","5.9%","±0.1","901","±291","8.9%","±2.7"
"        Kindergarten","75,256","±2,443","4.4%","±0.1","617","±294","6.1%","±2.9"
"        Elementary school (grades 1-8)","616,062","±3,164","35.8%","±0.2","4,444","±559","43.8%","±5.0"
"        High school (grades 9-12)","346,224","±2,810","20.1%","±0.2","2,331","±326","23.0%","±3.0"
"        College or graduate school","580,242","±4,987","33.7%","±0.2","1,847","±357","18.2%","±3.3"
"EDUCATIONAL ATTAINMENT","","","","","","","",""
"    Population 25 years and over","4,902,868","±589","4,902,868","(X)","26,184","±568","26,184","(X)"
"        Less than 9th grade","207,481","±3,821","4.2%","±0.1","560","±213","2.1%","±0.8"
"        9th to 12th grade, no diploma","225,734","±3,923","4.6%","±0.1","657","±228","2.5%","±0.9"
"        High school graduate (includes equivalency)","1,137,085","±9,926","23.2%","±0.2","3,813","±503","14.6%","±1.9"
"        Some college, no degree","739,611","±7,345","15.1%","±0.2","2,914","±389","11.1%","±1.4"
"        Associate's degree","376,608","±4,932","7.7%","±0.1","1,638","±268","6.3%","±1.0"
"        Bachelor's degree","1,215,939","±8,658","24.8%","±0.2","7,988","±686","30.5%","±2.5"
"        Graduate or professional degree","1,000,410","±8,572","20.4%","±0.2","8,614","±757","32.9%","±2.9"
"        High school graduate or higher","4,469,653","±5,853","91.2%","±0.1","24,967","±652","95.4%","±1.3"
"        Bachelor's degree or higher","2,216,349","±12,650","45.2%","±0.3","16,602","±782","63.4%","±2.8"
"VETERAN STATUS","","","","","","","",""
"    Civilian population 18 years and over","5,596,622","±698","5,596,622","(X)","28,916","±590","28,916","(X)"
"        Civilian veterans","277,442","±3,409","5.0%","±0.1","1,545","±292","5.3%","±1.0"
"DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION","","","","","","","",""
"    Total Civilian Noninstitutionalized Population","6,922,305","±655","6,922,305","(X)","38,210","±92","38,210","(X)"
"        With a disability","803,600","±8,111","11.6%","±0.1","3,440","±491","9.0%","±1.3"
"    Under 18 years","1,386,984","±319","1,386,984","(X)","9,375","±588","9,375","(X)"
"        With a disability","64,995","±2,247","4.7%","±0.2","297","±129","3.2%","±1.4"
"    18 to 64 years","4,413,041","±997","4,413,041","(X)","23,064","±636","23,064","(X)"
"        With a disability","393,175","±6,150","8.9%","±0.1","1,386","±303","6.0%","±1.3"
"    65 years and over","1,122,280","±664","1,122,280","(X)","5,771","±460","5,771","(X)"
"        With a disability","345,430","±3,933","30.8%","±0.3","1,757","±326","30.4%","±5.1"
"RESIDENCE 1 YEAR AGO","","","","","","","",""
"    Population 1 year and over","6,925,117","±1,896","6,925,117","(X)","37,910","±165","37,910","(X)"
"        Same house","6,062,747","±11,850","87.5%","±0.2","33,389","±962","88.1%","±2.5"
"        Different house (in the U.S. or abroad)","862,370","±11,510","12.5%","±0.2","4,521","±958","11.9%","±2.5"
"            Different house in the U.S.","800,834","±10,863","11.6%","±0.2","4,162","±926","11.0%","±2.4"
"                Same county","446,141","±8,933","6.4%","±0.1","2,576","±701","6.8%","±1.8"
"                Different county","354,693","±6,215","5.1%","±0.1","1,586","±503","4.2%","±1.3"
"                    Same state","205,752","±5,091","3.0%","±0.1","676","±384","1.8%","±1.0"
"                    Different state","148,941","±3,990","2.2%","±0.1","910","±361","2.4%","±1.0"
"            Abroad","61,536","±2,941","0.9%","±0.1","359","±271","0.9%","±0.7"
"PLACE OF BIRTH","","","","","","","",""
"    Total population","6,991,852","*****","6,991,852","(X)","38,291","±66","38,291","(X)"
"        Native","5,782,135","±10,227","82.7%","±0.1","28,385","±986","74.1%","±2.6"
"            Born in United States","5,572,843","±10,550","79.7%","±0.2","28,024","±990","73.2%","±2.6"
"                State of residence","4,174,551","±11,954","59.7%","±0.2","20,516","±868","53.6%","±2.3"
"                Different state","1,398,292","±9,460","20.0%","±0.1","7,508","±986","19.6%","±2.6"
"            Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)","209,292","±4,176","3.0%","±0.1","361","±148","0.9%","±0.4"
"        Foreign born","1,209,717","±10,227","17.3%","±0.1","9,906","±982","25.9%","±2.6"
"U.S. CITIZENSHIP STATUS","","","","","","","",""
"    Foreign-born population","1,209,717","±10,227","1,209,717","(X)","9,906","±982","9,906","(X)"
"        Naturalized U.S. citizen","657,058","±6,826","54.3%","±0.5","4,581","±530","46.2%","±6.3"
"        Not a U.S. citizen","552,659","±8,065","45.7%","±0.5","5,325","±1,006","53.8%","±6.3"
"YEAR OF ENTRY","","","","","","","",""
"    Population born outside the United States","1,419,009","±10,550","1,419,009","(X)","10,267","±986","10,267","(X)"
"        Native","209,292","±4,176","209,292","(X)","361","±148","361","(X)"
"            Entered 2010 or later","61,308","±2,860","29.3%","±1.1","112","±80","31.0%","±15.5"
"            Entered before 2010","147,984","±3,102","70.7%","±1.1","249","±100","69.0%","±15.5"
"        Foreign born","1,209,717","±10,227","1,209,717","(X)","9,906","±982","9,906","(X)"
"            Entered 2010 or later","385,828","±7,484","31.9%","±0.5","3,826","±948","38.6%","±6.8"
"            Entered before 2010","823,889","±8,082","68.1%","±0.5","6,080","±553","61.4%","±6.8"
"WORLD REGION OF BIRTH OF FOREIGN BORN","","","","","","","",""
"    Foreign-born population, excluding population born at sea","1,209,717","±10,227","1,209,717","(X)","9,906","±982","9,906","(X)"
"        Europe","233,623","±4,981","19.3%","±0.4","937","±266","9.5%","±2.5"
"        Asia","372,717","±3,581","30.8%","±0.3","7,179","±897","72.5%","±5.0"
"        Africa","113,823","±3,313","9.4%","±0.3","221","±120","2.2%","±1.3"
"        Oceania","4,098","±490","0.3%","±0.1","0","±28","0.0%","±0.4"
"        Latin America","456,601","±7,328","37.7%","±0.5","1,409","±519","14.2%","±5.0"
"        Northern America","28,855","±1,370","2.4%","±0.1","160","±93","1.6%","±0.9"
"LANGUAGE SPOKEN AT HOME","","","","","","","",""
"    Population 5 years and over","6,633,909","±261","6,633,909","(X)","36,253","±392","36,253","(X)"
"        English only","5,018,331","±10,572","75.6%","±0.2","24,795","±1,314","68.4%","±3.5"
"        Language other than English","1,615,578","±10,535","24.4%","±0.2","11,458","±1,269","31.6%","±3.5"
"            Speak English less than ""very well""","631,900","±9,016","9.5%","±0.1","3,400","±665","9.4%","±1.8"
"        Spanish","623,189","±4,858","9.4%","±0.1","1,358","±676","3.7%","±1.9"
"            Speak English less than ""very well""","262,100","±4,775","4.0%","±0.1","430","±248","1.2%","±0.7"
"        Other Indo-European languages","601,764","±8,787","9.1%","±0.1","4,728","±983","13.0%","±2.7"
"            Speak English less than ""very well""","210,816","±5,330","3.2%","±0.1","1,501","±603","4.1%","±1.7"
"        Asian and Pacific Islander languages","291,065","±4,510","4.4%","±0.1","4,430","±795","12.2%","±2.2"
"            Speak English less than ""very well""","130,881","±3,152","2.0%","±0.1","1,218","±412","3.4%","±1.1"
"        Other languages","99,560","±3,943","1.5%","±0.1","942","±416","2.6%","±1.2"
"            Speak English less than ""very well""","28,103","±1,866","0.4%","±0.1","251","±146","0.7%","±0.4"
"ANCESTRY","","","","","","","",""
"    Total population","6,991,852","*****","6,991,852","(X)","38,291","±66","38,291","(X)"
"        American","260,364","±6,504","3.7%","±0.1","956","±308","2.5%","±0.8"
"        Arab","72,487","±3,641","1.0%","±0.1","1,387","±529","3.6%","±1.4"
"        Czech","12,119","±1,098","0.2%","±0.1","88","±73","0.2%","±0.2"
"        Danish","14,346","±1,162","0.2%","±0.1","64","±88","0.2%","±0.2"
"        Dutch","34,354","±1,922","0.5%","±0.1","90","±86","0.2%","±0.2"
"        English","655,283","±8,406","9.4%","±0.1","3,840","±805","10.0%","±2.1"
"        French (except Basque)","375,415","±6,388","5.4%","±0.1","1,586","±423","4.1%","±1.1"
"        French Canadian","235,524","±4,384","3.4%","±0.1","1,192","±336","3.1%","±0.9"
"        German","387,135","±7,027","5.5%","±0.1","2,310","±558","6.0%","±1.5"
"        Greek","76,566","±3,218","1.1%","±0.1","651","±326","1.7%","±0.9"
"        Hungarian","19,068","±1,432","0.3%","±0.1","128","±90","0.3%","±0.2"
"        Irish","1,345,219","±11,619","19.2%","±0.2","6,196","±813","16.2%","±2.1"
"        Italian","815,794","±9,186","11.7%","±0.1","4,390","±759","11.5%","±2.0"
"        Lithuanian","43,215","±2,035","0.6%","±0.1","791","±403","2.1%","±1.1"
"        Norwegian","35,032","±1,997","0.5%","±0.1","146","±121","0.4%","±0.3"
"        Polish","283,050","±4,814","4.0%","±0.1","1,381","±399","3.6%","±1.0"
"        Portuguese","270,183","±5,260","3.9%","±0.1","268","±139","0.7%","±0.4"
"        Russian","91,511","±3,161","1.3%","±0.1","298","±147","0.8%","±0.4"
"        Scotch-Irish","41,714","±2,151","0.6%","±0.1","198","±164","0.5%","±0.4"
"        Scottish","134,503","±3,385","1.9%","±0.1","872","±352","2.3%","±0.9"
"        Slovak","7,069","±828","0.1%","±0.1","305","±376","0.8%","±1.0"
"        Subsaharan African","158,921","±4,752","2.3%","±0.1","201","±121","0.5%","±0.3"
"        Swedish","102,031","±2,873","1.5%","±0.1","881","±303","2.3%","±0.8"
"        Swiss","10,126","±912","0.1%","±0.1","75","±81","0.2%","±0.2"
"        Ukrainian","24,760","±1,792","0.4%","±0.1","97","±82","0.3%","±0.2"
"        Welsh","23,388","±1,506","0.3%","±0.1","31","±36","0.1%","±0.1"
"        West Indian (excluding Hispanic origin groups)","139,627","±4,694","2.0%","±0.1","115","±100","0.3%","±0.3"
"COMPUTERS AND INTERNET USE","","","","","","","",""
"    Total households","2,714,448","±4,158","2,714,448","(X)","13,808","±458","13,808","(X)"
"        With a computer","2,538,022","±5,269","93.5%","±0.1","13,292","±472","96.3%","±1.4"
"        With a broadband Internet subscription","2,431,466","±6,695","89.6%","±0.2","12,971","±470","93.9%","±1.6"
