"Label (Grouping)","Massachusetts!!Estimate","Massachusetts!!Margin of Error","Massachusetts!!Percent","Massachusetts!!Percent Margin of Error","ZCTA5 01720!!Estimate","ZCTA5 01720!!Margin of Error","ZCTA5 01720!!Percent","ZCTA5 01720!!Percent Margin of Error"
"    Number of women 15 to 50 years old who had a birth in the past 12 months","75,648","±2,253","75,648","(X)","197","±84","197","(X)"
"        Unmarried women (widowed, divorced, and never married)","21,673","±1,166","28.6%","±1.4","0","±25","0.0%","±18.3"
"            Per 1,000 unmarried women","21","±1","(X)","(X)","0","±15","(X)","(X)"
"        Per 1,000 women 15 to 50 years old","45","±1","(X)","(X)","36","±16","(X)","(X)"
"        Per 1,000 women 15 to 19 years old","4","±1","(X)","(X)","0","±33","(X)","(X)"
"        Per 1,000 women 20 to 34 years old","66","±3","(X)","(X)","66","±41","(X)","(X)"
"        Per 1,000 women 35 to 50 years old","36","±2","(X)","(X)","38","±22","(X)","(X)"
"GRANDPARENTS","","","","","","","",""
"    Number of grandparents living with own grandchildren under 18 years","125,752","±3,505","125,752","(X)","212","±103","212","(X)"
"        Grandparents responsible for grandchildren","30,300","±1,689","24.1%","±1.2","0","±25","0.0%","±17.1"
"        Years responsible for grandchildren","","","","","","","",""
"            Less than 1 year","4,707","±698","3.7%","±0.5","0","±25","0.0%","±17.1"
"            1 or 2 years","6,316","±677","5.0%","±0.5","0","±25","0.0%","±17.1"
"            3 or 4 years","5,630","±671","4.5%","±0.5","0","±25","0.0%","±17.1"
"            5 or more years","13,647","±1,024","10.9%","±0.8","0","±25","0.0%","±17.1"
"    Number of grandparents responsible for own grandchildren under 18 years","30,300","±1,689","30,300","(X)","0","±25","0","(X)"
"        Who are female","20,516","±1,259","67.7%","±1.5","0","±25","-","**"
"        Who are married","19,550","±1,487","64.5%","±2.5","0","±25","-","**"
"SCHOOL ENROLLMENT","","","","","","","",""
"    Population 3 years and over enrolled in school","1,720,058","±5,824","1,720,058","(X)","6,582","±488","6,582","(X)"
"        Nursery school, preschool","102,274","±2,603","5.9%","±0.1","555","±178","8.4%","±2.7"
"        Kindergarten","75,256","±2,443","4.4%","±0.1","227","±107","3.4%","±1.6"
"        Elementary school (grades 1-8)","616,062","±3,164","35.8%","±0.2","2,702","±361","41.1%","±3.9"
"        High school (grades 9-12)","346,224","±2,810","20.1%","±0.2","1,975","±264","30.0%","±3.4"
"        College or graduate school","580,242","±4,987","33.7%","±0.2","1,123","±228","17.1%","±3.4"
"EDUCATIONAL ATTAINMENT","","","","","","","",""
"    Population 25 years and over","4,902,868","±589","4,902,868","(X)","15,714","±507","15,714","(X)"
"        Less than 9th grade","207,481","±3,821","4.2%","±0.1","233","±143","1.5%","±0.9"
"        9th to 12th grade, no diploma","225,734","±3,923","4.6%","±0.1","275","±109","1.8%","±0.7"
"        High school graduate (includes equivalency)","1,137,085","±9,926","23.2%","±0.2","1,087","±227","6.9%","±1.4"
"        Some college, no degree","739,611","±7,345","15.1%","±0.2","1,417","±276","9.0%","±1.6"
"        Associate's degree","376,608","±4,932","7.7%","±0.1","674","±146","4.3%","±0.9"
"        Bachelor's degree","1,215,939","±8,658","24.8%","±0.2","5,362","±482","34.1%","±3.1"
"        Graduate or professional degree","1,000,410","±8,572","20.4%","±0.2","6,666","±573","42.4%","±3.4"
"        High school graduate or higher","4,469,653","±5,853","91.2%","±0.1","15,206","±518","96.8%","±1.1"
"        Bachelor's degree or higher","2,216,349","±12,650","45.2%","±0.3","12,028","±467","76.5%","±2.6"
"VETERAN STATUS","","","","","","","",""
"    Civilian population 18 years and over","5,596,622","±698","5,596,622","(X)","17,115","±440","17,115","(X)"
"        Civilian veterans","277,442","±3,409","5.0%","±0.1","922","±217","5.4%","±1.2"
"DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION","","","","","","","",""
"    Total Civilian Noninstitutionalized Population","6,922,305","±655","6,922,305","(X)","22,982","±331","22,982","(X)"
"        With a disability","803,600","±8,111","11.6%","±0.1","1,648","±287","7.2%","±1.2"
"    Under 18 years","1,386,984","±319","1,386,984","(X)","5,973","±441","5,973","(X)"
"        With a disability","64,995","±2,247","4.7%","±0.2","172","±77","2.9%","±1.2"
"    18 to 64 years","4,413,041","±997","4,413,041","(X)","13,342","±435","13,342","(X)"
"        With a disability","393,175","±6,150","8.9%","±0.1","713","±202","5.3%","±1.5"
"    65 years and over","1,122,280","±664","1,122,280","(X)","3,667","±382","3,667","(X)"
"        With a disability","345,430","±3,933","30.8%","±0.3","763","±199","20.8%","±4.8"
"RESIDENCE 1 YEAR AGO","","","","","","","",""
"    Population 1 year and over","6,925,117","±1,896","6,925,117","(X)","22,918","±356","22,918","(X)"
"        Same house","6,062,747","±11,850","87.5%","±0.2","19,449","±987","84.9%","±4.5"
"        Different house (in the U.S. or abroad)","862,370","±11,510","12.5%","±0.2","3,469","±1,037","15.1%","±4.5"
"            Different house in the U.S.","800,834","±10,863","11.6%","±0.2","3,271","±1,027","14.3%","±4.4"
"                Same county","446,141","±8,933","6.4%","±0.1","2,520","±989","11.0%","±4.3"
"                Different county","354,693","±6,215","5.1%","±0.1","751","±311","3.3%","±1.3"
"                    Same state","205,752","±5,091","3.0%","±0.1","309","±194","1.3%","±0.8"
"                    Different state","148,941","±3,990","2.2%","±0.1","442","±241","1.9%","±1.0"
"            Abroad","61,536","±2,941","0.9%","±0.1","198","±93","0.9%","±0.4"
"PLACE OF BIRTH","","","","","","","",""
"    Total population","6,991,852","*****","6,991,852","(X)","23,107","±347","23,107","(X)"
"        Native","5,782,135","±10,227","82.7%","±0.1","16,869","±629","73.0%","±2.5"
"            Born in United States","5,572,843","±10,550","79.7%","±0.2","16,426","±696","71.1%","±2.9"
"                State of residence","4,174,551","±11,954","59.7%","±0.2","9,805","±630","42.4%","±2.7"
"                Different state","1,398,292","±9,460","20.0%","±0.1","6,621","±600","28.7%","±2.6"
"            Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)","209,292","±4,176","3.0%","±0.1","443","±283","1.9%","±1.2"
"        Foreign born","1,209,717","±10,227","17.3%","±0.1","6,238","±598","27.0%","±2.5"
"U.S. CITIZENSHIP STATUS","","","","","","","",""
"    Foreign-born population","1,209,717","±10,227","1,209,717","(X)","6,238","±598","6,238","(X)"
"        Naturalized U.S. citizen","657,058","±6,826","54.3%","±0.5","3,101","±402","49.7%","±6.1"
"        Not a U.S. citizen","552,659","±8,065","45.7%","±0.5","3,137","±548","50.3%","±6.1"
"YEAR OF ENTRY","","","","","","","",""
"    Population born outside the United States","1,419,009","±10,550","1,419,009","(X)","6,681","±676","6,681","(X)"
"        Native","209,292","±4,176","209,292","(X)","443","±283","443","(X)"
"            Entered 2010 or later","61,308","±2,860","29.3%","±1.1","149","±147","33.6%","±15.8"
"            Entered before 2010","147,984","±3,102","70.7%","±1.1","294","±150","66.4%","±15.8"
"        Foreign born","1,209,717","±10,227","1,209,717","(X)","6,238","±598","6,238","(X)"
"            Entered 2010 or later","385,828","±7,484","31.9%","±0.5","2,345","±545","37.6%","±6.7"
"            Entered before 2010","823,889","±8,082","68.1%","±0.5","3,893","±425","62.4%","±6.7"
"WORLD REGION OF BIRTH OF FOREIGN BORN","","","","","","","",""
"    Foreign-born population, excluding population born at sea","1,209,717","±10,227","1,209,717","(X)","6,238","±598","6,238","(X)"
"        Europe","233,623","±4,981","19.3%","±0.4","968","±273","15.5%","±4.2"
"        Asia","372,717","±3,581","30.8%","±0.3","3,810","±474","61.1%","±7.0"
"        Africa","113,823","±3,313","9.4%","±0.3","521","±434","8.4%","±6.8"
"        Oceania","4,098","±490","0.3%","±0.1","0","±25","0.0%","±0.6"
"        Latin America","456,601","±7,328","37.7%","±0.5","903","±366","14.5%","±5.5"
"        Northern America","28,855","±1,370","2.4%","±0.1","36","±30","0.6%","±0.5"
"LANGUAGE SPOKEN AT HOME","","","","","","","",""
"    Population 5 years and over","6,633,909","±261","6,633,909","(X)","22,012","±359","22,012","(X)"
"        English only","5,018,331","±10,572","75.6%","±0.2","14,919","±940","67.8%","±4.5"
"        Language other than English","1,615,578","±10,535","24.4%","±0.2","7,093","±1,031","32.2%","±4.5"
"            Speak English less than ""very well""","631,900","±9,016","9.5%","±0.1","1,940","±450","8.8%","±2.0"
"        Spanish","623,189","±4,858","9.4%","±0.1","374","±209","1.7%","±0.9"
"            Speak English less than ""very well""","262,100","±4,775","4.0%","±0.1","122","±133","0.6%","±0.6"
"        Other Indo-European languages","601,764","±8,787","9.1%","±0.1","2,647","±622","12.0%","±2.8"
"            Speak English less than ""very well""","210,816","±5,330","3.2%","±0.1","901","±372","4.1%","±1.7"
"        Asian and Pacific Islander languages","291,065","±4,510","4.4%","±0.1","3,222","±485","14.6%","±2.2"
"            Speak English less than ""very well""","130,881","±3,152","2.0%","±0.1","917","±224","4.2%","±1.0"
"        Other languages","99,560","±3,943","1.5%","±0.1","850","±914","3.9%","±4.1"
"            Speak English less than ""very well""","28,103","±1,866","0.4%","±0.1","0","±25","0.0%","±0.2"
"ANCESTRY","","","","","","","",""
"    Total population","6,991,852","*****","6,991,852","(X)","23,107","±347","23,107","(X)"
"        American","260,364","±6,504","3.7%","±0.1","464","±184","2.0%","±0.8"
"        Arab","72,487","±3,641","1.0%","±0.1","22","±26","0.1%","±0.1"
"        Czech","12,119","±1,098","0.2%","±0.1","98","±76","0.4%","±0.3"
"        Danish","14,346","±1,162","0.2%","±0.1","41","±28","0.2%","±0.1"
"        Dutch","34,354","±1,922","0.5%","±0.1","132","±64","0.6%","±0.3"
"        English","655,283","±8,406","9.4%","±0.1","2,411","±468","10.4%","±2.0"
"        French (except Basque)","375,415","±6,388","5.4%","±0.1","957","±460","4.1%","±2.0"
"        French Canadian","235,524","±4,384","3.4%","±0.1","445","±108","1.9%","±0.5"
"        German","387,135","±7,027","5.5%","±0.1","2,117","±382","9.2%","±1.7"
"        Greek","76,566","±3,218","1.1%","±0.1","105","±67","0.5%","±0.3"
"        Hungarian","19,068","±1,432","0.3%","±0.1","83","±67","0.4%","±0.3"
"        Irish","1,345,219","±11,619","19.2%","±0.2","3,696","±538","16.0%","±2.4"
"        Italian","815,794","±9,186","11.7%","±0.1","2,024","±408","8.8%","±1.8"
"        Lithuanian","43,215","±2,035","0.6%","±0.1","205","±169","0.9%","±0.7"
"        Norwegian","35,032","±1,997","0.5%","±0.1","138","±61","0.6%","±0.3"
"        Polish","283,050","±4,814","4.0%","±0.1","481","±164","2.1%","±0.7"
"        Portuguese","270,183","±5,260","3.9%","±0.1","168","±84","0.7%","±0.4"
"        Russian","91,511","±3,161","1.3%","±0.1","487","±169","2.1%","±0.7"
"        Scotch-Irish","41,714","±2,151","0.6%","±0.1","195","±89","0.8%","±0.4"
"        Scottish","134,503","±3,385","1.9%","±0.1","429","±159","1.9%","±0.7"
"        Slovak","7,069","±828","0.1%","±0.1","42","±52","0.2%","±0.2"
"        Subsaharan African","158,921","±4,752","2.3%","±0.1","854","±897","3.7%","±3.9"
"        Swedish","102,031","±2,873","1.5%","±0.1","439","±256","1.9%","±1.1"
"        Swiss","10,126","±912","0.1%","±0.1","54","±53","0.2%","±0.2"
"        Ukrainian","24,760","±1,792","0.4%","±0.1","66","±39","0.3%","±0.2"
"        Welsh","23,388","±1,506","0.3%","±0.1","114","±68","0.5%","±0.3"
"        West Indian (excluding Hispanic origin groups)","139,627","±4,694","2.0%","±0.1","107","±107","0.5%","±0.5"
"COMPUTERS AND INTERNET USE","","","","","","","",""
"    Total households","2,714,448","±4,158","2,714,448","(X)","8,678","±350","8,678","(X)"
"        With a computer","2,538,022","±5,269","93.5%","±0.1","8,399","±333","96.8%","±1.4"
"        With a broadband Internet subscription","2,431,466","±6,695","89.6%","±0.2","8,229","±335","94.8%","±1.9"
