"Label (Grouping)","Massachusetts!!Estimate","Massachusetts!!Margin of Error","Massachusetts!!Percent","Massachusetts!!Percent Margin of Error","ZCTA5 01747!!Estimate","ZCTA5 01747!!Margin of Error","ZCTA5 01747!!Percent","ZCTA5 01747!!Percent Margin of Error"
"        Unmarried partner","201,007","±3,828","3.0%","±0.1","188","±129","3.2%","±2.2"
"        Child","1,898,296","±5,188","28.1%","±0.1","2,185","±331","36.8%","±5.6"
"        Other relatives","394,812","±8,541","5.9%","±0.1","148","±102","2.5%","±1.7"
"        Other nonrelatives","271,643","±6,161","4.0%","±0.1","61","±61","1.0%","±1.0"
"MARITAL STATUS","","","","","","","",""
"    Males 15 years and over","2,831,580","±492","2,831,580","(X)","2,231","±261","2,231","(X)"
"        Never married","1,113,128","±7,242","39.3%","±0.3","663","±214","29.7%","±7.3"
"        Now married, except separated","1,388,255","±8,794","49.0%","±0.3","1,277","±136","57.2%","±7.9"
"        Separated","37,600","±1,670","1.3%","±0.1","45","±40","2.0%","±1.8"
"        Widowed","65,484","±1,934","2.3%","±0.1","109","±123","4.9%","±5.3"
"        Divorced","227,113","±4,005","8.0%","±0.1","137","±73","6.1%","±3.2"
"    Females 15 years and over","3,024,592","±465","3,024,592","(X)","2,695","±177","2,695","(X)"
"        Never married","1,055,131","±6,774","34.9%","±0.2","904","±286","33.5%","±9.8"
"        Now married, except separated","1,350,368","±8,695","44.6%","±0.3","1,244","±167","46.2%","±6.8"
"        Separated","55,256","±1,859","1.8%","±0.1","30","±34","1.1%","±1.3"
"        Widowed","239,073","±3,906","7.9%","±0.1","273","±115","10.1%","±4.1"
"        Divorced","324,764","±4,024","10.7%","±0.1","244","±119","9.1%","±4.4"
"FERTILITY","","","","","","","",""
"    Number of women 15 to 50 years old who had a birth in the past 12 months","75,648","±2,253","75,648","(X)","58","±53","58","(X)"
"        Unmarried women (widowed, divorced, and never married)","21,673","±1,166","28.6%","±1.4","0","±19","0.0%","±43.2"
"            Per 1,000 unmarried women","21","±1","(X)","(X)","0","±45","(X)","(X)"
"        Per 1,000 women 15 to 50 years old","45","±1","(X)","(X)","37","±35","(X)","(X)"
"        Per 1,000 women 15 to 19 years old","4","±1","(X)","(X)","0","±120","(X)","(X)"
"        Per 1,000 women 20 to 34 years old","66","±3","(X)","(X)","103","±103","(X)","(X)"
"        Per 1,000 women 35 to 50 years old","36","±2","(X)","(X)","0","±58","(X)","(X)"
"GRANDPARENTS","","","","","","","",""
"    Number of grandparents living with own grandchildren under 18 years","125,752","±3,505","125,752","(X)","73","±90","73","(X)"
"        Grandparents responsible for grandchildren","30,300","±1,689","24.1%","±1.2","58","±89","79.5%","±45.1"
"        Years responsible for grandchildren","","","","","","","",""
"            Less than 1 year","4,707","±698","3.7%","±0.5","0","±19","0.0%","±38.5"
"            1 or 2 years","6,316","±677","5.0%","±0.5","58","±89","79.5%","±45.1"
"            3 or 4 years","5,630","±671","4.5%","±0.5","0","±19","0.0%","±38.5"
"            5 or more years","13,647","±1,024","10.9%","±0.8","0","±19","0.0%","±38.5"
"    Number of grandparents responsible for own grandchildren under 18 years","30,300","±1,689","30,300","(X)","58","±89","58","(X)"
"        Who are female","20,516","±1,259","67.7%","±1.5","29","±44","50.0%","±3.7"
"        Who are married","19,550","±1,487","64.5%","±2.5","58","±89","100.0%","±43.2"
"SCHOOL ENROLLMENT","","","","","","","",""
"    Population 3 years and over enrolled in school","1,720,058","±5,824","1,720,058","(X)","1,700","±416","1,700","(X)"
"        Nursery school, preschool","102,274","±2,603","5.9%","±0.1","33","±51","1.9%","±3.2"
"        Kindergarten","75,256","±2,443","4.4%","±0.1","14","±24","0.8%","±1.5"
"        Elementary school (grades 1-8)","616,062","±3,164","35.8%","±0.2","761","±256","44.8%","±10.6"
"        High school (grades 9-12)","346,224","±2,810","20.1%","±0.2","564","±191","33.2%","±11.1"
"        College or graduate school","580,242","±4,987","33.7%","±0.2","328","±193","19.3%","±7.7"
"EDUCATIONAL ATTAINMENT","","","","","","","",""
"    Population 25 years and over","4,902,868","±589","4,902,868","(X)","4,047","±375","4,047","(X)"
"        Less than 9th grade","207,481","±3,821","4.2%","±0.1","48","±51","1.2%","±1.3"
"        9th to 12th grade, no diploma","225,734","±3,923","4.6%","±0.1","120","±77","3.0%","±1.8"
"        High school graduate (includes equivalency)","1,137,085","±9,926","23.2%","±0.2","1,013","±276","25.0%","±7.2"
"        Some college, no degree","739,611","±7,345","15.1%","±0.2","759","±250","18.8%","±5.3"
"        Associate's degree","376,608","±4,932","7.7%","±0.1","292","±146","7.2%","±3.5"
"        Bachelor's degree","1,215,939","±8,658","24.8%","±0.2","1,140","±278","28.2%","±5.7"
"        Graduate or professional degree","1,000,410","±8,572","20.4%","±0.2","675","±178","16.7%","±4.5"
"        High school graduate or higher","4,469,653","±5,853","91.2%","±0.1","3,879","±357","95.8%","±2.2"
"        Bachelor's degree or higher","2,216,349","±12,650","45.2%","±0.3","1,815","±309","44.8%","±6.1"
"VETERAN STATUS","","","","","","","",""
"    Civilian population 18 years and over","5,596,622","±698","5,596,622","(X)","4,505","±243","4,505","(X)"
"        Civilian veterans","277,442","±3,409","5.0%","±0.1","381","±168","8.5%","±3.6"
"DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION","","","","","","","",""
"    Total Civilian Noninstitutionalized Population","6,922,305","±655","6,922,305","(X)","5,968","±24","5,968","(X)"
"        With a disability","803,600","±8,111","11.6%","±0.1","802","±256","13.4%","±4.3"
"    Under 18 years","1,386,984","±319","1,386,984","(X)","1,505","±244","1,505","(X)"
"        With a disability","64,995","±2,247","4.7%","±0.2","27","±25","1.8%","±1.7"
"    18 to 64 years","4,413,041","±997","4,413,041","(X)","3,453","±167","3,453","(X)"
"        With a disability","393,175","±6,150","8.9%","±0.1","351","±146","10.2%","±4.1"
"    65 years and over","1,122,280","±664","1,122,280","(X)","1,010","±224","1,010","(X)"
"        With a disability","345,430","±3,933","30.8%","±0.3","424","±188","42.0%","±14.4"
"RESIDENCE 1 YEAR AGO","","","","","","","",""
"    Population 1 year and over","6,925,117","±1,896","6,925,117","(X)","5,952","±56","5,952","(X)"
"        Same house","6,062,747","±11,850","87.5%","±0.2","5,764","±123","96.8%","±1.9"
"        Different house (in the U.S. or abroad)","862,370","±11,510","12.5%","±0.2","188","±111","3.2%","±1.9"
"            Different house in the U.S.","800,834","±10,863","11.6%","±0.2","162","±103","2.7%","±1.7"
"                Same county","446,141","±8,933","6.4%","±0.1","101","±76","1.7%","±1.3"
"                Different county","354,693","±6,215","5.1%","±0.1","61","±56","1.0%","±0.9"
"                    Same state","205,752","±5,091","3.0%","±0.1","22","±35","0.4%","±0.6"
"                    Different state","148,941","±3,990","2.2%","±0.1","39","±43","0.7%","±0.7"
"            Abroad","61,536","±2,941","0.9%","±0.1","26","±33","0.4%","±0.6"
"PLACE OF BIRTH","","","","","","","",""
"    Total population","6,991,852","*****","6,991,852","(X)","6,012","±16","6,012","(X)"
"        Native","5,782,135","±10,227","82.7%","±0.1","5,862","±95","97.5%","±1.6"
"            Born in United States","5,572,843","±10,550","79.7%","±0.2","5,774","±135","96.0%","±2.2"
"                State of residence","4,174,551","±11,954","59.7%","±0.2","4,503","±395","74.9%","±6.5"
"                Different state","1,398,292","±9,460","20.0%","±0.1","1,271","±383","21.1%","±6.4"
"            Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)","209,292","±4,176","3.0%","±0.1","88","±70","1.5%","±1.2"
"        Foreign born","1,209,717","±10,227","17.3%","±0.1","150","±94","2.5%","±1.6"
"U.S. CITIZENSHIP STATUS","","","","","","","",""
"    Foreign-born population","1,209,717","±10,227","1,209,717","(X)","150","±94","150","(X)"
"        Naturalized U.S. citizen","657,058","±6,826","54.3%","±0.5","108","±73","72.0%","±30.3"
"        Not a U.S. citizen","552,659","±8,065","45.7%","±0.5","42","±55","28.0%","±30.3"
"YEAR OF ENTRY","","","","","","","",""
"    Population born outside the United States","1,419,009","±10,550","1,419,009","(X)","238","±133","238","(X)"
"        Native","209,292","±4,176","209,292","(X)","88","±70","88","(X)"
"            Entered 2010 or later","61,308","±2,860","29.3%","±1.1","19","±27","21.6%","±29.5"
"            Entered before 2010","147,984","±3,102","70.7%","±1.1","69","±62","78.4%","±29.5"
"        Foreign born","1,209,717","±10,227","1,209,717","(X)","150","±94","150","(X)"
"            Entered 2010 or later","385,828","±7,484","31.9%","±0.5","35","±53","23.3%","±30.8"
"            Entered before 2010","823,889","±8,082","68.1%","±0.5","115","±75","76.7%","±30.8"
"WORLD REGION OF BIRTH OF FOREIGN BORN","","","","","","","",""
"    Foreign-born population, excluding population born at sea","1,209,717","±10,227","1,209,717","(X)","150","±94","150","(X)"
"        Europe","233,623","±4,981","19.3%","±0.4","87","±57","58.0%","±28.1"
"        Asia","372,717","±3,581","30.8%","±0.3","28","±39","18.7%","±22.8"
"        Africa","113,823","±3,313","9.4%","±0.3","35","±53","23.3%","±30.8"
"        Oceania","4,098","±490","0.3%","±0.1","0","±19","0.0%","±23.1"
"        Latin America","456,601","±7,328","37.7%","±0.5","0","±19","0.0%","±23.1"
"        Northern America","28,855","±1,370","2.4%","±0.1","0","±19","0.0%","±23.1"
"LANGUAGE SPOKEN AT HOME","","","","","","","",""
"    Population 5 years and over","6,633,909","±261","6,633,909","(X)","5,847","±111","5,847","(X)"
"        English only","5,018,331","±10,572","75.6%","±0.2","5,587","±207","95.6%","±2.8"
"        Language other than English","1,615,578","±10,535","24.4%","±0.2","260","±165","4.4%","±2.8"
"            Speak English less than ""very well""","631,900","±9,016","9.5%","±0.1","45","±45","0.8%","±0.8"
"        Spanish","623,189","±4,858","9.4%","±0.1","70","±75","1.2%","±1.3"
"            Speak English less than ""very well""","262,100","±4,775","4.0%","±0.1","8","±16","0.1%","±0.3"
"        Other Indo-European languages","601,764","±8,787","9.1%","±0.1","127","±108","2.2%","±1.9"
"            Speak English less than ""very well""","210,816","±5,330","3.2%","±0.1","30","±37","0.5%","±0.6"
"        Asian and Pacific Islander languages","291,065","±4,510","4.4%","±0.1","28","±39","0.5%","±0.7"
"            Speak English less than ""very well""","130,881","±3,152","2.0%","±0.1","7","±13","0.1%","±0.2"
"        Other languages","99,560","±3,943","1.5%","±0.1","35","±53","0.6%","±0.9"
"            Speak English less than ""very well""","28,103","±1,866","0.4%","±0.1","0","±19","0.0%","±0.7"
"ANCESTRY","","","","","","","",""
"    Total population","6,991,852","*****","6,991,852","(X)","6,012","±16","6,012","(X)"
"        American","260,364","±6,504","3.7%","±0.1","168","±146","2.8%","±2.4"
"        Arab","72,487","±3,641","1.0%","±0.1","40","±71","0.7%","±1.2"
"        Czech","12,119","±1,098","0.2%","±0.1","48","±78","0.8%","±1.3"
"        Danish","14,346","±1,162","0.2%","±0.1","0","±19","0.0%","±0.7"
"        Dutch","34,354","±1,922","0.5%","±0.1","56","±57","0.9%","±0.9"
"        English","655,283","±8,406","9.4%","±0.1","781","±319","13.0%","±5.3"
"        French (except Basque)","375,415","±6,388","5.4%","±0.1","263","±124","4.4%","±2.1"
"        French Canadian","235,524","±4,384","3.4%","±0.1","379","±255","6.3%","±4.2"
"        German","387,135","±7,027","5.5%","±0.1","296","±133","4.9%","±2.2"
"        Greek","76,566","±3,218","1.1%","±0.1","18","±30","0.3%","±0.5"
"        Hungarian","19,068","±1,432","0.3%","±0.1","0","±19","0.0%","±0.7"
"        Irish","1,345,219","±11,619","19.2%","±0.2","1,590","±449","26.4%","±7.5"
"        Italian","815,794","±9,186","11.7%","±0.1","887","±283","14.8%","±4.7"
"        Lithuanian","43,215","±2,035","0.6%","±0.1","51","±52","0.8%","±0.9"
"        Norwegian","35,032","±1,997","0.5%","±0.1","12","±21","0.2%","±0.4"
"        Polish","283,050","±4,814","4.0%","±0.1","311","±169","5.2%","±2.8"
"        Portuguese","270,183","±5,260","3.9%","±0.1","152","±99","2.5%","±1.6"
"        Russian","91,511","±3,161","1.3%","±0.1","29","±34","0.5%","±0.6"
"        Scotch-Irish","41,714","±2,151","0.6%","±0.1","53","±50","0.9%","±0.8"
"        Scottish","134,503","±3,385","1.9%","±0.1","682","±343","11.3%","±5.7"
"        Slovak","7,069","±828","0.1%","±0.1","7","±13","0.1%","±0.2"
"        Subsaharan African","158,921","±4,752","2.3%","±0.1","35","±53","0.6%","±0.9"
"        Swedish","102,031","±2,873","1.5%","±0.1","79","±118","1.3%","±2.0"
"        Swiss","10,126","±912","0.1%","±0.1","0","±19","0.0%","±0.7"
"        Ukrainian","24,760","±1,792","0.4%","±0.1","0","±19","0.0%","±0.7"
"        Welsh","23,388","±1,506","0.3%","±0.1","0","±19","0.0%","±0.7"
"        West Indian (excluding Hispanic origin groups)","139,627","±4,694","2.0%","±0.1","71","±102","1.2%","±1.7"
"COMPUTERS AND INTERNET USE","","","","","","","",""
"    Total households","2,714,448","±4,158","2,714,448","(X)","2,116","±245","2,116","(X)"
"        With a computer","2,538,022","±5,269","93.5%","±0.1","1,946","±202","92.0%","±5.5"
"        With a broadband Internet subscription","2,431,466","±6,695","89.6%","±0.2","1,883","±208","89.0%","±6.0"
