"Label (Grouping)","Massachusetts!!Estimate","Massachusetts!!Margin of Error","Massachusetts!!Percent","Massachusetts!!Percent Margin of Error","ZCTA5 02190!!Estimate","ZCTA5 02190!!Margin of Error","ZCTA5 02190!!Percent","ZCTA5 02190!!Percent Margin of Error"
"        Per 1,000 women 35 to 50 years old","36","±2","(X)","(X)","31","±38","(X)","(X)"
"GRANDPARENTS","","","","","","","",""
"    Number of grandparents living with own grandchildren under 18 years","125,752","±3,505","125,752","(X)","191","±109","191","(X)"
"        Grandparents responsible for grandchildren","30,300","±1,689","24.1%","±1.2","43","±56","22.5%","±26.4"
"        Years responsible for grandchildren","","","","","","","",""
"            Less than 1 year","4,707","±698","3.7%","±0.5","0","±21","0.0%","±18.8"
"            1 or 2 years","6,316","±677","5.0%","±0.5","0","±21","0.0%","±18.8"
"            3 or 4 years","5,630","±671","4.5%","±0.5","0","±21","0.0%","±18.8"
"            5 or more years","13,647","±1,024","10.9%","±0.8","43","±56","22.5%","±26.4"
"    Number of grandparents responsible for own grandchildren under 18 years","30,300","±1,689","30,300","(X)","43","±56","43","(X)"
"        Who are female","20,516","±1,259","67.7%","±1.5","3","±5","7.0%","±15.2"
"        Who are married","19,550","±1,487","64.5%","±2.5","5","±8","11.6%","±30.7"
"SCHOOL ENROLLMENT","","","","","","","",""
"    Population 3 years and over enrolled in school","1,720,058","±5,824","1,720,058","(X)","3,380","±648","3,380","(X)"
"        Nursery school, preschool","102,274","±2,603","5.9%","±0.1","297","±106","8.8%","±3.2"
"        Kindergarten","75,256","±2,443","4.4%","±0.1","218","±127","6.4%","±3.5"
"        Elementary school (grades 1-8)","616,062","±3,164","35.8%","±0.2","1,315","±436","38.9%","±7.8"
"        High school (grades 9-12)","346,224","±2,810","20.1%","±0.2","728","±251","21.5%","±6.1"
"        College or graduate school","580,242","±4,987","33.7%","±0.2","822","±207","24.3%","±6.1"
"EDUCATIONAL ATTAINMENT","","","","","","","",""
"    Population 25 years and over","4,902,868","±589","4,902,868","(X)","13,424","±808","13,424","(X)"
"        Less than 9th grade","207,481","±3,821","4.2%","±0.1","182","±110","1.4%","±0.8"
"        9th to 12th grade, no diploma","225,734","±3,923","4.6%","±0.1","493","±226","3.7%","±1.7"
"        High school graduate (includes equivalency)","1,137,085","±9,926","23.2%","±0.2","3,014","±496","22.5%","±3.6"
"        Some college, no degree","739,611","±7,345","15.1%","±0.2","2,588","±568","19.3%","±4.0"
"        Associate's degree","376,608","±4,932","7.7%","±0.1","1,465","±319","10.9%","±2.4"
"        Bachelor's degree","1,215,939","±8,658","24.8%","±0.2","3,602","±530","26.8%","±3.6"
"        Graduate or professional degree","1,000,410","±8,572","20.4%","±0.2","2,080","±446","15.5%","±3.1"
"        High school graduate or higher","4,469,653","±5,853","91.2%","±0.1","12,749","±802","95.0%","±1.9"
"        Bachelor's degree or higher","2,216,349","±12,650","45.2%","±0.3","5,682","±699","42.3%","±4.3"
"VETERAN STATUS","","","","","","","",""
"    Civilian population 18 years and over","5,596,622","±698","5,596,622","(X)","14,574","±824","14,574","(X)"
"        Civilian veterans","277,442","±3,409","5.0%","±0.1","1,223","±280","8.4%","±1.8"
"DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION","","","","","","","",""
"    Total Civilian Noninstitutionalized Population","6,922,305","±655","6,922,305","(X)","17,927","±978","17,927","(X)"
"        With a disability","803,600","±8,111","11.6%","±0.1","1,776","±369","9.9%","±2.0"
"    Under 18 years","1,386,984","±319","1,386,984","(X)","3,353","±614","3,353","(X)"
"        With a disability","64,995","±2,247","4.7%","±0.2","219","±181","6.5%","±5.3"
"    18 to 64 years","4,413,041","±997","4,413,041","(X)","11,341","±748","11,341","(X)"
"        With a disability","393,175","±6,150","8.9%","±0.1","793","±234","7.0%","±2.1"
"    65 years and over","1,122,280","±664","1,122,280","(X)","3,233","±422","3,233","(X)"
"        With a disability","345,430","±3,933","30.8%","±0.3","764","±191","23.6%","±5.4"
"RESIDENCE 1 YEAR AGO","","","","","","","",""
"    Population 1 year and over","6,925,117","±1,896","6,925,117","(X)","17,681","±951","17,681","(X)"
"        Same house","6,062,747","±11,850","87.5%","±0.2","15,653","±1,087","88.5%","±3.4"
"        Different house (in the U.S. or abroad)","862,370","±11,510","12.5%","±0.2","2,028","±596","11.5%","±3.4"
"            Different house in the U.S.","800,834","±10,863","11.6%","±0.2","1,875","±574","10.6%","±3.3"
"                Same county","446,141","±8,933","6.4%","±0.1","719","±306","4.1%","±1.7"
"                Different county","354,693","±6,215","5.1%","±0.1","1,156","±500","6.5%","±2.8"
"                    Same state","205,752","±5,091","3.0%","±0.1","749","±427","4.2%","±2.4"
"                    Different state","148,941","±3,990","2.2%","±0.1","407","±286","2.3%","±1.6"
"            Abroad","61,536","±2,941","0.9%","±0.1","153","±185","0.9%","±1.0"
"PLACE OF BIRTH","","","","","","","",""
"    Total population","6,991,852","*****","6,991,852","(X)","17,927","±978","17,927","(X)"
"        Native","5,782,135","±10,227","82.7%","±0.1","15,044","±1,087","83.9%","±4.1"
"            Born in United States","5,572,843","±10,550","79.7%","±0.2","14,839","±1,129","82.8%","±4.5"
"                State of residence","4,174,551","±11,954","59.7%","±0.2","12,686","±1,085","70.8%","±4.5"
"                Different state","1,398,292","±9,460","20.0%","±0.1","2,153","±438","12.0%","±2.4"
"            Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)","209,292","±4,176","3.0%","±0.1","205","±166","1.1%","±0.9"
"        Foreign born","1,209,717","±10,227","17.3%","±0.1","2,883","±762","16.1%","±4.1"
"U.S. CITIZENSHIP STATUS","","","","","","","",""
"    Foreign-born population","1,209,717","±10,227","1,209,717","(X)","2,883","±762","2,883","(X)"
"        Naturalized U.S. citizen","657,058","±6,826","54.3%","±0.5","1,416","±372","49.1%","±10.8"
"        Not a U.S. citizen","552,659","±8,065","45.7%","±0.5","1,467","±582","50.9%","±10.8"
"YEAR OF ENTRY","","","","","","","",""
"    Population born outside the United States","1,419,009","±10,550","1,419,009","(X)","3,088","±819","3,088","(X)"
"        Native","209,292","±4,176","209,292","(X)","205","±166","205","(X)"
"            Entered 2010 or later","61,308","±2,860","29.3%","±1.1","74","±122","36.1%","±43.9"
"            Entered before 2010","147,984","±3,102","70.7%","±1.1","131","±110","63.9%","±43.9"
"        Foreign born","1,209,717","±10,227","1,209,717","(X)","2,883","±762","2,883","(X)"
"            Entered 2010 or later","385,828","±7,484","31.9%","±0.5","1,106","±482","38.4%","±12.2"
"            Entered before 2010","823,889","±8,082","68.1%","±0.5","1,777","±536","61.6%","±12.2"
"WORLD REGION OF BIRTH OF FOREIGN BORN","","","","","","","",""
"    Foreign-born population, excluding population born at sea","1,209,717","±10,227","1,209,717","(X)","2,883","±762","2,883","(X)"
"        Europe","233,623","±4,981","19.3%","±0.4","801","±371","27.8%","±12.2"
"        Asia","372,717","±3,581","30.8%","±0.3","1,540","±642","53.4%","±13.9"
"        Africa","113,823","±3,313","9.4%","±0.3","17","±25","0.6%","±0.9"
"        Oceania","4,098","±490","0.3%","±0.1","17","±28","0.6%","±1.0"
"        Latin America","456,601","±7,328","37.7%","±0.5","488","±243","16.9%","±7.7"
"        Northern America","28,855","±1,370","2.4%","±0.1","20","±31","0.7%","±1.1"
"LANGUAGE SPOKEN AT HOME","","","","","","","",""
"    Population 5 years and over","6,633,909","±261","6,633,909","(X)","16,782","±932","16,782","(X)"
"        English only","5,018,331","±10,572","75.6%","±0.2","13,832","±1,054","82.4%","±4.5"
"        Language other than English","1,615,578","±10,535","24.4%","±0.2","2,950","±779","17.6%","±4.5"
"            Speak English less than ""very well""","631,900","±9,016","9.5%","±0.1","1,486","±570","8.9%","±3.3"
"        Spanish","623,189","±4,858","9.4%","±0.1","357","±179","2.1%","±1.1"
"            Speak English less than ""very well""","262,100","±4,775","4.0%","±0.1","70","±81","0.4%","±0.5"
"        Other Indo-European languages","601,764","±8,787","9.1%","±0.1","1,496","±611","8.9%","±3.5"
"            Speak English less than ""very well""","210,816","±5,330","3.2%","±0.1","751","±427","4.5%","±2.5"
"        Asian and Pacific Islander languages","291,065","±4,510","4.4%","±0.1","1,040","±485","6.2%","±2.9"
"            Speak English less than ""very well""","130,881","±3,152","2.0%","±0.1","665","±393","4.0%","±2.3"
"        Other languages","99,560","±3,943","1.5%","±0.1","57","±71","0.3%","±0.4"
"            Speak English less than ""very well""","28,103","±1,866","0.4%","±0.1","0","±21","0.0%","±0.2"
"ANCESTRY","","","","","","","",""
"    Total population","6,991,852","*****","6,991,852","(X)","17,927","±978","17,927","(X)"
"        American","260,364","±6,504","3.7%","±0.1","651","±219","3.6%","±1.2"
"        Arab","72,487","±3,641","1.0%","±0.1","38","±33","0.2%","±0.2"
"        Czech","12,119","±1,098","0.2%","±0.1","46","±74","0.3%","±0.4"
"        Danish","14,346","±1,162","0.2%","±0.1","21","±31","0.1%","±0.2"
"        Dutch","34,354","±1,922","0.5%","±0.1","128","±129","0.7%","±0.7"
"        English","655,283","±8,406","9.4%","±0.1","1,474","±370","8.2%","±2.0"
"        French (except Basque)","375,415","±6,388","5.4%","±0.1","538","±214","3.0%","±1.2"
"        French Canadian","235,524","±4,384","3.4%","±0.1","535","±241","3.0%","±1.3"
"        German","387,135","±7,027","5.5%","±0.1","1,074","±333","6.0%","±1.9"
"        Greek","76,566","±3,218","1.1%","±0.1","358","±218","2.0%","±1.2"
"        Hungarian","19,068","±1,432","0.3%","±0.1","36","±44","0.2%","±0.2"
"        Irish","1,345,219","±11,619","19.2%","±0.2","6,619","±1,025","36.9%","±4.8"
"        Italian","815,794","±9,186","11.7%","±0.1","2,359","±535","13.2%","±2.9"
"        Lithuanian","43,215","±2,035","0.6%","±0.1","135","±73","0.8%","±0.4"
"        Norwegian","35,032","±1,997","0.5%","±0.1","137","±108","0.8%","±0.6"
"        Polish","283,050","±4,814","4.0%","±0.1","457","±204","2.5%","±1.1"
"        Portuguese","270,183","±5,260","3.9%","±0.1","310","±180","1.7%","±1.0"
"        Russian","91,511","±3,161","1.3%","±0.1","284","±240","1.6%","±1.3"
"        Scotch-Irish","41,714","±2,151","0.6%","±0.1","114","±77","0.6%","±0.4"
"        Scottish","134,503","±3,385","1.9%","±0.1","374","±210","2.1%","±1.2"
"        Slovak","7,069","±828","0.1%","±0.1","0","±21","0.0%","±0.2"
"        Subsaharan African","158,921","±4,752","2.3%","±0.1","144","±196","0.8%","±1.1"
"        Swedish","102,031","±2,873","1.5%","±0.1","204","±96","1.1%","±0.5"
"        Swiss","10,126","±912","0.1%","±0.1","15","±24","0.1%","±0.1"
"        Ukrainian","24,760","±1,792","0.4%","±0.1","16","±26","0.1%","±0.1"
"        Welsh","23,388","±1,506","0.3%","±0.1","68","±107","0.4%","±0.6"
"        West Indian (excluding Hispanic origin groups)","139,627","±4,694","2.0%","±0.1","13","±25","0.1%","±0.1"
"COMPUTERS AND INTERNET USE","","","","","","","",""
"    Total households","2,714,448","±4,158","2,714,448","(X)","7,677","±447","7,677","(X)"
"        With a computer","2,538,022","±5,269","93.5%","±0.1","7,322","±450","95.4%","±2.5"
"        With a broadband Internet subscription","2,431,466","±6,695","89.6%","±0.2","6,910","±483","90.0%","±3.2"
