"Label (Grouping)","Massachusetts!!Estimate","Massachusetts!!Margin of Error","Massachusetts!!Percent","Massachusetts!!Percent Margin of Error","ZCTA5 01937!!Estimate","ZCTA5 01937!!Margin of Error","ZCTA5 01937!!Percent","ZCTA5 01937!!Percent Margin of Error"
"    Number of grandparents responsible for own grandchildren under 18 years","30,300","±1,689","30,300","(X)","0","±13","0","(X)"
"        Who are female","20,516","±1,259","67.7%","±1.5","0","±13","-","**"
"        Who are married","19,550","±1,487","64.5%","±2.5","0","±13","-","**"
"SCHOOL ENROLLMENT","","","","","","","",""
"    Population 3 years and over enrolled in school","1,720,058","±5,824","1,720,058","(X)","18","±41","18","(X)"
"        Nursery school, preschool","102,274","±2,603","5.9%","±0.1","0","±13","0.0%","±77.5"
"        Kindergarten","75,256","±2,443","4.4%","±0.1","0","±13","0.0%","±77.5"
"        Elementary school (grades 1-8)","616,062","±3,164","35.8%","±0.2","0","±13","0.0%","±77.5"
"        High school (grades 9-12)","346,224","±2,810","20.1%","±0.2","18","±41","100.0%","±77.5"
"        College or graduate school","580,242","±4,987","33.7%","±0.2","0","±13","0.0%","±77.5"
"EDUCATIONAL ATTAINMENT","","","","","","","",""
"    Population 25 years and over","4,902,868","±589","4,902,868","(X)","177","±43","177","(X)"
"        Less than 9th grade","207,481","±3,821","4.2%","±0.1","0","±13","0.0%","±20.1"
"        9th to 12th grade, no diploma","225,734","±3,923","4.6%","±0.1","53","±58","29.9%","±31.9"
"        High school graduate (includes equivalency)","1,137,085","±9,926","23.2%","±0.2","87","±57","49.2%","±28.3"
"        Some college, no degree","739,611","±7,345","15.1%","±0.2","0","±13","0.0%","±20.1"
"        Associate's degree","376,608","±4,932","7.7%","±0.1","0","±13","0.0%","±20.1"
"        Bachelor's degree","1,215,939","±8,658","24.8%","±0.2","24","±38","13.6%","±23.3"
"        Graduate or professional degree","1,000,410","±8,572","20.4%","±0.2","13","±31","7.3%","±16.7"
"        High school graduate or higher","4,469,653","±5,853","91.2%","±0.1","124","±63","70.1%","±31.9"
"        Bachelor's degree or higher","2,216,349","±12,650","45.2%","±0.3","37","±41","20.9%","±23.3"
"VETERAN STATUS","","","","","","","",""
"    Civilian population 18 years and over","5,596,622","±698","5,596,622","(X)","177","±43","177","(X)"
"        Civilian veterans","277,442","±3,409","5.0%","±0.1","0","±13","0.0%","±20.1"
"DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION","","","","","","","",""
"    Total Civilian Noninstitutionalized Population","6,922,305","±655","6,922,305","(X)","177","±43","177","(X)"
"        With a disability","803,600","±8,111","11.6%","±0.1","44","±59","24.9%","±32.7"
"    Under 18 years","1,386,984","±319","1,386,984","(X)","0","±13","0","(X)"
"        With a disability","64,995","±2,247","4.7%","±0.2","0","±13","-","**"
"    18 to 64 years","4,413,041","±997","4,413,041","(X)","164","±42","164","(X)"
"        With a disability","393,175","±6,150","8.9%","±0.1","31","±51","18.9%","±31.5"
"    65 years and over","1,122,280","±664","1,122,280","(X)","13","±31","13","(X)"
"        With a disability","345,430","±3,933","30.8%","±0.3","13","±31","100.0%","±91.2"
"RESIDENCE 1 YEAR AGO","","","","","","","",""
"    Population 1 year and over","6,925,117","±1,896","6,925,117","(X)","177","±43","177","(X)"
"        Same house","6,062,747","±11,850","87.5%","±0.2","84","±72","47.5%","±37.7"
"        Different house (in the U.S. or abroad)","862,370","±11,510","12.5%","±0.2","93","±66","52.5%","±37.7"
"            Different house in the U.S.","800,834","±10,863","11.6%","±0.2","93","±66","52.5%","±37.7"
"                Same county","446,141","±8,933","6.4%","±0.1","50","±66","28.2%","±37.0"
"                Different county","354,693","±6,215","5.1%","±0.1","43","±50","24.3%","±29.1"
"                    Same state","205,752","±5,091","3.0%","±0.1","43","±50","24.3%","±29.1"
"                    Different state","148,941","±3,990","2.2%","±0.1","0","±13","0.0%","±20.1"
"            Abroad","61,536","±2,941","0.9%","±0.1","0","±13","0.0%","±20.1"
"PLACE OF BIRTH","","","","","","","",""
"    Total population","6,991,852","*****","6,991,852","(X)","177","±43","177","(X)"
"        Native","5,782,135","±10,227","82.7%","±0.1","166","±55","93.8%","±14.6"
"            Born in United States","5,572,843","±10,550","79.7%","±0.2","131","±65","74.0%","±30.7"
"                State of residence","4,174,551","±11,954","59.7%","±0.2","113","±71","63.8%","±37.8"
"                Different state","1,398,292","±9,460","20.0%","±0.1","18","±40","10.2%","±22.3"
"            Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)","209,292","±4,176","3.0%","±0.1","35","±57","19.8%","±32.5"
"        Foreign born","1,209,717","±10,227","17.3%","±0.1","11","±25","6.2%","±14.6"
"U.S. CITIZENSHIP STATUS","","","","","","","",""
"    Foreign-born population","1,209,717","±10,227","1,209,717","(X)","11","±25","11","(X)"
"        Naturalized U.S. citizen","657,058","±6,826","54.3%","±0.5","11","±25","100.0%","±99.2"
"        Not a U.S. citizen","552,659","±8,065","45.7%","±0.5","0","±13","0.0%","±99.2"
"YEAR OF ENTRY","","","","","","","",""
"    Population born outside the United States","1,419,009","±10,550","1,419,009","(X)","46","±54","46","(X)"
"        Native","209,292","±4,176","209,292","(X)","35","±57","35","(X)"
"            Entered 2010 or later","61,308","±2,860","29.3%","±1.1","17","±40","48.6%","±51.4"
"            Entered before 2010","147,984","±3,102","70.7%","±1.1","18","±41","51.4%","±51.4"
"        Foreign born","1,209,717","±10,227","1,209,717","(X)","11","±25","11","(X)"
"            Entered 2010 or later","385,828","±7,484","31.9%","±0.5","11","±25","100.0%","±99.2"
"            Entered before 2010","823,889","±8,082","68.1%","±0.5","0","±13","0.0%","±99.2"
"WORLD REGION OF BIRTH OF FOREIGN BORN","","","","","","","",""
"    Foreign-born population, excluding population born at sea","1,209,717","±10,227","1,209,717","(X)","11","±25","11","(X)"
"        Europe","233,623","±4,981","19.3%","±0.4","0","±13","0.0%","±99.2"
"        Asia","372,717","±3,581","30.8%","±0.3","0","±13","0.0%","±99.2"
"        Africa","113,823","±3,313","9.4%","±0.3","0","±13","0.0%","±99.2"
"        Oceania","4,098","±490","0.3%","±0.1","0","±13","0.0%","±99.2"
"        Latin America","456,601","±7,328","37.7%","±0.5","11","±25","100.0%","±99.2"
"        Northern America","28,855","±1,370","2.4%","±0.1","0","±13","0.0%","±99.2"
"LANGUAGE SPOKEN AT HOME","","","","","","","",""
"    Population 5 years and over","6,633,909","±261","6,633,909","(X)","177","±43","177","(X)"
"        English only","5,018,331","±10,572","75.6%","±0.2","142","±64","80.2%","±32.5"
"        Language other than English","1,615,578","±10,535","24.4%","±0.2","35","±57","19.8%","±32.5"
"            Speak English less than ""very well""","631,900","±9,016","9.5%","±0.1","35","±57","19.8%","±32.5"
"        Spanish","623,189","±4,858","9.4%","±0.1","35","±57","19.8%","±32.5"
"            Speak English less than ""very well""","262,100","±4,775","4.0%","±0.1","35","±57","19.8%","±32.5"
"        Other Indo-European languages","601,764","±8,787","9.1%","±0.1","0","±13","0.0%","±20.1"
"            Speak English less than ""very well""","210,816","±5,330","3.2%","±0.1","0","±13","0.0%","±20.1"
"        Asian and Pacific Islander languages","291,065","±4,510","4.4%","±0.1","0","±13","0.0%","±20.1"
"            Speak English less than ""very well""","130,881","±3,152","2.0%","±0.1","0","±13","0.0%","±20.1"
"        Other languages","99,560","±3,943","1.5%","±0.1","0","±13","0.0%","±20.1"
"            Speak English less than ""very well""","28,103","±1,866","0.4%","±0.1","0","±13","0.0%","±20.1"
"ANCESTRY","","","","","","","",""
"    Total population","6,991,852","*****","6,991,852","(X)","177","±43","177","(X)"
"        American","260,364","±6,504","3.7%","±0.1","0","±13","0.0%","±20.1"
"        Arab","72,487","±3,641","1.0%","±0.1","0","±13","0.0%","±20.1"
"        Czech","12,119","±1,098","0.2%","±0.1","0","±13","0.0%","±20.1"
"        Danish","14,346","±1,162","0.2%","±0.1","0","±13","0.0%","±20.1"
"        Dutch","34,354","±1,922","0.5%","±0.1","0","±13","0.0%","±20.1"
"        English","655,283","±8,406","9.4%","±0.1","17","±41","9.6%","±22.3"
"        French (except Basque)","375,415","±6,388","5.4%","±0.1","12","±30","6.8%","±16.7"
"        French Canadian","235,524","±4,384","3.4%","±0.1","0","±13","0.0%","±20.1"
"        German","387,135","±7,027","5.5%","±0.1","0","±13","0.0%","±20.1"
"        Greek","76,566","±3,218","1.1%","±0.1","0","±13","0.0%","±20.1"
"        Hungarian","19,068","±1,432","0.3%","±0.1","0","±13","0.0%","±20.1"
"        Irish","1,345,219","±11,619","19.2%","±0.2","74","±67","41.8%","±34.2"
"        Italian","815,794","±9,186","11.7%","±0.1","13","±30","7.3%","±17.1"
"        Lithuanian","43,215","±2,035","0.6%","±0.1","0","±13","0.0%","±20.1"
"        Norwegian","35,032","±1,997","0.5%","±0.1","0","±13","0.0%","±20.1"
"        Polish","283,050","±4,814","4.0%","±0.1","18","±40","10.2%","±22.3"
"        Portuguese","270,183","±5,260","3.9%","±0.1","0","±13","0.0%","±20.1"
"        Russian","91,511","±3,161","1.3%","±0.1","0","±13","0.0%","±20.1"
"        Scotch-Irish","41,714","±2,151","0.6%","±0.1","0","±13","0.0%","±20.1"
"        Scottish","134,503","±3,385","1.9%","±0.1","0","±13","0.0%","±20.1"
"        Slovak","7,069","±828","0.1%","±0.1","0","±13","0.0%","±20.1"
"        Subsaharan African","158,921","±4,752","2.3%","±0.1","0","±13","0.0%","±20.1"
"        Swedish","102,031","±2,873","1.5%","±0.1","0","±13","0.0%","±20.1"
"        Swiss","10,126","±912","0.1%","±0.1","0","±13","0.0%","±20.1"
"        Ukrainian","24,760","±1,792","0.4%","±0.1","18","±40","10.2%","±22.3"
"        Welsh","23,388","±1,506","0.3%","±0.1","0","±13","0.0%","±20.1"
"        West Indian (excluding Hispanic origin groups)","139,627","±4,694","2.0%","±0.1","0","±13","0.0%","±20.1"
"COMPUTERS AND INTERNET USE","","","","","","","",""
"    Total households","2,714,448","±4,158","2,714,448","(X)","0","±13","0","(X)"
"        With a computer","2,538,022","±5,269","93.5%","±0.1","0","±13","-","**"
"        With a broadband Internet subscription","2,431,466","±6,695","89.6%","±0.2","0","±13","-","**"
