"Label (Grouping)","Massachusetts!!Estimate","Massachusetts!!Margin of Error","Massachusetts!!Percent","Massachusetts!!Percent Margin of Error","ZCTA5 02025!!Estimate","ZCTA5 02025!!Margin of Error","ZCTA5 02025!!Percent","ZCTA5 02025!!Percent Margin of Error"
"        Other relatives","394,812","±8,541","5.9%","±0.1","141","±112","1.7%","±1.4"
"        Other nonrelatives","271,643","±6,161","4.0%","±0.1","48","±47","0.6%","±0.6"
"MARITAL STATUS","","","","","","","",""
"    Males 15 years and over","2,831,580","±492","2,831,580","(X)","2,936","±240","2,936","(X)"
"        Never married","1,113,128","±7,242","39.3%","±0.3","550","±218","18.7%","±6.6"
"        Now married, except separated","1,388,255","±8,794","49.0%","±0.3","2,052","±217","69.9%","±7.4"
"        Separated","37,600","±1,670","1.3%","±0.1","4","±12","0.1%","±0.4"
"        Widowed","65,484","±1,934","2.3%","±0.1","129","±92","4.4%","±3.1"
"        Divorced","227,113","±4,005","8.0%","±0.1","201","±94","6.8%","±3.2"
"    Females 15 years and over","3,024,592","±465","3,024,592","(X)","3,332","±258","3,332","(X)"
"        Never married","1,055,131","±6,774","34.9%","±0.2","685","±218","20.6%","±5.7"
"        Now married, except separated","1,350,368","±8,695","44.6%","±0.3","2,057","±191","61.7%","±6.3"
"        Separated","55,256","±1,859","1.8%","±0.1","73","±80","2.2%","±2.4"
"        Widowed","239,073","±3,906","7.9%","±0.1","243","±121","7.3%","±3.5"
"        Divorced","324,764","±4,024","10.7%","±0.1","274","±103","8.2%","±3.0"
"FERTILITY","","","","","","","",""
"    Number of women 15 to 50 years old who had a birth in the past 12 months","75,648","±2,253","75,648","(X)","49","±45","49","(X)"
"        Unmarried women (widowed, divorced, and never married)","21,673","±1,166","28.6%","±1.4","0","±19","0.0%","±47.0"
"            Per 1,000 unmarried women","21","±1","(X)","(X)","0","±60","(X)","(X)"
"        Per 1,000 women 15 to 50 years old","45","±1","(X)","(X)","32","±30","(X)","(X)"
"        Per 1,000 women 15 to 19 years old","4","±1","(X)","(X)","0","±147","(X)","(X)"
"        Per 1,000 women 20 to 34 years old","66","±3","(X)","(X)","85","±92","(X)","(X)"
"        Per 1,000 women 35 to 50 years old","36","±2","(X)","(X)","20","±31","(X)","(X)"
"GRANDPARENTS","","","","","","","",""
"    Number of grandparents living with own grandchildren under 18 years","125,752","±3,505","125,752","(X)","39","±69","39","(X)"
"        Grandparents responsible for grandchildren","30,300","±1,689","24.1%","±1.2","0","±19","0.0%","±52.7"
"        Years responsible for grandchildren","","","","","","","",""
"            Less than 1 year","4,707","±698","3.7%","±0.5","0","±19","0.0%","±52.7"
"            1 or 2 years","6,316","±677","5.0%","±0.5","0","±19","0.0%","±52.7"
"            3 or 4 years","5,630","±671","4.5%","±0.5","0","±19","0.0%","±52.7"
"            5 or more years","13,647","±1,024","10.9%","±0.8","0","±19","0.0%","±52.7"
"    Number of grandparents responsible for own grandchildren under 18 years","30,300","±1,689","30,300","(X)","0","±19","0","(X)"
"        Who are female","20,516","±1,259","67.7%","±1.5","0","±19","-","**"
"        Who are married","19,550","±1,487","64.5%","±2.5","0","±19","-","**"
"SCHOOL ENROLLMENT","","","","","","","",""
"    Population 3 years and over enrolled in school","1,720,058","±5,824","1,720,058","(X)","2,176","±372","2,176","(X)"
"        Nursery school, preschool","102,274","±2,603","5.9%","±0.1","383","±255","17.6%","±9.8"
"        Kindergarten","75,256","±2,443","4.4%","±0.1","179","±128","8.2%","±5.3"
"        Elementary school (grades 1-8)","616,062","±3,164","35.8%","±0.2","982","±174","45.1%","±8.0"
"        High school (grades 9-12)","346,224","±2,810","20.1%","±0.2","419","±135","19.3%","±6.4"
"        College or graduate school","580,242","±4,987","33.7%","±0.2","213","±126","9.8%","±6.1"
"EDUCATIONAL ATTAINMENT","","","","","","","",""
"    Population 25 years and over","4,902,868","±589","4,902,868","(X)","5,639","±321","5,639","(X)"
"        Less than 9th grade","207,481","±3,821","4.2%","±0.1","63","±54","1.1%","±1.0"
"        9th to 12th grade, no diploma","225,734","±3,923","4.6%","±0.1","80","±68","1.4%","±1.2"
"        High school graduate (includes equivalency)","1,137,085","±9,926","23.2%","±0.2","626","±305","11.1%","±5.4"
"        Some college, no degree","739,611","±7,345","15.1%","±0.2","517","±181","9.2%","±3.1"
"        Associate's degree","376,608","±4,932","7.7%","±0.1","314","±141","5.6%","±2.5"
"        Bachelor's degree","1,215,939","±8,658","24.8%","±0.2","2,070","±452","36.7%","±7.0"
"        Graduate or professional degree","1,000,410","±8,572","20.4%","±0.2","1,969","±279","34.9%","±5.6"
"        High school graduate or higher","4,469,653","±5,853","91.2%","±0.1","5,496","±333","97.5%","±1.7"
"        Bachelor's degree or higher","2,216,349","±12,650","45.2%","±0.3","4,039","±423","71.6%","±6.4"
"VETERAN STATUS","","","","","","","",""
"    Civilian population 18 years and over","5,596,622","±698","5,596,622","(X)","5,956","±329","5,956","(X)"
"        Civilian veterans","277,442","±3,409","5.0%","±0.1","424","±160","7.1%","±2.6"
"DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION","","","","","","","",""
"    Total Civilian Noninstitutionalized Population","6,922,305","±655","6,922,305","(X)","8,243","±33","8,243","(X)"
"        With a disability","803,600","±8,111","11.6%","±0.1","726","±277","8.8%","±3.3"
"    Under 18 years","1,386,984","±319","1,386,984","(X)","2,339","±329","2,339","(X)"
"        With a disability","64,995","±2,247","4.7%","±0.2","72","±88","3.1%","±3.7"
"    18 to 64 years","4,413,041","±997","4,413,041","(X)","4,526","±289","4,526","(X)"
"        With a disability","393,175","±6,150","8.9%","±0.1","299","±217","6.6%","±4.6"
"    65 years and over","1,122,280","±664","1,122,280","(X)","1,378","±247","1,378","(X)"
"        With a disability","345,430","±3,933","30.8%","±0.3","355","±166","25.8%","±10.5"
"RESIDENCE 1 YEAR AGO","","","","","","","",""
"    Population 1 year and over","6,925,117","±1,896","6,925,117","(X)","8,248","±46","8,248","(X)"
"        Same house","6,062,747","±11,850","87.5%","±0.2","7,950","±161","96.4%","±1.8"
"        Different house (in the U.S. or abroad)","862,370","±11,510","12.5%","±0.2","298","±148","3.6%","±1.8"
"            Different house in the U.S.","800,834","±10,863","11.6%","±0.2","239","±119","2.9%","±1.4"
"                Same county","446,141","±8,933","6.4%","±0.1","85","±64","1.0%","±0.8"
"                Different county","354,693","±6,215","5.1%","±0.1","154","±111","1.9%","±1.3"
"                    Same state","205,752","±5,091","3.0%","±0.1","68","±74","0.8%","±0.9"
"                    Different state","148,941","±3,990","2.2%","±0.1","86","±70","1.0%","±0.8"
"            Abroad","61,536","±2,941","0.9%","±0.1","59","±65","0.7%","±0.8"
"PLACE OF BIRTH","","","","","","","",""
"    Total population","6,991,852","*****","6,991,852","(X)","8,295","±26","8,295","(X)"
"        Native","5,782,135","±10,227","82.7%","±0.1","8,133","±107","98.0%","±1.2"
"            Born in United States","5,572,843","±10,550","79.7%","±0.2","8,033","±130","96.8%","±1.5"
"                State of residence","4,174,551","±11,954","59.7%","±0.2","5,821","±392","70.2%","±4.7"
"                Different state","1,398,292","±9,460","20.0%","±0.1","2,212","±405","26.7%","±4.9"
"            Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)","209,292","±4,176","3.0%","±0.1","100","±82","1.2%","±1.0"
"        Foreign born","1,209,717","±10,227","17.3%","±0.1","162","±101","2.0%","±1.2"
"U.S. CITIZENSHIP STATUS","","","","","","","",""
"    Foreign-born population","1,209,717","±10,227","1,209,717","(X)","162","±101","162","(X)"
"        Naturalized U.S. citizen","657,058","±6,826","54.3%","±0.5","154","±100","95.1%","±10.2"
"        Not a U.S. citizen","552,659","±8,065","45.7%","±0.5","8","±15","4.9%","±10.2"
"YEAR OF ENTRY","","","","","","","",""
"    Population born outside the United States","1,419,009","±10,550","1,419,009","(X)","262","±124","262","(X)"
"        Native","209,292","±4,176","209,292","(X)","100","±82","100","(X)"
"            Entered 2010 or later","61,308","±2,860","29.3%","±1.1","66","±68","66.0%","±40.2"
"            Entered before 2010","147,984","±3,102","70.7%","±1.1","34","±46","34.0%","±40.2"
"        Foreign born","1,209,717","±10,227","1,209,717","(X)","162","±101","162","(X)"
"            Entered 2010 or later","385,828","±7,484","31.9%","±0.5","8","±15","4.9%","±10.2"
"            Entered before 2010","823,889","±8,082","68.1%","±0.5","154","±100","95.1%","±10.2"
"WORLD REGION OF BIRTH OF FOREIGN BORN","","","","","","","",""
"    Foreign-born population, excluding population born at sea","1,209,717","±10,227","1,209,717","(X)","162","±101","162","(X)"
"        Europe","233,623","±4,981","19.3%","±0.4","109","±72","67.3%","±28.0"
"        Asia","372,717","±3,581","30.8%","±0.3","17","±28","10.5%","±14.6"
"        Africa","113,823","±3,313","9.4%","±0.3","0","±19","0.0%","±21.7"
"        Oceania","4,098","±490","0.3%","±0.1","0","±19","0.0%","±21.7"
"        Latin America","456,601","±7,328","37.7%","±0.5","0","±19","0.0%","±21.7"
"        Northern America","28,855","±1,370","2.4%","±0.1","36","±49","22.2%","±27.2"
"LANGUAGE SPOKEN AT HOME","","","","","","","",""
"    Population 5 years and over","6,633,909","±261","6,633,909","(X)","7,551","±263","7,551","(X)"
"        English only","5,018,331","±10,572","75.6%","±0.2","7,292","±265","96.6%","±1.7"
"        Language other than English","1,615,578","±10,535","24.4%","±0.2","259","±133","3.4%","±1.7"
"            Speak English less than ""very well""","631,900","±9,016","9.5%","±0.1","0","±19","0.0%","±0.5"
"        Spanish","623,189","±4,858","9.4%","±0.1","90","±89","1.2%","±1.2"
"            Speak English less than ""very well""","262,100","±4,775","4.0%","±0.1","0","±19","0.0%","±0.5"
"        Other Indo-European languages","601,764","±8,787","9.1%","±0.1","143","±96","1.9%","±1.3"
"            Speak English less than ""very well""","210,816","±5,330","3.2%","±0.1","0","±19","0.0%","±0.5"
"        Asian and Pacific Islander languages","291,065","±4,510","4.4%","±0.1","26","±33","0.3%","±0.4"
"            Speak English less than ""very well""","130,881","±3,152","2.0%","±0.1","0","±19","0.0%","±0.5"
"        Other languages","99,560","±3,943","1.5%","±0.1","0","±19","0.0%","±0.5"
"            Speak English less than ""very well""","28,103","±1,866","0.4%","±0.1","0","±19","0.0%","±0.5"
"ANCESTRY","","","","","","","",""
"    Total population","6,991,852","*****","6,991,852","(X)","8,295","±26","8,295","(X)"
"        American","260,364","±6,504","3.7%","±0.1","228","±158","2.7%","±1.9"
"        Arab","72,487","±3,641","1.0%","±0.1","0","±19","0.0%","±0.5"
"        Czech","12,119","±1,098","0.2%","±0.1","0","±19","0.0%","±0.5"
"        Danish","14,346","±1,162","0.2%","±0.1","34","±38","0.4%","±0.5"
"        Dutch","34,354","±1,922","0.5%","±0.1","28","±35","0.3%","±0.4"
"        English","655,283","±8,406","9.4%","±0.1","1,168","±290","14.1%","±3.5"
"        French (except Basque)","375,415","±6,388","5.4%","±0.1","211","±180","2.5%","±2.2"
"        French Canadian","235,524","±4,384","3.4%","±0.1","170","±140","2.0%","±1.7"
"        German","387,135","±7,027","5.5%","±0.1","723","±350","8.7%","±4.2"
"        Greek","76,566","±3,218","1.1%","±0.1","31","±36","0.4%","±0.4"
"        Hungarian","19,068","±1,432","0.3%","±0.1","162","±137","2.0%","±1.6"
"        Irish","1,345,219","±11,619","19.2%","±0.2","3,590","±609","43.3%","±7.3"
"        Italian","815,794","±9,186","11.7%","±0.1","1,566","±413","18.9%","±5.0"
"        Lithuanian","43,215","±2,035","0.6%","±0.1","32","±48","0.4%","±0.6"
"        Norwegian","35,032","±1,997","0.5%","±0.1","36","±42","0.4%","±0.5"
"        Polish","283,050","±4,814","4.0%","±0.1","367","±513","4.4%","±6.2"
"        Portuguese","270,183","±5,260","3.9%","±0.1","150","±127","1.8%","±1.5"
"        Russian","91,511","±3,161","1.3%","±0.1","0","±19","0.0%","±0.5"
"        Scotch-Irish","41,714","±2,151","0.6%","±0.1","111","±133","1.3%","±1.6"
"        Scottish","134,503","±3,385","1.9%","±0.1","196","±121","2.4%","±1.5"
"        Slovak","7,069","±828","0.1%","±0.1","0","±19","0.0%","±0.5"
"        Subsaharan African","158,921","±4,752","2.3%","±0.1","18","±27","0.2%","±0.3"
"        Swedish","102,031","±2,873","1.5%","±0.1","417","±330","5.0%","±4.0"
"        Swiss","10,126","±912","0.1%","±0.1","3","±11","0.0%","±0.1"
"        Ukrainian","24,760","±1,792","0.4%","±0.1","50","±62","0.6%","±0.7"
"        Welsh","23,388","±1,506","0.3%","±0.1","54","±44","0.7%","±0.5"
"        West Indian (excluding Hispanic origin groups)","139,627","±4,694","2.0%","±0.1","5","±11","0.1%","±0.1"
"COMPUTERS AND INTERNET USE","","","","","","","",""
"    Total households","2,714,448","±4,158","2,714,448","(X)","3,146","±206","3,146","(X)"
"        With a computer","2,538,022","±5,269","93.5%","±0.1","3,018","±216","95.9%","±2.7"
"        With a broadband Internet subscription","2,431,466","±6,695","89.6%","±0.2","2,948","±212","93.7%","±3.4"
