"Label (Grouping)","Massachusetts!!Estimate","Massachusetts!!Margin of Error","Massachusetts!!Percent","Massachusetts!!Percent Margin of Error","ZCTA5 01535!!Estimate","ZCTA5 01535!!Margin of Error","ZCTA5 01535!!Percent","ZCTA5 01535!!Percent Margin of Error"
"        Spouse","1,264,620","±9,080","18.7%","±0.1","990","±149","20.9%","±3.2"
"        Unmarried partner","201,007","±3,828","3.0%","±0.1","199","±97","4.2%","±2.1"
"        Child","1,898,296","±5,188","28.1%","±0.1","1,451","±198","30.6%","±4.2"
"        Other relatives","394,812","±8,541","5.9%","±0.1","167","±72","3.5%","±1.5"
"        Other nonrelatives","271,643","±6,161","4.0%","±0.1","56","±40","1.2%","±0.8"
"MARITAL STATUS","","","","","","","",""
"    Males 15 years and over","2,831,580","±492","2,831,580","(X)","2,120","±144","2,120","(X)"
"        Never married","1,113,128","±7,242","39.3%","±0.3","835","±250","39.4%","±10.4"
"        Now married, except separated","1,388,255","±8,794","49.0%","±0.3","1,050","±156","49.5%","±8.8"
"        Separated","37,600","±1,670","1.3%","±0.1","11","±17","0.5%","±0.8"
"        Widowed","65,484","±1,934","2.3%","±0.1","61","±40","2.9%","±1.9"
"        Divorced","227,113","±4,005","8.0%","±0.1","163","±95","7.7%","±4.4"
"    Females 15 years and over","3,024,592","±465","3,024,592","(X)","2,053","±126","2,053","(X)"
"        Never married","1,055,131","±6,774","34.9%","±0.2","537","±104","26.2%","±4.5"
"        Now married, except separated","1,350,368","±8,695","44.6%","±0.3","994","±150","48.4%","±7.9"
"        Separated","55,256","±1,859","1.8%","±0.1","44","±30","2.1%","±1.5"
"        Widowed","239,073","±3,906","7.9%","±0.1","225","±171","11.0%","±8.2"
"        Divorced","324,764","±4,024","10.7%","±0.1","253","±108","12.3%","±5.0"
"FERTILITY","","","","","","","",""
"    Number of women 15 to 50 years old who had a birth in the past 12 months","75,648","±2,253","75,648","(X)","53","±47","53","(X)"
"        Unmarried women (widowed, divorced, and never married)","21,673","±1,166","28.6%","±1.4","32","±42","60.4%","±42.0"
"            Per 1,000 unmarried women","21","±1","(X)","(X)","59","±78","(X)","(X)"
"        Per 1,000 women 15 to 50 years old","45","±1","(X)","(X)","55","±49","(X)","(X)"
"        Per 1,000 women 15 to 19 years old","4","±1","(X)","(X)","0","±298","(X)","(X)"
"        Per 1,000 women 20 to 34 years old","66","±3","(X)","(X)","88","±94","(X)","(X)"
"        Per 1,000 women 35 to 50 years old","36","±2","(X)","(X)","31","±41","(X)","(X)"
"GRANDPARENTS","","","","","","","",""
"    Number of grandparents living with own grandchildren under 18 years","125,752","±3,505","125,752","(X)","103","±65","103","(X)"
"        Grandparents responsible for grandchildren","30,300","±1,689","24.1%","±1.2","55","±51","53.4%","±30.3"
"        Years responsible for grandchildren","","","","","","","",""
"            Less than 1 year","4,707","±698","3.7%","±0.5","0","±13","0.0%","±31.1"
"            1 or 2 years","6,316","±677","5.0%","±0.5","0","±13","0.0%","±31.1"
"            3 or 4 years","5,630","±671","4.5%","±0.5","0","±13","0.0%","±31.1"
"            5 or more years","13,647","±1,024","10.9%","±0.8","55","±51","53.4%","±30.3"
"    Number of grandparents responsible for own grandchildren under 18 years","30,300","±1,689","30,300","(X)","55","±51","55","(X)"
"        Who are female","20,516","±1,259","67.7%","±1.5","29","±25","52.7%","±10.8"
"        Who are married","19,550","±1,487","64.5%","±2.5","55","±51","100.0%","±44.4"
"SCHOOL ENROLLMENT","","","","","","","",""
"    Population 3 years and over enrolled in school","1,720,058","±5,824","1,720,058","(X)","864","±205","864","(X)"
"        Nursery school, preschool","102,274","±2,603","5.9%","±0.1","44","±48","5.1%","±5.8"
"        Kindergarten","75,256","±2,443","4.4%","±0.1","20","±22","2.3%","±2.6"
"        Elementary school (grades 1-8)","616,062","±3,164","35.8%","±0.2","305","±124","35.3%","±10.1"
"        High school (grades 9-12)","346,224","±2,810","20.1%","±0.2","267","±129","30.9%","±13.1"
"        College or graduate school","580,242","±4,987","33.7%","±0.2","228","±102","26.4%","±10.4"
"EDUCATIONAL ATTAINMENT","","","","","","","",""
"    Population 25 years and over","4,902,868","±589","4,902,868","(X)","3,601","±197","3,601","(X)"
"        Less than 9th grade","207,481","±3,821","4.2%","±0.1","66","±50","1.8%","±1.4"
"        9th to 12th grade, no diploma","225,734","±3,923","4.6%","±0.1","176","±73","4.9%","±2.1"
"        High school graduate (includes equivalency)","1,137,085","±9,926","23.2%","±0.2","1,393","±429","38.7%","±10.5"
"        Some college, no degree","739,611","±7,345","15.1%","±0.2","724","±160","20.1%","±4.6"
"        Associate's degree","376,608","±4,932","7.7%","±0.1","282","±99","7.8%","±2.9"
"        Bachelor's degree","1,215,939","±8,658","24.8%","±0.2","582","±146","16.2%","±4.4"
"        Graduate or professional degree","1,000,410","±8,572","20.4%","±0.2","378","±115","10.5%","±3.4"
"        High school graduate or higher","4,469,653","±5,853","91.2%","±0.1","3,359","±226","93.3%","±2.4"
"        Bachelor's degree or higher","2,216,349","±12,650","45.2%","±0.3","960","±210","26.7%","±6.5"
"VETERAN STATUS","","","","","","","",""
"    Civilian population 18 years and over","5,596,622","±698","5,596,622","(X)","3,923","±197","3,923","(X)"
"        Civilian veterans","277,442","±3,409","5.0%","±0.1","535","±252","13.6%","±6.0"
"DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION","","","","","","","",""
"    Total Civilian Noninstitutionalized Population","6,922,305","±655","6,922,305","(X)","4,757","±25","4,757","(X)"
"        With a disability","803,600","±8,111","11.6%","±0.1","724","±182","15.2%","±3.8"
"    Under 18 years","1,386,984","±319","1,386,984","(X)","834","±193","834","(X)"
"        With a disability","64,995","±2,247","4.7%","±0.2","32","±28","3.8%","±3.5"
"    18 to 64 years","4,413,041","±997","4,413,041","(X)","3,042","±161","3,042","(X)"
"        With a disability","393,175","±6,150","8.9%","±0.1","268","±102","8.8%","±3.5"
"    65 years and over","1,122,280","±664","1,122,280","(X)","881","±146","881","(X)"
"        With a disability","345,430","±3,933","30.8%","±0.3","424","±168","48.1%","±14.8"
"RESIDENCE 1 YEAR AGO","","","","","","","",""
"    Population 1 year and over","6,925,117","±1,896","6,925,117","(X)","4,710","±54","4,710","(X)"
"        Same house","6,062,747","±11,850","87.5%","±0.2","4,329","±178","91.9%","±3.3"
"        Different house (in the U.S. or abroad)","862,370","±11,510","12.5%","±0.2","381","±152","8.1%","±3.3"
"            Different house in the U.S.","800,834","±10,863","11.6%","±0.2","358","±150","7.6%","±3.2"
"                Same county","446,141","±8,933","6.4%","±0.1","216","±92","4.6%","±2.0"
"                Different county","354,693","±6,215","5.1%","±0.1","142","±117","3.0%","±2.5"
"                    Same state","205,752","±5,091","3.0%","±0.1","129","±115","2.7%","±2.5"
"                    Different state","148,941","±3,990","2.2%","±0.1","13","±19","0.3%","±0.4"
"            Abroad","61,536","±2,941","0.9%","±0.1","23","±25","0.5%","±0.5"
"PLACE OF BIRTH","","","","","","","",""
"    Total population","6,991,852","*****","6,991,852","(X)","4,757","±25","4,757","(X)"
"        Native","5,782,135","±10,227","82.7%","±0.1","4,696","±53","98.7%","±1.0"
"            Born in United States","5,572,843","±10,550","79.7%","±0.2","4,690","±54","98.6%","±1.0"
"                State of residence","4,174,551","±11,954","59.7%","±0.2","4,139","±196","87.0%","±4.1"
"                Different state","1,398,292","±9,460","20.0%","±0.1","551","±179","11.6%","±3.8"
"            Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)","209,292","±4,176","3.0%","±0.1","6","±9","0.1%","±0.2"
"        Foreign born","1,209,717","±10,227","17.3%","±0.1","61","±46","1.3%","±1.0"
"U.S. CITIZENSHIP STATUS","","","","","","","",""
"    Foreign-born population","1,209,717","±10,227","1,209,717","(X)","61","±46","61","(X)"
"        Naturalized U.S. citizen","657,058","±6,826","54.3%","±0.5","15","±18","24.6%","±23.4"
"        Not a U.S. citizen","552,659","±8,065","45.7%","±0.5","46","±37","75.4%","±23.4"
"YEAR OF ENTRY","","","","","","","",""
"    Population born outside the United States","1,419,009","±10,550","1,419,009","(X)","67","±47","67","(X)"
"        Native","209,292","±4,176","209,292","(X)","6","±9","6","(X)"
"            Entered 2010 or later","61,308","±2,860","29.3%","±1.1","0","±13","0.0%","±100.0"
"            Entered before 2010","147,984","±3,102","70.7%","±1.1","6","±9","100.0%","±100.0"
"        Foreign born","1,209,717","±10,227","1,209,717","(X)","61","±46","61","(X)"
"            Entered 2010 or later","385,828","±7,484","31.9%","±0.5","30","±35","49.2%","±37.2"
"            Entered before 2010","823,889","±8,082","68.1%","±0.5","31","±30","50.8%","±37.2"
"WORLD REGION OF BIRTH OF FOREIGN BORN","","","","","","","",""
"    Foreign-born population, excluding population born at sea","1,209,717","±10,227","1,209,717","(X)","61","±46","61","(X)"
"        Europe","233,623","±4,981","19.3%","±0.4","24","±27","39.3%","±37.0"
"        Asia","372,717","±3,581","30.8%","±0.3","4","±9","6.6%","±15.2"
"        Africa","113,823","±3,313","9.4%","±0.3","17","±28","27.9%","±36.8"
"        Oceania","4,098","±490","0.3%","±0.1","0","±13","0.0%","±42.1"
"        Latin America","456,601","±7,328","37.7%","±0.5","16","±20","26.2%","±30.5"
"        Northern America","28,855","±1,370","2.4%","±0.1","0","±13","0.0%","±42.1"
"LANGUAGE SPOKEN AT HOME","","","","","","","",""
"    Population 5 years and over","6,633,909","±261","6,633,909","(X)","4,498","±128","4,498","(X)"
"        English only","5,018,331","±10,572","75.6%","±0.2","4,365","±162","97.0%","±2.0"
"        Language other than English","1,615,578","±10,535","24.4%","±0.2","133","±90","3.0%","±2.0"
"            Speak English less than ""very well""","631,900","±9,016","9.5%","±0.1","15","±17","0.3%","±0.4"
"        Spanish","623,189","±4,858","9.4%","±0.1","51","±65","1.1%","±1.4"
"            Speak English less than ""very well""","262,100","±4,775","4.0%","±0.1","6","±9","0.1%","±0.2"
"        Other Indo-European languages","601,764","±8,787","9.1%","±0.1","50","±39","1.1%","±0.9"
"            Speak English less than ""very well""","210,816","±5,330","3.2%","±0.1","0","±13","0.0%","±0.9"
"        Asian and Pacific Islander languages","291,065","±4,510","4.4%","±0.1","8","±17","0.2%","±0.4"
"            Speak English less than ""very well""","130,881","±3,152","2.0%","±0.1","0","±13","0.0%","±0.9"
"        Other languages","99,560","±3,943","1.5%","±0.1","24","±30","0.5%","±0.7"
"            Speak English less than ""very well""","28,103","±1,866","0.4%","±0.1","9","±15","0.2%","±0.3"
"ANCESTRY","","","","","","","",""
"    Total population","6,991,852","*****","6,991,852","(X)","4,757","±25","4,757","(X)"
"        American","260,364","±6,504","3.7%","±0.1","735","±530","15.5%","±11.1"
"        Arab","72,487","±3,641","1.0%","±0.1","5","±9","0.1%","±0.2"
"        Czech","12,119","±1,098","0.2%","±0.1","0","±13","0.0%","±0.8"
"        Danish","14,346","±1,162","0.2%","±0.1","43","±64","0.9%","±1.4"
"        Dutch","34,354","±1,922","0.5%","±0.1","53","±37","1.1%","±0.8"
"        English","655,283","±8,406","9.4%","±0.1","596","±164","12.5%","±3.5"
"        French (except Basque)","375,415","±6,388","5.4%","±0.1","744","±210","15.6%","±4.4"
"        French Canadian","235,524","±4,384","3.4%","±0.1","384","±157","8.1%","±3.3"
"        German","387,135","±7,027","5.5%","±0.1","310","±175","6.5%","±3.7"
"        Greek","76,566","±3,218","1.1%","±0.1","3","±7","0.1%","±0.1"
"        Hungarian","19,068","±1,432","0.3%","±0.1","6","±11","0.1%","±0.2"
"        Irish","1,345,219","±11,619","19.2%","±0.2","746","±211","15.7%","±4.4"
"        Italian","815,794","±9,186","11.7%","±0.1","557","±239","11.7%","±5.0"
"        Lithuanian","43,215","±2,035","0.6%","±0.1","72","±46","1.5%","±1.0"
"        Norwegian","35,032","±1,997","0.5%","±0.1","42","±49","0.9%","±1.0"
"        Polish","283,050","±4,814","4.0%","±0.1","366","±152","7.7%","±3.2"
"        Portuguese","270,183","±5,260","3.9%","±0.1","53","±50","1.1%","±1.1"
"        Russian","91,511","±3,161","1.3%","±0.1","55","±50","1.2%","±1.0"
"        Scotch-Irish","41,714","±2,151","0.6%","±0.1","30","±28","0.6%","±0.6"
"        Scottish","134,503","±3,385","1.9%","±0.1","125","±68","2.6%","±1.4"
"        Slovak","7,069","±828","0.1%","±0.1","0","±13","0.0%","±0.8"
"        Subsaharan African","158,921","±4,752","2.3%","±0.1","26","±35","0.5%","±0.7"
"        Swedish","102,031","±2,873","1.5%","±0.1","176","±88","3.7%","±1.8"
"        Swiss","10,126","±912","0.1%","±0.1","0","±13","0.0%","±0.8"
"        Ukrainian","24,760","±1,792","0.4%","±0.1","0","±13","0.0%","±0.8"
"        Welsh","23,388","±1,506","0.3%","±0.1","0","±13","0.0%","±0.8"
"        West Indian (excluding Hispanic origin groups)","139,627","±4,694","2.0%","±0.1","6","±11","0.1%","±0.2"
"COMPUTERS AND INTERNET USE","","","","","","","",""
"    Total households","2,714,448","±4,158","2,714,448","(X)","1,883","±119","1,883","(X)"
"        With a computer","2,538,022","±5,269","93.5%","±0.1","1,745","±120","92.7%","±3.5"
"        With a broadband Internet subscription","2,431,466","±6,695","89.6%","±0.2","1,603","±207","85.1%","±9.3"
