"Label (Grouping)","Massachusetts!!Estimate","Massachusetts!!Margin of Error","Massachusetts!!Percent","Massachusetts!!Percent Margin of Error","ZCTA5 02047!!Estimate","ZCTA5 02047!!Margin of Error","ZCTA5 02047!!Percent","ZCTA5 02047!!Percent Margin of Error"
"    Number of women 15 to 50 years old who had a birth in the past 12 months","75,648","±2,253","75,648","(X)","0","±13","0","(X)"
"        Unmarried women (widowed, divorced, and never married)","21,673","±1,166","28.6%","±1.4","0","±13","-","**"
"            Per 1,000 unmarried women","21","±1","(X)","(X)","0","±849","(X)","(X)"
"        Per 1,000 women 15 to 50 years old","45","±1","(X)","(X)","0","±591","(X)","(X)"
"        Per 1,000 women 15 to 19 years old","4","±1","(X)","(X)","-","**","(X)","(X)"
"        Per 1,000 women 20 to 34 years old","66","±3","(X)","(X)","-","**","(X)","(X)"
"        Per 1,000 women 35 to 50 years old","36","±2","(X)","(X)","0","±591","(X)","(X)"
"GRANDPARENTS","","","","","","","",""
"    Number of grandparents living with own grandchildren under 18 years","125,752","±3,505","125,752","(X)","0","±13","0","(X)"
"        Grandparents responsible for grandchildren","30,300","±1,689","24.1%","±1.2","0","±13","-","**"
"        Years responsible for grandchildren","","","","","","","",""
"            Less than 1 year","4,707","±698","3.7%","±0.5","0","±13","-","**"
"            1 or 2 years","6,316","±677","5.0%","±0.5","0","±13","-","**"
"            3 or 4 years","5,630","±671","4.5%","±0.5","0","±13","-","**"
"            5 or more years","13,647","±1,024","10.9%","±0.8","0","±13","-","**"
"    Number of grandparents responsible for own grandchildren under 18 years","30,300","±1,689","30,300","(X)","0","±13","0","(X)"
"        Who are female","20,516","±1,259","67.7%","±1.5","0","±13","-","**"
"        Who are married","19,550","±1,487","64.5%","±2.5","0","±13","-","**"
"SCHOOL ENROLLMENT","","","","","","","",""
"    Population 3 years and over enrolled in school","1,720,058","±5,824","1,720,058","(X)","29","±48","29","(X)"
"        Nursery school, preschool","102,274","±2,603","5.9%","±0.1","0","±13","0.0%","±61.1"
"        Kindergarten","75,256","±2,443","4.4%","±0.1","0","±13","0.0%","±61.1"
"        Elementary school (grades 1-8)","616,062","±3,164","35.8%","±0.2","29","±48","100.0%","±61.1"
"        High school (grades 9-12)","346,224","±2,810","20.1%","±0.2","0","±13","0.0%","±61.1"
"        College or graduate school","580,242","±4,987","33.7%","±0.2","0","±13","0.0%","±61.1"
"EDUCATIONAL ATTAINMENT","","","","","","","",""
"    Population 25 years and over","4,902,868","±589","4,902,868","(X)","158","±129","158","(X)"
"        Less than 9th grade","207,481","±3,821","4.2%","±0.1","0","±13","0.0%","±22.1"
"        9th to 12th grade, no diploma","225,734","±3,923","4.6%","±0.1","0","±13","0.0%","±22.1"
"        High school graduate (includes equivalency)","1,137,085","±9,926","23.2%","±0.2","57","±94","36.1%","±45.8"
"        Some college, no degree","739,611","±7,345","15.1%","±0.2","34","±41","21.5%","±25.1"
"        Associate's degree","376,608","±4,932","7.7%","±0.1","33","±37","20.9%","±24.5"
"        Bachelor's degree","1,215,939","±8,658","24.8%","±0.2","0","±13","0.0%","±22.1"
"        Graduate or professional degree","1,000,410","±8,572","20.4%","±0.2","34","±41","21.5%","±20.5"
"        High school graduate or higher","4,469,653","±5,853","91.2%","±0.1","158","±129","100.0%","±22.1"
"        Bachelor's degree or higher","2,216,349","±12,650","45.2%","±0.3","34","±41","21.5%","±20.5"
"VETERAN STATUS","","","","","","","",""
"    Civilian population 18 years and over","5,596,622","±698","5,596,622","(X)","158","±129","158","(X)"
"        Civilian veterans","277,442","±3,409","5.0%","±0.1","17","±28","10.8%","±19.4"
"DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION","","","","","","","",""
"    Total Civilian Noninstitutionalized Population","6,922,305","±655","6,922,305","(X)","187","±168","187","(X)"
"        With a disability","803,600","±8,111","11.6%","±0.1","17","±28","9.1%","±17.5"
"    Under 18 years","1,386,984","±319","1,386,984","(X)","29","±48","29","(X)"
"        With a disability","64,995","±2,247","4.7%","±0.2","0","±13","0.0%","±61.1"
"    18 to 64 years","4,413,041","±997","4,413,041","(X)","119","±104","119","(X)"
"        With a disability","393,175","±6,150","8.9%","±0.1","0","±13","0.0%","±27.9"
"    65 years and over","1,122,280","±664","1,122,280","(X)","39","±45","39","(X)"
"        With a disability","345,430","±3,933","30.8%","±0.3","17","±28","43.6%","±56.4"
"RESIDENCE 1 YEAR AGO","","","","","","","",""
"    Population 1 year and over","6,925,117","±1,896","6,925,117","(X)","187","±168","187","(X)"
"        Same house","6,062,747","±11,850","87.5%","±0.2","151","±156","80.7%","±31.4"
"        Different house (in the U.S. or abroad)","862,370","±11,510","12.5%","±0.2","36","±58","19.3%","±31.4"
"            Different house in the U.S.","800,834","±10,863","11.6%","±0.2","36","±58","19.3%","±31.4"
"                Same county","446,141","±8,933","6.4%","±0.1","0","±13","0.0%","±19.1"
"                Different county","354,693","±6,215","5.1%","±0.1","36","±58","19.3%","±31.4"
"                    Same state","205,752","±5,091","3.0%","±0.1","36","±58","19.3%","±31.4"
"                    Different state","148,941","±3,990","2.2%","±0.1","0","±13","0.0%","±19.1"
"            Abroad","61,536","±2,941","0.9%","±0.1","0","±13","0.0%","±19.1"
"PLACE OF BIRTH","","","","","","","",""
"    Total population","6,991,852","*****","6,991,852","(X)","187","±168","187","(X)"
"        Native","5,782,135","±10,227","82.7%","±0.1","187","±168","100.0%","±19.1"
"            Born in United States","5,572,843","±10,550","79.7%","±0.2","187","±168","100.0%","±19.1"
"                State of residence","4,174,551","±11,954","59.7%","±0.2","153","±152","81.8%","±20.5"
"                Different state","1,398,292","±9,460","20.0%","±0.1","34","±40","18.2%","±20.5"
"            Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)","209,292","±4,176","3.0%","±0.1","0","±13","0.0%","±19.1"
"        Foreign born","1,209,717","±10,227","17.3%","±0.1","0","±13","0.0%","±19.1"
"U.S. CITIZENSHIP STATUS","","","","","","","",""
"    Foreign-born population","1,209,717","±10,227","1,209,717","(X)","0","±13","0","(X)"
"        Naturalized U.S. citizen","657,058","±6,826","54.3%","±0.5","0","±13","-","**"
"        Not a U.S. citizen","552,659","±8,065","45.7%","±0.5","0","±13","-","**"
"YEAR OF ENTRY","","","","","","","",""
"    Population born outside the United States","1,419,009","±10,550","1,419,009","(X)","0","±13","0","(X)"
"        Native","209,292","±4,176","209,292","(X)","0","±13","0","(X)"
"            Entered 2010 or later","61,308","±2,860","29.3%","±1.1","0","±13","-","**"
"            Entered before 2010","147,984","±3,102","70.7%","±1.1","0","±13","-","**"
"        Foreign born","1,209,717","±10,227","1,209,717","(X)","0","±13","0","(X)"
"            Entered 2010 or later","385,828","±7,484","31.9%","±0.5","0","±13","-","**"
"            Entered before 2010","823,889","±8,082","68.1%","±0.5","0","±13","-","**"
"WORLD REGION OF BIRTH OF FOREIGN BORN","","","","","","","",""
"    Foreign-born population, excluding population born at sea","1,209,717","±10,227","1,209,717","(X)","0","±13","0","(X)"
"        Europe","233,623","±4,981","19.3%","±0.4","0","±13","-","**"
"        Asia","372,717","±3,581","30.8%","±0.3","0","±13","-","**"
"        Africa","113,823","±3,313","9.4%","±0.3","0","±13","-","**"
"        Oceania","4,098","±490","0.3%","±0.1","0","±13","-","**"
"        Latin America","456,601","±7,328","37.7%","±0.5","0","±13","-","**"
"        Northern America","28,855","±1,370","2.4%","±0.1","0","±13","-","**"
"LANGUAGE SPOKEN AT HOME","","","","","","","",""
"    Population 5 years and over","6,633,909","±261","6,633,909","(X)","187","±168","187","(X)"
"        English only","5,018,331","±10,572","75.6%","±0.2","169","±159","90.4%","±15.5"
"        Language other than English","1,615,578","±10,535","24.4%","±0.2","18","±29","9.6%","±15.5"
"            Speak English less than ""very well""","631,900","±9,016","9.5%","±0.1","0","±13","0.0%","±19.1"
"        Spanish","623,189","±4,858","9.4%","±0.1","0","±13","0.0%","±19.1"
"            Speak English less than ""very well""","262,100","±4,775","4.0%","±0.1","0","±13","0.0%","±19.1"
"        Other Indo-European languages","601,764","±8,787","9.1%","±0.1","18","±29","9.6%","±15.5"
"            Speak English less than ""very well""","210,816","±5,330","3.2%","±0.1","0","±13","0.0%","±19.1"
"        Asian and Pacific Islander languages","291,065","±4,510","4.4%","±0.1","0","±13","0.0%","±19.1"
"            Speak English less than ""very well""","130,881","±3,152","2.0%","±0.1","0","±13","0.0%","±19.1"
"        Other languages","99,560","±3,943","1.5%","±0.1","0","±13","0.0%","±19.1"
"            Speak English less than ""very well""","28,103","±1,866","0.4%","±0.1","0","±13","0.0%","±19.1"
"ANCESTRY","","","","","","","",""
"    Total population","6,991,852","*****","6,991,852","(X)","187","±168","187","(X)"
"        American","260,364","±6,504","3.7%","±0.1","0","±13","0.0%","±19.1"
"        Arab","72,487","±3,641","1.0%","±0.1","0","±13","0.0%","±19.1"
"        Czech","12,119","±1,098","0.2%","±0.1","0","±13","0.0%","±19.1"
"        Danish","14,346","±1,162","0.2%","±0.1","0","±13","0.0%","±19.1"
"        Dutch","34,354","±1,922","0.5%","±0.1","0","±13","0.0%","±19.1"
"        English","655,283","±8,406","9.4%","±0.1","101","±144","54.0%","±47.0"
"        French (except Basque)","375,415","±6,388","5.4%","±0.1","18","±29","9.6%","±15.5"
"        French Canadian","235,524","±4,384","3.4%","±0.1","0","±13","0.0%","±19.1"
"        German","387,135","±7,027","5.5%","±0.1","0","±13","0.0%","±19.1"
"        Greek","76,566","±3,218","1.1%","±0.1","0","±13","0.0%","±19.1"
"        Hungarian","19,068","±1,432","0.3%","±0.1","0","±13","0.0%","±19.1"
"        Irish","1,345,219","±11,619","19.2%","±0.2","32","±29","17.1%","±21.9"
"        Italian","815,794","±9,186","11.7%","±0.1","35","±42","18.7%","±21.5"
"        Lithuanian","43,215","±2,035","0.6%","±0.1","0","±13","0.0%","±19.1"
"        Norwegian","35,032","±1,997","0.5%","±0.1","0","±13","0.0%","±19.1"
"        Polish","283,050","±4,814","4.0%","±0.1","0","±13","0.0%","±19.1"
"        Portuguese","270,183","±5,260","3.9%","±0.1","0","±13","0.0%","±19.1"
"        Russian","91,511","±3,161","1.3%","±0.1","0","±13","0.0%","±19.1"
"        Scotch-Irish","41,714","±2,151","0.6%","±0.1","0","±13","0.0%","±19.1"
"        Scottish","134,503","±3,385","1.9%","±0.1","0","±13","0.0%","±19.1"
"        Slovak","7,069","±828","0.1%","±0.1","0","±13","0.0%","±19.1"
"        Subsaharan African","158,921","±4,752","2.3%","±0.1","0","±13","0.0%","±19.1"
"        Swedish","102,031","±2,873","1.5%","±0.1","0","±13","0.0%","±19.1"
"        Swiss","10,126","±912","0.1%","±0.1","0","±13","0.0%","±19.1"
"        Ukrainian","24,760","±1,792","0.4%","±0.1","0","±13","0.0%","±19.1"
"        Welsh","23,388","±1,506","0.3%","±0.1","0","±13","0.0%","±19.1"
"        West Indian (excluding Hispanic origin groups)","139,627","±4,694","2.0%","±0.1","0","±13","0.0%","±19.1"
"COMPUTERS AND INTERNET USE","","","","","","","",""
"    Total households","2,714,448","±4,158","2,714,448","(X)","89","±62","89","(X)"
"        With a computer","2,538,022","±5,269","93.5%","±0.1","89","±62","100.0%","±34.3"
"        With a broadband Internet subscription","2,431,466","±6,695","89.6%","±0.2","89","±62","100.0%","±34.3"
