,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Educational Attainment Population 25 Years And Over High School Graduate (Includes Equivalency),454,101,24.0,4.6
"Estimate Educational Attainment Population 25 Years And Over Some College, No Degree",216,60,11.4,3.1
Estimate Educational Attainment Population 25 Years And Over Associate'S Degree,247,85,13.1,4.0
Estimate Educational Attainment Population 25 Years And Over Bachelor'S Degree,508,99,26.9,4.1
Estimate Educational Attainment Population 25 Years And Over Graduate Or Professional Degree,404,97,21.4,5.0
Estimate Educational Attainment Population 25 Years And Over High School Graduate Or Higher,1829,198,96.8,1.3
Estimate Educational Attainment Population 25 Years And Over Bachelor'S Degree Or Higher,912,131,48.3,5.1
Estimate Veteran Status Civilian Population 18 Years And Over,2046,221,2046,(X)
Estimate Veteran Status Civilian Population 18 Years And Over Civilian Veterans,126,43,6.2,2.0
Estimate Disability Status Of The Civilian Noninstitutionalized Population Total Civilian Noninstitutionalized Population,2405,282,2405,(X)
Estimate Disability Status Of The Civilian Noninstitutionalized Population Total Civilian Noninstitutionalized Population With A Disability,284,82,11.8,3.3
Estimate Disability Status Of The Civilian Noninstitutionalized Population Under 18 Years,359,116,359,(X)
Estimate Disability Status Of The Civilian Noninstitutionalized Population Under 18 Years With A Disability,13,13,3.6,3.8
Estimate Disability Status Of The Civilian Noninstitutionalized Population 18 To 64 Years,1460,194,1460,(X)
Estimate Disability Status Of The Civilian Noninstitutionalized Population 18 To 64 Years With A Disability,110,54,7.5,3.7
Estimate Disability Status Of The Civilian Noninstitutionalized Population 65 Years And Over,586,102,586,(X)
Estimate Disability Status Of The Civilian Noninstitutionalized Population 65 Years And Over With A Disability,161,54,27.5,6.9
Estimate Residence 1 Year Ago Population 1 Year And Over,2393,283,2393,(X)
Estimate Residence 1 Year Ago Population 1 Year And Over Same House,2173,279,90.8,4.3
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad),220,103,9.2,4.3
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S.,215,103,9.0,4.2
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S. Same County,114,69,4.8,2.8
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S. Different County,101,72,4.2,3.0
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S. Different County Same State,47,46,2.0,2.0
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S. Different County Different State,54,52,2.3,2.2
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Abroad,5,7,0.2,0.3
Estimate Place Of Birth Total Population,2413,282,2413,(X)
Estimate Place Of Birth Total Population Native,2324,276,96.3,2.0
Estimate Place Of Birth Total Population Native Born In United States,2298,274,95.2,2.0
Estimate Place Of Birth Total Population Native Born In United States State Of Residence,1672,250,69.3,5.4
Estimate Place Of Birth Total Population Native Born In United States Different State,626,144,25.9,5.6
"Estimate Place Of Birth Total Population Native Born In Puerto Rico, U.S. Island Areas, Or Born Abroad To American Parent(S)",26,15,1.1,0.6
Estimate Place Of Birth Total Population Foreign Born,89,48,3.7,2.0
Estimate U.S. Citizenship Status Foreign-Born Population,89,48,89,(X)
Estimate U.S. Citizenship Status Foreign-Born Population Naturalized U.S. Citizen,73,46,82.0,18.1
Estimate U.S. Citizenship Status Foreign-Born Population Not A U.S. Citizen,16,15,18.0,18.1
Estimate Year Of Entry Population Born Outside The United States,115,50,115,(X)
Estimate Year Of Entry Population Born Outside The United States Native,26,15,26,(X)
Estimate Year Of Entry Population Born Outside The United States Native Entered 2010 Or Later,4,5,15.4,20.6
Estimate Year Of Entry Population Born Outside The United States Native Entered Before 2010,22,15,84.6,20.6
Estimate Year Of Entry Population Born Outside The United States Foreign Born,89,48,89,(X)
Estimate Year Of Entry Population Born Outside The United States Foreign Born Entered 2010 Or Later,11,13,12.4,14.7
Estimate Year Of Entry Population Born Outside The United States Foreign Born Entered Before 2010,78,45,87.6,14.7
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea",89,48,89,(X)
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Europe",41,22,46.1,32.0
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Asia",5,8,5.6,10.9
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Africa",0,13,0.0,34.3
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Oceania",0,13,0.0,34.3
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Latin America",30,45,33.7,40.2
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Northern America",13,14,14.6,15.4
Estimate Language Spoken At Home Population 5 Years And Over,2345,274,2345,(X)
Estimate Language Spoken At Home Population 5 Years And Over English Only,2208,265,94.2,3.9
Estimate Language Spoken At Home Population 5 Years And Over Language Other Than English,137,95,5.8,3.9
"Estimate Language Spoken At Home Population 5 Years And Over Language Other Than English Speak English Less Than ""Very Well""",7,7,0.3,0.3
Estimate Language Spoken At Home Population 5 Years And Over Spanish,12,13,0.5,0.6
"Estimate Language Spoken At Home Population 5 Years And Over Spanish Speak English Less Than ""Very Well""",1,2,0.0,0.1
Estimate Language Spoken At Home Population 5 Years And Over Other Indo-European Languages,124,93,5.3,3.8
"Estimate Language Spoken At Home Population 5 Years And Over Other Indo-European Languages Speak English Less Than ""Very Well""",6,7,0.3,0.3
Estimate Language Spoken At Home Population 5 Years And Over Asian And Pacific Islander Languages,1,2,0.0,0.1
"Estimate Language Spoken At Home Population 5 Years And Over Asian And Pacific Islander Languages Speak English Less Than ""Very Well""",0,13,0.0,1.7
Estimate Language Spoken At Home Population 5 Years And Over Other Languages,0,13,0.0,1.7
"Estimate Language Spoken At Home Population 5 Years And Over Other Languages Speak English Less Than ""Very Well""",0,13,0.0,1.7
Estimate Ancestry Total Population,2413,282,2413,(X)
Estimate Ancestry Total Population American,69,39,2.9,1.7
Estimate Ancestry Total Population Arab,0,13,0.0,1.6
Estimate Ancestry Total Population Czech,29,24,1.2,1.0
Estimate Ancestry Total Population Danish,0,13,0.0,1.6
Estimate Ancestry Total Population Dutch,12,10,0.5,0.4
Estimate Ancestry Total Population English,571,150,23.7,5.9
Estimate Ancestry Total Population French (Except Basque),386,134,16.0,5.0
Estimate Ancestry Total Population French Canadian,282,139,11.7,5.3
Estimate Ancestry Total Population German,376,122,15.6,4.5
Estimate Ancestry Total Population Greek,15,15,0.6,0.6
Estimate Ancestry Total Population Hungarian,3,5,0.1,0.2
Estimate Ancestry Total Population Irish,384,120,15.9,4.6
Estimate Ancestry Total Population Italian,166,71,6.9,3.0
Estimate Ancestry Total Population Lithuanian,18,16,0.7,0.7
Estimate Ancestry Total Population Norwegian,15,14,0.6,0.6
Estimate Ancestry Total Population Polish,392,139,16.2,5.0
Estimate Ancestry Total Population Portuguese,23,17,1.0,0.7
Estimate Ancestry Total Population Russian,21,18,0.9,0.8
Estimate Ancestry Total Population Scotch-Irish,15,22,0.6,0.9
Estimate Ancestry Total Population Scottish,146,79,6.1,3.3
Estimate Ancestry Total Population Slovak,3,5,0.1,0.2
Estimate Ancestry Total Population Subsaharan African,0,13,0.0,1.6
Estimate Ancestry Total Population Swedish,20,15,0.8,0.6
Estimate Ancestry Total Population Swiss,0,13,0.0,1.6
Estimate Ancestry Total Population Ukrainian,3,4,0.1,0.2
Estimate Ancestry Total Population Welsh,36,20,1.5,0.8
Estimate Ancestry Total Population West Indian (Excluding Hispanic Origin Groups),0,13,0.0,1.6
Estimate Computers And Internet Use Total Households,1058,104,1058,(X)
Estimate Computers And Internet Use Total Households With A Computer,1015,105,95.9,1.9
Estimate Computers And Internet Use Total Households With A Broadband Internet Subscription,871,99,82.3,5.8
