,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Educational Attainment Population 25 Years And Over,20344,530,20344,(X)
Estimate Educational Attainment Population 25 Years And Over Less Than 9Th Grade,334,134,1.6,0.7
"Estimate Educational Attainment Population 25 Years And Over 9Th To 12Th Grade, No Diploma",733,224,3.6,1.1
Estimate Educational Attainment Population 25 Years And Over High School Graduate (Includes Equivalency),4756,645,23.4,3.1
"Estimate Educational Attainment Population 25 Years And Over Some College, No Degree",3511,502,17.3,2.3
Estimate Educational Attainment Population 25 Years And Over Associate'S Degree,1812,367,8.9,1.8
Estimate Educational Attainment Population 25 Years And Over Bachelor'S Degree,5839,517,28.7,2.5
Estimate Educational Attainment Population 25 Years And Over Graduate Or Professional Degree,3359,454,16.5,2.2
Estimate Educational Attainment Population 25 Years And Over High School Graduate Or Higher,19277,538,94.8,1.2
Estimate Educational Attainment Population 25 Years And Over Bachelor'S Degree Or Higher,9198,674,45.2,3.3
Estimate Veteran Status Civilian Population 18 Years And Over,22419,447,22419,(X)
Estimate Veteran Status Civilian Population 18 Years And Over Civilian Veterans,1320,270,5.9,1.2
Estimate Disability Status Of The Civilian Noninstitutionalized Population Total Civilian Noninstitutionalized Population,27340,188,27340,(X)
Estimate Disability Status Of The Civilian Noninstitutionalized Population Total Civilian Noninstitutionalized Population With A Disability,2940,414,10.8,1.5
Estimate Disability Status Of The Civilian Noninstitutionalized Population Under 18 Years,5360,451,5360,(X)
Estimate Disability Status Of The Civilian Noninstitutionalized Population Under 18 Years With A Disability,278,165,5.2,3.1
Estimate Disability Status Of The Civilian Noninstitutionalized Population 18 To 64 Years,16364,623,16364,(X)
Estimate Disability Status Of The Civilian Noninstitutionalized Population 18 To 64 Years With A Disability,1134,297,6.9,1.8
Estimate Disability Status Of The Civilian Noninstitutionalized Population 65 Years And Over,5616,595,5616,(X)
Estimate Disability Status Of The Civilian Noninstitutionalized Population 65 Years And Over With A Disability,1528,248,27.2,4.0
Estimate Residence 1 Year Ago Population 1 Year And Over,27473,164,27473,(X)
Estimate Residence 1 Year Ago Population 1 Year And Over Same House,24173,866,88.0,3.1
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad),3300,845,12.0,3.1
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S.,3248,845,11.8,3.1
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S. Same County,2358,730,8.6,2.7
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S. Different County,890,408,3.2,1.5
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S. Different County Same State,652,338,2.4,1.2
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S. Different County Different State,238,250,0.9,0.9
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Abroad,52,61,0.2,0.2
Estimate Place Of Birth Total Population,27789,63,27789,(X)
Estimate Place Of Birth Total Population Native,25063,598,90.2,2.1
Estimate Place Of Birth Total Population Native Born In United States,24882,620,89.5,2.2
Estimate Place Of Birth Total Population Native Born In United States State Of Residence,21184,823,76.2,2.9
Estimate Place Of Birth Total Population Native Born In United States Different State,3698,676,13.3,2.4
"Estimate Place Of Birth Total Population Native Born In Puerto Rico, U.S. Island Areas, Or Born Abroad To American Parent(S)",181,89,0.7,0.3
Estimate Place Of Birth Total Population Foreign Born,2726,594,9.8,2.1
Estimate U.S. Citizenship Status Foreign-Born Population,2726,594,2726,(X)
Estimate U.S. Citizenship Status Foreign-Born Population Naturalized U.S. Citizen,1743,346,63.9,11.6
Estimate U.S. Citizenship Status Foreign-Born Population Not A U.S. Citizen,983,460,36.1,11.6
Estimate Year Of Entry Population Born Outside The United States,2907,615,2907,(X)
Estimate Year Of Entry Population Born Outside The United States Native,181,89,181,(X)
Estimate Year Of Entry Population Born Outside The United States Native Entered 2010 Or Later,27,37,14.9,20.2
Estimate Year Of Entry Population Born Outside The United States Native Entered Before 2010,154,82,85.1,20.2
Estimate Year Of Entry Population Born Outside The United States Foreign Born,2726,594,2726,(X)
Estimate Year Of Entry Population Born Outside The United States Foreign Born Entered 2010 Or Later,754,349,27.7,9.3
Estimate Year Of Entry Population Born Outside The United States Foreign Born Entered Before 2010,1972,410,72.3,9.3
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea",2726,594,2726,(X)
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Europe",791,253,29.0,10.1
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Asia",520,243,19.1,8.4
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Africa",251,215,9.2,7.1
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Oceania",39,62,1.4,2.2
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Latin America",1067,477,39.1,12.7
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Northern America",58,53,2.1,2.0
Estimate Language Spoken At Home Population 5 Years And Over,26510,284,26510,(X)
Estimate Language Spoken At Home Population 5 Years And Over English Only,23553,730,88.8,2.5
Estimate Language Spoken At Home Population 5 Years And Over Language Other Than English,2957,656,11.2,2.5
"Estimate Language Spoken At Home Population 5 Years And Over Language Other Than English Speak English Less Than ""Very Well""",932,362,3.5,1.4
Estimate Language Spoken At Home Population 5 Years And Over Spanish,930,462,3.5,1.7
"Estimate Language Spoken At Home Population 5 Years And Over Spanish Speak English Less Than ""Very Well""",248,203,0.9,0.8
Estimate Language Spoken At Home Population 5 Years And Over Other Indo-European Languages,1403,414,5.3,1.6
"Estimate Language Spoken At Home Population 5 Years And Over Other Indo-European Languages Speak English Less Than ""Very Well""",519,251,2.0,0.9
Estimate Language Spoken At Home Population 5 Years And Over Asian And Pacific Islander Languages,234,135,0.9,0.5
"Estimate Language Spoken At Home Population 5 Years And Over Asian And Pacific Islander Languages Speak English Less Than ""Very Well""",47,51,0.2,0.2
Estimate Language Spoken At Home Population 5 Years And Over Other Languages,390,265,1.5,1.0
"Estimate Language Spoken At Home Population 5 Years And Over Other Languages Speak English Less Than ""Very Well""",118,120,0.4,0.5
Estimate Ancestry Total Population,27789,63,27789,(X)
Estimate Ancestry Total Population American,1306,434,4.7,1.6
Estimate Ancestry Total Population Arab,174,166,0.6,0.6
Estimate Ancestry Total Population Czech,127,135,0.5,0.5
Estimate Ancestry Total Population Danish,19,28,0.1,0.1
Estimate Ancestry Total Population Dutch,59,43,0.2,0.2
Estimate Ancestry Total Population English,2907,515,10.5,1.9
Estimate Ancestry Total Population French (Except Basque),1713,474,6.2,1.7
Estimate Ancestry Total Population French Canadian,1256,391,4.5,1.4
Estimate Ancestry Total Population German,2007,727,7.2,2.6
Estimate Ancestry Total Population Greek,836,285,3.0,1.0
Estimate Ancestry Total Population Hungarian,207,242,0.7,0.9
Estimate Ancestry Total Population Irish,7936,1023,28.6,3.7
Estimate Ancestry Total Population Italian,5594,828,20.1,3.0
Estimate Ancestry Total Population Lithuanian,125,88,0.4,0.3
Estimate Ancestry Total Population Norwegian,111,74,0.4,0.3
Estimate Ancestry Total Population Polish,1064,304,3.8,1.1
Estimate Ancestry Total Population Portuguese,581,189,2.1,0.7
Estimate Ancestry Total Population Russian,672,245,2.4,0.9
Estimate Ancestry Total Population Scotch-Irish,529,414,1.9,1.5
Estimate Ancestry Total Population Scottish,479,185,1.7,0.7
Estimate Ancestry Total Population Slovak,11,19,0.0,0.1
Estimate Ancestry Total Population Subsaharan African,282,234,1.0,0.8
Estimate Ancestry Total Population Swedish,594,238,2.1,0.9
Estimate Ancestry Total Population Swiss,12,18,0.0,0.1
Estimate Ancestry Total Population Ukrainian,119,101,0.4,0.4
Estimate Ancestry Total Population Welsh,71,68,0.3,0.2
Estimate Ancestry Total Population West Indian (Excluding Hispanic Origin Groups),90,122,0.3,0.4
Estimate Computers And Internet Use Total Households,10964,474,10964,(X)
Estimate Computers And Internet Use Total Households With A Computer,10198,410,93.0,1.8
Estimate Computers And Internet Use Total Households With A Broadband Internet Subscription,10009,445,91.3,2.0
