,Estimate,Margin of Error,Percent,Percent Margin of Error
"Estimate Language Spoken At Home Population 5 Years And Over Language Other Than English Speak English Less Than ""Very Well""",450,162,13.2,4.5
Estimate Language Spoken At Home Population 5 Years And Over Spanish,41,59,1.2,1.8
"Estimate Language Spoken At Home Population 5 Years And Over Spanish Speak English Less Than ""Very Well""",30,41,0.9,1.2
Estimate Language Spoken At Home Population 5 Years And Over Other Indo-European Languages,398,139,11.7,4.1
"Estimate Language Spoken At Home Population 5 Years And Over Other Indo-European Languages Speak English Less Than ""Very Well""",194,111,5.7,3.3
Estimate Language Spoken At Home Population 5 Years And Over Asian And Pacific Islander Languages,685,248,20.2,6.8
"Estimate Language Spoken At Home Population 5 Years And Over Asian And Pacific Islander Languages Speak English Less Than ""Very Well""",226,121,6.7,3.3
Estimate Language Spoken At Home Population 5 Years And Over Other Languages,49,42,1.4,1.2
"Estimate Language Spoken At Home Population 5 Years And Over Other Languages Speak English Less Than ""Very Well""",0,13,0.0,1.2
Estimate Ancestry Total Population,3595,528,3595,(X)
Estimate Ancestry Total Population American,29,34,0.8,0.9
Estimate Ancestry Total Population Arab,0,13,0.0,1.1
Estimate Ancestry Total Population Czech,0,13,0.0,1.1
Estimate Ancestry Total Population Danish,9,13,0.3,0.4
Estimate Ancestry Total Population Dutch,13,18,0.4,0.5
Estimate Ancestry Total Population English,374,165,10.4,4.8
Estimate Ancestry Total Population French (Except Basque),31,34,0.9,0.9
Estimate Ancestry Total Population French Canadian,40,41,1.1,1.2
Estimate Ancestry Total Population German,241,120,6.7,3.1
Estimate Ancestry Total Population Greek,0,13,0.0,1.1
Estimate Ancestry Total Population Hungarian,0,13,0.0,1.1
Estimate Ancestry Total Population Irish,461,193,12.8,4.9
Estimate Ancestry Total Population Italian,340,159,9.5,4.2
Estimate Ancestry Total Population Lithuanian,18,22,0.5,0.6
Estimate Ancestry Total Population Norwegian,0,13,0.0,1.1
Estimate Ancestry Total Population Polish,144,119,4.0,3.1
Estimate Ancestry Total Population Portuguese,18,30,0.5,0.8
Estimate Ancestry Total Population Russian,144,86,4.0,2.5
Estimate Ancestry Total Population Scotch-Irish,28,32,0.8,0.9
Estimate Ancestry Total Population Scottish,37,33,1.0,0.9
Estimate Ancestry Total Population Slovak,42,68,1.2,1.9
Estimate Ancestry Total Population Subsaharan African,0,13,0.0,1.1
Estimate Ancestry Total Population Swedish,71,99,2.0,2.7
Estimate Ancestry Total Population Swiss,8,12,0.2,0.3
Estimate Ancestry Total Population Ukrainian,41,39,1.1,1.1
Estimate Ancestry Total Population Welsh,12,24,0.3,0.7
Estimate Ancestry Total Population West Indian (Excluding Hispanic Origin Groups),17,18,0.5,0.5
Estimate Computers And Internet Use Total Households,1370,188,1370,(X)
Estimate Computers And Internet Use Total Households With A Computer,1363,189,99.5,0.8
Estimate Computers And Internet Use Total Households With A Broadband Internet Subscription,1354,190,98.8,1.2
