,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Disability Status Of The Civilian Noninstitutionalized Population Under 18 Years With A Disability,86,81,4.8,4.1
Estimate Disability Status Of The Civilian Noninstitutionalized Population 18 To 64 Years,4874,293,4874,(X)
Estimate Disability Status Of The Civilian Noninstitutionalized Population 18 To 64 Years With A Disability,175,91,3.6,1.8
Estimate Disability Status Of The Civilian Noninstitutionalized Population 65 Years And Over,1786,331,1786,(X)
Estimate Disability Status Of The Civilian Noninstitutionalized Population 65 Years And Over With A Disability,335,125,18.8,7.2
Estimate Residence 1 Year Ago Population 1 Year And Over,8455,42,8455,(X)
Estimate Residence 1 Year Ago Population 1 Year And Over Same House,8043,257,95.1,2.9
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad),412,245,4.9,2.9
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S.,395,240,4.7,2.8
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S. Same County,317,211,3.7,2.5
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S. Different County,78,92,0.9,1.1
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S. Different County Same State,13,22,0.2,0.3
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S. Different County Different State,65,89,0.8,1.0
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Abroad,17,31,0.2,0.4
Estimate Place Of Birth Total Population,8481,30,8481,(X)
Estimate Place Of Birth Total Population Native,7508,382,88.5,4.5
Estimate Place Of Birth Total Population Native Born In United States,7364,418,86.8,4.9
Estimate Place Of Birth Total Population Native Born In United States State Of Residence,6135,414,72.3,4.9
Estimate Place Of Birth Total Population Native Born In United States Different State,1229,268,14.5,3.2
"Estimate Place Of Birth Total Population Native Born In Puerto Rico, U.S. Island Areas, Or Born Abroad To American Parent(S)",144,114,1.7,1.3
Estimate Place Of Birth Total Population Foreign Born,973,379,11.5,4.5
Estimate U.S. Citizenship Status Foreign-Born Population,973,379,973,(X)
Estimate U.S. Citizenship Status Foreign-Born Population Naturalized U.S. Citizen,698,349,71.7,17.7
Estimate U.S. Citizenship Status Foreign-Born Population Not A U.S. Citizen,275,179,28.3,17.7
Estimate Year Of Entry Population Born Outside The United States,1117,416,1117,(X)
Estimate Year Of Entry Population Born Outside The United States Native,144,114,144,(X)
Estimate Year Of Entry Population Born Outside The United States Native Entered 2010 Or Later,37,60,25.7,37.2
Estimate Year Of Entry Population Born Outside The United States Native Entered Before 2010,107,98,74.3,37.2
Estimate Year Of Entry Population Born Outside The United States Foreign Born,973,379,973,(X)
Estimate Year Of Entry Population Born Outside The United States Foreign Born Entered 2010 Or Later,160,130,16.4,12.9
Estimate Year Of Entry Population Born Outside The United States Foreign Born Entered Before 2010,813,344,83.6,12.9
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea",973,379,973,(X)
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Europe",529,319,54.4,20.3
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Asia",58,59,6.0,6.3
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Africa",114,126,11.7,13.8
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Oceania",0,19,0.0,4.0
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Latin America",221,179,22.7,16.6
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Northern America",51,51,5.2,5.7
Estimate Language Spoken At Home Population 5 Years And Over,8003,163,8003,(X)
Estimate Language Spoken At Home Population 5 Years And Over English Only,7112,441,88.9,5.3
Estimate Language Spoken At Home Population 5 Years And Over Language Other Than English,891,427,11.1,5.3
"Estimate Language Spoken At Home Population 5 Years And Over Language Other Than English Speak English Less Than ""Very Well""",535,355,6.7,4.4
Estimate Language Spoken At Home Population 5 Years And Over Spanish,227,181,2.8,2.3
"Estimate Language Spoken At Home Population 5 Years And Over Spanish Speak English Less Than ""Very Well""",108,118,1.3,1.5
Estimate Language Spoken At Home Population 5 Years And Over Other Indo-European Languages,621,371,7.8,4.6
"Estimate Language Spoken At Home Population 5 Years And Over Other Indo-European Languages Speak English Less Than ""Very Well""",406,340,5.1,4.2
Estimate Language Spoken At Home Population 5 Years And Over Asian And Pacific Islander Languages,1,4,0.0,0.1
"Estimate Language Spoken At Home Population 5 Years And Over Asian And Pacific Islander Languages Speak English Less Than ""Very Well""",0,19,0.0,0.5
Estimate Language Spoken At Home Population 5 Years And Over Other Languages,42,83,0.5,1.0
"Estimate Language Spoken At Home Population 5 Years And Over Other Languages Speak English Less Than ""Very Well""",21,41,0.3,0.5
Estimate Ancestry Total Population,8481,30,8481,(X)
Estimate Ancestry Total Population American,193,126,2.3,1.5
Estimate Ancestry Total Population Arab,116,119,1.4,1.4
Estimate Ancestry Total Population Czech,26,45,0.3,0.5
Estimate Ancestry Total Population Danish,0,19,0.0,0.5
Estimate Ancestry Total Population Dutch,0,19,0.0,0.5
Estimate Ancestry Total Population English,1121,312,13.2,3.7
Estimate Ancestry Total Population French (Except Basque),761,261,9.0,3.1
Estimate Ancestry Total Population French Canadian,88,64,1.0,0.8
Estimate Ancestry Total Population German,746,252,8.8,3.0
Estimate Ancestry Total Population Greek,418,332,4.9,3.9
Estimate Ancestry Total Population Hungarian,64,105,0.8,1.2
Estimate Ancestry Total Population Irish,2887,589,34.0,6.9
Estimate Ancestry Total Population Italian,1609,405,19.0,4.8
Estimate Ancestry Total Population Lithuanian,59,59,0.7,0.7
Estimate Ancestry Total Population Norwegian,120,103,1.4,1.2
Estimate Ancestry Total Population Polish,542,235,6.4,2.8
Estimate Ancestry Total Population Portuguese,116,81,1.4,1.0
Estimate Ancestry Total Population Russian,343,223,4.0,2.6
Estimate Ancestry Total Population Scotch-Irish,63,73,0.7,0.9
Estimate Ancestry Total Population Scottish,257,142,3.0,1.7
Estimate Ancestry Total Population Slovak,0,19,0.0,0.5
Estimate Ancestry Total Population Subsaharan African,51,63,0.6,0.7
Estimate Ancestry Total Population Swedish,139,113,1.6,1.3
Estimate Ancestry Total Population Swiss,0,19,0.0,0.5
Estimate Ancestry Total Population Ukrainian,33,51,0.4,0.6
Estimate Ancestry Total Population Welsh,0,19,0.0,0.5
Estimate Ancestry Total Population West Indian (Excluding Hispanic Origin Groups),145,164,1.7,1.9
Estimate Computers And Internet Use Total Households,3078,198,3078,(X)
Estimate Computers And Internet Use Total Households With A Computer,3002,212,97.5,2.2
Estimate Computers And Internet Use Total Households With A Broadband Internet Subscription,2943,207,95.6,3.0
