,Estimate,Margin of Error,Percent,Percent Margin of Error
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Per 1,000 Women 20 To 34 Years Old",105,108,(X),(X)
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Per 1,000 Women 35 To 50 Years Old",90,116,(X),(X)
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years,0,13,0,(X)
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years Grandparents Responsible For Grandchildren,0,13,-666666666.0,-222222222.0
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years Years Responsible For Grandchildren Less Than 1 Year,0,13,-666666666.0,-222222222.0
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years Years Responsible For Grandchildren 1 Or 2 Years,0,13,-666666666.0,-222222222.0
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years Years Responsible For Grandchildren 3 Or 4 Years,0,13,-666666666.0,-222222222.0
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years Years Responsible For Grandchildren 5 Or More Years,0,13,-666666666.0,-222222222.0
Estimate Grandparents Number Of Grandparents Responsible For Own Grandchildren Under 18 Years,0,13,0,(X)
Estimate Grandparents Number Of Grandparents Responsible For Own Grandchildren Under 18 Years Who Are Female,0,13,-666666666.0,-222222222.0
Estimate Grandparents Number Of Grandparents Responsible For Own Grandchildren Under 18 Years Who Are Married,0,13,-666666666.0,-222222222.0
Estimate School Enrollment Population 3 Years And Over Enrolled In School,1229,152,1229,(X)
"Estimate School Enrollment Population 3 Years And Over Enrolled In School Nursery School, Preschool",115,67,9.4,5.4
Estimate School Enrollment Population 3 Years And Over Enrolled In School Kindergarten,71,43,5.8,3.3
Estimate School Enrollment Population 3 Years And Over Enrolled In School Elementary School (Grades 1-8),553,122,45.0,8.3
Estimate School Enrollment Population 3 Years And Over Enrolled In School High School (Grades 9-12),340,100,27.7,7.8
Estimate School Enrollment Population 3 Years And Over Enrolled In School College Or Graduate School,150,88,12.2,6.8
Estimate Educational Attainment Population 25 Years And Over,2951,125,2951,(X)
Estimate Educational Attainment Population 25 Years And Over Less Than 9Th Grade,0,13,0.0,1.3
"Estimate Educational Attainment Population 25 Years And Over 9Th To 12Th Grade, No Diploma",38,41,1.3,1.4
Estimate Educational Attainment Population 25 Years And Over High School Graduate (Includes Equivalency),205,111,6.9,3.7
"Estimate Educational Attainment Population 25 Years And Over Some College, No Degree",224,105,7.6,3.6
Estimate Educational Attainment Population 25 Years And Over Associate'S Degree,92,55,3.1,1.8
Estimate Educational Attainment Population 25 Years And Over Bachelor'S Degree,1076,153,36.5,4.9
Estimate Educational Attainment Population 25 Years And Over Graduate Or Professional Degree,1316,186,44.6,5.9
Estimate Educational Attainment Population 25 Years And Over High School Graduate Or Higher,2913,127,98.7,1.4
Estimate Educational Attainment Population 25 Years And Over Bachelor'S Degree Or Higher,2392,201,81.1,5.8
Estimate Veteran Status Civilian Population 18 Years And Over,3177,151,3177,(X)
Estimate Veteran Status Civilian Population 18 Years And Over Civilian Veterans,91,51,2.9,1.6
Estimate Disability Status Of The Civilian Noninstitutionalized Population Total Civilian Noninstitutionalized Population,4406,21,4406,(X)
Estimate Disability Status Of The Civilian Noninstitutionalized Population Total Civilian Noninstitutionalized Population With A Disability,134,74,3.0,1.7
Estimate Disability Status Of The Civilian Noninstitutionalized Population Under 18 Years,1229,153,1229,(X)
Estimate Disability Status Of The Civilian Noninstitutionalized Population Under 18 Years With A Disability,21,23,1.7,1.9
Estimate Disability Status Of The Civilian Noninstitutionalized Population 18 To 64 Years,2475,134,2475,(X)
Estimate Disability Status Of The Civilian Noninstitutionalized Population 18 To 64 Years With A Disability,38,37,1.5,1.5
Estimate Disability Status Of The Civilian Noninstitutionalized Population 65 Years And Over,702,130,702,(X)
Estimate Disability Status Of The Civilian Noninstitutionalized Population 65 Years And Over With A Disability,75,52,10.7,6.8
Estimate Residence 1 Year Ago Population 1 Year And Over,4347,56,4347,(X)
Estimate Residence 1 Year Ago Population 1 Year And Over Same House,4088,153,94.0,3.4
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad),259,147,6.0,3.4
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S.,259,147,6.0,3.4
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S. Same County,104,87,2.4,2.0
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S. Different County,155,114,3.6,2.6
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S. Different County Same State,61,57,1.4,1.3
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S. Different County Different State,94,105,2.2,2.4
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Abroad,0,13,0.0,0.9
Estimate Place Of Birth Total Population,4406,21,4406,(X)
Estimate Place Of Birth Total Population Native,4039,181,91.7,4.0
Estimate Place Of Birth Total Population Native Born In United States,3976,194,90.2,4.3
Estimate Place Of Birth Total Population Native Born In United States State Of Residence,2093,202,47.5,4.6
Estimate Place Of Birth Total Population Native Born In United States Different State,1883,222,42.7,5.0
"Estimate Place Of Birth Total Population Native Born In Puerto Rico, U.S. Island Areas, Or Born Abroad To American Parent(S)",63,74,1.4,1.7
Estimate Place Of Birth Total Population Foreign Born,367,178,8.3,4.0
Estimate U.S. Citizenship Status Foreign-Born Population,367,178,367,(X)
Estimate U.S. Citizenship Status Foreign-Born Population Naturalized U.S. Citizen,185,76,50.4,26.9
Estimate U.S. Citizenship Status Foreign-Born Population Not A U.S. Citizen,182,165,49.6,26.9
Estimate Year Of Entry Population Born Outside The United States,430,190,430,(X)
Estimate Year Of Entry Population Born Outside The United States Native,63,74,63,(X)
Estimate Year Of Entry Population Born Outside The United States Native Entered 2010 Or Later,56,73,88.9,26.0
Estimate Year Of Entry Population Born Outside The United States Native Entered Before 2010,7,11,11.1,26.0
Estimate Year Of Entry Population Born Outside The United States Foreign Born,367,178,367,(X)
Estimate Year Of Entry Population Born Outside The United States Foreign Born Entered 2010 Or Later,21,23,5.7,6.8
Estimate Year Of Entry Population Born Outside The United States Foreign Born Entered Before 2010,346,176,94.3,6.8
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea",367,178,367,(X)
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Europe",178,162,48.5,28.0
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Asia",179,88,48.8,27.1
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Africa",0,13,0.0,10.3
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Oceania",0,13,0.0,10.3
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Latin America",10,14,2.7,4.0
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Northern America",0,13,0.0,10.3
Estimate Language Spoken At Home Population 5 Years And Over,4146,152,4146,(X)
Estimate Language Spoken At Home Population 5 Years And Over English Only,3538,247,85.3,4.9
Estimate Language Spoken At Home Population 5 Years And Over Language Other Than English,608,201,14.7,4.9
"Estimate Language Spoken At Home Population 5 Years And Over Language Other Than English Speak English Less Than ""Very Well""",50,50,1.2,1.2
Estimate Language Spoken At Home Population 5 Years And Over Spanish,109,73,2.6,1.8
"Estimate Language Spoken At Home Population 5 Years And Over Spanish Speak English Less Than ""Very Well""",0,13,0.0,1.0
Estimate Language Spoken At Home Population 5 Years And Over Other Indo-European Languages,340,164,8.2,3.9
"Estimate Language Spoken At Home Population 5 Years And Over Other Indo-European Languages Speak English Less Than ""Very Well""",0,13,0.0,1.0
Estimate Language Spoken At Home Population 5 Years And Over Asian And Pacific Islander Languages,159,116,3.8,2.8
"Estimate Language Spoken At Home Population 5 Years And Over Asian And Pacific Islander Languages Speak English Less Than ""Very Well""",50,50,1.2,1.2
Estimate Language Spoken At Home Population 5 Years And Over Other Languages,0,13,0.0,1.0
"Estimate Language Spoken At Home Population 5 Years And Over Other Languages Speak English Less Than ""Very Well""",0,13,0.0,1.0
Estimate Ancestry Total Population,4406,21,4406,(X)
Estimate Ancestry Total Population American,230,124,5.2,2.8
Estimate Ancestry Total Population Arab,34,39,0.8,0.9
Estimate Ancestry Total Population Czech,108,80,2.5,1.8
Estimate Ancestry Total Population Danish,13,21,0.3,0.5
Estimate Ancestry Total Population Dutch,57,42,1.3,0.9
Estimate Ancestry Total Population English,960,297,21.8,6.7
Estimate Ancestry Total Population French (Except Basque),205,105,4.7,2.4
Estimate Ancestry Total Population French Canadian,97,78,2.2,1.8
Estimate Ancestry Total Population German,553,186,12.6,4.2
Estimate Ancestry Total Population Greek,74,65,1.7,1.5
Estimate Ancestry Total Population Hungarian,53,87,1.2,2.0
Estimate Ancestry Total Population Irish,584,163,13.3,3.7
Estimate Ancestry Total Population Italian,501,199,11.4,4.5
Estimate Ancestry Total Population Lithuanian,34,41,0.8,0.9
Estimate Ancestry Total Population Norwegian,34,42,0.8,1.0
Estimate Ancestry Total Population Polish,277,183,6.3,4.2
Estimate Ancestry Total Population Portuguese,0,13,0.0,0.9
Estimate Ancestry Total Population Russian,61,47,1.4,1.1
Estimate Ancestry Total Population Scotch-Irish,28,26,0.6,0.6
Estimate Ancestry Total Population Scottish,103,73,2.3,1.7
Estimate Ancestry Total Population Slovak,35,30,0.8,0.7
Estimate Ancestry Total Population Subsaharan African,0,13,0.0,0.9
Estimate Ancestry Total Population Swedish,95,65,2.2,1.5
Estimate Ancestry Total Population Swiss,0,13,0.0,0.9
Estimate Ancestry Total Population Ukrainian,4,10,0.1,0.2
Estimate Ancestry Total Population Welsh,34,39,0.8,0.9
Estimate Ancestry Total Population West Indian (Excluding Hispanic Origin Groups),0,13,0.0,0.9
Estimate Computers And Internet Use Total Households,1515,91,1515,(X)
Estimate Computers And Internet Use Total Households With A Computer,1447,98,95.5,3.6
Estimate Computers And Internet Use Total Households With A Broadband Internet Subscription,1424,93,94.0,4.5
