,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years Years Responsible For Grandchildren Less Than 1 Year,0,13,-666666666.0,-222222222.0
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years Years Responsible For Grandchildren 1 Or 2 Years,0,13,-666666666.0,-222222222.0
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years Years Responsible For Grandchildren 3 Or 4 Years,0,13,-666666666.0,-222222222.0
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years Years Responsible For Grandchildren 5 Or More Years,0,13,-666666666.0,-222222222.0
Estimate Grandparents Number Of Grandparents Responsible For Own Grandchildren Under 18 Years,0,13,0,(X)
Estimate Grandparents Number Of Grandparents Responsible For Own Grandchildren Under 18 Years Who Are Female,0,13,-666666666.0,-222222222.0
Estimate Grandparents Number Of Grandparents Responsible For Own Grandchildren Under 18 Years Who Are Married,0,13,-666666666.0,-222222222.0
Estimate School Enrollment Population 3 Years And Over Enrolled In School,238,110,238,(X)
"Estimate School Enrollment Population 3 Years And Over Enrolled In School Nursery School, Preschool",8,11,3.4,4.7
Estimate School Enrollment Population 3 Years And Over Enrolled In School Kindergarten,8,11,3.4,5.9
Estimate School Enrollment Population 3 Years And Over Enrolled In School Elementary School (Grades 1-8),74,57,31.1,22.0
Estimate School Enrollment Population 3 Years And Over Enrolled In School High School (Grades 9-12),60,85,25.2,28.4
Estimate School Enrollment Population 3 Years And Over Enrolled In School College Or Graduate School,88,54,37.0,23.0
Estimate Educational Attainment Population 25 Years And Over,1309,262,1309,(X)
Estimate Educational Attainment Population 25 Years And Over Less Than 9Th Grade,7,16,0.5,1.2
"Estimate Educational Attainment Population 25 Years And Over 9Th To 12Th Grade, No Diploma",31,57,2.4,4.3
Estimate Educational Attainment Population 25 Years And Over High School Graduate (Includes Equivalency),283,192,21.6,11.8
"Estimate Educational Attainment Population 25 Years And Over Some College, No Degree",287,115,21.9,9.0
Estimate Educational Attainment Population 25 Years And Over Associate'S Degree,131,71,10.0,5.2
Estimate Educational Attainment Population 25 Years And Over Bachelor'S Degree,205,60,15.7,4.9
Estimate Educational Attainment Population 25 Years And Over Graduate Or Professional Degree,365,127,27.9,9.5
Estimate Educational Attainment Population 25 Years And Over High School Graduate Or Higher,1271,252,97.1,4.5
Estimate Educational Attainment Population 25 Years And Over Bachelor'S Degree Or Higher,570,143,43.5,11.0
Estimate Veteran Status Civilian Population 18 Years And Over,1453,263,1453,(X)
Estimate Veteran Status Civilian Population 18 Years And Over Civilian Veterans,97,48,6.7,3.5
Estimate Disability Status Of The Civilian Noninstitutionalized Population Total Civilian Noninstitutionalized Population,1592,298,1592,(X)
Estimate Disability Status Of The Civilian Noninstitutionalized Population Total Civilian Noninstitutionalized Population With A Disability,327,198,20.5,10.7
Estimate Disability Status Of The Civilian Noninstitutionalized Population Under 18 Years,174,102,174,(X)
Estimate Disability Status Of The Civilian Noninstitutionalized Population Under 18 Years With A Disability,0,13,0.0,20.4
Estimate Disability Status Of The Civilian Noninstitutionalized Population 18 To 64 Years,842,219,842,(X)
Estimate Disability Status Of The Civilian Noninstitutionalized Population 18 To 64 Years With A Disability,128,120,15.2,13.0
Estimate Disability Status Of The Civilian Noninstitutionalized Population 65 Years And Over,576,163,576,(X)
Estimate Disability Status Of The Civilian Noninstitutionalized Population 65 Years And Over With A Disability,199,97,34.5,13.7
Estimate Residence 1 Year Ago Population 1 Year And Over,1612,293,1612,(X)
Estimate Residence 1 Year Ago Population 1 Year And Over Same House,1193,258,74.0,11.6
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad),419,213,26.0,11.6
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S.,353,197,21.9,10.7
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S. Same County,183,123,11.4,7.1
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S. Different County,170,159,10.5,9.3
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S. Different County Same State,7,16,0.4,1.0
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S. Different County Different State,163,158,10.1,9.3
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Abroad,66,78,4.1,4.9
Estimate Place Of Birth Total Population,1627,298,1627,(X)
Estimate Place Of Birth Total Population Native,1391,297,85.5,7.4
Estimate Place Of Birth Total Population Native Born In United States,1370,298,84.2,7.4
Estimate Place Of Birth Total Population Native Born In United States State Of Residence,735,278,45.2,12.1
Estimate Place Of Birth Total Population Native Born In United States Different State,635,164,39.0,10.0
"Estimate Place Of Birth Total Population Native Born In Puerto Rico, U.S. Island Areas, Or Born Abroad To American Parent(S)",21,28,1.3,1.8
Estimate Place Of Birth Total Population Foreign Born,236,123,14.5,7.4
Estimate U.S. Citizenship Status Foreign-Born Population,236,123,236,(X)
Estimate U.S. Citizenship Status Foreign-Born Population Naturalized U.S. Citizen,132,88,55.9,28.3
Estimate U.S. Citizenship Status Foreign-Born Population Not A U.S. Citizen,104,91,44.1,28.3
Estimate Year Of Entry Population Born Outside The United States,257,122,257,(X)
Estimate Year Of Entry Population Born Outside The United States Native,21,28,21,(X)
Estimate Year Of Entry Population Born Outside The United States Native Entered 2010 Or Later,9,20,42.9,57.1
Estimate Year Of Entry Population Born Outside The United States Native Entered Before 2010,12,19,57.1,57.1
Estimate Year Of Entry Population Born Outside The United States Foreign Born,236,123,236,(X)
Estimate Year Of Entry Population Born Outside The United States Foreign Born Entered 2010 Or Later,70,89,29.7,29.9
Estimate Year Of Entry Population Born Outside The United States Foreign Born Entered Before 2010,166,92,70.3,29.9
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea",236,123,236,(X)
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Europe",122,85,51.7,21.5
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Asia",52,63,22.0,21.3
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Africa",13,20,5.5,9.4
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Oceania",0,13,0.0,15.5
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Latin America",49,50,20.8,21.5
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Northern America",0,13,0.0,15.5
Estimate Language Spoken At Home Population 5 Years And Over,1595,293,1595,(X)
Estimate Language Spoken At Home Population 5 Years And Over English Only,1426,296,89.4,6.2
Estimate Language Spoken At Home Population 5 Years And Over Language Other Than English,169,98,10.6,6.2
"Estimate Language Spoken At Home Population 5 Years And Over Language Other Than English Speak English Less Than ""Very Well""",8,16,0.5,1.0
Estimate Language Spoken At Home Population 5 Years And Over Spanish,120,89,7.5,5.4
"Estimate Language Spoken At Home Population 5 Years And Over Spanish Speak English Less Than ""Very Well""",0,13,0.0,2.5
Estimate Language Spoken At Home Population 5 Years And Over Other Indo-European Languages,6,10,0.4,0.7
"Estimate Language Spoken At Home Population 5 Years And Over Other Indo-European Languages Speak English Less Than ""Very Well""",0,13,0.0,2.5
Estimate Language Spoken At Home Population 5 Years And Over Asian And Pacific Islander Languages,35,37,2.2,2.5
"Estimate Language Spoken At Home Population 5 Years And Over Asian And Pacific Islander Languages Speak English Less Than ""Very Well""",0,13,0.0,2.5
Estimate Language Spoken At Home Population 5 Years And Over Other Languages,8,16,0.5,1.0
"Estimate Language Spoken At Home Population 5 Years And Over Other Languages Speak English Less Than ""Very Well""",8,16,0.5,1.0
Estimate Ancestry Total Population,1627,298,1627,(X)
Estimate Ancestry Total Population American,115,103,7.1,6.0
Estimate Ancestry Total Population Arab,13,20,0.8,1.2
Estimate Ancestry Total Population Czech,0,13,0.0,2.4
Estimate Ancestry Total Population Danish,0,13,0.0,2.4
Estimate Ancestry Total Population Dutch,37,39,2.3,2.5
Estimate Ancestry Total Population English,236,173,14.5,10.0
Estimate Ancestry Total Population French (Except Basque),64,88,3.9,5.0
Estimate Ancestry Total Population French Canadian,13,20,0.8,1.2
Estimate Ancestry Total Population German,165,78,10.1,4.6
Estimate Ancestry Total Population Greek,14,20,0.9,1.2
Estimate Ancestry Total Population Hungarian,0,13,0.0,2.4
Estimate Ancestry Total Population Irish,276,205,17.0,11.1
Estimate Ancestry Total Population Italian,117,52,7.2,3.0
Estimate Ancestry Total Population Lithuanian,19,22,1.2,1.4
Estimate Ancestry Total Population Norwegian,0,13,0.0,2.4
Estimate Ancestry Total Population Polish,108,53,6.6,3.4
Estimate Ancestry Total Population Portuguese,53,37,3.3,2.3
Estimate Ancestry Total Population Russian,76,42,4.7,2.7
Estimate Ancestry Total Population Scotch-Irish,0,13,0.0,2.4
Estimate Ancestry Total Population Scottish,20,23,1.2,1.4
Estimate Ancestry Total Population Slovak,0,13,0.0,2.4
Estimate Ancestry Total Population Subsaharan African,0,13,0.0,2.4
Estimate Ancestry Total Population Swedish,6,9,0.4,0.6
Estimate Ancestry Total Population Swiss,0,13,0.0,2.4
Estimate Ancestry Total Population Ukrainian,6,10,0.4,0.6
Estimate Ancestry Total Population Welsh,19,21,1.2,1.3
Estimate Ancestry Total Population West Indian (Excluding Hispanic Origin Groups),0,13,0.0,2.4
Estimate Computers And Internet Use Total Households,688,92,688,(X)
Estimate Computers And Internet Use Total Households With A Computer,593,92,86.2,7.0
Estimate Computers And Internet Use Total Households With A Broadband Internet Subscription,572,99,83.1,8.6
