,Estimate,Margin of Error,Percent,Percent Margin of Error
"Estimate Educational Attainment Population 25 Years And Over 9Th To 12Th Grade, No Diploma",153,74,2.9,1.4
Estimate Educational Attainment Population 25 Years And Over High School Graduate (Includes Equivalency),1340,299,25.2,4.7
"Estimate Educational Attainment Population 25 Years And Over Some College, No Degree",1015,184,19.1,3.3
Estimate Educational Attainment Population 25 Years And Over Associate'S Degree,676,163,12.7,3.1
Estimate Educational Attainment Population 25 Years And Over Bachelor'S Degree,1296,271,24.4,4.2
Estimate Educational Attainment Population 25 Years And Over Graduate Or Professional Degree,747,181,14.1,3.2
Estimate Educational Attainment Population 25 Years And Over High School Graduate Or Higher,5074,501,95.5,2.3
Estimate Educational Attainment Population 25 Years And Over Bachelor'S Degree Or Higher,2043,320,38.5,4.4
Estimate Veteran Status Civilian Population 18 Years And Over,5664,555,5664,(X)
Estimate Veteran Status Civilian Population 18 Years And Over Civilian Veterans,411,102,7.3,1.8
Estimate Disability Status Of The Civilian Noninstitutionalized Population Total Civilian Noninstitutionalized Population,6393,639,6393,(X)
Estimate Disability Status Of The Civilian Noninstitutionalized Population Total Civilian Noninstitutionalized Population With A Disability,1352,365,21.1,5.1
Estimate Disability Status Of The Civilian Noninstitutionalized Population Under 18 Years,816,221,816,(X)
Estimate Disability Status Of The Civilian Noninstitutionalized Population Under 18 Years With A Disability,23,28,2.8,3.4
Estimate Disability Status Of The Civilian Noninstitutionalized Population 18 To 64 Years,3231,434,3231,(X)
Estimate Disability Status Of The Civilian Noninstitutionalized Population 18 To 64 Years With A Disability,487,289,15.1,7.9
Estimate Disability Status Of The Civilian Noninstitutionalized Population 65 Years And Over,2346,324,2346,(X)
Estimate Disability Status Of The Civilian Noninstitutionalized Population 65 Years And Over With A Disability,842,194,35.9,6.1
Estimate Residence 1 Year Ago Population 1 Year And Over,6441,642,6441,(X)
Estimate Residence 1 Year Ago Population 1 Year And Over Same House,5860,612,91.0,3.7
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad),581,248,9.0,3.7
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S.,581,248,9.0,3.7
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S. Same County,292,152,4.5,2.3
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S. Different County,289,191,4.5,2.9
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S. Different County Same State,183,165,2.8,2.5
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S. Different County Different State,106,96,1.6,1.5
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Abroad,0,19,0.0,0.6
Estimate Place Of Birth Total Population,6480,645,6480,(X)
Estimate Place Of Birth Total Population Native,6218,633,96.0,1.8
Estimate Place Of Birth Total Population Native Born In United States,6109,615,94.3,2.3
Estimate Place Of Birth Total Population Native Born In United States State Of Residence,4469,504,69.0,4.8
Estimate Place Of Birth Total Population Native Born In United States Different State,1640,339,25.3,4.3
"Estimate Place Of Birth Total Population Native Born In Puerto Rico, U.S. Island Areas, Or Born Abroad To American Parent(S)",109,89,1.7,1.3
Estimate Place Of Birth Total Population Foreign Born,262,117,4.0,1.8
Estimate U.S. Citizenship Status Foreign-Born Population,262,117,262,(X)
Estimate U.S. Citizenship Status Foreign-Born Population Naturalized U.S. Citizen,191,93,72.9,17.9
Estimate U.S. Citizenship Status Foreign-Born Population Not A U.S. Citizen,71,61,27.1,17.9
Estimate Year Of Entry Population Born Outside The United States,371,155,371,(X)
Estimate Year Of Entry Population Born Outside The United States Native,109,89,109,(X)
Estimate Year Of Entry Population Born Outside The United States Native Entered 2010 Or Later,14,22,12.8,24.5
Estimate Year Of Entry Population Born Outside The United States Native Entered Before 2010,95,89,87.2,24.5
Estimate Year Of Entry Population Born Outside The United States Foreign Born,262,117,262,(X)
Estimate Year Of Entry Population Born Outside The United States Foreign Born Entered 2010 Or Later,80,64,30.5,19.1
Estimate Year Of Entry Population Born Outside The United States Foreign Born Entered Before 2010,182,95,69.5,19.1
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea",262,117,262,(X)
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Europe",94,72,35.9,21.2
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Asia",35,38,13.4,13.4
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Africa",0,19,0.0,14.1
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Oceania",6,8,2.3,3.3
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Latin America",93,68,35.5,20.7
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Northern America",34,44,13.0,16.0
Estimate Language Spoken At Home Population 5 Years And Over,6201,616,6201,(X)
Estimate Language Spoken At Home Population 5 Years And Over English Only,5977,618,96.4,2.0
Estimate Language Spoken At Home Population 5 Years And Over Language Other Than English,224,122,3.6,2.0
"Estimate Language Spoken At Home Population 5 Years And Over Language Other Than English Speak English Less Than ""Very Well""",122,81,2.0,1.3
Estimate Language Spoken At Home Population 5 Years And Over Spanish,21,34,0.3,0.6
"Estimate Language Spoken At Home Population 5 Years And Over Spanish Speak English Less Than ""Very Well""",0,19,0.0,0.6
Estimate Language Spoken At Home Population 5 Years And Over Other Indo-European Languages,143,103,2.3,1.7
"Estimate Language Spoken At Home Population 5 Years And Over Other Indo-European Languages Speak English Less Than ""Very Well""",71,61,1.1,1.0
Estimate Language Spoken At Home Population 5 Years And Over Asian And Pacific Islander Languages,31,46,0.5,0.7
"Estimate Language Spoken At Home Population 5 Years And Over Asian And Pacific Islander Languages Speak English Less Than ""Very Well""",31,46,0.5,0.7
Estimate Language Spoken At Home Population 5 Years And Over Other Languages,29,30,0.5,0.5
"Estimate Language Spoken At Home Population 5 Years And Over Other Languages Speak English Less Than ""Very Well""",20,25,0.3,0.4
Estimate Ancestry Total Population,6480,645,6480,(X)
Estimate Ancestry Total Population American,287,121,4.4,1.9
Estimate Ancestry Total Population Arab,24,26,0.4,0.4
Estimate Ancestry Total Population Czech,0,19,0.0,0.6
Estimate Ancestry Total Population Danish,17,19,0.3,0.3
Estimate Ancestry Total Population Dutch,103,62,1.6,1.0
Estimate Ancestry Total Population English,1265,381,19.5,5.0
Estimate Ancestry Total Population French (Except Basque),389,154,6.0,2.4
Estimate Ancestry Total Population French Canadian,381,159,5.9,2.4
Estimate Ancestry Total Population German,734,302,11.3,4.4
Estimate Ancestry Total Population Greek,13,19,0.2,0.3
Estimate Ancestry Total Population Hungarian,13,15,0.2,0.2
Estimate Ancestry Total Population Irish,1624,287,25.1,3.6
Estimate Ancestry Total Population Italian,919,274,14.2,4.0
Estimate Ancestry Total Population Lithuanian,55,48,0.8,0.7
Estimate Ancestry Total Population Norwegian,5,9,0.1,0.1
Estimate Ancestry Total Population Polish,272,118,4.2,1.8
Estimate Ancestry Total Population Portuguese,107,79,1.7,1.2
Estimate Ancestry Total Population Russian,29,43,0.4,0.7
Estimate Ancestry Total Population Scotch-Irish,57,52,0.9,0.8
Estimate Ancestry Total Population Scottish,389,239,6.0,3.5
Estimate Ancestry Total Population Slovak,0,19,0.0,0.6
Estimate Ancestry Total Population Subsaharan African,19,22,0.3,0.3
Estimate Ancestry Total Population Swedish,162,68,2.5,1.1
Estimate Ancestry Total Population Swiss,26,41,0.4,0.6
Estimate Ancestry Total Population Ukrainian,54,83,0.8,1.3
Estimate Ancestry Total Population Welsh,44,45,0.7,0.7
Estimate Ancestry Total Population West Indian (Excluding Hispanic Origin Groups),53,62,0.8,1.0
Estimate Computers And Internet Use Total Households,2896,296,2896,(X)
Estimate Computers And Internet Use Total Households With A Computer,2697,294,93.1,3.6
Estimate Computers And Internet Use Total Households With A Broadband Internet Subscription,2510,286,86.7,4.5
