,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Educational Attainment Population 25 Years And Over High School Graduate Or Higher,1347,126,95.9,1.9
Estimate Educational Attainment Population 25 Years And Over Bachelor'S Degree Or Higher,929,112,66.1,4.7
Estimate Veteran Status Civilian Population 18 Years And Over,1476,131,1476,(X)
Estimate Veteran Status Civilian Population 18 Years And Over Civilian Veterans,112,27,7.6,1.8
Estimate Disability Status Of The Civilian Noninstitutionalized Population Total Civilian Noninstitutionalized Population,1794,175,1794,(X)
Estimate Disability Status Of The Civilian Noninstitutionalized Population Total Civilian Noninstitutionalized Population With A Disability,231,53,12.9,2.6
Estimate Disability Status Of The Civilian Noninstitutionalized Population Under 18 Years,318,85,318,(X)
Estimate Disability Status Of The Civilian Noninstitutionalized Population Under 18 Years With A Disability,43,23,13.5,6.4
Estimate Disability Status Of The Civilian Noninstitutionalized Population 18 To 64 Years,939,114,939,(X)
Estimate Disability Status Of The Civilian Noninstitutionalized Population 18 To 64 Years With A Disability,82,31,8.7,3.1
Estimate Disability Status Of The Civilian Noninstitutionalized Population 65 Years And Over,537,84,537,(X)
Estimate Disability Status Of The Civilian Noninstitutionalized Population 65 Years And Over With A Disability,106,27,19.7,5.3
Estimate Residence 1 Year Ago Population 1 Year And Over,1784,175,1784,(X)
Estimate Residence 1 Year Ago Population 1 Year And Over Same House,1575,156,88.3,4.0
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad),209,80,11.7,4.0
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S.,190,78,10.7,4.0
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S. Same County,77,44,4.3,2.3
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S. Different County,113,53,6.3,2.7
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S. Different County Same State,92,45,5.2,2.3
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S. Different County Different State,21,25,1.2,1.4
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Abroad,19,23,1.1,1.3
Estimate Place Of Birth Total Population,1794,175,1794,(X)
Estimate Place Of Birth Total Population Native,1680,168,93.6,2.1
Estimate Place Of Birth Total Population Native Born In United States,1675,167,93.4,2.1
Estimate Place Of Birth Total Population Native Born In United States State Of Residence,982,127,54.7,4.1
Estimate Place Of Birth Total Population Native Born In United States Different State,693,95,38.6,4.2
"Estimate Place Of Birth Total Population Native Born In Puerto Rico, U.S. Island Areas, Or Born Abroad To American Parent(S)",5,6,0.3,0.3
Estimate Place Of Birth Total Population Foreign Born,114,39,6.4,2.1
Estimate U.S. Citizenship Status Foreign-Born Population,114,39,114,(X)
Estimate U.S. Citizenship Status Foreign-Born Population Naturalized U.S. Citizen,88,38,77.2,14.1
Estimate U.S. Citizenship Status Foreign-Born Population Not A U.S. Citizen,26,16,22.8,14.1
Estimate Year Of Entry Population Born Outside The United States,119,40,119,(X)
Estimate Year Of Entry Population Born Outside The United States Native,5,6,5,(X)
Estimate Year Of Entry Population Born Outside The United States Native Entered 2010 Or Later,0,13,0.0,100.0
Estimate Year Of Entry Population Born Outside The United States Native Entered Before 2010,5,6,100.0,100.0
Estimate Year Of Entry Population Born Outside The United States Foreign Born,114,39,114,(X)
Estimate Year Of Entry Population Born Outside The United States Foreign Born Entered 2010 Or Later,14,10,12.3,9.3
Estimate Year Of Entry Population Born Outside The United States Foreign Born Entered Before 2010,100,38,87.7,9.3
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea",114,39,114,(X)
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Europe",34,16,29.8,14.1
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Asia",56,27,49.1,19.6
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Africa",0,13,0.0,28.8
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Oceania",0,13,0.0,28.8
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Latin America",24,26,21.1,19.8
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Northern America",0,13,0.0,28.8
Estimate Language Spoken At Home Population 5 Years And Over,1726,170,1726,(X)
Estimate Language Spoken At Home Population 5 Years And Over English Only,1635,168,94.7,2.3
Estimate Language Spoken At Home Population 5 Years And Over Language Other Than English,91,40,5.3,2.3
"Estimate Language Spoken At Home Population 5 Years And Over Language Other Than English Speak English Less Than ""Very Well""",13,13,0.8,0.8
Estimate Language Spoken At Home Population 5 Years And Over Spanish,16,24,0.9,1.4
"Estimate Language Spoken At Home Population 5 Years And Over Spanish Speak English Less Than ""Very Well""",3,6,0.2,0.3
Estimate Language Spoken At Home Population 5 Years And Over Other Indo-European Languages,38,22,2.2,1.3
"Estimate Language Spoken At Home Population 5 Years And Over Other Indo-European Languages Speak English Less Than ""Very Well""",0,13,0.0,2.3
Estimate Language Spoken At Home Population 5 Years And Over Asian And Pacific Islander Languages,13,19,0.8,1.1
"Estimate Language Spoken At Home Population 5 Years And Over Asian And Pacific Islander Languages Speak English Less Than ""Very Well""",5,11,0.3,0.6
Estimate Language Spoken At Home Population 5 Years And Over Other Languages,24,16,1.4,0.9
"Estimate Language Spoken At Home Population 5 Years And Over Other Languages Speak English Less Than ""Very Well""",5,7,0.3,0.4
Estimate Ancestry Total Population,1794,175,1794,(X)
Estimate Ancestry Total Population American,47,21,2.6,1.2
Estimate Ancestry Total Population Arab,12,12,0.7,0.7
Estimate Ancestry Total Population Czech,3,4,0.2,0.2
Estimate Ancestry Total Population Danish,12,9,0.7,0.5
Estimate Ancestry Total Population Dutch,20,13,1.1,0.7
Estimate Ancestry Total Population English,303,53,16.9,3.4
Estimate Ancestry Total Population French (Except Basque),100,39,5.6,2.1
Estimate Ancestry Total Population French Canadian,82,40,4.6,2.2
Estimate Ancestry Total Population German,178,54,9.9,3.0
Estimate Ancestry Total Population Greek,11,10,0.6,0.6
Estimate Ancestry Total Population Hungarian,14,10,0.8,0.5
Estimate Ancestry Total Population Irish,401,116,22.4,5.5
Estimate Ancestry Total Population Italian,181,88,10.1,4.6
Estimate Ancestry Total Population Lithuanian,18,13,1.0,0.7
Estimate Ancestry Total Population Norwegian,17,15,0.9,0.8
Estimate Ancestry Total Population Polish,158,45,8.8,2.4
Estimate Ancestry Total Population Portuguese,17,23,0.9,1.3
Estimate Ancestry Total Population Russian,73,27,4.1,1.5
Estimate Ancestry Total Population Scotch-Irish,17,15,0.9,0.8
Estimate Ancestry Total Population Scottish,58,34,3.2,1.9
Estimate Ancestry Total Population Slovak,3,4,0.2,0.2
Estimate Ancestry Total Population Subsaharan African,3,5,0.2,0.3
Estimate Ancestry Total Population Swedish,7,5,0.4,0.3
Estimate Ancestry Total Population Swiss,7,6,0.4,0.3
Estimate Ancestry Total Population Ukrainian,34,22,1.9,1.2
Estimate Ancestry Total Population Welsh,14,10,0.8,0.5
Estimate Ancestry Total Population West Indian (Excluding Hispanic Origin Groups),10,13,0.6,0.7
Estimate Computers And Internet Use Total Households,708,83,708,(X)
Estimate Computers And Internet Use Total Households With A Computer,690,84,97.5,1.4
Estimate Computers And Internet Use Total Households With A Broadband Internet Subscription,662,81,93.5,2.7
