,Estimate,Margin of Error,Percent,Percent Margin of Error
"Estimate Marital Status Females 15 Years And Over Now Married, Except Separated",37,34,0.5,0.5
Estimate Marital Status Females 15 Years And Over Separated,0,21,0.0,0.6
Estimate Marital Status Females 15 Years And Over Widowed,0,21,0.0,0.6
Estimate Marital Status Females 15 Years And Over Divorced,0,21,0.0,0.6
Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months,0,21,0,(X)
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Unmarried Women (Widowed, Divorced, And Never Married)",0,21,-666666666.0,-222222222.0
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Unmarried Women (Widowed, Divorced, And Never Married) Per 1,000 Unmarried Women",0,6,(X),(X)
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Per 1,000 Women 15 To 50 Years Old",0,6,(X),(X)
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Per 1,000 Women 15 To 19 Years Old",0,10,(X),(X)
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Per 1,000 Women 20 To 34 Years Old",0,13,(X),(X)
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Per 1,000 Women 35 To 50 Years Old",0,1000,(X),(X)
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years,0,21,0,(X)
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years Grandparents Responsible For Grandchildren,0,21,-666666666.0,-222222222.0
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years Years Responsible For Grandchildren Less Than 1 Year,0,21,-666666666.0,-222222222.0
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years Years Responsible For Grandchildren 1 Or 2 Years,0,21,-666666666.0,-222222222.0
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years Years Responsible For Grandchildren 3 Or 4 Years,0,21,-666666666.0,-222222222.0
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years Years Responsible For Grandchildren 5 Or More Years,0,21,-666666666.0,-222222222.0
Estimate Grandparents Number Of Grandparents Responsible For Own Grandchildren Under 18 Years,0,21,0,(X)
Estimate Grandparents Number Of Grandparents Responsible For Own Grandchildren Under 18 Years Who Are Female,0,21,-666666666.0,-222222222.0
Estimate Grandparents Number Of Grandparents Responsible For Own Grandchildren Under 18 Years Who Are Married,0,21,-666666666.0,-222222222.0
Estimate School Enrollment Population 3 Years And Over Enrolled In School,13674,728,13674,(X)
"Estimate School Enrollment Population 3 Years And Over Enrolled In School Nursery School, Preschool",0,21,0.0,0.3
Estimate School Enrollment Population 3 Years And Over Enrolled In School Kindergarten,0,21,0.0,0.3
Estimate School Enrollment Population 3 Years And Over Enrolled In School Elementary School (Grades 1-8),0,21,0.0,0.3
Estimate School Enrollment Population 3 Years And Over Enrolled In School High School (Grades 9-12),0,21,0.0,0.3
Estimate School Enrollment Population 3 Years And Over Enrolled In School College Or Graduate School,13674,728,100.0,0.3
Estimate Educational Attainment Population 25 Years And Over,119,67,119,(X)
Estimate Educational Attainment Population 25 Years And Over Less Than 9Th Grade,0,21,0.0,27.9
"Estimate Educational Attainment Population 25 Years And Over 9Th To 12Th Grade, No Diploma",0,21,0.0,27.9
Estimate Educational Attainment Population 25 Years And Over High School Graduate (Includes Equivalency),2,3,1.7,2.6
"Estimate Educational Attainment Population 25 Years And Over Some College, No Degree",38,36,31.9,25.1
Estimate Educational Attainment Population 25 Years And Over Associate'S Degree,46,47,38.7,27.7
Estimate Educational Attainment Population 25 Years And Over Bachelor'S Degree,1,3,0.8,2.6
Estimate Educational Attainment Population 25 Years And Over Graduate Or Professional Degree,32,27,26.9,21.1
Estimate Educational Attainment Population 25 Years And Over High School Graduate Or Higher,119,67,100.0,27.9
Estimate Educational Attainment Population 25 Years And Over Bachelor'S Degree Or Higher,33,27,27.7,21.5
Estimate Veteran Status Civilian Population 18 Years And Over,13522,718,13522,(X)
Estimate Veteran Status Civilian Population 18 Years And Over Civilian Veterans,0,21,0.0,0.3
Estimate Disability Status Of The Civilian Noninstitutionalized Population Total Civilian Noninstitutionalized Population,13711,727,13711,(X)
Estimate Disability Status Of The Civilian Noninstitutionalized Population Total Civilian Noninstitutionalized Population With A Disability,243,83,1.8,0.6
Estimate Disability Status Of The Civilian Noninstitutionalized Population Under 18 Years,189,88,189,(X)
Estimate Disability Status Of The Civilian Noninstitutionalized Population Under 18 Years With A Disability,9,17,4.8,8.6
Estimate Disability Status Of The Civilian Noninstitutionalized Population 18 To 64 Years,13517,719,13517,(X)
Estimate Disability Status Of The Civilian Noninstitutionalized Population 18 To 64 Years With A Disability,234,78,1.7,0.6
Estimate Disability Status Of The Civilian Noninstitutionalized Population 65 Years And Over,5,8,5,(X)
Estimate Disability Status Of The Civilian Noninstitutionalized Population 65 Years And Over With A Disability,0,21,0.0,100.0
Estimate Residence 1 Year Ago Population 1 Year And Over,13711,727,13711,(X)
Estimate Residence 1 Year Ago Population 1 Year And Over Same House,1941,349,14.2,2.6
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad),11770,786,85.8,2.6
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S.,11210,759,81.8,2.6
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S. Same County,5047,716,36.8,4.8
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S. Different County,6163,780,44.9,5.0
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S. Different County Same State,4549,679,33.2,4.4
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S. Different County Different State,1614,314,11.8,2.3
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Abroad,560,189,4.1,1.4
Estimate Place Of Birth Total Population,13711,727,13711,(X)
Estimate Place Of Birth Total Population Native,11679,696,85.2,2.2
Estimate Place Of Birth Total Population Native Born In United States,11452,697,83.5,2.2
Estimate Place Of Birth Total Population Native Born In United States State Of Residence,7380,644,53.8,3.3
Estimate Place Of Birth Total Population Native Born In United States Different State,4072,424,29.7,2.8
"Estimate Place Of Birth Total Population Native Born In Puerto Rico, U.S. Island Areas, Or Born Abroad To American Parent(S)",227,93,1.7,0.7
Estimate Place Of Birth Total Population Foreign Born,2032,314,14.8,2.2
Estimate U.S. Citizenship Status Foreign-Born Population,2032,314,2032,(X)
Estimate U.S. Citizenship Status Foreign-Born Population Naturalized U.S. Citizen,579,153,28.5,5.9
Estimate U.S. Citizenship Status Foreign-Born Population Not A U.S. Citizen,1453,250,71.5,5.9
Estimate Year Of Entry Population Born Outside The United States,2259,324,2259,(X)
Estimate Year Of Entry Population Born Outside The United States Native,227,93,227,(X)
Estimate Year Of Entry Population Born Outside The United States Native Entered 2010 Or Later,57,54,25.1,22.0
Estimate Year Of Entry Population Born Outside The United States Native Entered Before 2010,170,85,74.9,22.0
Estimate Year Of Entry Population Born Outside The United States Foreign Born,2032,314,2032,(X)
Estimate Year Of Entry Population Born Outside The United States Foreign Born Entered 2010 Or Later,1347,241,66.3,6.7
Estimate Year Of Entry Population Born Outside The United States Foreign Born Entered Before 2010,685,178,33.7,6.7
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea",2032,314,2032,(X)
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Europe",266,119,13.1,5.1
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Asia",1360,240,66.9,6.6
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Africa",181,78,8.9,3.7
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Oceania",30,31,1.5,1.5
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Latin America",188,93,9.3,4.3
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Northern America",7,15,0.3,0.7
Estimate Language Spoken At Home Population 5 Years And Over,13711,727,13711,(X)
Estimate Language Spoken At Home Population 5 Years And Over English Only,10226,605,74.6,2.4
Estimate Language Spoken At Home Population 5 Years And Over Language Other Than English,3485,388,25.4,2.4
"Estimate Language Spoken At Home Population 5 Years And Over Language Other Than English Speak English Less Than ""Very Well""",549,147,4.0,1.1
Estimate Language Spoken At Home Population 5 Years And Over Spanish,853,217,6.2,1.4
"Estimate Language Spoken At Home Population 5 Years And Over Spanish Speak English Less Than ""Very Well""",27,37,0.2,0.3
Estimate Language Spoken At Home Population 5 Years And Over Other Indo-European Languages,1002,207,7.3,1.5
"Estimate Language Spoken At Home Population 5 Years And Over Other Indo-European Languages Speak English Less Than ""Very Well""",81,55,0.6,0.4
Estimate Language Spoken At Home Population 5 Years And Over Asian And Pacific Islander Languages,1406,260,10.3,1.9
"Estimate Language Spoken At Home Population 5 Years And Over Asian And Pacific Islander Languages Speak English Less Than ""Very Well""",441,133,3.2,1.0
Estimate Language Spoken At Home Population 5 Years And Over Other Languages,224,90,1.6,0.6
"Estimate Language Spoken At Home Population 5 Years And Over Other Languages Speak English Less Than ""Very Well""",0,21,0.0,0.3
Estimate Ancestry Total Population,13711,727,13711,(X)
Estimate Ancestry Total Population American,96,62,0.7,0.5
Estimate Ancestry Total Population Arab,132,73,1.0,0.5
Estimate Ancestry Total Population Czech,0,21,0.0,0.3
Estimate Ancestry Total Population Danish,24,28,0.2,0.2
Estimate Ancestry Total Population Dutch,38,38,0.3,0.3
Estimate Ancestry Total Population English,824,204,6.0,1.4
Estimate Ancestry Total Population French (Except Basque),348,119,2.5,0.8
Estimate Ancestry Total Population French Canadian,303,104,2.2,0.8
Estimate Ancestry Total Population German,725,200,5.3,1.4
Estimate Ancestry Total Population Greek,65,51,0.5,0.4
Estimate Ancestry Total Population Hungarian,50,44,0.4,0.3
Estimate Ancestry Total Population Irish,1981,294,14.4,2.0
Estimate Ancestry Total Population Italian,1331,252,9.7,1.8
Estimate Ancestry Total Population Lithuanian,45,40,0.3,0.3
Estimate Ancestry Total Population Norwegian,18,25,0.1,0.2
Estimate Ancestry Total Population Polish,658,168,4.8,1.2
Estimate Ancestry Total Population Portuguese,190,75,1.4,0.6
Estimate Ancestry Total Population Russian,192,100,1.4,0.7
Estimate Ancestry Total Population Scotch-Irish,38,40,0.3,0.3
Estimate Ancestry Total Population Scottish,69,52,0.5,0.4
Estimate Ancestry Total Population Slovak,0,21,0.0,0.3
Estimate Ancestry Total Population Subsaharan African,240,85,1.8,0.6
Estimate Ancestry Total Population Swedish,176,94,1.3,0.7
Estimate Ancestry Total Population Swiss,29,36,0.2,0.3
Estimate Ancestry Total Population Ukrainian,59,49,0.4,0.4
Estimate Ancestry Total Population Welsh,0,21,0.0,0.3
Estimate Ancestry Total Population West Indian (Excluding Hispanic Origin Groups),185,75,1.3,0.5
Estimate Computers And Internet Use Total Households,15,13,15,(X)
Estimate Computers And Internet Use Total Households With A Computer,15,13,100.0,84.9
Estimate Computers And Internet Use Total Households With A Broadband Internet Subscription,10,15,66.7,65.5
