,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Grandparents Number Of Grandparents Responsible For Own Grandchildren Under 18 Years,0,25,0,(X)
Estimate Grandparents Number Of Grandparents Responsible For Own Grandchildren Under 18 Years Who Are Female,0,25,-666666666.0,-222222222.0
Estimate Grandparents Number Of Grandparents Responsible For Own Grandchildren Under 18 Years Who Are Married,0,25,-666666666.0,-222222222.0
Estimate School Enrollment Population 3 Years And Over Enrolled In School,17524,1021,17524,(X)
"Estimate School Enrollment Population 3 Years And Over Enrolled In School Nursery School, Preschool",26,27,0.1,0.2
Estimate School Enrollment Population 3 Years And Over Enrolled In School Kindergarten,0,25,0.0,0.2
Estimate School Enrollment Population 3 Years And Over Enrolled In School Elementary School (Grades 1-8),127,101,0.7,0.6
Estimate School Enrollment Population 3 Years And Over Enrolled In School High School (Grades 9-12),221,151,1.3,0.9
Estimate School Enrollment Population 3 Years And Over Enrolled In School College Or Graduate School,17150,1038,97.9,1.2
Estimate Educational Attainment Population 25 Years And Over,9676,946,9676,(X)
Estimate Educational Attainment Population 25 Years And Over Less Than 9Th Grade,52,56,0.5,0.6
"Estimate Educational Attainment Population 25 Years And Over 9Th To 12Th Grade, No Diploma",254,117,2.6,1.1
Estimate Educational Attainment Population 25 Years And Over High School Graduate (Includes Equivalency),614,260,6.3,2.7
"Estimate Educational Attainment Population 25 Years And Over Some College, No Degree",438,189,4.5,2.1
Estimate Educational Attainment Population 25 Years And Over Associate'S Degree,246,145,2.5,1.5
Estimate Educational Attainment Population 25 Years And Over Bachelor'S Degree,3419,485,35.3,4.5
Estimate Educational Attainment Population 25 Years And Over Graduate Or Professional Degree,4653,812,48.1,5.3
Estimate Educational Attainment Population 25 Years And Over High School Graduate Or Higher,9370,904,96.8,1.2
Estimate Educational Attainment Population 25 Years And Over Bachelor'S Degree Or Higher,8072,926,83.4,3.1
Estimate Veteran Status Civilian Population 18 Years And Over,25236,1164,25236,(X)
Estimate Veteran Status Civilian Population 18 Years And Over Civilian Veterans,276,114,1.1,0.4
Estimate Disability Status Of The Civilian Noninstitutionalized Population Total Civilian Noninstitutionalized Population,25798,1237,25798,(X)
Estimate Disability Status Of The Civilian Noninstitutionalized Population Total Civilian Noninstitutionalized Population With A Disability,1524,282,5.9,1.1
Estimate Disability Status Of The Civilian Noninstitutionalized Population Under 18 Years,620,287,620,(X)
Estimate Disability Status Of The Civilian Noninstitutionalized Population Under 18 Years With A Disability,31,47,5.0,8.1
Estimate Disability Status Of The Civilian Noninstitutionalized Population 18 To 64 Years,24451,1147,24451,(X)
Estimate Disability Status Of The Civilian Noninstitutionalized Population 18 To 64 Years With A Disability,1161,253,4.7,1.1
Estimate Disability Status Of The Civilian Noninstitutionalized Population 65 Years And Over,727,191,727,(X)
Estimate Disability Status Of The Civilian Noninstitutionalized Population 65 Years And Over With A Disability,332,108,45.7,11.3
Estimate Residence 1 Year Ago Population 1 Year And Over,25799,1216,25799,(X)
Estimate Residence 1 Year Ago Population 1 Year And Over Same House,14936,938,57.9,3.2
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad),10863,1070,42.1,3.2
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S.,9058,934,35.1,3.0
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S. Same County,3322,714,12.9,2.6
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S. Different County,5736,533,22.2,1.9
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S. Different County Same State,1769,325,6.9,1.2
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S. Different County Different State,3967,472,15.4,1.8
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Abroad,1805,526,7.0,2.0
Estimate Place Of Birth Total Population,25856,1230,25856,(X)
Estimate Place Of Birth Total Population Native,19319,1232,74.7,2.4
Estimate Place Of Birth Total Population Native Born In United States,18598,1177,71.9,2.4
Estimate Place Of Birth Total Population Native Born In United States State Of Residence,5987,731,23.2,2.6
Estimate Place Of Birth Total Population Native Born In United States Different State,12611,977,48.8,2.6
"Estimate Place Of Birth Total Population Native Born In Puerto Rico, U.S. Island Areas, Or Born Abroad To American Parent(S)",721,301,2.8,1.1
Estimate Place Of Birth Total Population Foreign Born,6537,624,25.3,2.4
Estimate U.S. Citizenship Status Foreign-Born Population,6537,624,6537,(X)
Estimate U.S. Citizenship Status Foreign-Born Population Naturalized U.S. Citizen,1518,280,23.2,3.7
Estimate U.S. Citizenship Status Foreign-Born Population Not A U.S. Citizen,5019,541,76.8,3.7
Estimate Year Of Entry Population Born Outside The United States,7258,653,7258,(X)
Estimate Year Of Entry Population Born Outside The United States Native,721,301,721,(X)
Estimate Year Of Entry Population Born Outside The United States Native Entered 2010 Or Later,269,201,37.3,17.8
Estimate Year Of Entry Population Born Outside The United States Native Entered Before 2010,452,176,62.7,17.8
Estimate Year Of Entry Population Born Outside The United States Foreign Born,6537,624,6537,(X)
Estimate Year Of Entry Population Born Outside The United States Foreign Born Entered 2010 Or Later,4557,525,69.7,4.5
Estimate Year Of Entry Population Born Outside The United States Foreign Born Entered Before 2010,1980,347,30.3,4.5
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea",6537,624,6537,(X)
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Europe",1013,223,15.5,2.9
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Asia",4030,445,61.6,5.1
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Africa",282,140,4.3,2.0
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Oceania",30,42,0.5,0.6
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Latin America",784,237,12.0,3.5
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Northern America",398,193,6.1,2.7
Estimate Language Spoken At Home Population 5 Years And Over,25648,1194,25648,(X)
Estimate Language Spoken At Home Population 5 Years And Over English Only,15925,972,62.1,2.7
Estimate Language Spoken At Home Population 5 Years And Over Language Other Than English,9723,859,37.9,2.7
"Estimate Language Spoken At Home Population 5 Years And Over Language Other Than English Speak English Less Than ""Very Well""",2314,418,9.0,1.6
Estimate Language Spoken At Home Population 5 Years And Over Spanish,2194,578,8.6,2.1
"Estimate Language Spoken At Home Population 5 Years And Over Spanish Speak English Less Than ""Very Well""",280,150,1.1,0.6
Estimate Language Spoken At Home Population 5 Years And Over Other Indo-European Languages,2940,456,11.5,1.8
"Estimate Language Spoken At Home Population 5 Years And Over Other Indo-European Languages Speak English Less Than ""Very Well""",620,209,2.4,0.8
Estimate Language Spoken At Home Population 5 Years And Over Asian And Pacific Islander Languages,3847,526,15.0,1.9
"Estimate Language Spoken At Home Population 5 Years And Over Asian And Pacific Islander Languages Speak English Less Than ""Very Well""",1343,259,5.2,1.0
Estimate Language Spoken At Home Population 5 Years And Over Other Languages,742,234,2.9,0.9
"Estimate Language Spoken At Home Population 5 Years And Over Other Languages Speak English Less Than ""Very Well""",71,75,0.3,0.3
Estimate Ancestry Total Population,25856,1230,25856,(X)
Estimate Ancestry Total Population American,270,123,1.0,0.5
Estimate Ancestry Total Population Arab,743,214,2.9,0.8
Estimate Ancestry Total Population Czech,179,89,0.7,0.3
Estimate Ancestry Total Population Danish,45,40,0.2,0.2
Estimate Ancestry Total Population Dutch,188,106,0.7,0.4
Estimate Ancestry Total Population English,1277,274,4.9,1.0
Estimate Ancestry Total Population French (Except Basque),570,169,2.2,0.7
Estimate Ancestry Total Population French Canadian,304,119,1.2,0.5
Estimate Ancestry Total Population German,2219,521,8.6,1.9
Estimate Ancestry Total Population Greek,287,115,1.1,0.5
Estimate Ancestry Total Population Hungarian,158,88,0.6,0.3
Estimate Ancestry Total Population Irish,3566,406,13.8,1.6
Estimate Ancestry Total Population Italian,2660,487,10.3,1.7
Estimate Ancestry Total Population Lithuanian,130,92,0.5,0.4
Estimate Ancestry Total Population Norwegian,333,123,1.3,0.5
Estimate Ancestry Total Population Polish,1147,283,4.4,1.1
Estimate Ancestry Total Population Portuguese,295,115,1.1,0.5
Estimate Ancestry Total Population Russian,499,193,1.9,0.7
Estimate Ancestry Total Population Scotch-Irish,79,77,0.3,0.3
Estimate Ancestry Total Population Scottish,342,142,1.3,0.5
Estimate Ancestry Total Population Slovak,32,39,0.1,0.2
Estimate Ancestry Total Population Subsaharan African,340,158,1.3,0.6
Estimate Ancestry Total Population Swedish,421,327,1.6,1.3
Estimate Ancestry Total Population Swiss,42,45,0.2,0.2
Estimate Ancestry Total Population Ukrainian,225,83,0.9,0.3
Estimate Ancestry Total Population Welsh,87,71,0.3,0.3
Estimate Ancestry Total Population West Indian (Excluding Hispanic Origin Groups),259,134,1.0,0.5
Estimate Computers And Internet Use Total Households,7931,567,7931,(X)
Estimate Computers And Internet Use Total Households With A Computer,7708,559,97.2,1.4
Estimate Computers And Internet Use Total Households With A Broadband Internet Subscription,7312,560,92.2,1.9
