,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Marital Status Males 15 Years And Over Divorced,457,165,10.6,3.5
Estimate Marital Status Females 15 Years And Over,5166,484,5166,(X)
Estimate Marital Status Females 15 Years And Over Never Married,1282,297,24.8,4.3
"Estimate Marital Status Females 15 Years And Over Now Married, Except Separated",2372,276,45.9,6.2
Estimate Marital Status Females 15 Years And Over Separated,41,30,0.8,0.6
Estimate Marital Status Females 15 Years And Over Widowed,641,236,12.4,4.3
Estimate Marital Status Females 15 Years And Over Divorced,830,238,16.1,4.1
Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months,132,87,132,(X)
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Unmarried Women (Widowed, Divorced, And Never Married)",0,21,0.0,25.7
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Unmarried Women (Widowed, Divorced, And Never Married) Per 1,000 Unmarried Women",0,26,(X),(X)
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Per 1,000 Women 15 To 50 Years Old",50,32,(X),(X)
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Per 1,000 Women 15 To 19 Years Old",0,160,(X),(X)
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Per 1,000 Women 20 To 34 Years Old",81,68,(X),(X)
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Per 1,000 Women 35 To 50 Years Old",39,46,(X),(X)
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years,241,143,241,(X)
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years Grandparents Responsible For Grandchildren,8,12,3.3,5.3
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years Years Responsible For Grandchildren Less Than 1 Year,0,21,0.0,15.2
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years Years Responsible For Grandchildren 1 Or 2 Years,0,21,0.0,15.2
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years Years Responsible For Grandchildren 3 Or 4 Years,0,21,0.0,15.2
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years Years Responsible For Grandchildren 5 Or More Years,8,12,3.3,5.3
Estimate Grandparents Number Of Grandparents Responsible For Own Grandchildren Under 18 Years,8,12,8,(X)
Estimate Grandparents Number Of Grandparents Responsible For Own Grandchildren Under 18 Years Who Are Female,8,12,100.0,100.0
Estimate Grandparents Number Of Grandparents Responsible For Own Grandchildren Under 18 Years Who Are Married,0,21,0.0,100.0
Estimate School Enrollment Population 3 Years And Over Enrolled In School,2516,438,2516,(X)
"Estimate School Enrollment Population 3 Years And Over Enrolled In School Nursery School, Preschool",90,65,3.6,2.7
Estimate School Enrollment Population 3 Years And Over Enrolled In School Kindergarten,132,86,5.2,3.3
Estimate School Enrollment Population 3 Years And Over Enrolled In School Elementary School (Grades 1-8),1237,375,49.2,9.5
Estimate School Enrollment Population 3 Years And Over Enrolled In School High School (Grades 9-12),566,170,22.5,7.4
Estimate School Enrollment Population 3 Years And Over Enrolled In School College Or Graduate School,491,174,19.5,6.0
Estimate Educational Attainment Population 25 Years And Over,8291,588,8291,(X)
Estimate Educational Attainment Population 25 Years And Over Less Than 9Th Grade,90,47,1.1,0.6
"Estimate Educational Attainment Population 25 Years And Over 9Th To 12Th Grade, No Diploma",213,101,2.6,1.2
Estimate Educational Attainment Population 25 Years And Over High School Graduate (Includes Equivalency),2051,440,24.7,4.5
"Estimate Educational Attainment Population 25 Years And Over Some College, No Degree",1594,349,19.2,4.2
Estimate Educational Attainment Population 25 Years And Over Associate'S Degree,684,186,8.2,2.4
Estimate Educational Attainment Population 25 Years And Over Bachelor'S Degree,2267,317,27.3,3.1
Estimate Educational Attainment Population 25 Years And Over Graduate Or Professional Degree,1392,252,16.8,2.8
Estimate Educational Attainment Population 25 Years And Over High School Graduate Or Higher,7988,589,96.3,1.3
Estimate Educational Attainment Population 25 Years And Over Bachelor'S Degree Or Higher,3659,460,44.1,4.4
Estimate Veteran Status Civilian Population 18 Years And Over,9118,652,9118,(X)
Estimate Veteran Status Civilian Population 18 Years And Over Civilian Veterans,519,135,5.7,1.5
Estimate Disability Status Of The Civilian Noninstitutionalized Population Total Civilian Noninstitutionalized Population,11437,738,11437,(X)
Estimate Disability Status Of The Civilian Noninstitutionalized Population Total Civilian Noninstitutionalized Population With A Disability,1305,291,11.4,2.3
Estimate Disability Status Of The Civilian Noninstitutionalized Population Under 18 Years,2319,373,2319,(X)
Estimate Disability Status Of The Civilian Noninstitutionalized Population Under 18 Years With A Disability,57,41,2.5,1.9
Estimate Disability Status Of The Civilian Noninstitutionalized Population 18 To 64 Years,7007,655,7007,(X)
Estimate Disability Status Of The Civilian Noninstitutionalized Population 18 To 64 Years With A Disability,584,229,8.3,2.9
Estimate Disability Status Of The Civilian Noninstitutionalized Population 65 Years And Over,2111,352,2111,(X)
Estimate Disability Status Of The Civilian Noninstitutionalized Population 65 Years And Over With A Disability,664,175,31.5,6.9
Estimate Residence 1 Year Ago Population 1 Year And Over,11306,720,11306,(X)
Estimate Residence 1 Year Ago Population 1 Year And Over Same House,10400,770,92.0,3.1
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad),906,354,8.0,3.1
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S.,889,355,7.9,3.1
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S. Same County,197,184,1.7,1.6
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S. Different County,692,308,6.1,2.7
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S. Different County Same State,503,248,4.4,2.2
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S. Different County Different State,189,139,1.7,1.2
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Abroad,17,26,0.2,0.2
Estimate Place Of Birth Total Population,11437,738,11437,(X)
Estimate Place Of Birth Total Population Native,10207,811,89.2,3.1
Estimate Place Of Birth Total Population Native Born In United States,10128,811,88.6,3.1
Estimate Place Of Birth Total Population Native Born In United States State Of Residence,8515,852,74.5,4.7
Estimate Place Of Birth Total Population Native Born In United States Different State,1613,369,14.1,3.2
"Estimate Place Of Birth Total Population Native Born In Puerto Rico, U.S. Island Areas, Or Born Abroad To American Parent(S)",79,52,0.7,0.5
Estimate Place Of Birth Total Population Foreign Born,1230,339,10.8,3.1
Estimate U.S. Citizenship Status Foreign-Born Population,1230,339,1230,(X)
Estimate U.S. Citizenship Status Foreign-Born Population Naturalized U.S. Citizen,704,205,57.2,14.0
Estimate U.S. Citizenship Status Foreign-Born Population Not A U.S. Citizen,526,262,42.8,14.0
Estimate Year Of Entry Population Born Outside The United States,1309,342,1309,(X)
Estimate Year Of Entry Population Born Outside The United States Native,79,52,79,(X)
Estimate Year Of Entry Population Born Outside The United States Native Entered 2010 Or Later,27,32,34.2,30.9
Estimate Year Of Entry Population Born Outside The United States Native Entered Before 2010,52,41,65.8,30.9
Estimate Year Of Entry Population Born Outside The United States Foreign Born,1230,339,1230,(X)
Estimate Year Of Entry Population Born Outside The United States Foreign Born Entered 2010 Or Later,403,258,32.8,15.4
Estimate Year Of Entry Population Born Outside The United States Foreign Born Entered Before 2010,827,215,67.2,15.4
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea",1230,339,1230,(X)
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Europe",379,188,30.8,14.1
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Asia",387,191,31.5,14.1
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Africa",23,36,1.9,3.0
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Oceania",11,17,0.9,1.4
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Latin America",396,252,32.2,15.9
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Northern America",34,42,2.8,3.4
Estimate Language Spoken At Home Population 5 Years And Over,11077,710,11077,(X)
Estimate Language Spoken At Home Population 5 Years And Over English Only,9616,818,86.8,3.8
Estimate Language Spoken At Home Population 5 Years And Over Language Other Than English,1461,409,13.2,3.8
"Estimate Language Spoken At Home Population 5 Years And Over Language Other Than English Speak English Less Than ""Very Well""",337,129,3.0,1.2
Estimate Language Spoken At Home Population 5 Years And Over Spanish,381,206,3.4,1.8
"Estimate Language Spoken At Home Population 5 Years And Over Spanish Speak English Less Than ""Very Well""",36,32,0.3,0.3
Estimate Language Spoken At Home Population 5 Years And Over Other Indo-European Languages,801,373,7.2,3.4
"Estimate Language Spoken At Home Population 5 Years And Over Other Indo-European Languages Speak English Less Than ""Very Well""",207,108,1.9,1.0
Estimate Language Spoken At Home Population 5 Years And Over Asian And Pacific Islander Languages,202,128,1.8,1.2
"Estimate Language Spoken At Home Population 5 Years And Over Asian And Pacific Islander Languages Speak English Less Than ""Very Well""",94,64,0.8,0.6
Estimate Language Spoken At Home Population 5 Years And Over Other Languages,77,91,0.7,0.8
"Estimate Language Spoken At Home Population 5 Years And Over Other Languages Speak English Less Than ""Very Well""",0,21,0.0,0.4
Estimate Ancestry Total Population,11437,738,11437,(X)
Estimate Ancestry Total Population American,515,237,4.5,2.1
Estimate Ancestry Total Population Arab,100,90,0.9,0.8
Estimate Ancestry Total Population Czech,0,21,0.0,0.3
Estimate Ancestry Total Population Danish,25,40,0.2,0.3
Estimate Ancestry Total Population Dutch,56,56,0.5,0.5
Estimate Ancestry Total Population English,1377,398,12.0,3.3
Estimate Ancestry Total Population French (Except Basque),382,151,3.3,1.4
Estimate Ancestry Total Population French Canadian,251,152,2.2,1.3
Estimate Ancestry Total Population German,604,266,5.3,2.2
Estimate Ancestry Total Population Greek,172,167,1.5,1.5
Estimate Ancestry Total Population Hungarian,40,41,0.3,0.4
Estimate Ancestry Total Population Irish,3452,687,30.2,5.4
Estimate Ancestry Total Population Italian,1376,382,12.0,3.4
Estimate Ancestry Total Population Lithuanian,88,68,0.8,0.6
Estimate Ancestry Total Population Norwegian,49,66,0.4,0.6
Estimate Ancestry Total Population Polish,400,144,3.5,1.3
Estimate Ancestry Total Population Portuguese,537,321,4.7,2.8
Estimate Ancestry Total Population Russian,270,123,2.4,1.1
Estimate Ancestry Total Population Scotch-Irish,105,96,0.9,0.8
Estimate Ancestry Total Population Scottish,508,249,4.4,2.1
Estimate Ancestry Total Population Slovak,0,21,0.0,0.3
Estimate Ancestry Total Population Subsaharan African,161,179,1.4,1.6
Estimate Ancestry Total Population Swedish,375,213,3.3,1.8
Estimate Ancestry Total Population Swiss,0,21,0.0,0.3
Estimate Ancestry Total Population Ukrainian,0,21,0.0,0.3
Estimate Ancestry Total Population Welsh,8,13,0.1,0.1
Estimate Ancestry Total Population West Indian (Excluding Hispanic Origin Groups),214,278,1.9,2.5
Estimate Computers And Internet Use Total Households,4482,342,4482,(X)
Estimate Computers And Internet Use Total Households With A Computer,4265,340,95.2,1.8
Estimate Computers And Internet Use Total Households With A Broadband Internet Subscription,4266,333,95.2,1.9
