,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Grandparents Number Of Grandparents Responsible For Own Grandchildren Under 18 Years Who Are Married,111,129,91.7,19.1
Estimate School Enrollment Population 3 Years And Over Enrolled In School,5317,500,5317,(X)
"Estimate School Enrollment Population 3 Years And Over Enrolled In School Nursery School, Preschool",353,98,6.6,1.8
Estimate School Enrollment Population 3 Years And Over Enrolled In School Kindergarten,160,118,3.0,2.2
Estimate School Enrollment Population 3 Years And Over Enrolled In School Elementary School (Grades 1-8),2694,364,50.7,5.5
Estimate School Enrollment Population 3 Years And Over Enrolled In School High School (Grades 9-12),1214,259,22.8,3.9
Estimate School Enrollment Population 3 Years And Over Enrolled In School College Or Graduate School,896,220,16.9,3.9
Estimate Educational Attainment Population 25 Years And Over,17464,472,17464,(X)
Estimate Educational Attainment Population 25 Years And Over Less Than 9Th Grade,206,166,1.2,0.9
"Estimate Educational Attainment Population 25 Years And Over 9Th To 12Th Grade, No Diploma",299,137,1.7,0.8
Estimate Educational Attainment Population 25 Years And Over High School Graduate (Includes Equivalency),2541,408,14.5,2.2
"Estimate Educational Attainment Population 25 Years And Over Some College, No Degree",2439,423,14.0,2.4
Estimate Educational Attainment Population 25 Years And Over Associate'S Degree,1397,303,8.0,1.7
Estimate Educational Attainment Population 25 Years And Over Bachelor'S Degree,5620,518,32.2,2.8
Estimate Educational Attainment Population 25 Years And Over Graduate Or Professional Degree,4962,561,28.4,3.2
Estimate Educational Attainment Population 25 Years And Over High School Graduate Or Higher,16959,488,97.1,1.2
Estimate Educational Attainment Population 25 Years And Over Bachelor'S Degree Or Higher,10582,687,60.6,3.6
Estimate Veteran Status Civilian Population 18 Years And Over,18761,427,18761,(X)
Estimate Veteran Status Civilian Population 18 Years And Over Civilian Veterans,924,240,4.9,1.3
Estimate Disability Status Of The Civilian Noninstitutionalized Population Total Civilian Noninstitutionalized Population,23886,140,23886,(X)
Estimate Disability Status Of The Civilian Noninstitutionalized Population Total Civilian Noninstitutionalized Population With A Disability,2339,376,9.8,1.6
Estimate Disability Status Of The Civilian Noninstitutionalized Population Under 18 Years,5356,433,5356,(X)
Estimate Disability Status Of The Civilian Noninstitutionalized Population Under 18 Years With A Disability,125,92,2.3,1.7
Estimate Disability Status Of The Civilian Noninstitutionalized Population 18 To 64 Years,14209,450,14209,(X)
Estimate Disability Status Of The Civilian Noninstitutionalized Population 18 To 64 Years With A Disability,939,233,6.6,1.6
Estimate Disability Status Of The Civilian Noninstitutionalized Population 65 Years And Over,4321,444,4321,(X)
Estimate Disability Status Of The Civilian Noninstitutionalized Population 65 Years And Over With A Disability,1275,292,29.5,6.1
Estimate Residence 1 Year Ago Population 1 Year And Over,23946,102,23946,(X)
Estimate Residence 1 Year Ago Population 1 Year And Over Same House,22148,442,92.5,1.8
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad),1798,438,7.5,1.8
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S.,1762,434,7.4,1.8
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S. Same County,1008,386,4.2,1.6
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S. Different County,754,261,3.1,1.1
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S. Different County Same State,467,175,2.0,0.7
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S. Different County Different State,287,201,1.2,0.8
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Abroad,36,70,0.2,0.3
Estimate Place Of Birth Total Population,24122,32,24122,(X)
Estimate Place Of Birth Total Population Native,20811,537,86.3,2.2
Estimate Place Of Birth Total Population Native Born In United States,20660,551,85.6,2.3
Estimate Place Of Birth Total Population Native Born In United States State Of Residence,16357,724,67.8,3.0
Estimate Place Of Birth Total Population Native Born In United States Different State,4303,707,17.8,2.9
"Estimate Place Of Birth Total Population Native Born In Puerto Rico, U.S. Island Areas, Or Born Abroad To American Parent(S)",151,76,0.6,0.3
Estimate Place Of Birth Total Population Foreign Born,3311,535,13.7,2.2
Estimate U.S. Citizenship Status Foreign-Born Population,3311,535,3311,(X)
Estimate U.S. Citizenship Status Foreign-Born Population Naturalized U.S. Citizen,2553,454,77.1,6.1
Estimate U.S. Citizenship Status Foreign-Born Population Not A U.S. Citizen,758,239,22.9,6.1
Estimate Year Of Entry Population Born Outside The United States,3462,550,3462,(X)
Estimate Year Of Entry Population Born Outside The United States Native,151,76,151,(X)
Estimate Year Of Entry Population Born Outside The United States Native Entered 2010 Or Later,49,47,32.5,23.6
Estimate Year Of Entry Population Born Outside The United States Native Entered Before 2010,102,58,67.5,23.6
Estimate Year Of Entry Population Born Outside The United States Foreign Born,3311,535,3311,(X)
Estimate Year Of Entry Population Born Outside The United States Foreign Born Entered 2010 Or Later,425,193,12.8,5.7
Estimate Year Of Entry Population Born Outside The United States Foreign Born Entered Before 2010,2886,522,87.2,5.7
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea",3311,535,3311,(X)
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Europe",888,280,26.8,6.4
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Asia",1445,400,43.6,9.9
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Africa",284,221,8.6,6.7
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Oceania",0,25,0.0,1.2
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Latin America",650,272,19.6,7.9
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Northern America",44,45,1.3,1.4
Estimate Language Spoken At Home Population 5 Years And Over,22684,342,22684,(X)
Estimate Language Spoken At Home Population 5 Years And Over English Only,18857,742,83.1,2.8
Estimate Language Spoken At Home Population 5 Years And Over Language Other Than English,3827,640,16.9,2.8
"Estimate Language Spoken At Home Population 5 Years And Over Language Other Than English Speak English Less Than ""Very Well""",1162,339,5.1,1.5
Estimate Language Spoken At Home Population 5 Years And Over Spanish,531,261,2.3,1.1
"Estimate Language Spoken At Home Population 5 Years And Over Spanish Speak English Less Than ""Very Well""",80,60,0.4,0.3
Estimate Language Spoken At Home Population 5 Years And Over Other Indo-European Languages,1838,532,8.1,2.3
"Estimate Language Spoken At Home Population 5 Years And Over Other Indo-European Languages Speak English Less Than ""Very Well""",651,279,2.9,1.2
Estimate Language Spoken At Home Population 5 Years And Over Asian And Pacific Islander Languages,1240,423,5.5,1.9
"Estimate Language Spoken At Home Population 5 Years And Over Asian And Pacific Islander Languages Speak English Less Than ""Very Well""",400,199,1.8,0.9
Estimate Language Spoken At Home Population 5 Years And Over Other Languages,218,155,1.0,0.7
"Estimate Language Spoken At Home Population 5 Years And Over Other Languages Speak English Less Than ""Very Well""",31,49,0.1,0.2
Estimate Ancestry Total Population,24122,32,24122,(X)
Estimate Ancestry Total Population American,786,329,3.3,1.4
Estimate Ancestry Total Population Arab,171,139,0.7,0.6
Estimate Ancestry Total Population Czech,83,83,0.3,0.3
Estimate Ancestry Total Population Danish,62,79,0.3,0.3
Estimate Ancestry Total Population Dutch,164,134,0.7,0.6
Estimate Ancestry Total Population English,2391,417,9.9,1.7
Estimate Ancestry Total Population French (Except Basque),567,198,2.4,0.8
Estimate Ancestry Total Population French Canadian,468,211,1.9,0.9
Estimate Ancestry Total Population German,1670,533,6.9,2.2
Estimate Ancestry Total Population Greek,445,214,1.8,0.9
Estimate Ancestry Total Population Hungarian,32,32,0.1,0.1
Estimate Ancestry Total Population Irish,7053,721,29.2,3.0
Estimate Ancestry Total Population Italian,2553,450,10.6,1.9
Estimate Ancestry Total Population Lithuanian,383,235,1.6,1.0
Estimate Ancestry Total Population Norwegian,91,89,0.4,0.4
Estimate Ancestry Total Population Polish,798,325,3.3,1.3
Estimate Ancestry Total Population Portuguese,217,166,0.9,0.7
Estimate Ancestry Total Population Russian,683,233,2.8,1.0
Estimate Ancestry Total Population Scotch-Irish,120,97,0.5,0.4
Estimate Ancestry Total Population Scottish,444,144,1.8,0.6
Estimate Ancestry Total Population Slovak,0,25,0.0,0.2
Estimate Ancestry Total Population Subsaharan African,191,175,0.8,0.7
Estimate Ancestry Total Population Swedish,512,260,2.1,1.1
Estimate Ancestry Total Population Swiss,0,25,0.0,0.2
Estimate Ancestry Total Population Ukrainian,103,75,0.4,0.3
Estimate Ancestry Total Population Welsh,18,29,0.1,0.1
Estimate Ancestry Total Population West Indian (Excluding Hispanic Origin Groups),438,268,1.8,1.1
Estimate Computers And Internet Use Total Households,9305,355,9305,(X)
Estimate Computers And Internet Use Total Households With A Computer,8859,358,95.2,1.8
Estimate Computers And Internet Use Total Households With A Broadband Internet Subscription,8530,392,91.7,2.4
