,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Marital Status Males 15 Years And Over Divorced,228,111,8.8,4.0
Estimate Marital Status Females 15 Years And Over,2878,219,2878,(X)
Estimate Marital Status Females 15 Years And Over Never Married,731,249,25.4,7.4
"Estimate Marital Status Females 15 Years And Over Now Married, Except Separated",1563,154,54.3,7.3
Estimate Marital Status Females 15 Years And Over Separated,11,17,0.4,0.6
Estimate Marital Status Females 15 Years And Over Widowed,268,121,9.3,4.2
Estimate Marital Status Females 15 Years And Over Divorced,305,134,10.6,4.4
Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months,78,60,78,(X)
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Unmarried Women (Widowed, Divorced, And Never Married)",0,19,0.0,37.2
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Unmarried Women (Widowed, Divorced, And Never Married) Per 1,000 Unmarried Women",0,63,(X),(X)
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Per 1,000 Women 15 To 50 Years Old",58,44,(X),(X)
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Per 1,000 Women 15 To 19 Years Old",0,351,(X),(X)
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Per 1,000 Women 20 To 34 Years Old",98,90,(X),(X)
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Per 1,000 Women 35 To 50 Years Old",27,45,(X),(X)
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years,97,83,97,(X)
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years Grandparents Responsible For Grandchildren,0,19,0.0,32.4
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years Years Responsible For Grandchildren Less Than 1 Year,0,19,0.0,32.4
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years Years Responsible For Grandchildren 1 Or 2 Years,0,19,0.0,32.4
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years Years Responsible For Grandchildren 3 Or 4 Years,0,19,0.0,32.4
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years Years Responsible For Grandchildren 5 Or More Years,0,19,0.0,32.4
Estimate Grandparents Number Of Grandparents Responsible For Own Grandchildren Under 18 Years,0,19,0,(X)
Estimate Grandparents Number Of Grandparents Responsible For Own Grandchildren Under 18 Years Who Are Female,0,19,-666666666.0,-222222222.0
Estimate Grandparents Number Of Grandparents Responsible For Own Grandchildren Under 18 Years Who Are Married,0,19,-666666666.0,-222222222.0
Estimate School Enrollment Population 3 Years And Over Enrolled In School,1467,238,1467,(X)
"Estimate School Enrollment Population 3 Years And Over Enrolled In School Nursery School, Preschool",247,128,16.8,9.9
Estimate School Enrollment Population 3 Years And Over Enrolled In School Kindergarten,35,41,2.4,2.8
Estimate School Enrollment Population 3 Years And Over Enrolled In School Elementary School (Grades 1-8),705,272,48.1,14.9
Estimate School Enrollment Population 3 Years And Over Enrolled In School High School (Grades 9-12),187,107,12.7,7.3
Estimate School Enrollment Population 3 Years And Over Enrolled In School College Or Graduate School,293,167,20.0,10.3
Estimate Educational Attainment Population 25 Years And Over,4770,226,4770,(X)
Estimate Educational Attainment Population 25 Years And Over Less Than 9Th Grade,27,30,0.6,0.6
"Estimate Educational Attainment Population 25 Years And Over 9Th To 12Th Grade, No Diploma",146,83,3.1,1.7
Estimate Educational Attainment Population 25 Years And Over High School Graduate (Includes Equivalency),1104,297,23.1,5.8
"Estimate Educational Attainment Population 25 Years And Over Some College, No Degree",655,218,13.7,4.5
Estimate Educational Attainment Population 25 Years And Over Associate'S Degree,496,170,10.4,3.4
Estimate Educational Attainment Population 25 Years And Over Bachelor'S Degree,1453,259,30.5,5.8
Estimate Educational Attainment Population 25 Years And Over Graduate Or Professional Degree,889,207,18.6,4.4
Estimate Educational Attainment Population 25 Years And Over High School Graduate Or Higher,4597,224,96.4,1.9
Estimate Educational Attainment Population 25 Years And Over Bachelor'S Degree Or Higher,2342,335,49.1,7.6
Estimate Veteran Status Civilian Population 18 Years And Over,5290,217,5290,(X)
Estimate Veteran Status Civilian Population 18 Years And Over Civilian Veterans,190,83,3.6,1.6
Estimate Disability Status Of The Civilian Noninstitutionalized Population Total Civilian Noninstitutionalized Population,6739,18,6739,(X)
Estimate Disability Status Of The Civilian Noninstitutionalized Population Total Civilian Noninstitutionalized Population With A Disability,415,132,6.2,2.0
Estimate Disability Status Of The Civilian Noninstitutionalized Population Under 18 Years,1449,216,1449,(X)
Estimate Disability Status Of The Civilian Noninstitutionalized Population Under 18 Years With A Disability,59,63,4.1,4.4
Estimate Disability Status Of The Civilian Noninstitutionalized Population 18 To 64 Years,4176,263,4176,(X)
Estimate Disability Status Of The Civilian Noninstitutionalized Population 18 To 64 Years With A Disability,173,105,4.1,2.5
Estimate Disability Status Of The Civilian Noninstitutionalized Population 65 Years And Over,1114,233,1114,(X)
Estimate Disability Status Of The Civilian Noninstitutionalized Population 65 Years And Over With A Disability,183,86,16.4,6.7
Estimate Residence 1 Year Ago Population 1 Year And Over,6691,51,6691,(X)
Estimate Residence 1 Year Ago Population 1 Year And Over Same House,6299,270,94.1,3.9
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad),392,262,5.9,3.9
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S.,392,262,5.9,3.9
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S. Same County,129,91,1.9,1.4
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S. Different County,263,250,3.9,3.7
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S. Different County Same State,170,216,2.5,3.2
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S. Different County Different State,93,139,1.4,2.1
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Abroad,0,19,0.0,0.6
Estimate Place Of Birth Total Population,6739,18,6739,(X)
Estimate Place Of Birth Total Population Native,6527,133,96.9,1.9
Estimate Place Of Birth Total Population Native Born In United States,6512,137,96.6,2.0
Estimate Place Of Birth Total Population Native Born In United States State Of Residence,5464,349,81.1,5.1
Estimate Place Of Birth Total Population Native Born In United States Different State,1048,334,15.6,5.0
"Estimate Place Of Birth Total Population Native Born In Puerto Rico, U.S. Island Areas, Or Born Abroad To American Parent(S)",15,23,0.2,0.3
Estimate Place Of Birth Total Population Foreign Born,212,130,3.1,1.9
Estimate U.S. Citizenship Status Foreign-Born Population,212,130,212,(X)
Estimate U.S. Citizenship Status Foreign-Born Population Naturalized U.S. Citizen,117,110,55.2,37.2
Estimate U.S. Citizenship Status Foreign-Born Population Not A U.S. Citizen,95,90,44.8,37.2
Estimate Year Of Entry Population Born Outside The United States,227,134,227,(X)
Estimate Year Of Entry Population Born Outside The United States Native,15,23,15,(X)
Estimate Year Of Entry Population Born Outside The United States Native Entered 2010 Or Later,0,19,0.0,84.9
Estimate Year Of Entry Population Born Outside The United States Native Entered Before 2010,15,23,100.0,84.9
Estimate Year Of Entry Population Born Outside The United States Foreign Born,212,130,212,(X)
Estimate Year Of Entry Population Born Outside The United States Foreign Born Entered 2010 Or Later,53,63,25.0,25.9
Estimate Year Of Entry Population Born Outside The United States Foreign Born Entered Before 2010,159,107,75.0,25.9
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea",212,130,212,(X)
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Europe",81,69,38.2,31.2
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Asia",41,70,19.3,29.5
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Africa",0,19,0.0,17.1
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Oceania",0,19,0.0,17.1
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Latin America",90,100,42.5,38.5
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Northern America",0,19,0.0,17.1
Estimate Language Spoken At Home Population 5 Years And Over,6255,171,6255,(X)
Estimate Language Spoken At Home Population 5 Years And Over English Only,6073,218,97.1,2.1
Estimate Language Spoken At Home Population 5 Years And Over Language Other Than English,182,131,2.9,2.1
"Estimate Language Spoken At Home Population 5 Years And Over Language Other Than English Speak English Less Than ""Very Well""",12,21,0.2,0.3
Estimate Language Spoken At Home Population 5 Years And Over Spanish,76,96,1.2,1.5
"Estimate Language Spoken At Home Population 5 Years And Over Spanish Speak English Less Than ""Very Well""",0,19,0.0,0.6
Estimate Language Spoken At Home Population 5 Years And Over Other Indo-European Languages,65,56,1.0,0.9
"Estimate Language Spoken At Home Population 5 Years And Over Other Indo-European Languages Speak English Less Than ""Very Well""",12,21,0.2,0.3
Estimate Language Spoken At Home Population 5 Years And Over Asian And Pacific Islander Languages,41,70,0.7,1.1
"Estimate Language Spoken At Home Population 5 Years And Over Asian And Pacific Islander Languages Speak English Less Than ""Very Well""",0,19,0.0,0.6
Estimate Language Spoken At Home Population 5 Years And Over Other Languages,0,19,0.0,0.6
"Estimate Language Spoken At Home Population 5 Years And Over Other Languages Speak English Less Than ""Very Well""",0,19,0.0,0.6
Estimate Ancestry Total Population,6739,18,6739,(X)
Estimate Ancestry Total Population American,200,123,3.0,1.8
Estimate Ancestry Total Population Arab,0,19,0.0,0.6
Estimate Ancestry Total Population Czech,0,19,0.0,0.6
Estimate Ancestry Total Population Danish,0,19,0.0,0.6
Estimate Ancestry Total Population Dutch,57,90,0.8,1.3
Estimate Ancestry Total Population English,900,393,13.4,5.8
Estimate Ancestry Total Population French (Except Basque),564,249,8.4,3.7
Estimate Ancestry Total Population French Canadian,448,196,6.6,2.9
Estimate Ancestry Total Population German,652,536,9.7,8.0
Estimate Ancestry Total Population Greek,89,105,1.3,1.6
Estimate Ancestry Total Population Hungarian,30,36,0.4,0.5
Estimate Ancestry Total Population Irish,1666,389,24.7,5.8
Estimate Ancestry Total Population Italian,1834,540,27.2,8.0
Estimate Ancestry Total Population Lithuanian,78,78,1.2,1.2
Estimate Ancestry Total Population Norwegian,48,38,0.7,0.6
Estimate Ancestry Total Population Polish,225,128,3.3,1.9
Estimate Ancestry Total Population Portuguese,71,86,1.1,1.3
Estimate Ancestry Total Population Russian,115,132,1.7,2.0
Estimate Ancestry Total Population Scotch-Irish,113,113,1.7,1.7
Estimate Ancestry Total Population Scottish,454,189,6.7,2.8
Estimate Ancestry Total Population Slovak,0,19,0.0,0.6
Estimate Ancestry Total Population Subsaharan African,0,19,0.0,0.6
Estimate Ancestry Total Population Swedish,17,27,0.3,0.4
Estimate Ancestry Total Population Swiss,0,19,0.0,0.6
Estimate Ancestry Total Population Ukrainian,14,22,0.2,0.3
Estimate Ancestry Total Population Welsh,13,20,0.2,0.3
Estimate Ancestry Total Population West Indian (Excluding Hispanic Origin Groups),0,19,0.0,0.6
Estimate Computers And Internet Use Total Households,2532,169,2532,(X)
Estimate Computers And Internet Use Total Households With A Computer,2450,164,96.8,2.5
Estimate Computers And Internet Use Total Households With A Broadband Internet Subscription,2394,186,94.5,3.4
