,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S. Different County Different State,387,181,12.6,5.6
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Abroad,0,13,0.0,1.3
Estimate Place Of Birth Total Population,3082,358,3082,(X)
Estimate Place Of Birth Total Population Native,2991,334,97.0,1.8
Estimate Place Of Birth Total Population Native Born In United States,2962,334,96.1,2.1
Estimate Place Of Birth Total Population Native Born In United States State Of Residence,2119,313,68.8,6.1
Estimate Place Of Birth Total Population Native Born In United States Different State,843,198,27.4,5.9
"Estimate Place Of Birth Total Population Native Born In Puerto Rico, U.S. Island Areas, Or Born Abroad To American Parent(S)",29,34,0.9,1.1
Estimate Place Of Birth Total Population Foreign Born,91,59,3.0,1.8
Estimate U.S. Citizenship Status Foreign-Born Population,91,59,91,(X)
Estimate U.S. Citizenship Status Foreign-Born Population Naturalized U.S. Citizen,9,18,9.9,19.5
Estimate U.S. Citizenship Status Foreign-Born Population Not A U.S. Citizen,82,55,90.1,19.5
Estimate Year Of Entry Population Born Outside The United States,120,71,120,(X)
Estimate Year Of Entry Population Born Outside The United States Native,29,34,29,(X)
Estimate Year Of Entry Population Born Outside The United States Native Entered 2010 Or Later,0,13,0.0,61.1
Estimate Year Of Entry Population Born Outside The United States Native Entered Before 2010,29,34,100.0,61.1
Estimate Year Of Entry Population Born Outside The United States Foreign Born,91,59,91,(X)
Estimate Year Of Entry Population Born Outside The United States Foreign Born Entered 2010 Or Later,60,49,65.9,24.3
Estimate Year Of Entry Population Born Outside The United States Foreign Born Entered Before 2010,31,26,34.1,24.3
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea",91,59,91,(X)
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Europe",0,13,0.0,33.9
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Asia",15,22,16.5,23.3
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Africa",39,36,42.9,32.2
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Oceania",15,23,16.5,21.8
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Latin America",22,26,24.2,24.6
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Northern America",0,13,0.0,33.9
Estimate Language Spoken At Home Population 5 Years And Over,3082,358,3082,(X)
Estimate Language Spoken At Home Population 5 Years And Over English Only,2819,339,91.5,2.9
Estimate Language Spoken At Home Population 5 Years And Over Language Other Than English,263,94,8.5,2.9
"Estimate Language Spoken At Home Population 5 Years And Over Language Other Than English Speak English Less Than ""Very Well""",32,27,1.0,0.9
Estimate Language Spoken At Home Population 5 Years And Over Spanish,109,70,3.5,2.2
"Estimate Language Spoken At Home Population 5 Years And Over Spanish Speak English Less Than ""Very Well""",0,13,0.0,1.3
Estimate Language Spoken At Home Population 5 Years And Over Other Indo-European Languages,106,75,3.4,2.4
"Estimate Language Spoken At Home Population 5 Years And Over Other Indo-European Languages Speak English Less Than ""Very Well""",32,27,1.0,0.9
Estimate Language Spoken At Home Population 5 Years And Over Asian And Pacific Islander Languages,31,36,1.0,1.1
"Estimate Language Spoken At Home Population 5 Years And Over Asian And Pacific Islander Languages Speak English Less Than ""Very Well""",0,13,0.0,1.3
Estimate Language Spoken At Home Population 5 Years And Over Other Languages,17,25,0.6,0.8
"Estimate Language Spoken At Home Population 5 Years And Over Other Languages Speak English Less Than ""Very Well""",0,13,0.0,1.3
Estimate Ancestry Total Population,3082,358,3082,(X)
Estimate Ancestry Total Population American,0,13,0.0,1.3
Estimate Ancestry Total Population Arab,0,13,0.0,1.3
Estimate Ancestry Total Population Czech,0,13,0.0,1.3
Estimate Ancestry Total Population Danish,0,13,0.0,1.3
Estimate Ancestry Total Population Dutch,0,13,0.0,1.3
Estimate Ancestry Total Population English,49,45,1.6,1.4
Estimate Ancestry Total Population French (Except Basque),32,34,1.0,1.1
Estimate Ancestry Total Population French Canadian,46,36,1.5,1.1
Estimate Ancestry Total Population German,67,51,2.2,1.6
Estimate Ancestry Total Population Greek,12,16,0.4,0.5
Estimate Ancestry Total Population Hungarian,0,13,0.0,1.3
Estimate Ancestry Total Population Irish,316,127,10.3,3.6
Estimate Ancestry Total Population Italian,227,133,7.4,3.9
Estimate Ancestry Total Population Lithuanian,0,13,0.0,1.3
Estimate Ancestry Total Population Norwegian,6,12,0.2,0.4
Estimate Ancestry Total Population Polish,69,46,2.2,1.5
Estimate Ancestry Total Population Portuguese,106,79,3.4,2.5
Estimate Ancestry Total Population Russian,15,29,0.5,0.9
Estimate Ancestry Total Population Scotch-Irish,0,13,0.0,1.3
Estimate Ancestry Total Population Scottish,12,24,0.4,0.8
Estimate Ancestry Total Population Slovak,0,13,0.0,1.3
Estimate Ancestry Total Population Subsaharan African,178,68,5.8,2.1
Estimate Ancestry Total Population Swedish,0,13,0.0,1.3
Estimate Ancestry Total Population Swiss,0,13,0.0,1.3
Estimate Ancestry Total Population Ukrainian,0,13,0.0,1.3
Estimate Ancestry Total Population Welsh,27,31,0.9,1.0
Estimate Ancestry Total Population West Indian (Excluding Hispanic Origin Groups),24,36,0.8,1.2
Estimate Computers And Internet Use Total Households,30,28,30,(X)
Estimate Computers And Internet Use Total Households With A Computer,30,28,100.0,60.1
Estimate Computers And Internet Use Total Households With A Broadband Internet Subscription,30,28,100.0,60.1
