,Estimate,Margin of Error,Percent,Percent Margin of Error
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Unmarried Women (Widowed, Divorced, And Never Married) Per 1,000 Unmarried Women",0,122,(X),(X)
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Per 1,000 Women 15 To 50 Years Old",37,35,(X),(X)
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Per 1,000 Women 15 To 19 Years Old",0,302,(X),(X)
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Per 1,000 Women 20 To 34 Years Old",79,94,(X),(X)
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Per 1,000 Women 35 To 50 Years Old",20,29,(X),(X)
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years,40,32,40,(X)
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years Grandparents Responsible For Grandchildren,14,20,35.0,40.5
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years Years Responsible For Grandchildren Less Than 1 Year,0,13,0.0,52.0
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years Years Responsible For Grandchildren 1 Or 2 Years,0,13,0.0,52.0
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years Years Responsible For Grandchildren 3 Or 4 Years,14,20,35.0,40.5
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years Years Responsible For Grandchildren 5 Or More Years,0,13,0.0,52.0
Estimate Grandparents Number Of Grandparents Responsible For Own Grandchildren Under 18 Years,14,20,14,(X)
Estimate Grandparents Number Of Grandparents Responsible For Own Grandchildren Under 18 Years Who Are Female,7,10,50.0,12.1
Estimate Grandparents Number Of Grandparents Responsible For Own Grandchildren Under 18 Years Who Are Married,14,20,100.0,87.9
Estimate School Enrollment Population 3 Years And Over Enrolled In School,818,107,818,(X)
"Estimate School Enrollment Population 3 Years And Over Enrolled In School Nursery School, Preschool",36,23,4.4,3.0
Estimate School Enrollment Population 3 Years And Over Enrolled In School Kindergarten,6,10,0.7,1.2
Estimate School Enrollment Population 3 Years And Over Enrolled In School Elementary School (Grades 1-8),310,65,37.9,8.3
Estimate School Enrollment Population 3 Years And Over Enrolled In School High School (Grades 9-12),217,60,26.5,7.5
Estimate School Enrollment Population 3 Years And Over Enrolled In School College Or Graduate School,249,97,30.4,9.1
Estimate Educational Attainment Population 25 Years And Over,2279,115,2279,(X)
Estimate Educational Attainment Population 25 Years And Over Less Than 9Th Grade,5,7,0.2,0.3
"Estimate Educational Attainment Population 25 Years And Over 9Th To 12Th Grade, No Diploma",43,31,1.9,1.4
Estimate Educational Attainment Population 25 Years And Over High School Graduate (Includes Equivalency),349,95,15.3,3.8
"Estimate Educational Attainment Population 25 Years And Over Some College, No Degree",327,96,14.3,4.0
Estimate Educational Attainment Population 25 Years And Over Associate'S Degree,248,78,10.9,3.4
Estimate Educational Attainment Population 25 Years And Over Bachelor'S Degree,773,102,33.9,4.6
Estimate Educational Attainment Population 25 Years And Over Graduate Or Professional Degree,534,120,23.4,5.2
Estimate Educational Attainment Population 25 Years And Over High School Graduate Or Higher,2231,117,97.9,1.4
Estimate Educational Attainment Population 25 Years And Over Bachelor'S Degree Or Higher,1307,137,57.3,6.0
Estimate Veteran Status Civilian Population 18 Years And Over,2661,95,2661,(X)
Estimate Veteran Status Civilian Population 18 Years And Over Civilian Veterans,172,49,6.5,1.8
Estimate Disability Status Of The Civilian Noninstitutionalized Population Total Civilian Noninstitutionalized Population,3369,29,3369,(X)
Estimate Disability Status Of The Civilian Noninstitutionalized Population Total Civilian Noninstitutionalized Population With A Disability,171,54,5.1,1.6
Estimate Disability Status Of The Civilian Noninstitutionalized Population Under 18 Years,708,95,708,(X)
Estimate Disability Status Of The Civilian Noninstitutionalized Population Under 18 Years With A Disability,4,6,0.6,0.8
Estimate Disability Status Of The Civilian Noninstitutionalized Population 18 To 64 Years,2166,128,2166,(X)
Estimate Disability Status Of The Civilian Noninstitutionalized Population 18 To 64 Years With A Disability,100,45,4.6,2.1
Estimate Disability Status Of The Civilian Noninstitutionalized Population 65 Years And Over,495,105,495,(X)
Estimate Disability Status Of The Civilian Noninstitutionalized Population 65 Years And Over With A Disability,67,26,13.5,5.3
Estimate Residence 1 Year Ago Population 1 Year And Over,3342,36,3342,(X)
Estimate Residence 1 Year Ago Population 1 Year And Over Same House,3162,131,94.6,3.5
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad),180,116,5.4,3.5
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S.,177,115,5.3,3.5
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S. Same County,124,103,3.7,3.1
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S. Different County,53,39,1.6,1.2
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S. Different County Same State,33,31,1.0,0.9
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S. Different County Different State,20,26,0.6,0.8
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Abroad,3,5,0.1,0.1
Estimate Place Of Birth Total Population,3369,29,3369,(X)
Estimate Place Of Birth Total Population Native,3149,85,93.5,2.4
Estimate Place Of Birth Total Population Native Born In United States,3138,86,93.1,2.5
Estimate Place Of Birth Total Population Native Born In United States State Of Residence,2215,188,65.7,5.6
Estimate Place Of Birth Total Population Native Born In United States Different State,923,171,27.4,5.1
"Estimate Place Of Birth Total Population Native Born In Puerto Rico, U.S. Island Areas, Or Born Abroad To American Parent(S)",11,11,0.3,0.3
Estimate Place Of Birth Total Population Foreign Born,220,82,6.5,2.4
Estimate U.S. Citizenship Status Foreign-Born Population,220,82,220,(X)
Estimate U.S. Citizenship Status Foreign-Born Population Naturalized U.S. Citizen,150,55,68.2,19.2
Estimate U.S. Citizenship Status Foreign-Born Population Not A U.S. Citizen,70,58,31.8,19.2
Estimate Year Of Entry Population Born Outside The United States,231,84,231,(X)
Estimate Year Of Entry Population Born Outside The United States Native,11,11,11,(X)
Estimate Year Of Entry Population Born Outside The United States Native Entered 2010 Or Later,0,13,0.0,99.2
Estimate Year Of Entry Population Born Outside The United States Native Entered Before 2010,11,11,100.0,99.2
Estimate Year Of Entry Population Born Outside The United States Foreign Born,220,82,220,(X)
Estimate Year Of Entry Population Born Outside The United States Foreign Born Entered 2010 Or Later,66,60,30.0,20.2
Estimate Year Of Entry Population Born Outside The United States Foreign Born Entered Before 2010,154,50,70.0,20.2
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea",220,82,220,(X)
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Europe",84,39,38.2,15.2
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Asia",73,63,33.2,20.9
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Africa",0,13,0.0,16.6
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Oceania",0,13,0.0,16.6
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Latin America",41,29,18.6,13.9
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Northern America",22,16,10.0,7.8
Estimate Language Spoken At Home Population 5 Years And Over,3207,99,3207,(X)
Estimate Language Spoken At Home Population 5 Years And Over English Only,2945,135,91.8,3.1
Estimate Language Spoken At Home Population 5 Years And Over Language Other Than English,262,100,8.2,3.1
"Estimate Language Spoken At Home Population 5 Years And Over Language Other Than English Speak English Less Than ""Very Well""",46,34,1.4,1.1
Estimate Language Spoken At Home Population 5 Years And Over Spanish,47,29,1.5,0.9
"Estimate Language Spoken At Home Population 5 Years And Over Spanish Speak English Less Than ""Very Well""",8,9,0.2,0.3
Estimate Language Spoken At Home Population 5 Years And Over Other Indo-European Languages,150,75,4.7,2.3
"Estimate Language Spoken At Home Population 5 Years And Over Other Indo-European Languages Speak English Less Than ""Very Well""",10,15,0.3,0.5
Estimate Language Spoken At Home Population 5 Years And Over Asian And Pacific Islander Languages,60,60,1.9,1.9
"Estimate Language Spoken At Home Population 5 Years And Over Asian And Pacific Islander Languages Speak English Less Than ""Very Well""",28,30,0.9,0.9
Estimate Language Spoken At Home Population 5 Years And Over Other Languages,5,8,0.2,0.2
"Estimate Language Spoken At Home Population 5 Years And Over Other Languages Speak English Less Than ""Very Well""",0,13,0.0,1.2
Estimate Ancestry Total Population,3369,29,3369,(X)
Estimate Ancestry Total Population American,95,65,2.8,1.9
Estimate Ancestry Total Population Arab,13,13,0.4,0.4
Estimate Ancestry Total Population Czech,0,13,0.0,1.2
Estimate Ancestry Total Population Danish,4,7,0.1,0.2
Estimate Ancestry Total Population Dutch,40,38,1.2,1.1
Estimate Ancestry Total Population English,599,140,17.8,4.2
Estimate Ancestry Total Population French (Except Basque),306,96,9.1,2.9
Estimate Ancestry Total Population French Canadian,200,72,5.9,2.1
Estimate Ancestry Total Population German,178,60,5.3,1.8
Estimate Ancestry Total Population Greek,40,26,1.2,0.8
Estimate Ancestry Total Population Hungarian,19,20,0.6,0.6
Estimate Ancestry Total Population Irish,1027,219,30.5,6.5
Estimate Ancestry Total Population Italian,392,111,11.6,3.3
Estimate Ancestry Total Population Lithuanian,101,83,3.0,2.5
Estimate Ancestry Total Population Norwegian,13,11,0.4,0.3
Estimate Ancestry Total Population Polish,121,55,3.6,1.6
Estimate Ancestry Total Population Portuguese,48,35,1.4,1.0
Estimate Ancestry Total Population Russian,37,25,1.1,0.7
Estimate Ancestry Total Population Scotch-Irish,36,38,1.1,1.1
Estimate Ancestry Total Population Scottish,98,55,2.9,1.6
Estimate Ancestry Total Population Slovak,4,6,0.1,0.2
Estimate Ancestry Total Population Subsaharan African,0,13,0.0,1.2
Estimate Ancestry Total Population Swedish,51,37,1.5,1.1
Estimate Ancestry Total Population Swiss,0,13,0.0,1.2
Estimate Ancestry Total Population Ukrainian,24,26,0.7,0.8
Estimate Ancestry Total Population Welsh,16,23,0.5,0.7
Estimate Ancestry Total Population West Indian (Excluding Hispanic Origin Groups),0,13,0.0,1.2
Estimate Computers And Internet Use Total Households,1136,48,1136,(X)
Estimate Computers And Internet Use Total Households With A Computer,1110,47,97.7,1.5
Estimate Computers And Internet Use Total Households With A Broadband Internet Subscription,1120,47,98.6,1.2
