,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Grandparents Number Of Grandparents Responsible For Own Grandchildren Under 18 Years Who Are Married,0,13,-666666666.0,-222222222.0
Estimate School Enrollment Population 3 Years And Over Enrolled In School,69,38,69,(X)
"Estimate School Enrollment Population 3 Years And Over Enrolled In School Nursery School, Preschool",2,4,2.9,6.5
Estimate School Enrollment Population 3 Years And Over Enrolled In School Kindergarten,0,13,0.0,39.6
Estimate School Enrollment Population 3 Years And Over Enrolled In School Elementary School (Grades 1-8),25,15,36.2,21.4
Estimate School Enrollment Population 3 Years And Over Enrolled In School High School (Grades 9-12),40,32,58.0,24.3
Estimate School Enrollment Population 3 Years And Over Enrolled In School College Or Graduate School,2,3,2.9,4.3
Estimate Educational Attainment Population 25 Years And Over,412,95,412,(X)
Estimate Educational Attainment Population 25 Years And Over Less Than 9Th Grade,3,5,0.7,1.1
"Estimate Educational Attainment Population 25 Years And Over 9Th To 12Th Grade, No Diploma",46,37,11.2,7.7
Estimate Educational Attainment Population 25 Years And Over High School Graduate (Includes Equivalency),164,60,39.8,9.8
"Estimate Educational Attainment Population 25 Years And Over Some College, No Degree",75,33,18.2,7.4
Estimate Educational Attainment Population 25 Years And Over Associate'S Degree,24,15,5.8,3.9
Estimate Educational Attainment Population 25 Years And Over Bachelor'S Degree,51,28,12.4,6.8
Estimate Educational Attainment Population 25 Years And Over Graduate Or Professional Degree,49,21,11.9,5.5
Estimate Educational Attainment Population 25 Years And Over High School Graduate Or Higher,363,76,88.1,7.6
Estimate Educational Attainment Population 25 Years And Over Bachelor'S Degree Or Higher,100,40,24.3,9.8
Estimate Veteran Status Civilian Population 18 Years And Over,440,104,440,(X)
Estimate Veteran Status Civilian Population 18 Years And Over Civilian Veterans,37,22,8.4,5.0
Estimate Disability Status Of The Civilian Noninstitutionalized Population Total Civilian Noninstitutionalized Population,503,116,503,(X)
Estimate Disability Status Of The Civilian Noninstitutionalized Population Total Civilian Noninstitutionalized Population With A Disability,78,38,15.5,5.8
Estimate Disability Status Of The Civilian Noninstitutionalized Population Under 18 Years,63,31,63,(X)
Estimate Disability Status Of The Civilian Noninstitutionalized Population Under 18 Years With A Disability,0,13,0.0,41.5
Estimate Disability Status Of The Civilian Noninstitutionalized Population 18 To 64 Years,317,84,317,(X)
Estimate Disability Status Of The Civilian Noninstitutionalized Population 18 To 64 Years With A Disability,23,18,7.3,5.3
Estimate Disability Status Of The Civilian Noninstitutionalized Population 65 Years And Over,123,51,123,(X)
Estimate Disability Status Of The Civilian Noninstitutionalized Population 65 Years And Over With A Disability,55,31,44.7,16.9
Estimate Residence 1 Year Ago Population 1 Year And Over,503,116,503,(X)
Estimate Residence 1 Year Ago Population 1 Year And Over Same House,493,118,98.0,2.4
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad),10,11,2.0,2.4
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S.,10,11,2.0,2.4
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S. Same County,4,6,0.8,1.3
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S. Different County,6,6,1.2,1.3
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S. Different County Same State,6,6,1.2,1.3
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S. Different County Different State,0,13,0.0,7.6
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Abroad,0,13,0.0,7.6
Estimate Place Of Birth Total Population,503,116,503,(X)
Estimate Place Of Birth Total Population Native,499,115,99.2,1.2
Estimate Place Of Birth Total Population Native Born In United States,489,117,97.2,3.2
Estimate Place Of Birth Total Population Native Born In United States State Of Residence,415,112,82.5,8.3
Estimate Place Of Birth Total Population Native Born In United States Different State,74,37,14.7,7.2
"Estimate Place Of Birth Total Population Native Born In Puerto Rico, U.S. Island Areas, Or Born Abroad To American Parent(S)",10,14,2.0,2.9
Estimate Place Of Birth Total Population Foreign Born,4,6,0.8,1.2
Estimate U.S. Citizenship Status Foreign-Born Population,4,6,4,(X)
Estimate U.S. Citizenship Status Foreign-Born Population Naturalized U.S. Citizen,4,6,100.0,100.0
Estimate U.S. Citizenship Status Foreign-Born Population Not A U.S. Citizen,0,13,0.0,100.0
Estimate Year Of Entry Population Born Outside The United States,14,16,14,(X)
Estimate Year Of Entry Population Born Outside The United States Native,10,14,10,(X)
Estimate Year Of Entry Population Born Outside The United States Native Entered 2010 Or Later,10,14,100.0,100.0
Estimate Year Of Entry Population Born Outside The United States Native Entered Before 2010,0,13,0.0,100.0
Estimate Year Of Entry Population Born Outside The United States Foreign Born,4,6,4,(X)
Estimate Year Of Entry Population Born Outside The United States Foreign Born Entered 2010 Or Later,0,13,0.0,100.0
Estimate Year Of Entry Population Born Outside The United States Foreign Born Entered Before 2010,4,6,100.0,100.0
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea",4,6,4,(X)
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Europe",4,6,100.0,100.0
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Asia",0,13,0.0,100.0
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Africa",0,13,0.0,100.0
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Oceania",0,13,0.0,100.0
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Latin America",0,13,0.0,100.0
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Northern America",0,13,0.0,100.0
Estimate Language Spoken At Home Population 5 Years And Over,495,115,495,(X)
Estimate Language Spoken At Home Population 5 Years And Over English Only,477,117,96.4,3.4
Estimate Language Spoken At Home Population 5 Years And Over Language Other Than English,18,16,3.6,3.4
"Estimate Language Spoken At Home Population 5 Years And Over Language Other Than English Speak English Less Than ""Very Well""",10,14,2.0,3.0
Estimate Language Spoken At Home Population 5 Years And Over Spanish,14,15,2.8,3.2
"Estimate Language Spoken At Home Population 5 Years And Over Spanish Speak English Less Than ""Very Well""",10,14,2.0,3.0
Estimate Language Spoken At Home Population 5 Years And Over Other Indo-European Languages,4,6,0.8,1.2
"Estimate Language Spoken At Home Population 5 Years And Over Other Indo-European Languages Speak English Less Than ""Very Well""",0,13,0.0,7.8
Estimate Language Spoken At Home Population 5 Years And Over Asian And Pacific Islander Languages,0,13,0.0,7.8
"Estimate Language Spoken At Home Population 5 Years And Over Asian And Pacific Islander Languages Speak English Less Than ""Very Well""",0,13,0.0,7.8
Estimate Language Spoken At Home Population 5 Years And Over Other Languages,0,13,0.0,7.8
"Estimate Language Spoken At Home Population 5 Years And Over Other Languages Speak English Less Than ""Very Well""",0,13,0.0,7.8
Estimate Ancestry Total Population,503,116,503,(X)
Estimate Ancestry Total Population American,11,13,2.2,2.7
Estimate Ancestry Total Population Arab,0,13,0.0,7.6
Estimate Ancestry Total Population Czech,0,13,0.0,7.6
Estimate Ancestry Total Population Danish,0,13,0.0,7.6
Estimate Ancestry Total Population Dutch,3,5,0.6,1.1
Estimate Ancestry Total Population English,105,64,20.9,11.1
Estimate Ancestry Total Population French (Except Basque),70,54,13.9,9.6
Estimate Ancestry Total Population French Canadian,41,21,8.2,4.2
Estimate Ancestry Total Population German,110,51,21.9,8.4
Estimate Ancestry Total Population Greek,0,13,0.0,7.6
Estimate Ancestry Total Population Hungarian,0,13,0.0,7.6
Estimate Ancestry Total Population Irish,65,47,12.9,9.1
Estimate Ancestry Total Population Italian,30,21,6.0,4.2
Estimate Ancestry Total Population Lithuanian,3,4,0.6,0.9
Estimate Ancestry Total Population Norwegian,6,8,1.2,1.6
Estimate Ancestry Total Population Polish,122,68,24.3,11.1
Estimate Ancestry Total Population Portuguese,9,13,1.8,2.6
Estimate Ancestry Total Population Russian,0,13,0.0,7.6
Estimate Ancestry Total Population Scotch-Irish,4,5,0.8,1.1
Estimate Ancestry Total Population Scottish,14,17,2.8,3.3
Estimate Ancestry Total Population Slovak,4,5,0.8,1.1
Estimate Ancestry Total Population Subsaharan African,0,13,0.0,7.6
Estimate Ancestry Total Population Swedish,4,6,0.8,1.2
Estimate Ancestry Total Population Swiss,0,13,0.0,7.6
Estimate Ancestry Total Population Ukrainian,0,13,0.0,7.6
Estimate Ancestry Total Population Welsh,3,5,0.6,0.9
Estimate Ancestry Total Population West Indian (Excluding Hispanic Origin Groups),0,13,0.0,7.6
Estimate Computers And Internet Use Total Households,227,45,227,(X)
Estimate Computers And Internet Use Total Households With A Computer,185,41,81.5,11.3
Estimate Computers And Internet Use Total Households With A Broadband Internet Subscription,164,34,72.2,12.1
