,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Ancestry Total Population American,5,10,0.3,0.7
Estimate Ancestry Total Population Arab,11,16,0.7,1.0
Estimate Ancestry Total Population Czech,0,13,0.0,2.5
Estimate Ancestry Total Population Danish,0,13,0.0,2.5
Estimate Ancestry Total Population Dutch,7,14,0.4,1.0
Estimate Ancestry Total Population English,55,40,3.5,2.7
Estimate Ancestry Total Population French (Except Basque),31,30,2.0,2.0
Estimate Ancestry Total Population French Canadian,51,47,3.2,3.0
Estimate Ancestry Total Population German,31,25,2.0,1.6
Estimate Ancestry Total Population Greek,25,35,1.6,2.2
Estimate Ancestry Total Population Hungarian,0,13,0.0,2.5
Estimate Ancestry Total Population Irish,296,147,18.7,7.4
Estimate Ancestry Total Population Italian,262,149,16.6,6.8
Estimate Ancestry Total Population Lithuanian,9,19,0.6,1.1
Estimate Ancestry Total Population Norwegian,0,13,0.0,2.5
Estimate Ancestry Total Population Polish,40,44,2.5,2.7
Estimate Ancestry Total Population Portuguese,31,31,2.0,1.9
Estimate Ancestry Total Population Russian,0,13,0.0,2.5
Estimate Ancestry Total Population Scotch-Irish,0,13,0.0,2.5
Estimate Ancestry Total Population Scottish,7,14,0.4,0.9
Estimate Ancestry Total Population Slovak,0,13,0.0,2.5
Estimate Ancestry Total Population Subsaharan African,26,28,1.6,1.8
Estimate Ancestry Total Population Swedish,0,13,0.0,2.5
Estimate Ancestry Total Population Swiss,0,13,0.0,2.5
Estimate Ancestry Total Population Ukrainian,0,13,0.0,2.5
Estimate Ancestry Total Population Welsh,0,13,0.0,2.5
Estimate Ancestry Total Population West Indian (Excluding Hispanic Origin Groups),6,13,0.4,0.9
Estimate Computers And Internet Use Total Households,0,13,0,(X)
Estimate Computers And Internet Use Total Households With A Computer,0,13,-666666666.0,-222222222.0
Estimate Computers And Internet Use Total Households With A Broadband Internet Subscription,0,13,-666666666.0,-222222222.0
