,Estimate,Margin of Error,Percent,Percent Margin of Error
"Estimate School Enrollment Population 3 Years And Over Enrolled In School Nursery School, Preschool",273,95,6.7,2.4
Estimate School Enrollment Population 3 Years And Over Enrolled In School Kindergarten,228,94,5.6,2.3
Estimate School Enrollment Population 3 Years And Over Enrolled In School Elementary School (Grades 1-8),1708,259,42.0,5.7
Estimate School Enrollment Population 3 Years And Over Enrolled In School High School (Grades 9-12),998,260,24.6,5.6
Estimate School Enrollment Population 3 Years And Over Enrolled In School College Or Graduate School,855,252,21.0,5.6
Estimate Educational Attainment Population 25 Years And Over,12121,318,12121,(X)
Estimate Educational Attainment Population 25 Years And Over Less Than 9Th Grade,276,103,2.3,0.9
"Estimate Educational Attainment Population 25 Years And Over 9Th To 12Th Grade, No Diploma",489,173,4.0,1.4
Estimate Educational Attainment Population 25 Years And Over High School Graduate (Includes Equivalency),3055,330,25.2,2.7
"Estimate Educational Attainment Population 25 Years And Over Some College, No Degree",1931,279,15.9,2.3
Estimate Educational Attainment Population 25 Years And Over Associate'S Degree,1254,225,10.3,1.8
Estimate Educational Attainment Population 25 Years And Over Bachelor'S Degree,2992,280,24.7,2.2
Estimate Educational Attainment Population 25 Years And Over Graduate Or Professional Degree,2124,285,17.5,2.3
Estimate Educational Attainment Population 25 Years And Over High School Graduate Or Higher,11356,363,93.7,1.7
Estimate Educational Attainment Population 25 Years And Over Bachelor'S Degree Or Higher,5116,384,42.2,2.8
Estimate Veteran Status Civilian Population 18 Years And Over,12980,333,12980,(X)
Estimate Veteran Status Civilian Population 18 Years And Over Civilian Veterans,1074,192,8.3,1.5
Estimate Disability Status Of The Civilian Noninstitutionalized Population Total Civilian Noninstitutionalized Population,16590,80,16590,(X)
Estimate Disability Status Of The Civilian Noninstitutionalized Population Total Civilian Noninstitutionalized Population With A Disability,2039,299,12.3,1.8
Estimate Disability Status Of The Civilian Noninstitutionalized Population Under 18 Years,3704,334,3704,(X)
Estimate Disability Status Of The Civilian Noninstitutionalized Population Under 18 Years With A Disability,206,87,5.6,2.3
Estimate Disability Status Of The Civilian Noninstitutionalized Population 18 To 64 Years,9660,382,9660,(X)
Estimate Disability Status Of The Civilian Noninstitutionalized Population 18 To 64 Years With A Disability,914,187,9.5,1.9
Estimate Disability Status Of The Civilian Noninstitutionalized Population 65 Years And Over,3226,264,3226,(X)
Estimate Disability Status Of The Civilian Noninstitutionalized Population 65 Years And Over With A Disability,919,181,28.5,5.0
Estimate Residence 1 Year Ago Population 1 Year And Over,16632,88,16632,(X)
Estimate Residence 1 Year Ago Population 1 Year And Over Same House,15835,287,95.2,1.6
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad),797,265,4.8,1.6
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S.,719,249,4.3,1.5
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S. Same County,569,247,3.4,1.5
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S. Different County,150,62,0.9,0.4
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S. Different County Same State,91,46,0.5,0.3
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S. Different County Different State,59,37,0.4,0.2
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Abroad,78,107,0.5,0.6
Estimate Place Of Birth Total Population,16684,75,16684,(X)
Estimate Place Of Birth Total Population Native,15574,251,93.3,1.4
Estimate Place Of Birth Total Population Native Born In United States,15348,263,92.0,1.5
Estimate Place Of Birth Total Population Native Born In United States State Of Residence,13151,365,78.8,2.1
Estimate Place Of Birth Total Population Native Born In United States Different State,2197,296,13.2,1.8
"Estimate Place Of Birth Total Population Native Born In Puerto Rico, U.S. Island Areas, Or Born Abroad To American Parent(S)",226,117,1.4,0.7
Estimate Place Of Birth Total Population Foreign Born,1110,242,6.7,1.4
Estimate U.S. Citizenship Status Foreign-Born Population,1110,242,1110,(X)
Estimate U.S. Citizenship Status Foreign-Born Population Naturalized U.S. Citizen,876,201,78.9,7.3
Estimate U.S. Citizenship Status Foreign-Born Population Not A U.S. Citizen,234,100,21.1,7.3
Estimate Year Of Entry Population Born Outside The United States,1336,256,1336,(X)
Estimate Year Of Entry Population Born Outside The United States Native,226,117,226,(X)
Estimate Year Of Entry Population Born Outside The United States Native Entered 2010 Or Later,10,12,4.4,5.8
Estimate Year Of Entry Population Born Outside The United States Native Entered Before 2010,216,117,95.6,5.8
Estimate Year Of Entry Population Born Outside The United States Foreign Born,1110,242,1110,(X)
Estimate Year Of Entry Population Born Outside The United States Foreign Born Entered 2010 Or Later,191,91,17.2,6.9
Estimate Year Of Entry Population Born Outside The United States Foreign Born Entered Before 2010,919,206,82.8,6.9
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea",1110,242,1110,(X)
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Europe",381,125,34.3,11.1
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Asia",460,197,41.4,12.5
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Africa",56,39,5.0,3.5
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Oceania",0,21,0.0,3.5
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Latin America",160,87,14.4,7.7
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Northern America",53,43,4.8,3.7
Estimate Language Spoken At Home Population 5 Years And Over,15992,212,15992,(X)
Estimate Language Spoken At Home Population 5 Years And Over English Only,14515,401,90.8,2.1
Estimate Language Spoken At Home Population 5 Years And Over Language Other Than English,1477,342,9.2,2.1
"Estimate Language Spoken At Home Population 5 Years And Over Language Other Than English Speak English Less Than ""Very Well""",558,218,3.5,1.4
Estimate Language Spoken At Home Population 5 Years And Over Spanish,329,150,2.1,0.9
"Estimate Language Spoken At Home Population 5 Years And Over Spanish Speak English Less Than ""Very Well""",26,28,0.2,0.2
Estimate Language Spoken At Home Population 5 Years And Over Other Indo-European Languages,619,245,3.9,1.5
"Estimate Language Spoken At Home Population 5 Years And Over Other Indo-European Languages Speak English Less Than ""Very Well""",272,173,1.7,1.1
Estimate Language Spoken At Home Population 5 Years And Over Asian And Pacific Islander Languages,391,240,2.4,1.5
"Estimate Language Spoken At Home Population 5 Years And Over Asian And Pacific Islander Languages Speak English Less Than ""Very Well""",224,153,1.4,1.0
Estimate Language Spoken At Home Population 5 Years And Over Other Languages,138,123,0.9,0.8
"Estimate Language Spoken At Home Population 5 Years And Over Other Languages Speak English Less Than ""Very Well""",36,37,0.2,0.2
Estimate Ancestry Total Population,16684,75,16684,(X)
Estimate Ancestry Total Population American,768,336,4.6,2.0
Estimate Ancestry Total Population Arab,124,118,0.7,0.7
Estimate Ancestry Total Population Czech,0,21,0.0,0.2
Estimate Ancestry Total Population Danish,7,13,0.0,0.1
Estimate Ancestry Total Population Dutch,219,154,1.3,0.9
Estimate Ancestry Total Population English,1670,300,10.0,1.8
Estimate Ancestry Total Population French (Except Basque),1872,320,11.2,1.9
Estimate Ancestry Total Population French Canadian,1260,256,7.6,1.5
Estimate Ancestry Total Population German,1098,287,6.6,1.7
Estimate Ancestry Total Population Greek,219,188,1.3,1.1
Estimate Ancestry Total Population Hungarian,33,32,0.2,0.2
Estimate Ancestry Total Population Irish,4347,456,26.1,2.7
Estimate Ancestry Total Population Italian,2368,383,14.2,2.3
Estimate Ancestry Total Population Lithuanian,255,85,1.5,0.5
Estimate Ancestry Total Population Norwegian,115,68,0.7,0.4
Estimate Ancestry Total Population Polish,1332,260,8.0,1.6
Estimate Ancestry Total Population Portuguese,118,59,0.7,0.4
Estimate Ancestry Total Population Russian,231,165,1.4,1.0
Estimate Ancestry Total Population Scotch-Irish,81,42,0.5,0.3
Estimate Ancestry Total Population Scottish,444,154,2.7,0.9
Estimate Ancestry Total Population Slovak,0,21,0.0,0.2
Estimate Ancestry Total Population Subsaharan African,66,44,0.4,0.3
Estimate Ancestry Total Population Swedish,908,255,5.4,1.5
Estimate Ancestry Total Population Swiss,38,58,0.2,0.3
Estimate Ancestry Total Population Ukrainian,48,44,0.3,0.3
Estimate Ancestry Total Population Welsh,55,37,0.3,0.2
Estimate Ancestry Total Population West Indian (Excluding Hispanic Origin Groups),1,2,0.0,0.1
Estimate Computers And Internet Use Total Households,6534,236,6534,(X)
Estimate Computers And Internet Use Total Households With A Computer,6013,218,92.0,2.1
Estimate Computers And Internet Use Total Households With A Broadband Internet Subscription,5854,213,89.6,2.1
