,Estimate,Margin of Error,Percent,Percent Margin of Error
"Estimate Marital Status Males 15 Years And Over Now Married, Except Separated",11785,550,53.5,2.8
Estimate Marital Status Males 15 Years And Over Separated,239,160,1.1,0.7
Estimate Marital Status Males 15 Years And Over Widowed,897,248,4.1,1.1
Estimate Marital Status Males 15 Years And Over Divorced,2259,549,10.3,2.4
Estimate Marital Status Females 15 Years And Over,23967,704,23967,(X)
Estimate Marital Status Females 15 Years And Over Never Married,6154,652,25.7,2.4
"Estimate Marital Status Females 15 Years And Over Now Married, Except Separated",11427,581,47.7,2.6
Estimate Marital Status Females 15 Years And Over Separated,401,164,1.7,0.7
Estimate Marital Status Females 15 Years And Over Widowed,3302,523,13.8,2.1
Estimate Marital Status Females 15 Years And Over Divorced,2683,425,11.2,1.8
Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months,788,219,788,(X)
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Unmarried Women (Widowed, Divorced, And Never Married)",142,100,18.0,12.0
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Unmarried Women (Widowed, Divorced, And Never Married) Per 1,000 Unmarried Women",24,17,(X),(X)
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Per 1,000 Women 15 To 50 Years Old",72,20,(X),(X)
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Per 1,000 Women 15 To 19 Years Old",30,68,(X),(X)
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Per 1,000 Women 20 To 34 Years Old",109,38,(X),(X)
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Per 1,000 Women 35 To 50 Years Old",39,23,(X),(X)
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years,905,233,905,(X)
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years Grandparents Responsible For Grandchildren,106,108,11.7,11.1
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years Years Responsible For Grandchildren Less Than 1 Year,0,31,0.0,4.3
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years Years Responsible For Grandchildren 1 Or 2 Years,0,31,0.0,4.3
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years Years Responsible For Grandchildren 3 Or 4 Years,0,31,0.0,4.3
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years Years Responsible For Grandchildren 5 Or More Years,106,108,11.7,11.1
Estimate Grandparents Number Of Grandparents Responsible For Own Grandchildren Under 18 Years,106,108,106,(X)
Estimate Grandparents Number Of Grandparents Responsible For Own Grandchildren Under 18 Years Who Are Female,52,53,49.1,3.0
Estimate Grandparents Number Of Grandparents Responsible For Own Grandchildren Under 18 Years Who Are Married,106,108,100.0,30.4
Estimate School Enrollment Population 3 Years And Over Enrolled In School,9803,850,9803,(X)
"Estimate School Enrollment Population 3 Years And Over Enrolled In School Nursery School, Preschool",551,163,5.6,1.6
Estimate School Enrollment Population 3 Years And Over Enrolled In School Kindergarten,260,124,2.7,1.3
Estimate School Enrollment Population 3 Years And Over Enrolled In School Elementary School (Grades 1-8),3756,575,38.3,4.3
Estimate School Enrollment Population 3 Years And Over Enrolled In School High School (Grades 9-12),2501,456,25.5,4.3
Estimate School Enrollment Population 3 Years And Over Enrolled In School College Or Graduate School,2735,486,27.9,4.3
Estimate Educational Attainment Population 25 Years And Over,40059,710,40059,(X)
Estimate Educational Attainment Population 25 Years And Over Less Than 9Th Grade,2081,404,5.2,1.0
"Estimate Educational Attainment Population 25 Years And Over 9Th To 12Th Grade, No Diploma",1489,306,3.7,0.8
Estimate Educational Attainment Population 25 Years And Over High School Graduate (Includes Equivalency),12415,889,31.0,2.1
"Estimate Educational Attainment Population 25 Years And Over Some College, No Degree",6433,682,16.1,1.7
Estimate Educational Attainment Population 25 Years And Over Associate'S Degree,3690,550,9.2,1.3
Estimate Educational Attainment Population 25 Years And Over Bachelor'S Degree,9321,852,23.3,2.1
Estimate Educational Attainment Population 25 Years And Over Graduate Or Professional Degree,4630,551,11.6,1.4
Estimate Educational Attainment Population 25 Years And Over High School Graduate Or Higher,36489,805,91.1,1.3
Estimate Educational Attainment Population 25 Years And Over Bachelor'S Degree Or Higher,13951,946,34.8,2.4
Estimate Veteran Status Civilian Population 18 Years And Over,44405,749,44405,(X)
Estimate Veteran Status Civilian Population 18 Years And Over Civilian Veterans,2833,473,6.4,1.1
Estimate Disability Status Of The Civilian Noninstitutionalized Population Total Civilian Noninstitutionalized Population,53694,147,53694,(X)
Estimate Disability Status Of The Civilian Noninstitutionalized Population Total Civilian Noninstitutionalized Population With A Disability,8194,883,15.3,1.6
Estimate Disability Status Of The Civilian Noninstitutionalized Population Under 18 Years,9640,751,9640,(X)
Estimate Disability Status Of The Civilian Noninstitutionalized Population Under 18 Years With A Disability,324,186,3.4,1.9
Estimate Disability Status Of The Civilian Noninstitutionalized Population 18 To 64 Years,32025,894,32025,(X)
Estimate Disability Status Of The Civilian Noninstitutionalized Population 18 To 64 Years With A Disability,3099,481,9.7,1.5
Estimate Disability Status Of The Civilian Noninstitutionalized Population 65 Years And Over,12029,863,12029,(X)
Estimate Disability Status Of The Civilian Noninstitutionalized Population 65 Years And Over With A Disability,4771,674,39.7,4.3
Estimate Residence 1 Year Ago Population 1 Year And Over,53379,261,53379,(X)
Estimate Residence 1 Year Ago Population 1 Year And Over Same House,47168,986,88.4,1.7
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad),6211,921,11.6,1.7
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S.,6026,908,11.3,1.7
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S. Same County,3939,772,7.4,1.4
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S. Different County,2087,544,3.9,1.0
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S. Different County Same State,1646,495,3.1,0.9
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S. Different County Different State,441,266,0.8,0.5
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Abroad,185,86,0.3,0.2
Estimate Place Of Birth Total Population,54051,124,54051,(X)
Estimate Place Of Birth Total Population Native,45314,919,83.8,1.7
Estimate Place Of Birth Total Population Native Born In United States,44488,953,82.3,1.7
Estimate Place Of Birth Total Population Native Born In United States State Of Residence,38952,1031,72.1,1.9
Estimate Place Of Birth Total Population Native Born In United States Different State,5536,761,10.2,1.4
"Estimate Place Of Birth Total Population Native Born In Puerto Rico, U.S. Island Areas, Or Born Abroad To American Parent(S)",826,255,1.5,0.5
Estimate Place Of Birth Total Population Foreign Born,8737,894,16.2,1.7
Estimate U.S. Citizenship Status Foreign-Born Population,8737,894,8737,(X)
Estimate U.S. Citizenship Status Foreign-Born Population Naturalized U.S. Citizen,5422,708,62.1,5.8
Estimate U.S. Citizenship Status Foreign-Born Population Not A U.S. Citizen,3315,631,37.9,5.8
Estimate Year Of Entry Population Born Outside The United States,9563,927,9563,(X)
Estimate Year Of Entry Population Born Outside The United States Native,826,255,826,(X)
Estimate Year Of Entry Population Born Outside The United States Native Entered 2010 Or Later,352,181,42.6,16.9
Estimate Year Of Entry Population Born Outside The United States Native Entered Before 2010,474,185,57.4,16.9
Estimate Year Of Entry Population Born Outside The United States Foreign Born,8737,894,8737,(X)
Estimate Year Of Entry Population Born Outside The United States Foreign Born Entered 2010 Or Later,2089,559,23.9,5.9
Estimate Year Of Entry Population Born Outside The United States Foreign Born Entered Before 2010,6648,832,76.1,5.9
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea",8737,894,8737,(X)
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Europe",3713,593,42.5,6.7
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Asia",728,261,8.3,3.0
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Africa",195,125,2.2,1.4
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Oceania",36,48,0.4,0.5
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Latin America",3963,858,45.4,7.2
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Northern America",102,75,1.2,0.9
Estimate Language Spoken At Home Population 5 Years And Over,50702,538,50702,(X)
Estimate Language Spoken At Home Population 5 Years And Over English Only,39165,1162,77.2,2.1
Estimate Language Spoken At Home Population 5 Years And Over Language Other Than English,11537,1044,22.8,2.1
"Estimate Language Spoken At Home Population 5 Years And Over Language Other Than English Speak English Less Than ""Very Well""",4870,812,9.6,1.6
Estimate Language Spoken At Home Population 5 Years And Over Spanish,3704,729,7.3,1.4
"Estimate Language Spoken At Home Population 5 Years And Over Spanish Speak English Less Than ""Very Well""",1888,590,3.7,1.2
Estimate Language Spoken At Home Population 5 Years And Over Other Indo-European Languages,7214,750,14.2,1.5
"Estimate Language Spoken At Home Population 5 Years And Over Other Indo-European Languages Speak English Less Than ""Very Well""",2863,506,5.6,1.0
Estimate Language Spoken At Home Population 5 Years And Over Asian And Pacific Islander Languages,436,235,0.9,0.5
"Estimate Language Spoken At Home Population 5 Years And Over Asian And Pacific Islander Languages Speak English Less Than ""Very Well""",81,74,0.2,0.1
Estimate Language Spoken At Home Population 5 Years And Over Other Languages,183,135,0.4,0.3
"Estimate Language Spoken At Home Population 5 Years And Over Other Languages Speak English Less Than ""Very Well""",38,48,0.1,0.1
Estimate Ancestry Total Population,54051,124,54051,(X)
Estimate Ancestry Total Population American,1510,380,2.8,0.7
Estimate Ancestry Total Population Arab,175,126,0.3,0.2
Estimate Ancestry Total Population Czech,23,39,0.0,0.1
Estimate Ancestry Total Population Danish,86,73,0.2,0.1
Estimate Ancestry Total Population Dutch,112,80,0.2,0.1
Estimate Ancestry Total Population English,4355,655,8.1,1.2
Estimate Ancestry Total Population French (Except Basque),2554,528,4.7,1.0
Estimate Ancestry Total Population French Canadian,2035,661,3.8,1.2
Estimate Ancestry Total Population German,1079,307,2.0,0.6
Estimate Ancestry Total Population Greek,2739,633,5.1,1.2
Estimate Ancestry Total Population Hungarian,307,334,0.6,0.6
Estimate Ancestry Total Population Irish,10907,1077,20.2,2.0
Estimate Ancestry Total Population Italian,11345,1272,21.0,2.3
Estimate Ancestry Total Population Lithuanian,641,257,1.2,0.5
Estimate Ancestry Total Population Norwegian,98,124,0.2,0.2
Estimate Ancestry Total Population Polish,2189,532,4.0,1.0
Estimate Ancestry Total Population Portuguese,2887,598,5.3,1.1
Estimate Ancestry Total Population Russian,858,355,1.6,0.7
Estimate Ancestry Total Population Scotch-Irish,446,223,0.8,0.4
Estimate Ancestry Total Population Scottish,1036,363,1.9,0.7
Estimate Ancestry Total Population Slovak,0,31,0.0,0.1
Estimate Ancestry Total Population Subsaharan African,165,132,0.3,0.2
Estimate Ancestry Total Population Swedish,649,276,1.2,0.5
Estimate Ancestry Total Population Swiss,36,45,0.1,0.1
Estimate Ancestry Total Population Ukrainian,277,194,0.5,0.4
Estimate Ancestry Total Population Welsh,76,77,0.1,0.1
Estimate Ancestry Total Population West Indian (Excluding Hispanic Origin Groups),757,391,1.4,0.7
Estimate Computers And Internet Use Total Households,22681,575,22681,(X)
Estimate Computers And Internet Use Total Households With A Computer,20459,621,90.2,1.9
Estimate Computers And Internet Use Total Households With A Broadband Internet Subscription,19736,623,87.0,1.9
