,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Grandparents Number Of Grandparents Responsible For Own Grandchildren Under 18 Years Who Are Married,7,12,100.0,100.0
Estimate School Enrollment Population 3 Years And Over Enrolled In School,1500,193,1500,(X)
"Estimate School Enrollment Population 3 Years And Over Enrolled In School Nursery School, Preschool",57,43,3.8,2.8
Estimate School Enrollment Population 3 Years And Over Enrolled In School Kindergarten,65,50,4.3,3.4
Estimate School Enrollment Population 3 Years And Over Enrolled In School Elementary School (Grades 1-8),598,157,39.9,9.9
Estimate School Enrollment Population 3 Years And Over Enrolled In School High School (Grades 9-12),328,125,21.9,7.5
Estimate School Enrollment Population 3 Years And Over Enrolled In School College Or Graduate School,452,179,30.1,11.6
Estimate Educational Attainment Population 25 Years And Over,3751,230,3751,(X)
Estimate Educational Attainment Population 25 Years And Over Less Than 9Th Grade,115,81,3.1,2.1
"Estimate Educational Attainment Population 25 Years And Over 9Th To 12Th Grade, No Diploma",59,42,1.6,1.1
Estimate Educational Attainment Population 25 Years And Over High School Graduate (Includes Equivalency),266,95,7.1,2.3
"Estimate Educational Attainment Population 25 Years And Over Some College, No Degree",342,130,9.1,3.2
Estimate Educational Attainment Population 25 Years And Over Associate'S Degree,211,128,5.6,3.3
Estimate Educational Attainment Population 25 Years And Over Bachelor'S Degree,1262,271,33.6,8.3
Estimate Educational Attainment Population 25 Years And Over Graduate Or Professional Degree,1496,301,39.9,6.8
Estimate Educational Attainment Population 25 Years And Over High School Graduate Or Higher,3577,222,95.4,2.4
Estimate Educational Attainment Population 25 Years And Over Bachelor'S Degree Or Higher,2758,223,73.5,6.4
Estimate Veteran Status Civilian Population 18 Years And Over,4306,234,4306,(X)
Estimate Veteran Status Civilian Population 18 Years And Over Civilian Veterans,97,53,2.3,1.2
Estimate Disability Status Of The Civilian Noninstitutionalized Population Total Civilian Noninstitutionalized Population,5440,45,5440,(X)
Estimate Disability Status Of The Civilian Noninstitutionalized Population Total Civilian Noninstitutionalized Population With A Disability,205,83,3.8,1.5
Estimate Disability Status Of The Civilian Noninstitutionalized Population Under 18 Years,1134,221,1134,(X)
Estimate Disability Status Of The Civilian Noninstitutionalized Population Under 18 Years With A Disability,34,38,3.0,3.4
Estimate Disability Status Of The Civilian Noninstitutionalized Population 18 To 64 Years,3650,303,3650,(X)
Estimate Disability Status Of The Civilian Noninstitutionalized Population 18 To 64 Years With A Disability,90,52,2.5,1.5
Estimate Disability Status Of The Civilian Noninstitutionalized Population 65 Years And Over,656,145,656,(X)
Estimate Disability Status Of The Civilian Noninstitutionalized Population 65 Years And Over With A Disability,81,50,12.3,7.2
Estimate Residence 1 Year Ago Population 1 Year And Over,5441,44,5441,(X)
Estimate Residence 1 Year Ago Population 1 Year And Over Same House,4896,244,90.0,4.1
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad),545,223,10.0,4.1
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S.,406,170,7.5,3.1
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S. Same County,265,146,4.9,2.7
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S. Different County,141,88,2.6,1.6
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S. Different County Same State,8,12,0.1,0.2
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S. Different County Different State,133,88,2.4,1.6
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Abroad,139,192,2.6,3.5
Estimate Place Of Birth Total Population,5471,27,5471,(X)
Estimate Place Of Birth Total Population Native,4087,295,74.7,5.4
Estimate Place Of Birth Total Population Native Born In United States,3818,281,69.8,5.1
Estimate Place Of Birth Total Population Native Born In United States State Of Residence,2005,362,36.6,6.6
Estimate Place Of Birth Total Population Native Born In United States Different State,1813,293,33.1,5.4
"Estimate Place Of Birth Total Population Native Born In Puerto Rico, U.S. Island Areas, Or Born Abroad To American Parent(S)",269,333,4.9,6.1
Estimate Place Of Birth Total Population Foreign Born,1384,298,25.3,5.4
Estimate U.S. Citizenship Status Foreign-Born Population,1384,298,1384,(X)
Estimate U.S. Citizenship Status Foreign-Born Population Naturalized U.S. Citizen,902,236,65.2,11.3
Estimate U.S. Citizenship Status Foreign-Born Population Not A U.S. Citizen,482,194,34.8,11.3
Estimate Year Of Entry Population Born Outside The United States,1653,281,1653,(X)
Estimate Year Of Entry Population Born Outside The United States Native,269,333,269,(X)
Estimate Year Of Entry Population Born Outside The United States Native Entered 2010 Or Later,261,333,97.0,9.0
Estimate Year Of Entry Population Born Outside The United States Native Entered Before 2010,8,12,3.0,9.0
Estimate Year Of Entry Population Born Outside The United States Foreign Born,1384,298,1384,(X)
Estimate Year Of Entry Population Born Outside The United States Foreign Born Entered 2010 Or Later,300,142,21.7,9.2
Estimate Year Of Entry Population Born Outside The United States Foreign Born Entered Before 2010,1084,261,78.3,9.2
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea",1384,298,1384,(X)
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Europe",162,85,11.7,5.4
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Asia",725,192,52.4,12.9
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Africa",265,227,19.1,14.8
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Oceania",0,19,0.0,2.8
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Latin America",147,99,10.6,6.8
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Northern America",85,72,6.1,5.1
Estimate Language Spoken At Home Population 5 Years And Over,5321,82,5321,(X)
Estimate Language Spoken At Home Population 5 Years And Over English Only,3885,333,73.0,6.1
Estimate Language Spoken At Home Population 5 Years And Over Language Other Than English,1436,323,27.0,6.1
"Estimate Language Spoken At Home Population 5 Years And Over Language Other Than English Speak English Less Than ""Very Well""",288,123,5.4,2.3
Estimate Language Spoken At Home Population 5 Years And Over Spanish,170,102,3.2,1.9
"Estimate Language Spoken At Home Population 5 Years And Over Spanish Speak English Less Than ""Very Well""",30,35,0.6,0.7
Estimate Language Spoken At Home Population 5 Years And Over Other Indo-European Languages,495,189,9.3,3.6
"Estimate Language Spoken At Home Population 5 Years And Over Other Indo-European Languages Speak English Less Than ""Very Well""",44,48,0.8,0.9
Estimate Language Spoken At Home Population 5 Years And Over Asian And Pacific Islander Languages,577,190,10.8,3.6
"Estimate Language Spoken At Home Population 5 Years And Over Asian And Pacific Islander Languages Speak English Less Than ""Very Well""",190,102,3.6,1.9
Estimate Language Spoken At Home Population 5 Years And Over Other Languages,194,156,3.6,2.9
"Estimate Language Spoken At Home Population 5 Years And Over Other Languages Speak English Less Than ""Very Well""",24,38,0.5,0.7
Estimate Ancestry Total Population,5471,27,5471,(X)
Estimate Ancestry Total Population American,238,126,4.4,2.3
Estimate Ancestry Total Population Arab,46,61,0.8,1.1
Estimate Ancestry Total Population Czech,0,19,0.0,0.7
Estimate Ancestry Total Population Danish,0,19,0.0,0.7
Estimate Ancestry Total Population Dutch,75,62,1.4,1.1
Estimate Ancestry Total Population English,630,220,11.5,4.0
Estimate Ancestry Total Population French (Except Basque),269,168,4.9,3.1
Estimate Ancestry Total Population French Canadian,94,64,1.7,1.2
Estimate Ancestry Total Population German,572,187,10.5,3.4
Estimate Ancestry Total Population Greek,9,15,0.2,0.3
Estimate Ancestry Total Population Hungarian,18,29,0.3,0.5
Estimate Ancestry Total Population Irish,969,263,17.7,4.8
Estimate Ancestry Total Population Italian,314,131,5.7,2.4
Estimate Ancestry Total Population Lithuanian,81,79,1.5,1.4
Estimate Ancestry Total Population Norwegian,16,19,0.3,0.3
Estimate Ancestry Total Population Polish,125,87,2.3,1.6
Estimate Ancestry Total Population Portuguese,34,40,0.6,0.7
Estimate Ancestry Total Population Russian,209,179,3.8,3.3
Estimate Ancestry Total Population Scotch-Irish,25,39,0.5,0.7
Estimate Ancestry Total Population Scottish,89,60,1.6,1.1
Estimate Ancestry Total Population Slovak,0,19,0.0,0.7
Estimate Ancestry Total Population Subsaharan African,229,301,4.2,5.5
Estimate Ancestry Total Population Swedish,98,75,1.8,1.4
Estimate Ancestry Total Population Swiss,22,33,0.4,0.6
Estimate Ancestry Total Population Ukrainian,27,29,0.5,0.5
Estimate Ancestry Total Population Welsh,63,60,1.2,1.1
Estimate Ancestry Total Population West Indian (Excluding Hispanic Origin Groups),9,15,0.2,0.3
Estimate Computers And Internet Use Total Households,2180,182,2180,(X)
Estimate Computers And Internet Use Total Households With A Computer,2139,174,98.1,1.4
Estimate Computers And Internet Use Total Households With A Broadband Internet Subscription,2128,174,97.6,1.8
