,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate School Enrollment Population 3 Years And Over Enrolled In School Elementary School (Grades 1-8),1584,249,49.4,7.1
Estimate School Enrollment Population 3 Years And Over Enrolled In School High School (Grades 9-12),684,183,21.3,5.4
Estimate School Enrollment Population 3 Years And Over Enrolled In School College Or Graduate School,505,219,15.7,5.5
Estimate Educational Attainment Population 25 Years And Over,7533,610,7533,(X)
Estimate Educational Attainment Population 25 Years And Over Less Than 9Th Grade,98,68,1.3,0.9
"Estimate Educational Attainment Population 25 Years And Over 9Th To 12Th Grade, No Diploma",75,54,1.0,0.7
Estimate Educational Attainment Population 25 Years And Over High School Graduate (Includes Equivalency),608,189,8.1,2.5
"Estimate Educational Attainment Population 25 Years And Over Some College, No Degree",654,200,8.7,2.6
Estimate Educational Attainment Population 25 Years And Over Associate'S Degree,417,160,5.5,2.1
Estimate Educational Attainment Population 25 Years And Over Bachelor'S Degree,2111,271,28.0,3.6
Estimate Educational Attainment Population 25 Years And Over Graduate Or Professional Degree,3570,532,47.4,4.9
Estimate Educational Attainment Population 25 Years And Over High School Graduate Or Higher,7360,596,97.7,1.2
Estimate Educational Attainment Population 25 Years And Over Bachelor'S Degree Or Higher,5681,582,75.4,4.4
Estimate Veteran Status Civilian Population 18 Years And Over,7932,665,7932,(X)
Estimate Veteran Status Civilian Population 18 Years And Over Civilian Veterans,219,140,2.8,1.7
Estimate Disability Status Of The Civilian Noninstitutionalized Population Total Civilian Noninstitutionalized Population,10704,821,10704,(X)
Estimate Disability Status Of The Civilian Noninstitutionalized Population Total Civilian Noninstitutionalized Population With A Disability,695,243,6.5,2.1
Estimate Disability Status Of The Civilian Noninstitutionalized Population Under 18 Years,2949,332,2949,(X)
Estimate Disability Status Of The Civilian Noninstitutionalized Population Under 18 Years With A Disability,40,49,1.4,1.7
Estimate Disability Status Of The Civilian Noninstitutionalized Population 18 To 64 Years,5795,577,5795,(X)
Estimate Disability Status Of The Civilian Noninstitutionalized Population 18 To 64 Years With A Disability,164,106,2.8,1.8
Estimate Disability Status Of The Civilian Noninstitutionalized Population 65 Years And Over,1960,445,1960,(X)
Estimate Disability Status Of The Civilian Noninstitutionalized Population 65 Years And Over With A Disability,491,192,25.1,7.7
Estimate Residence 1 Year Ago Population 1 Year And Over,10845,819,10845,(X)
Estimate Residence 1 Year Ago Population 1 Year And Over Same House,9260,791,85.4,4.6
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad),1585,531,14.6,4.6
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S.,1380,489,12.7,4.3
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S. Same County,488,271,4.5,2.5
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S. Different County,892,456,8.2,4.1
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S. Different County Same State,835,458,7.7,4.1
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S. Different County Different State,57,47,0.5,0.4
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Abroad,205,186,1.9,1.7
Estimate Place Of Birth Total Population,10881,819,10881,(X)
Estimate Place Of Birth Total Population Native,8617,689,79.2,4.6
Estimate Place Of Birth Total Population Native Born In United States,8541,692,78.5,4.8
Estimate Place Of Birth Total Population Native Born In United States State Of Residence,5859,545,53.8,4.4
Estimate Place Of Birth Total Population Native Born In United States Different State,2682,452,24.6,3.8
"Estimate Place Of Birth Total Population Native Born In Puerto Rico, U.S. Island Areas, Or Born Abroad To American Parent(S)",76,74,0.7,0.7
Estimate Place Of Birth Total Population Foreign Born,2264,580,20.8,4.6
Estimate U.S. Citizenship Status Foreign-Born Population,2264,580,2264,(X)
Estimate U.S. Citizenship Status Foreign-Born Population Naturalized U.S. Citizen,1517,430,67.0,12.0
Estimate U.S. Citizenship Status Foreign-Born Population Not A U.S. Citizen,747,356,33.0,12.0
Estimate Year Of Entry Population Born Outside The United States,2340,599,2340,(X)
Estimate Year Of Entry Population Born Outside The United States Native,76,74,76,(X)
Estimate Year Of Entry Population Born Outside The United States Native Entered 2010 Or Later,27,32,35.5,19.7
Estimate Year Of Entry Population Born Outside The United States Native Entered Before 2010,49,46,64.5,19.7
Estimate Year Of Entry Population Born Outside The United States Foreign Born,2264,580,2264,(X)
Estimate Year Of Entry Population Born Outside The United States Foreign Born Entered 2010 Or Later,620,356,27.4,12.5
Estimate Year Of Entry Population Born Outside The United States Foreign Born Entered Before 2010,1644,434,72.6,12.5
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea",2264,580,2264,(X)
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Europe",962,371,42.5,11.6
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Asia",875,347,38.6,10.5
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Africa",70,70,3.1,3.3
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Oceania",0,21,0.0,1.7
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Latin America",310,173,13.7,7.2
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Northern America",47,56,2.1,2.5
Estimate Language Spoken At Home Population 5 Years And Over,10459,798,10459,(X)
Estimate Language Spoken At Home Population 5 Years And Over English Only,7656,734,73.2,6.3
Estimate Language Spoken At Home Population 5 Years And Over Language Other Than English,2803,748,26.8,6.3
"Estimate Language Spoken At Home Population 5 Years And Over Language Other Than English Speak English Less Than ""Very Well""",795,268,7.6,2.4
Estimate Language Spoken At Home Population 5 Years And Over Spanish,622,362,5.9,3.3
"Estimate Language Spoken At Home Population 5 Years And Over Spanish Speak English Less Than ""Very Well""",43,44,0.4,0.4
Estimate Language Spoken At Home Population 5 Years And Over Other Indo-European Languages,1116,463,10.7,4.3
"Estimate Language Spoken At Home Population 5 Years And Over Other Indo-European Languages Speak English Less Than ""Very Well""",379,187,3.6,1.8
Estimate Language Spoken At Home Population 5 Years And Over Asian And Pacific Islander Languages,808,340,7.7,3.1
"Estimate Language Spoken At Home Population 5 Years And Over Asian And Pacific Islander Languages Speak English Less Than ""Very Well""",373,178,3.6,1.6
Estimate Language Spoken At Home Population 5 Years And Over Other Languages,257,256,2.5,2.4
"Estimate Language Spoken At Home Population 5 Years And Over Other Languages Speak English Less Than ""Very Well""",0,21,0.0,0.4
Estimate Ancestry Total Population,10881,819,10881,(X)
Estimate Ancestry Total Population American,477,194,4.4,1.8
Estimate Ancestry Total Population Arab,143,135,1.3,1.2
Estimate Ancestry Total Population Czech,64,66,0.6,0.6
Estimate Ancestry Total Population Danish,0,21,0.0,0.4
Estimate Ancestry Total Population Dutch,26,30,0.2,0.3
Estimate Ancestry Total Population English,1089,309,10.0,2.7
Estimate Ancestry Total Population French (Except Basque),128,103,1.2,1.0
Estimate Ancestry Total Population French Canadian,75,59,0.7,0.5
Estimate Ancestry Total Population German,602,243,5.5,2.2
Estimate Ancestry Total Population Greek,183,114,1.7,1.1
Estimate Ancestry Total Population Hungarian,111,89,1.0,0.8
Estimate Ancestry Total Population Irish,1557,398,14.3,3.5
Estimate Ancestry Total Population Italian,753,225,6.9,2.1
Estimate Ancestry Total Population Lithuanian,57,64,0.5,0.6
Estimate Ancestry Total Population Norwegian,97,95,0.9,0.9
Estimate Ancestry Total Population Polish,699,229,6.4,2.2
Estimate Ancestry Total Population Portuguese,164,151,1.5,1.4
Estimate Ancestry Total Population Russian,724,300,6.7,2.8
Estimate Ancestry Total Population Scotch-Irish,48,50,0.4,0.5
Estimate Ancestry Total Population Scottish,95,68,0.9,0.6
Estimate Ancestry Total Population Slovak,0,21,0.0,0.4
Estimate Ancestry Total Population Subsaharan African,149,189,1.4,1.7
Estimate Ancestry Total Population Swedish,82,57,0.8,0.5
Estimate Ancestry Total Population Swiss,0,21,0.0,0.4
Estimate Ancestry Total Population Ukrainian,230,341,2.1,3.1
Estimate Ancestry Total Population Welsh,16,25,0.1,0.2
Estimate Ancestry Total Population West Indian (Excluding Hispanic Origin Groups),2,5,0.0,0.1
Estimate Computers And Internet Use Total Households,4100,358,4100,(X)
Estimate Computers And Internet Use Total Households With A Computer,3986,367,97.2,1.9
Estimate Computers And Internet Use Total Households With A Broadband Internet Subscription,3854,345,94.0,3.5
