,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Residence 1 Year Ago Population 1 Year And Over Same House,25773,597,89.5,2.0
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad),3021,561,10.5,2.0
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S.,2835,546,9.8,1.9
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S. Same County,1168,284,4.1,1.0
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S. Different County,1667,549,5.8,1.9
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S. Different County Same State,1339,489,4.7,1.7
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S. Different County Different State,328,196,1.1,0.7
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Abroad,186,140,0.6,0.5
Estimate Place Of Birth Total Population,29028,57,29028,(X)
Estimate Place Of Birth Total Population Native,22126,885,76.2,3.0
Estimate Place Of Birth Total Population Native Born In United States,21628,918,74.5,3.2
Estimate Place Of Birth Total Population Native Born In United States State Of Residence,18468,899,63.6,3.1
Estimate Place Of Birth Total Population Native Born In United States Different State,3160,384,10.9,1.3
"Estimate Place Of Birth Total Population Native Born In Puerto Rico, U.S. Island Areas, Or Born Abroad To American Parent(S)",498,236,1.7,0.8
Estimate Place Of Birth Total Population Foreign Born,6902,885,23.8,3.0
Estimate U.S. Citizenship Status Foreign-Born Population,6902,885,6902,(X)
Estimate U.S. Citizenship Status Foreign-Born Population Naturalized U.S. Citizen,4636,732,67.2,6.1
Estimate U.S. Citizenship Status Foreign-Born Population Not A U.S. Citizen,2266,501,32.8,6.1
Estimate Year Of Entry Population Born Outside The United States,7400,917,7400,(X)
Estimate Year Of Entry Population Born Outside The United States Native,498,236,498,(X)
Estimate Year Of Entry Population Born Outside The United States Native Entered 2010 Or Later,333,203,66.9,18.1
Estimate Year Of Entry Population Born Outside The United States Native Entered Before 2010,165,92,33.1,18.1
Estimate Year Of Entry Population Born Outside The United States Foreign Born,6902,885,6902,(X)
Estimate Year Of Entry Population Born Outside The United States Foreign Born Entered 2010 Or Later,1426,426,20.7,5.6
Estimate Year Of Entry Population Born Outside The United States Foreign Born Entered Before 2010,5476,795,79.3,5.6
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea",6902,885,6902,(X)
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Europe",1582,358,22.9,5.1
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Asia",1795,424,26.0,5.8
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Africa",1027,534,14.9,6.8
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Oceania",8,14,0.1,0.2
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Latin America",2421,551,35.1,6.5
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Northern America",69,44,1.0,0.7
Estimate Language Spoken At Home Population 5 Years And Over,27805,275,27805,(X)
Estimate Language Spoken At Home Population 5 Years And Over English Only,20229,959,72.8,3.4
Estimate Language Spoken At Home Population 5 Years And Over Language Other Than English,7576,937,27.2,3.4
"Estimate Language Spoken At Home Population 5 Years And Over Language Other Than English Speak English Less Than ""Very Well""",2788,451,10.0,1.6
Estimate Language Spoken At Home Population 5 Years And Over Spanish,723,291,2.6,1.0
"Estimate Language Spoken At Home Population 5 Years And Over Spanish Speak English Less Than ""Very Well""",125,68,0.4,0.2
Estimate Language Spoken At Home Population 5 Years And Over Other Indo-European Languages,4666,858,16.8,3.1
"Estimate Language Spoken At Home Population 5 Years And Over Other Indo-European Languages Speak English Less Than ""Very Well""",1859,390,6.7,1.4
Estimate Language Spoken At Home Population 5 Years And Over Asian And Pacific Islander Languages,1205,394,4.3,1.4
"Estimate Language Spoken At Home Population 5 Years And Over Asian And Pacific Islander Languages Speak English Less Than ""Very Well""",570,252,2.0,0.9
Estimate Language Spoken At Home Population 5 Years And Over Other Languages,982,360,3.5,1.3
"Estimate Language Spoken At Home Population 5 Years And Over Other Languages Speak English Less Than ""Very Well""",234,143,0.8,0.5
Estimate Ancestry Total Population,29028,57,29028,(X)
Estimate Ancestry Total Population American,1520,463,5.2,1.6
Estimate Ancestry Total Population Arab,483,322,1.7,1.1
Estimate Ancestry Total Population Czech,46,39,0.2,0.1
Estimate Ancestry Total Population Danish,0,25,0.0,0.1
Estimate Ancestry Total Population Dutch,139,154,0.5,0.5
Estimate Ancestry Total Population English,1570,398,5.4,1.4
Estimate Ancestry Total Population French (Except Basque),342,135,1.2,0.5
Estimate Ancestry Total Population French Canadian,401,127,1.4,0.4
Estimate Ancestry Total Population German,957,245,3.3,0.8
Estimate Ancestry Total Population Greek,219,109,0.8,0.4
Estimate Ancestry Total Population Hungarian,30,34,0.1,0.1
Estimate Ancestry Total Population Irish,5482,794,18.9,2.7
Estimate Ancestry Total Population Italian,2997,630,10.3,2.2
Estimate Ancestry Total Population Lithuanian,280,115,1.0,0.4
Estimate Ancestry Total Population Norwegian,76,46,0.3,0.2
Estimate Ancestry Total Population Polish,871,236,3.0,0.8
Estimate Ancestry Total Population Portuguese,2011,556,6.9,1.9
Estimate Ancestry Total Population Russian,963,292,3.3,1.0
Estimate Ancestry Total Population Scotch-Irish,135,82,0.5,0.3
Estimate Ancestry Total Population Scottish,481,216,1.7,0.7
Estimate Ancestry Total Population Slovak,32,47,0.1,0.2
Estimate Ancestry Total Population Subsaharan African,1687,635,5.8,2.2
Estimate Ancestry Total Population Swedish,232,97,0.8,0.3
Estimate Ancestry Total Population Swiss,56,64,0.2,0.2
Estimate Ancestry Total Population Ukrainian,126,71,0.4,0.2
Estimate Ancestry Total Population Welsh,12,17,0.0,0.1
Estimate Ancestry Total Population West Indian (Excluding Hispanic Origin Groups),1850,523,6.4,1.8
Estimate Computers And Internet Use Total Households,11277,459,11277,(X)
Estimate Computers And Internet Use Total Households With A Computer,10559,458,93.6,1.5
Estimate Computers And Internet Use Total Households With A Broadband Internet Subscription,10288,444,91.2,1.9
