,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S. Same County,597,224,5.2,2.0
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S. Different County,480,211,4.2,1.8
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S. Different County Same State,423,204,3.7,1.8
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S. Different County Different State,57,49,0.5,0.4
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Abroad,0,21,0.0,0.3
Estimate Place Of Birth Total Population,11514,28,11514,(X)
Estimate Place Of Birth Total Population Native,10997,171,95.5,1.5
Estimate Place Of Birth Total Population Native Born In United States,10955,171,95.1,1.5
Estimate Place Of Birth Total Population Native Born In United States State Of Residence,9258,353,80.4,3.1
Estimate Place Of Birth Total Population Native Born In United States Different State,1697,321,14.7,2.8
"Estimate Place Of Birth Total Population Native Born In Puerto Rico, U.S. Island Areas, Or Born Abroad To American Parent(S)",42,27,0.4,0.2
Estimate Place Of Birth Total Population Foreign Born,517,173,4.5,1.5
Estimate U.S. Citizenship Status Foreign-Born Population,517,173,517,(X)
Estimate U.S. Citizenship Status Foreign-Born Population Naturalized U.S. Citizen,396,143,76.6,17.3
Estimate U.S. Citizenship Status Foreign-Born Population Not A U.S. Citizen,121,104,23.4,17.3
Estimate Year Of Entry Population Born Outside The United States,559,174,559,(X)
Estimate Year Of Entry Population Born Outside The United States Native,42,27,42,(X)
Estimate Year Of Entry Population Born Outside The United States Native Entered 2010 Or Later,0,21,0.0,50.8
Estimate Year Of Entry Population Born Outside The United States Native Entered Before 2010,42,27,100.0,50.8
Estimate Year Of Entry Population Born Outside The United States Foreign Born,517,173,517,(X)
Estimate Year Of Entry Population Born Outside The United States Foreign Born Entered 2010 Or Later,12,15,2.3,3.0
Estimate Year Of Entry Population Born Outside The United States Foreign Born Entered Before 2010,505,172,97.7,3.0
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea",517,173,517,(X)
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Europe",208,112,40.2,18.0
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Asia",109,79,21.1,14.0
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Africa",19,20,3.7,3.8
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Oceania",0,21,0.0,7.4
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Latin America",111,91,21.5,16.2
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Northern America",70,56,13.5,9.4
Estimate Language Spoken At Home Population 5 Years And Over,10816,192,10816,(X)
Estimate Language Spoken At Home Population 5 Years And Over English Only,10237,278,94.6,1.9
Estimate Language Spoken At Home Population 5 Years And Over Language Other Than English,579,200,5.4,1.9
"Estimate Language Spoken At Home Population 5 Years And Over Language Other Than English Speak English Less Than ""Very Well""",210,102,1.9,0.9
Estimate Language Spoken At Home Population 5 Years And Over Spanish,147,108,1.4,1.0
"Estimate Language Spoken At Home Population 5 Years And Over Spanish Speak English Less Than ""Very Well""",59,66,0.5,0.6
Estimate Language Spoken At Home Population 5 Years And Over Other Indo-European Languages,338,153,3.1,1.4
"Estimate Language Spoken At Home Population 5 Years And Over Other Indo-European Languages Speak English Less Than ""Very Well""",94,64,0.9,0.6
Estimate Language Spoken At Home Population 5 Years And Over Asian And Pacific Islander Languages,53,61,0.5,0.6
"Estimate Language Spoken At Home Population 5 Years And Over Asian And Pacific Islander Languages Speak English Less Than ""Very Well""",40,51,0.4,0.5
Estimate Language Spoken At Home Population 5 Years And Over Other Languages,41,38,0.4,0.4
"Estimate Language Spoken At Home Population 5 Years And Over Other Languages Speak English Less Than ""Very Well""",17,27,0.2,0.3
Estimate Ancestry Total Population,11514,28,11514,(X)
Estimate Ancestry Total Population American,487,194,4.2,1.7
Estimate Ancestry Total Population Arab,223,129,1.9,1.1
Estimate Ancestry Total Population Czech,11,17,0.1,0.1
Estimate Ancestry Total Population Danish,27,31,0.2,0.3
Estimate Ancestry Total Population Dutch,115,114,1.0,1.0
Estimate Ancestry Total Population English,1668,307,14.5,2.7
Estimate Ancestry Total Population French (Except Basque),817,186,7.1,1.6
Estimate Ancestry Total Population French Canadian,361,136,3.1,1.2
Estimate Ancestry Total Population German,730,179,6.3,1.6
Estimate Ancestry Total Population Greek,235,146,2.0,1.3
Estimate Ancestry Total Population Hungarian,8,13,0.1,0.1
Estimate Ancestry Total Population Irish,3410,434,29.6,3.8
Estimate Ancestry Total Population Italian,2058,443,17.9,3.8
Estimate Ancestry Total Population Lithuanian,87,65,0.8,0.6
Estimate Ancestry Total Population Norwegian,36,30,0.3,0.3
Estimate Ancestry Total Population Polish,665,247,5.8,2.1
Estimate Ancestry Total Population Portuguese,1171,223,10.2,1.9
Estimate Ancestry Total Population Russian,36,36,0.3,0.3
Estimate Ancestry Total Population Scotch-Irish,91,66,0.8,0.6
Estimate Ancestry Total Population Scottish,239,85,2.1,0.7
Estimate Ancestry Total Population Slovak,0,21,0.0,0.3
Estimate Ancestry Total Population Subsaharan African,54,46,0.5,0.4
Estimate Ancestry Total Population Swedish,274,135,2.4,1.2
Estimate Ancestry Total Population Swiss,0,21,0.0,0.3
Estimate Ancestry Total Population Ukrainian,22,23,0.2,0.2
Estimate Ancestry Total Population Welsh,81,62,0.7,0.5
Estimate Ancestry Total Population West Indian (Excluding Hispanic Origin Groups),50,67,0.4,0.6
Estimate Computers And Internet Use Total Households,4162,150,4162,(X)
Estimate Computers And Internet Use Total Households With A Computer,4037,146,97.0,1.2
Estimate Computers And Internet Use Total Households With A Broadband Internet Subscription,3966,142,95.3,1.7
