,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S. Different County,222,204,6.6,5.8
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S. Different County Same State,94,83,2.8,2.4
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S. Different County Different State,128,156,3.8,4.5
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Abroad,11,17,0.3,0.5
Estimate Place Of Birth Total Population,3439,530,3439,(X)
Estimate Place Of Birth Total Population Native,3089,455,89.8,4.4
Estimate Place Of Birth Total Population Native Born In United States,3079,457,89.5,4.4
Estimate Place Of Birth Total Population Native Born In United States State Of Residence,2405,467,69.9,6.7
Estimate Place Of Birth Total Population Native Born In United States Different State,674,177,19.6,5.6
"Estimate Place Of Birth Total Population Native Born In Puerto Rico, U.S. Island Areas, Or Born Abroad To American Parent(S)",10,16,0.3,0.5
Estimate Place Of Birth Total Population Foreign Born,350,175,10.2,4.4
Estimate U.S. Citizenship Status Foreign-Born Population,350,175,350,(X)
Estimate U.S. Citizenship Status Foreign-Born Population Naturalized U.S. Citizen,65,53,18.6,19.9
Estimate U.S. Citizenship Status Foreign-Born Population Not A U.S. Citizen,285,179,81.4,19.9
Estimate Year Of Entry Population Born Outside The United States,360,173,360,(X)
Estimate Year Of Entry Population Born Outside The United States Native,10,16,10,(X)
Estimate Year Of Entry Population Born Outside The United States Native Entered 2010 Or Later,0,13,0.0,100.0
Estimate Year Of Entry Population Born Outside The United States Native Entered Before 2010,10,16,100.0,100.0
Estimate Year Of Entry Population Born Outside The United States Foreign Born,350,175,350,(X)
Estimate Year Of Entry Population Born Outside The United States Foreign Born Entered 2010 Or Later,58,51,16.6,13.6
Estimate Year Of Entry Population Born Outside The United States Foreign Born Entered Before 2010,292,157,83.4,13.6
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea",350,175,350,(X)
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Europe",60,59,17.1,18.0
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Asia",11,20,3.1,6.0
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Africa",15,24,4.3,7.2
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Oceania",0,13,0.0,10.8
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Latin America",253,163,72.3,21.2
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Northern America",11,18,3.1,5.6
Estimate Language Spoken At Home Population 5 Years And Over,3282,521,3282,(X)
Estimate Language Spoken At Home Population 5 Years And Over English Only,2735,425,83.3,9.7
Estimate Language Spoken At Home Population 5 Years And Over Language Other Than English,547,350,16.7,9.7
"Estimate Language Spoken At Home Population 5 Years And Over Language Other Than English Speak English Less Than ""Very Well""",185,131,5.6,3.7
Estimate Language Spoken At Home Population 5 Years And Over Spanish,438,351,13.3,9.9
"Estimate Language Spoken At Home Population 5 Years And Over Spanish Speak English Less Than ""Very Well""",159,121,4.8,3.4
Estimate Language Spoken At Home Population 5 Years And Over Other Indo-European Languages,66,52,2.0,1.6
"Estimate Language Spoken At Home Population 5 Years And Over Other Indo-European Languages Speak English Less Than ""Very Well""",26,41,0.8,1.2
Estimate Language Spoken At Home Population 5 Years And Over Asian And Pacific Islander Languages,11,20,0.3,0.6
"Estimate Language Spoken At Home Population 5 Years And Over Asian And Pacific Islander Languages Speak English Less Than ""Very Well""",0,13,0.0,1.2
Estimate Language Spoken At Home Population 5 Years And Over Other Languages,32,39,1.0,1.2
"Estimate Language Spoken At Home Population 5 Years And Over Other Languages Speak English Less Than ""Very Well""",0,13,0.0,1.2
Estimate Ancestry Total Population,3439,530,3439,(X)
Estimate Ancestry Total Population American,22,28,0.6,0.9
Estimate Ancestry Total Population Arab,0,13,0.0,1.2
Estimate Ancestry Total Population Czech,0,13,0.0,1.2
Estimate Ancestry Total Population Danish,9,15,0.3,0.5
Estimate Ancestry Total Population Dutch,33,31,1.0,0.9
Estimate Ancestry Total Population English,603,210,17.5,5.4
Estimate Ancestry Total Population French (Except Basque),491,290,14.3,7.5
Estimate Ancestry Total Population French Canadian,41,61,1.2,1.8
Estimate Ancestry Total Population German,198,120,5.8,3.4
Estimate Ancestry Total Population Greek,31,26,0.9,0.7
Estimate Ancestry Total Population Hungarian,10,16,0.3,0.5
Estimate Ancestry Total Population Irish,1166,290,33.9,8.2
Estimate Ancestry Total Population Italian,464,212,13.5,5.8
Estimate Ancestry Total Population Lithuanian,0,13,0.0,1.2
Estimate Ancestry Total Population Norwegian,10,15,0.3,0.4
Estimate Ancestry Total Population Polish,118,89,3.4,2.6
Estimate Ancestry Total Population Portuguese,127,100,3.7,3.0
Estimate Ancestry Total Population Russian,9,15,0.3,0.4
Estimate Ancestry Total Population Scotch-Irish,10,17,0.3,0.5
Estimate Ancestry Total Population Scottish,133,66,3.9,2.0
Estimate Ancestry Total Population Slovak,6,10,0.2,0.3
Estimate Ancestry Total Population Subsaharan African,158,199,4.6,5.7
Estimate Ancestry Total Population Swedish,28,26,0.8,0.8
Estimate Ancestry Total Population Swiss,29,47,0.8,1.4
Estimate Ancestry Total Population Ukrainian,11,17,0.3,0.5
Estimate Ancestry Total Population Welsh,0,13,0.0,1.2
Estimate Ancestry Total Population West Indian (Excluding Hispanic Origin Groups),79,89,2.3,2.5
Estimate Computers And Internet Use Total Households,1712,248,1712,(X)
Estimate Computers And Internet Use Total Households With A Computer,1611,256,94.1,4.1
Estimate Computers And Internet Use Total Households With A Broadband Internet Subscription,1460,246,85.3,5.6
