,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Educational Attainment Population 25 Years And Over High School Graduate (Includes Equivalency),1306,278,11.7,2.3
"Estimate Educational Attainment Population 25 Years And Over Some College, No Degree",1745,377,15.6,3.4
Estimate Educational Attainment Population 25 Years And Over Associate'S Degree,833,246,7.5,2.3
Estimate Educational Attainment Population 25 Years And Over Bachelor'S Degree,3515,421,31.5,3.7
Estimate Educational Attainment Population 25 Years And Over Graduate Or Professional Degree,3400,431,30.4,3.5
Estimate Educational Attainment Population 25 Years And Over High School Graduate Or Higher,10799,397,96.7,1.4
Estimate Educational Attainment Population 25 Years And Over Bachelor'S Degree Or Higher,6915,537,61.9,4.1
Estimate Veteran Status Civilian Population 18 Years And Over,12195,394,12195,(X)
Estimate Veteran Status Civilian Population 18 Years And Over Civilian Veterans,629,125,5.2,1.0
Estimate Disability Status Of The Civilian Noninstitutionalized Population Total Civilian Noninstitutionalized Population,15952,205,15952,(X)
Estimate Disability Status Of The Civilian Noninstitutionalized Population Total Civilian Noninstitutionalized Population With A Disability,1458,262,9.1,1.6
Estimate Disability Status Of The Civilian Noninstitutionalized Population Under 18 Years,3955,313,3955,(X)
Estimate Disability Status Of The Civilian Noninstitutionalized Population Under 18 Years With A Disability,96,67,2.4,1.7
Estimate Disability Status Of The Civilian Noninstitutionalized Population 18 To 64 Years,8562,415,8562,(X)
Estimate Disability Status Of The Civilian Noninstitutionalized Population 18 To 64 Years With A Disability,452,176,5.3,1.9
Estimate Disability Status Of The Civilian Noninstitutionalized Population 65 Years And Over,3435,430,3435,(X)
Estimate Disability Status Of The Civilian Noninstitutionalized Population 65 Years And Over With A Disability,910,184,26.5,5.3
Estimate Residence 1 Year Ago Population 1 Year And Over,15920,263,15920,(X)
Estimate Residence 1 Year Ago Population 1 Year And Over Same House,14385,616,90.4,3.4
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad),1535,546,9.6,3.4
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S.,1465,540,9.2,3.4
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S. Same County,759,428,4.8,2.7
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S. Different County,706,252,4.4,1.6
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S. Different County Same State,331,159,2.1,1.0
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S. Different County Different State,375,176,2.4,1.1
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Abroad,70,48,0.4,0.3
Estimate Place Of Birth Total Population,16150,188,16150,(X)
Estimate Place Of Birth Total Population Native,14033,554,86.9,3.3
Estimate Place Of Birth Total Population Native Born In United States,13705,572,84.9,3.5
Estimate Place Of Birth Total Population Native Born In United States State Of Residence,8844,698,54.8,4.3
Estimate Place Of Birth Total Population Native Born In United States Different State,4861,477,30.1,2.9
"Estimate Place Of Birth Total Population Native Born In Puerto Rico, U.S. Island Areas, Or Born Abroad To American Parent(S)",328,141,2.0,0.9
Estimate Place Of Birth Total Population Foreign Born,2117,541,13.1,3.3
Estimate U.S. Citizenship Status Foreign-Born Population,2117,541,2117,(X)
Estimate U.S. Citizenship Status Foreign-Born Population Naturalized U.S. Citizen,1815,515,85.7,5.5
Estimate U.S. Citizenship Status Foreign-Born Population Not A U.S. Citizen,302,115,14.3,5.5
Estimate Year Of Entry Population Born Outside The United States,2445,564,2445,(X)
Estimate Year Of Entry Population Born Outside The United States Native,328,141,328,(X)
Estimate Year Of Entry Population Born Outside The United States Native Entered 2010 Or Later,76,56,23.2,14.3
Estimate Year Of Entry Population Born Outside The United States Native Entered Before 2010,252,116,76.8,14.3
Estimate Year Of Entry Population Born Outside The United States Foreign Born,2117,541,2117,(X)
Estimate Year Of Entry Population Born Outside The United States Foreign Born Entered 2010 Or Later,318,145,15.0,7.0
Estimate Year Of Entry Population Born Outside The United States Foreign Born Entered Before 2010,1799,517,85.0,7.0
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea",2117,541,2117,(X)
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Europe",607,281,28.7,10.4
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Asia",994,342,47.0,14.8
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Africa",31,31,1.5,1.6
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Oceania",10,21,0.5,1.0
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Latin America",276,165,13.0,7.6
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Northern America",199,218,9.4,9.1
Estimate Language Spoken At Home Population 5 Years And Over,15260,351,15260,(X)
Estimate Language Spoken At Home Population 5 Years And Over English Only,13213,535,86.6,3.3
Estimate Language Spoken At Home Population 5 Years And Over Language Other Than English,2047,518,13.4,3.3
"Estimate Language Spoken At Home Population 5 Years And Over Language Other Than English Speak English Less Than ""Very Well""",585,222,3.8,1.4
Estimate Language Spoken At Home Population 5 Years And Over Spanish,368,240,2.4,1.6
"Estimate Language Spoken At Home Population 5 Years And Over Spanish Speak English Less Than ""Very Well""",98,98,0.6,0.6
Estimate Language Spoken At Home Population 5 Years And Over Other Indo-European Languages,1276,366,8.4,2.4
"Estimate Language Spoken At Home Population 5 Years And Over Other Indo-European Languages Speak English Less Than ""Very Well""",315,172,2.1,1.1
Estimate Language Spoken At Home Population 5 Years And Over Asian And Pacific Islander Languages,322,157,2.1,1.0
"Estimate Language Spoken At Home Population 5 Years And Over Asian And Pacific Islander Languages Speak English Less Than ""Very Well""",162,105,1.1,0.7
Estimate Language Spoken At Home Population 5 Years And Over Other Languages,81,42,0.5,0.3
"Estimate Language Spoken At Home Population 5 Years And Over Other Languages Speak English Less Than ""Very Well""",10,13,0.1,0.1
Estimate Ancestry Total Population,16150,188,16150,(X)
Estimate Ancestry Total Population American,761,316,4.7,1.9
Estimate Ancestry Total Population Arab,111,98,0.7,0.6
Estimate Ancestry Total Population Czech,31,33,0.2,0.2
Estimate Ancestry Total Population Danish,7,11,0.0,0.1
Estimate Ancestry Total Population Dutch,211,270,1.3,1.7
Estimate Ancestry Total Population English,1516,405,9.4,2.5
Estimate Ancestry Total Population French (Except Basque),910,311,5.6,1.9
Estimate Ancestry Total Population French Canadian,597,251,3.7,1.6
Estimate Ancestry Total Population German,1439,326,8.9,2.0
Estimate Ancestry Total Population Greek,498,272,3.1,1.7
Estimate Ancestry Total Population Hungarian,31,29,0.2,0.2
Estimate Ancestry Total Population Irish,3285,468,20.3,2.9
Estimate Ancestry Total Population Italian,2028,421,12.6,2.6
Estimate Ancestry Total Population Lithuanian,230,243,1.4,1.5
Estimate Ancestry Total Population Norwegian,0,21,0.0,0.2
Estimate Ancestry Total Population Polish,1726,466,10.7,2.9
Estimate Ancestry Total Population Portuguese,66,51,0.4,0.3
Estimate Ancestry Total Population Russian,491,189,3.0,1.2
Estimate Ancestry Total Population Scotch-Irish,197,114,1.2,0.7
Estimate Ancestry Total Population Scottish,314,151,1.9,0.9
Estimate Ancestry Total Population Slovak,6,9,0.0,0.1
Estimate Ancestry Total Population Subsaharan African,63,71,0.4,0.4
Estimate Ancestry Total Population Swedish,92,56,0.6,0.3
Estimate Ancestry Total Population Swiss,26,31,0.2,0.2
Estimate Ancestry Total Population Ukrainian,28,37,0.2,0.2
Estimate Ancestry Total Population Welsh,9,13,0.1,0.1
Estimate Ancestry Total Population West Indian (Excluding Hispanic Origin Groups),47,65,0.3,0.4
Estimate Computers And Internet Use Total Households,6015,339,6015,(X)
Estimate Computers And Internet Use Total Households With A Computer,5785,335,96.2,1.4
Estimate Computers And Internet Use Total Households With A Broadband Internet Subscription,5564,359,92.5,2.3
