,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Ancestry Total Population Slovak,12,20,0.1,0.2
Estimate Ancestry Total Population Subsaharan African,294,241,2.4,2.0
Estimate Ancestry Total Population Swedish,197,147,1.6,1.2
Estimate Ancestry Total Population Swiss,7,17,0.1,0.1
Estimate Ancestry Total Population Ukrainian,426,300,3.4,2.3
Estimate Ancestry Total Population Welsh,51,68,0.4,0.5
Estimate Ancestry Total Population West Indian (Excluding Hispanic Origin Groups),1,2,0.0,0.1
Estimate Computers And Internet Use Total Households,4871,356,4871,(X)
Estimate Computers And Internet Use Total Households With A Computer,4689,354,96.3,1.8
Estimate Computers And Internet Use Total Households With A Broadband Internet Subscription,4658,359,95.6,1.9
