,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Educational Attainment Population 25 Years And Over Graduate Or Professional Degree,2544,285,35.1,3.5
Estimate Educational Attainment Population 25 Years And Over High School Graduate Or Higher,6811,498,94.0,2.5
Estimate Educational Attainment Population 25 Years And Over Bachelor'S Degree Or Higher,4450,407,61.4,3.7
Estimate Veteran Status Civilian Population 18 Years And Over,7773,610,7773,(X)
Estimate Veteran Status Civilian Population 18 Years And Over Civilian Veterans,735,173,9.5,2.3
Estimate Disability Status Of The Civilian Noninstitutionalized Population Total Civilian Noninstitutionalized Population,8661,667,8661,(X)
Estimate Disability Status Of The Civilian Noninstitutionalized Population Total Civilian Noninstitutionalized Population With A Disability,1305,251,15.1,2.9
Estimate Disability Status Of The Civilian Noninstitutionalized Population Under 18 Years,1104,208,1104,(X)
Estimate Disability Status Of The Civilian Noninstitutionalized Population Under 18 Years With A Disability,41,37,3.7,3.4
Estimate Disability Status Of The Civilian Noninstitutionalized Population 18 To 64 Years,4280,558,4280,(X)
Estimate Disability Status Of The Civilian Noninstitutionalized Population 18 To 64 Years With A Disability,452,147,10.6,3.4
Estimate Disability Status Of The Civilian Noninstitutionalized Population 65 Years And Over,3277,369,3277,(X)
Estimate Disability Status Of The Civilian Noninstitutionalized Population 65 Years And Over With A Disability,812,225,24.8,6.3
Estimate Residence 1 Year Ago Population 1 Year And Over,8875,677,8875,(X)
Estimate Residence 1 Year Ago Population 1 Year And Over Same House,7923,603,89.3,3.2
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad),952,314,10.7,3.2
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S.,923,309,10.4,3.2
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S. Same County,467,225,5.3,2.5
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S. Different County,456,194,5.1,2.0
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S. Different County Same State,338,182,3.8,1.9
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S. Different County Different State,118,52,1.3,0.6
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Abroad,29,34,0.3,0.4
Estimate Place Of Birth Total Population,8888,677,8888,(X)
Estimate Place Of Birth Total Population Native,8002,647,90.0,3.5
Estimate Place Of Birth Total Population Native Born In United States,7822,625,88.0,3.4
Estimate Place Of Birth Total Population Native Born In United States State Of Residence,4558,439,51.3,4.0
Estimate Place Of Birth Total Population Native Born In United States Different State,3264,408,36.7,3.4
"Estimate Place Of Birth Total Population Native Born In Puerto Rico, U.S. Island Areas, Or Born Abroad To American Parent(S)",180,94,2.0,1.0
Estimate Place Of Birth Total Population Foreign Born,886,325,10.0,3.5
Estimate U.S. Citizenship Status Foreign-Born Population,886,325,886,(X)
Estimate U.S. Citizenship Status Foreign-Born Population Naturalized U.S. Citizen,529,209,59.7,18.6
Estimate U.S. Citizenship Status Foreign-Born Population Not A U.S. Citizen,357,248,40.3,18.6
Estimate Year Of Entry Population Born Outside The United States,1066,326,1066,(X)
Estimate Year Of Entry Population Born Outside The United States Native,180,94,180,(X)
Estimate Year Of Entry Population Born Outside The United States Native Entered 2010 Or Later,22,27,12.2,14.2
Estimate Year Of Entry Population Born Outside The United States Native Entered Before 2010,158,88,87.8,14.2
Estimate Year Of Entry Population Born Outside The United States Foreign Born,886,325,886,(X)
Estimate Year Of Entry Population Born Outside The United States Foreign Born Entered 2010 Or Later,136,133,15.3,13.0
Estimate Year Of Entry Population Born Outside The United States Foreign Born Entered Before 2010,750,289,84.7,13.0
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea",886,325,886,(X)
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Europe",494,262,55.8,16.8
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Asia",176,136,19.9,13.5
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Africa",43,59,4.9,6.4
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Oceania",0,19,0.0,4.4
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Latin America",109,66,12.3,7.5
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Northern America",64,49,7.2,5.7
Estimate Language Spoken At Home Population 5 Years And Over,8736,683,8736,(X)
Estimate Language Spoken At Home Population 5 Years And Over English Only,7955,639,91.1,2.9
Estimate Language Spoken At Home Population 5 Years And Over Language Other Than English,781,271,8.9,2.9
"Estimate Language Spoken At Home Population 5 Years And Over Language Other Than English Speak English Less Than ""Very Well""",137,100,1.6,1.1
Estimate Language Spoken At Home Population 5 Years And Over Spanish,174,137,2.0,1.5
"Estimate Language Spoken At Home Population 5 Years And Over Spanish Speak English Less Than ""Very Well""",8,13,0.1,0.1
Estimate Language Spoken At Home Population 5 Years And Over Other Indo-European Languages,313,120,3.6,1.4
"Estimate Language Spoken At Home Population 5 Years And Over Other Indo-European Languages Speak English Less Than ""Very Well""",59,49,0.7,0.6
Estimate Language Spoken At Home Population 5 Years And Over Asian And Pacific Islander Languages,116,119,1.3,1.3
"Estimate Language Spoken At Home Population 5 Years And Over Asian And Pacific Islander Languages Speak English Less Than ""Very Well""",0,19,0.0,0.5
Estimate Language Spoken At Home Population 5 Years And Over Other Languages,178,179,2.0,2.1
"Estimate Language Spoken At Home Population 5 Years And Over Other Languages Speak English Less Than ""Very Well""",70,83,0.8,0.9
Estimate Ancestry Total Population,8888,677,8888,(X)
Estimate Ancestry Total Population American,409,201,4.6,2.3
Estimate Ancestry Total Population Arab,73,84,0.8,0.9
Estimate Ancestry Total Population Czech,63,64,0.7,0.7
Estimate Ancestry Total Population Danish,71,87,0.8,1.0
Estimate Ancestry Total Population Dutch,74,45,0.8,0.5
Estimate Ancestry Total Population English,1745,368,19.6,3.9
Estimate Ancestry Total Population French (Except Basque),351,132,3.9,1.5
Estimate Ancestry Total Population French Canadian,229,118,2.6,1.3
Estimate Ancestry Total Population German,836,263,9.4,2.9
Estimate Ancestry Total Population Greek,79,72,0.9,0.8
Estimate Ancestry Total Population Hungarian,6,10,0.1,0.1
Estimate Ancestry Total Population Irish,2062,343,23.2,3.8
Estimate Ancestry Total Population Italian,753,227,8.5,2.5
Estimate Ancestry Total Population Lithuanian,77,94,0.9,1.1
Estimate Ancestry Total Population Norwegian,87,67,1.0,0.8
Estimate Ancestry Total Population Polish,486,218,5.5,2.4
Estimate Ancestry Total Population Portuguese,303,162,3.4,1.8
Estimate Ancestry Total Population Russian,254,137,2.9,1.5
Estimate Ancestry Total Population Scotch-Irish,75,45,0.8,0.5
Estimate Ancestry Total Population Scottish,420,129,4.7,1.4
Estimate Ancestry Total Population Slovak,13,23,0.1,0.3
Estimate Ancestry Total Population Subsaharan African,23,29,0.3,0.3
Estimate Ancestry Total Population Swedish,175,85,2.0,1.0
Estimate Ancestry Total Population Swiss,38,43,0.4,0.5
Estimate Ancestry Total Population Ukrainian,8,12,0.1,0.1
Estimate Ancestry Total Population Welsh,36,35,0.4,0.4
Estimate Ancestry Total Population West Indian (Excluding Hispanic Origin Groups),32,36,0.4,0.4
Estimate Computers And Internet Use Total Households,4171,288,4171,(X)
Estimate Computers And Internet Use Total Households With A Computer,3909,296,93.7,2.5
Estimate Computers And Internet Use Total Households With A Broadband Internet Subscription,3711,302,89.0,3.5
