,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate School Enrollment Population 3 Years And Over Enrolled In School College Or Graduate School,179,78,36.4,11.3
Estimate Educational Attainment Population 25 Years And Over,2781,130,2781,(X)
Estimate Educational Attainment Population 25 Years And Over Less Than 9Th Grade,17,20,0.6,0.7
"Estimate Educational Attainment Population 25 Years And Over 9Th To 12Th Grade, No Diploma",42,31,1.5,1.1
Estimate Educational Attainment Population 25 Years And Over High School Graduate (Includes Equivalency),481,166,17.3,5.8
"Estimate Educational Attainment Population 25 Years And Over Some College, No Degree",245,85,8.8,3.1
Estimate Educational Attainment Population 25 Years And Over Associate'S Degree,189,102,6.8,3.7
Estimate Educational Attainment Population 25 Years And Over Bachelor'S Degree,1015,202,36.5,7.1
Estimate Educational Attainment Population 25 Years And Over Graduate Or Professional Degree,792,212,28.5,7.6
Estimate Educational Attainment Population 25 Years And Over High School Graduate Or Higher,2722,127,97.9,1.3
Estimate Educational Attainment Population 25 Years And Over Bachelor'S Degree Or Higher,1807,227,65.0,7.7
Estimate Veteran Status Civilian Population 18 Years And Over,2966,99,2966,(X)
Estimate Veteran Status Civilian Population 18 Years And Over Civilian Veterans,132,55,4.5,1.9
Estimate Disability Status Of The Civilian Noninstitutionalized Population Total Civilian Noninstitutionalized Population,3310,72,3310,(X)
Estimate Disability Status Of The Civilian Noninstitutionalized Population Total Civilian Noninstitutionalized Population With A Disability,268,103,8.1,3.1
Estimate Disability Status Of The Civilian Noninstitutionalized Population Under 18 Years,388,95,388,(X)
Estimate Disability Status Of The Civilian Noninstitutionalized Population Under 18 Years With A Disability,19,29,4.9,7.8
Estimate Disability Status Of The Civilian Noninstitutionalized Population 18 To 64 Years,1962,186,1962,(X)
Estimate Disability Status Of The Civilian Noninstitutionalized Population 18 To 64 Years With A Disability,80,51,4.1,2.6
Estimate Disability Status Of The Civilian Noninstitutionalized Population 65 Years And Over,960,183,960,(X)
Estimate Disability Status Of The Civilian Noninstitutionalized Population 65 Years And Over With A Disability,169,72,17.6,7.8
Estimate Residence 1 Year Ago Population 1 Year And Over,3331,41,3331,(X)
Estimate Residence 1 Year Ago Population 1 Year And Over Same House,3187,74,95.7,1.9
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad),144,65,4.3,1.9
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S.,144,65,4.3,1.9
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S. Same County,31,25,0.9,0.7
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S. Different County,113,63,3.4,1.9
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S. Different County Same State,68,56,2.0,1.7
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S. Different County Different State,45,36,1.4,1.1
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Abroad,0,13,0.0,1.2
Estimate Place Of Birth Total Population,3354,17,3354,(X)
Estimate Place Of Birth Total Population Native,3120,97,93.0,2.9
Estimate Place Of Birth Total Population Native Born In United States,3102,97,92.5,3.0
Estimate Place Of Birth Total Population Native Born In United States State Of Residence,2373,208,70.8,6.2
Estimate Place Of Birth Total Population Native Born In United States Different State,729,223,21.7,6.6
"Estimate Place Of Birth Total Population Native Born In Puerto Rico, U.S. Island Areas, Or Born Abroad To American Parent(S)",18,20,0.5,0.6
Estimate Place Of Birth Total Population Foreign Born,234,99,7.0,2.9
Estimate U.S. Citizenship Status Foreign-Born Population,234,99,234,(X)
Estimate U.S. Citizenship Status Foreign-Born Population Naturalized U.S. Citizen,199,97,85.0,12.0
Estimate U.S. Citizenship Status Foreign-Born Population Not A U.S. Citizen,35,26,15.0,12.0
Estimate Year Of Entry Population Born Outside The United States,252,100,252,(X)
Estimate Year Of Entry Population Born Outside The United States Native,18,20,18,(X)
Estimate Year Of Entry Population Born Outside The United States Native Entered 2010 Or Later,0,13,0.0,77.5
Estimate Year Of Entry Population Born Outside The United States Native Entered Before 2010,18,20,100.0,77.5
Estimate Year Of Entry Population Born Outside The United States Foreign Born,234,99,234,(X)
Estimate Year Of Entry Population Born Outside The United States Foreign Born Entered 2010 Or Later,8,12,3.4,5.0
Estimate Year Of Entry Population Born Outside The United States Foreign Born Entered Before 2010,226,97,96.6,5.0
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea",234,99,234,(X)
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Europe",108,69,46.2,19.8
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Asia",52,42,22.2,13.7
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Africa",0,13,0.0,15.7
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Oceania",0,13,0.0,15.7
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Latin America",32,30,13.7,13.6
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Northern America",42,42,17.9,17.6
Estimate Language Spoken At Home Population 5 Years And Over,3244,83,3244,(X)
Estimate Language Spoken At Home Population 5 Years And Over English Only,2906,196,89.6,5.5
Estimate Language Spoken At Home Population 5 Years And Over Language Other Than English,338,177,10.4,5.5
"Estimate Language Spoken At Home Population 5 Years And Over Language Other Than English Speak English Less Than ""Very Well""",68,44,2.1,1.4
Estimate Language Spoken At Home Population 5 Years And Over Spanish,43,36,1.3,1.1
"Estimate Language Spoken At Home Population 5 Years And Over Spanish Speak English Less Than ""Very Well""",9,15,0.3,0.5
Estimate Language Spoken At Home Population 5 Years And Over Other Indo-European Languages,279,177,8.6,5.5
"Estimate Language Spoken At Home Population 5 Years And Over Other Indo-European Languages Speak English Less Than ""Very Well""",43,36,1.3,1.1
Estimate Language Spoken At Home Population 5 Years And Over Asian And Pacific Islander Languages,9,14,0.3,0.4
"Estimate Language Spoken At Home Population 5 Years And Over Asian And Pacific Islander Languages Speak English Less Than ""Very Well""",9,14,0.3,0.4
Estimate Language Spoken At Home Population 5 Years And Over Other Languages,7,12,0.2,0.4
"Estimate Language Spoken At Home Population 5 Years And Over Other Languages Speak English Less Than ""Very Well""",7,12,0.2,0.4
Estimate Ancestry Total Population,3354,17,3354,(X)
Estimate Ancestry Total Population American,254,198,7.6,5.9
Estimate Ancestry Total Population Arab,0,13,0.0,1.2
Estimate Ancestry Total Population Czech,0,13,0.0,1.2
Estimate Ancestry Total Population Danish,8,13,0.2,0.4
Estimate Ancestry Total Population Dutch,0,13,0.0,1.2
Estimate Ancestry Total Population English,448,151,13.4,4.5
Estimate Ancestry Total Population French (Except Basque),222,110,6.6,3.3
Estimate Ancestry Total Population French Canadian,121,65,3.6,1.9
Estimate Ancestry Total Population German,136,60,4.1,1.8
Estimate Ancestry Total Population Greek,222,130,6.6,3.9
Estimate Ancestry Total Population Hungarian,24,23,0.7,0.7
Estimate Ancestry Total Population Irish,935,191,27.9,5.7
Estimate Ancestry Total Population Italian,471,191,14.0,5.7
Estimate Ancestry Total Population Lithuanian,0,13,0.0,1.2
Estimate Ancestry Total Population Norwegian,34,43,1.0,1.3
Estimate Ancestry Total Population Polish,50,33,1.5,1.0
Estimate Ancestry Total Population Portuguese,72,53,2.1,1.6
Estimate Ancestry Total Population Russian,97,120,2.9,3.6
Estimate Ancestry Total Population Scotch-Irish,28,23,0.8,0.7
Estimate Ancestry Total Population Scottish,110,52,3.3,1.6
Estimate Ancestry Total Population Slovak,0,13,0.0,1.2
Estimate Ancestry Total Population Subsaharan African,0,13,0.0,1.2
Estimate Ancestry Total Population Swedish,0,13,0.0,1.2
Estimate Ancestry Total Population Swiss,0,13,0.0,1.2
Estimate Ancestry Total Population Ukrainian,17,26,0.5,0.8
Estimate Ancestry Total Population Welsh,17,18,0.5,0.5
Estimate Ancestry Total Population West Indian (Excluding Hispanic Origin Groups),0,13,0.0,1.2
Estimate Computers And Internet Use Total Households,1678,172,1678,(X)
Estimate Computers And Internet Use Total Households With A Computer,1633,172,97.3,1.9
Estimate Computers And Internet Use Total Households With A Broadband Internet Subscription,1598,172,95.2,2.7
