,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Marital Status Males 15 Years And Over Separated,627,259,3.1,1.3
Estimate Marital Status Males 15 Years And Over Widowed,411,161,2.1,0.8
Estimate Marital Status Males 15 Years And Over Divorced,1607,303,8.1,1.6
Estimate Marital Status Females 15 Years And Over,20802,1149,20802,(X)
Estimate Marital Status Females 15 Years And Over Never Married,7865,830,37.8,2.9
"Estimate Marital Status Females 15 Years And Over Now Married, Except Separated",7114,668,34.2,3.1
Estimate Marital Status Females 15 Years And Over Separated,1184,354,5.7,1.6
Estimate Marital Status Females 15 Years And Over Widowed,1772,352,8.5,1.6
Estimate Marital Status Females 15 Years And Over Divorced,2867,541,13.8,2.6
Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months,955,284,955,(X)
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Unmarried Women (Widowed, Divorced, And Never Married)",279,182,29.2,17.1
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Unmarried Women (Widowed, Divorced, And Never Married) Per 1,000 Unmarried Women",35,23,(X),(X)
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Per 1,000 Women 15 To 50 Years Old",74,23,(X),(X)
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Per 1,000 Women 15 To 19 Years Old",0,24,(X),(X)
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Per 1,000 Women 20 To 34 Years Old",120,41,(X),(X)
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Per 1,000 Women 35 To 50 Years Old",54,27,(X),(X)
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years,1892,420,1892,(X)
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years Grandparents Responsible For Grandchildren,496,255,26.2,11.0
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years Years Responsible For Grandchildren Less Than 1 Year,81,51,4.3,2.7
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years Years Responsible For Grandchildren 1 Or 2 Years,116,111,6.1,5.7
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years Years Responsible For Grandchildren 3 Or 4 Years,45,48,2.4,2.6
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years Years Responsible For Grandchildren 5 Or More Years,254,205,13.4,9.5
Estimate Grandparents Number Of Grandparents Responsible For Own Grandchildren Under 18 Years,496,255,496,(X)
Estimate Grandparents Number Of Grandparents Responsible For Own Grandchildren Under 18 Years Who Are Female,340,153,68.5,14.8
Estimate Grandparents Number Of Grandparents Responsible For Own Grandchildren Under 18 Years Who Are Married,368,239,74.2,20.3
Estimate School Enrollment Population 3 Years And Over Enrolled In School,12162,968,12162,(X)
"Estimate School Enrollment Population 3 Years And Over Enrolled In School Nursery School, Preschool",500,204,4.1,1.7
Estimate School Enrollment Population 3 Years And Over Enrolled In School Kindergarten,436,166,3.6,1.3
Estimate School Enrollment Population 3 Years And Over Enrolled In School Elementary School (Grades 1-8),5724,720,47.1,4.7
Estimate School Enrollment Population 3 Years And Over Enrolled In School High School (Grades 9-12),3070,537,25.2,3.6
Estimate School Enrollment Population 3 Years And Over Enrolled In School College Or Graduate School,2432,474,20.0,3.7
Estimate Educational Attainment Population 25 Years And Over,33392,1523,33392,(X)
Estimate Educational Attainment Population 25 Years And Over Less Than 9Th Grade,5872,761,17.6,2.1
"Estimate Educational Attainment Population 25 Years And Over 9Th To 12Th Grade, No Diploma",3285,623,9.8,1.9
Estimate Educational Attainment Population 25 Years And Over High School Graduate (Includes Equivalency),10462,990,31.3,2.4
"Estimate Educational Attainment Population 25 Years And Over Some College, No Degree",4785,653,14.3,1.9
Estimate Educational Attainment Population 25 Years And Over Associate'S Degree,2576,478,7.7,1.5
Estimate Educational Attainment Population 25 Years And Over Bachelor'S Degree,4277,674,12.8,1.8
Estimate Educational Attainment Population 25 Years And Over Graduate Or Professional Degree,2135,395,6.4,1.2
Estimate Educational Attainment Population 25 Years And Over High School Graduate Or Higher,24235,1508,72.6,2.8
Estimate Educational Attainment Population 25 Years And Over Bachelor'S Degree Or Higher,6412,831,19.2,2.2
Estimate Veteran Status Civilian Population 18 Years And Over,38600,1716,38600,(X)
Estimate Veteran Status Civilian Population 18 Years And Over Civilian Veterans,1217,228,3.2,0.6
Estimate Disability Status Of The Civilian Noninstitutionalized Population Total Civilian Noninstitutionalized Population,50792,2097,50792,(X)
Estimate Disability Status Of The Civilian Noninstitutionalized Population Total Civilian Noninstitutionalized Population With A Disability,7913,872,15.6,1.7
Estimate Disability Status Of The Civilian Noninstitutionalized Population Under 18 Years,12401,992,12401,(X)
Estimate Disability Status Of The Civilian Noninstitutionalized Population Under 18 Years With A Disability,891,350,7.2,2.6
Estimate Disability Status Of The Civilian Noninstitutionalized Population 18 To 64 Years,31962,1638,31962,(X)
Estimate Disability Status Of The Civilian Noninstitutionalized Population 18 To 64 Years With A Disability,3956,628,12.4,1.8
Estimate Disability Status Of The Civilian Noninstitutionalized Population 65 Years And Over,6429,626,6429,(X)
Estimate Disability Status Of The Civilian Noninstitutionalized Population 65 Years And Over With A Disability,3066,445,47.7,5.1
Estimate Residence 1 Year Ago Population 1 Year And Over,50141,2100,50141,(X)
Estimate Residence 1 Year Ago Population 1 Year And Over Same House,44149,2179,88.0,2.3
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad),5992,1173,12.0,2.3
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S.,5414,1133,10.8,2.2
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S. Same County,3252,979,6.5,1.9
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S. Different County,2162,705,4.3,1.4
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S. Different County Same State,1909,700,3.8,1.4
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S. Different County Different State,253,136,0.5,0.3
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Abroad,578,303,1.2,0.6
Estimate Place Of Birth Total Population,51008,2096,51008,(X)
Estimate Place Of Birth Total Population Native,30705,1623,60.2,2.5
Estimate Place Of Birth Total Population Native Born In United States,28508,1526,55.9,2.4
Estimate Place Of Birth Total Population Native Born In United States State Of Residence,24957,1593,48.9,2.3
Estimate Place Of Birth Total Population Native Born In United States Different State,3551,510,7.0,1.1
"Estimate Place Of Birth Total Population Native Born In Puerto Rico, U.S. Island Areas, Or Born Abroad To American Parent(S)",2197,566,4.3,1.1
Estimate Place Of Birth Total Population Foreign Born,20303,1648,39.8,2.5
Estimate U.S. Citizenship Status Foreign-Born Population,20303,1648,20303,(X)
Estimate U.S. Citizenship Status Foreign-Born Population Naturalized U.S. Citizen,9651,1129,47.5,4.4
Estimate U.S. Citizenship Status Foreign-Born Population Not A U.S. Citizen,10652,1312,52.5,4.4
Estimate Year Of Entry Population Born Outside The United States,22500,1648,22500,(X)
Estimate Year Of Entry Population Born Outside The United States Native,2197,566,2197,(X)
Estimate Year Of Entry Population Born Outside The United States Native Entered 2010 Or Later,736,328,33.5,10.8
Estimate Year Of Entry Population Born Outside The United States Native Entered Before 2010,1461,402,66.5,10.8
Estimate Year Of Entry Population Born Outside The United States Foreign Born,20303,1648,20303,(X)
Estimate Year Of Entry Population Born Outside The United States Foreign Born Entered 2010 Or Later,6422,1211,31.6,4.7
Estimate Year Of Entry Population Born Outside The United States Foreign Born Entered Before 2010,13881,1270,68.4,4.7
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea",20303,1648,20303,(X)
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Europe",1501,475,7.4,2.3
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Asia",1664,397,8.2,2.0
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Africa",2455,609,12.1,2.8
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Oceania",12,20,0.1,0.1
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Latin America",14597,1532,71.9,4.2
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Northern America",74,56,0.4,0.3
Estimate Language Spoken At Home Population 5 Years And Over,47624,2032,47624,(X)
Estimate Language Spoken At Home Population 5 Years And Over English Only,20121,1530,42.2,2.8
Estimate Language Spoken At Home Population 5 Years And Over Language Other Than English,27503,1849,57.8,2.8
"Estimate Language Spoken At Home Population 5 Years And Over Language Other Than English Speak English Less Than ""Very Well""",15048,1235,31.6,2.3
Estimate Language Spoken At Home Population 5 Years And Over Spanish,20144,1675,42.3,2.8
"Estimate Language Spoken At Home Population 5 Years And Over Spanish Speak English Less Than ""Very Well""",11552,1213,24.3,2.2
Estimate Language Spoken At Home Population 5 Years And Over Other Indo-European Languages,4073,770,8.6,1.6
"Estimate Language Spoken At Home Population 5 Years And Over Other Indo-European Languages Speak English Less Than ""Very Well""",1944,473,4.1,1.0
Estimate Language Spoken At Home Population 5 Years And Over Asian And Pacific Islander Languages,1519,380,3.2,0.8
"Estimate Language Spoken At Home Population 5 Years And Over Asian And Pacific Islander Languages Speak English Less Than ""Very Well""",765,291,1.6,0.6
Estimate Language Spoken At Home Population 5 Years And Over Other Languages,1767,545,3.7,1.1
"Estimate Language Spoken At Home Population 5 Years And Over Other Languages Speak English Less Than ""Very Well""",787,296,1.7,0.6
Estimate Ancestry Total Population,51008,2096,51008,(X)
Estimate Ancestry Total Population American,657,226,1.3,0.5
Estimate Ancestry Total Population Arab,1039,439,2.0,0.9
Estimate Ancestry Total Population Czech,0,31,0.0,0.1
Estimate Ancestry Total Population Danish,26,29,0.1,0.1
Estimate Ancestry Total Population Dutch,98,65,0.2,0.1
Estimate Ancestry Total Population English,1448,353,2.8,0.7
Estimate Ancestry Total Population French (Except Basque),1058,284,2.1,0.6
Estimate Ancestry Total Population French Canadian,843,278,1.7,0.5
Estimate Ancestry Total Population German,729,255,1.4,0.5
Estimate Ancestry Total Population Greek,628,258,1.2,0.5
Estimate Ancestry Total Population Hungarian,0,31,0.0,0.1
Estimate Ancestry Total Population Irish,4170,741,8.2,1.5
Estimate Ancestry Total Population Italian,2706,547,5.3,1.1
Estimate Ancestry Total Population Lithuanian,20,21,0.0,0.1
Estimate Ancestry Total Population Norwegian,35,35,0.1,0.1
Estimate Ancestry Total Population Polish,575,206,1.1,0.4
Estimate Ancestry Total Population Portuguese,714,320,1.4,0.6
Estimate Ancestry Total Population Russian,588,273,1.2,0.5
Estimate Ancestry Total Population Scotch-Irish,33,25,0.1,0.1
Estimate Ancestry Total Population Scottish,477,229,0.9,0.4
Estimate Ancestry Total Population Slovak,0,31,0.0,0.1
Estimate Ancestry Total Population Subsaharan African,2373,746,4.7,1.4
Estimate Ancestry Total Population Swedish,245,125,0.5,0.2
Estimate Ancestry Total Population Swiss,0,31,0.0,0.1
Estimate Ancestry Total Population Ukrainian,321,267,0.6,0.5
Estimate Ancestry Total Population Welsh,130,105,0.3,0.2
Estimate Ancestry Total Population West Indian (Excluding Hispanic Origin Groups),1130,533,2.2,1.0
Estimate Computers And Internet Use Total Households,18673,758,18673,(X)
Estimate Computers And Internet Use Total Households With A Computer,16268,721,87.1,2.5
Estimate Computers And Internet Use Total Households With A Broadband Internet Subscription,14908,763,79.8,2.9
