,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Place Of Birth Total Population Native Born In United States Different State,2165,315,42.0,5.0
"Estimate Place Of Birth Total Population Native Born In Puerto Rico, U.S. Island Areas, Or Born Abroad To American Parent(S)",149,96,2.9,1.8
Estimate Place Of Birth Total Population Foreign Born,587,162,11.4,3.1
Estimate U.S. Citizenship Status Foreign-Born Population,587,162,587,(X)
Estimate U.S. Citizenship Status Foreign-Born Population Naturalized U.S. Citizen,488,135,83.1,10.1
Estimate U.S. Citizenship Status Foreign-Born Population Not A U.S. Citizen,99,70,16.9,10.1
Estimate Year Of Entry Population Born Outside The United States,736,193,736,(X)
Estimate Year Of Entry Population Born Outside The United States Native,149,96,149,(X)
Estimate Year Of Entry Population Born Outside The United States Native Entered 2010 Or Later,0,19,0.0,23.2
Estimate Year Of Entry Population Born Outside The United States Native Entered Before 2010,149,96,100.0,23.2
Estimate Year Of Entry Population Born Outside The United States Foreign Born,587,162,587,(X)
Estimate Year Of Entry Population Born Outside The United States Foreign Born Entered 2010 Or Later,59,61,10.1,9.3
Estimate Year Of Entry Population Born Outside The United States Foreign Born Entered Before 2010,528,140,89.9,9.3
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea",587,162,587,(X)
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Europe",162,102,27.6,14.9
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Asia",249,66,42.4,13.5
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Africa",100,106,17.0,16.6
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Oceania",16,25,2.7,4.4
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Latin America",17,27,2.9,4.6
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Northern America",43,65,7.3,10.7
Estimate Language Spoken At Home Population 5 Years And Over,4942,472,4942,(X)
Estimate Language Spoken At Home Population 5 Years And Over English Only,4437,459,89.8,3.9
Estimate Language Spoken At Home Population 5 Years And Over Language Other Than English,505,197,10.2,3.9
"Estimate Language Spoken At Home Population 5 Years And Over Language Other Than English Speak English Less Than ""Very Well""",125,93,2.5,1.9
Estimate Language Spoken At Home Population 5 Years And Over Spanish,152,154,3.1,3.1
"Estimate Language Spoken At Home Population 5 Years And Over Spanish Speak English Less Than ""Very Well""",63,78,1.3,1.6
Estimate Language Spoken At Home Population 5 Years And Over Other Indo-European Languages,148,94,3.0,1.9
"Estimate Language Spoken At Home Population 5 Years And Over Other Indo-European Languages Speak English Less Than ""Very Well""",15,25,0.3,0.5
Estimate Language Spoken At Home Population 5 Years And Over Asian And Pacific Islander Languages,158,83,3.2,1.6
"Estimate Language Spoken At Home Population 5 Years And Over Asian And Pacific Islander Languages Speak English Less Than ""Very Well""",45,40,0.9,0.8
Estimate Language Spoken At Home Population 5 Years And Over Other Languages,47,58,1.0,1.2
"Estimate Language Spoken At Home Population 5 Years And Over Other Languages Speak English Less Than ""Very Well""",2,3,0.0,0.1
Estimate Ancestry Total Population,5155,492,5155,(X)
Estimate Ancestry Total Population American,240,147,4.7,2.8
Estimate Ancestry Total Population Arab,103,109,2.0,2.1
Estimate Ancestry Total Population Czech,66,75,1.3,1.5
Estimate Ancestry Total Population Danish,49,61,1.0,1.2
Estimate Ancestry Total Population Dutch,117,90,2.3,1.7
Estimate Ancestry Total Population English,990,360,19.2,6.9
Estimate Ancestry Total Population French (Except Basque),67,59,1.3,1.1
Estimate Ancestry Total Population French Canadian,38,34,0.7,0.7
Estimate Ancestry Total Population German,735,284,14.3,5.4
Estimate Ancestry Total Population Greek,9,18,0.2,0.3
Estimate Ancestry Total Population Hungarian,0,19,0.0,0.8
Estimate Ancestry Total Population Irish,865,287,16.8,5.7
Estimate Ancestry Total Population Italian,352,158,6.8,3.1
Estimate Ancestry Total Population Lithuanian,43,43,0.8,0.8
Estimate Ancestry Total Population Norwegian,31,33,0.6,0.6
Estimate Ancestry Total Population Polish,92,58,1.8,1.1
Estimate Ancestry Total Population Portuguese,38,45,0.7,0.9
Estimate Ancestry Total Population Russian,134,100,2.6,1.9
Estimate Ancestry Total Population Scotch-Irish,144,114,2.8,2.2
Estimate Ancestry Total Population Scottish,94,66,1.8,1.3
Estimate Ancestry Total Population Slovak,39,42,0.8,0.8
Estimate Ancestry Total Population Subsaharan African,0,19,0.0,0.8
Estimate Ancestry Total Population Swedish,105,77,2.0,1.5
Estimate Ancestry Total Population Swiss,21,24,0.4,0.5
Estimate Ancestry Total Population Ukrainian,64,89,1.2,1.7
Estimate Ancestry Total Population Welsh,59,58,1.1,1.1
Estimate Ancestry Total Population West Indian (Excluding Hispanic Origin Groups),20,33,0.4,0.6
Estimate Computers And Internet Use Total Households,2123,211,2123,(X)
Estimate Computers And Internet Use Total Households With A Computer,2028,205,95.5,4.1
Estimate Computers And Internet Use Total Households With A Broadband Internet Subscription,1943,198,91.5,4.6
