,Estimate,Margin of Error,Percent,Percent Margin of Error
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Per 1,000 Women 20 To 34 Years Old",144,113,(X),(X)
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Per 1,000 Women 35 To 50 Years Old",0,64,(X),(X)
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years,178,129,178,(X)
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years Grandparents Responsible For Grandchildren,40,45,22.5,22.3
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years Years Responsible For Grandchildren Less Than 1 Year,0,19,0.0,20.0
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years Years Responsible For Grandchildren 1 Or 2 Years,0,19,0.0,20.0
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years Years Responsible For Grandchildren 3 Or 4 Years,12,19,6.7,11.8
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years Years Responsible For Grandchildren 5 Or More Years,28,42,15.7,21.7
Estimate Grandparents Number Of Grandparents Responsible For Own Grandchildren Under 18 Years,40,45,40,(X)
Estimate Grandparents Number Of Grandparents Responsible For Own Grandchildren Under 18 Years Who Are Female,40,45,100.0,52.0
Estimate Grandparents Number Of Grandparents Responsible For Own Grandchildren Under 18 Years Who Are Married,28,42,70.0,58.2
Estimate School Enrollment Population 3 Years And Over Enrolled In School,1234,267,1234,(X)
"Estimate School Enrollment Population 3 Years And Over Enrolled In School Nursery School, Preschool",88,69,7.1,5.2
Estimate School Enrollment Population 3 Years And Over Enrolled In School Kindergarten,0,19,0.0,3.2
Estimate School Enrollment Population 3 Years And Over Enrolled In School Elementary School (Grades 1-8),473,152,38.3,11.1
Estimate School Enrollment Population 3 Years And Over Enrolled In School High School (Grades 9-12),285,113,23.1,8.4
Estimate School Enrollment Population 3 Years And Over Enrolled In School College Or Graduate School,388,174,31.4,10.9
Estimate Educational Attainment Population 25 Years And Over,5888,296,5888,(X)
Estimate Educational Attainment Population 25 Years And Over Less Than 9Th Grade,107,64,1.8,1.1
"Estimate Educational Attainment Population 25 Years And Over 9Th To 12Th Grade, No Diploma",534,137,9.1,2.4
Estimate Educational Attainment Population 25 Years And Over High School Graduate (Includes Equivalency),1937,418,32.9,6.3
"Estimate Educational Attainment Population 25 Years And Over Some College, No Degree",986,249,16.7,4.3
Estimate Educational Attainment Population 25 Years And Over Associate'S Degree,542,171,9.2,2.9
Estimate Educational Attainment Population 25 Years And Over Bachelor'S Degree,1203,277,20.4,4.8
Estimate Educational Attainment Population 25 Years And Over Graduate Or Professional Degree,579,178,9.8,3.0
Estimate Educational Attainment Population 25 Years And Over High School Graduate Or Higher,5247,322,89.1,2.3
Estimate Educational Attainment Population 25 Years And Over Bachelor'S Degree Or Higher,1782,336,30.3,5.8
Estimate Veteran Status Civilian Population 18 Years And Over,6387,177,6387,(X)
Estimate Veteran Status Civilian Population 18 Years And Over Civilian Veterans,550,242,8.6,3.7
Estimate Disability Status Of The Civilian Noninstitutionalized Population Total Civilian Noninstitutionalized Population,5939,216,5939,(X)
Estimate Disability Status Of The Civilian Noninstitutionalized Population Total Civilian Noninstitutionalized Population With A Disability,816,278,13.7,4.6
Estimate Disability Status Of The Civilian Noninstitutionalized Population Under 18 Years,1013,176,1013,(X)
Estimate Disability Status Of The Civilian Noninstitutionalized Population Under 18 Years With A Disability,44,39,4.3,4.0
Estimate Disability Status Of The Civilian Noninstitutionalized Population 18 To 64 Years,3755,381,3755,(X)
Estimate Disability Status Of The Civilian Noninstitutionalized Population 18 To 64 Years With A Disability,280,148,7.5,3.8
Estimate Disability Status Of The Civilian Noninstitutionalized Population 65 Years And Over,1171,394,1171,(X)
Estimate Disability Status Of The Civilian Noninstitutionalized Population 65 Years And Over With A Disability,492,234,42.0,11.8
Estimate Residence 1 Year Ago Population 1 Year And Over,7348,52,7348,(X)
Estimate Residence 1 Year Ago Population 1 Year And Over Same House,6340,337,86.3,4.4
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad),1008,319,13.7,4.4
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S.,1005,317,13.7,4.3
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S. Same County,313,138,4.3,1.9
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S. Different County,692,304,9.4,4.1
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S. Different County Same State,496,282,6.8,3.8
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S. Different County Different State,196,141,2.7,1.9
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Abroad,3,7,0.0,0.1
Estimate Place Of Birth Total Population,7400,25,7400,(X)
Estimate Place Of Birth Total Population Native,6726,263,90.9,3.5
Estimate Place Of Birth Total Population Native Born In United States,6484,263,87.6,3.5
Estimate Place Of Birth Total Population Native Born In United States State Of Residence,5057,357,68.3,4.8
Estimate Place Of Birth Total Population Native Born In United States Different State,1427,290,19.3,3.9
"Estimate Place Of Birth Total Population Native Born In Puerto Rico, U.S. Island Areas, Or Born Abroad To American Parent(S)",242,94,3.3,1.3
Estimate Place Of Birth Total Population Foreign Born,674,260,9.1,3.5
Estimate U.S. Citizenship Status Foreign-Born Population,674,260,674,(X)
Estimate U.S. Citizenship Status Foreign-Born Population Naturalized U.S. Citizen,429,194,63.6,18.0
Estimate U.S. Citizenship Status Foreign-Born Population Not A U.S. Citizen,245,159,36.4,18.0
Estimate Year Of Entry Population Born Outside The United States,916,262,916,(X)
Estimate Year Of Entry Population Born Outside The United States Native,242,94,242,(X)
Estimate Year Of Entry Population Born Outside The United States Native Entered 2010 Or Later,15,19,6.2,8.1
Estimate Year Of Entry Population Born Outside The United States Native Entered Before 2010,227,91,93.8,8.1
Estimate Year Of Entry Population Born Outside The United States Foreign Born,674,260,674,(X)
Estimate Year Of Entry Population Born Outside The United States Foreign Born Entered 2010 Or Later,117,109,17.4,15.8
Estimate Year Of Entry Population Born Outside The United States Foreign Born Entered Before 2010,557,248,82.6,15.8
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea",674,260,674,(X)
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Europe",144,101,21.4,13.2
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Asia",153,116,22.7,17.0
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Africa",37,50,5.5,7.5
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Oceania",0,19,0.0,5.8
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Latin America",300,223,44.5,24.4
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Northern America",40,65,5.9,9.9
Estimate Language Spoken At Home Population 5 Years And Over,7134,144,7134,(X)
Estimate Language Spoken At Home Population 5 Years And Over English Only,6022,353,84.4,4.4
Estimate Language Spoken At Home Population 5 Years And Over Language Other Than English,1112,313,15.6,4.4
"Estimate Language Spoken At Home Population 5 Years And Over Language Other Than English Speak English Less Than ""Very Well""",270,134,3.8,1.9
Estimate Language Spoken At Home Population 5 Years And Over Spanish,534,144,7.5,2.1
"Estimate Language Spoken At Home Population 5 Years And Over Spanish Speak English Less Than ""Very Well""",124,50,1.7,0.7
Estimate Language Spoken At Home Population 5 Years And Over Other Indo-European Languages,324,274,4.5,3.8
"Estimate Language Spoken At Home Population 5 Years And Over Other Indo-European Languages Speak English Less Than ""Very Well""",87,106,1.2,1.5
Estimate Language Spoken At Home Population 5 Years And Over Asian And Pacific Islander Languages,174,135,2.4,1.9
"Estimate Language Spoken At Home Population 5 Years And Over Asian And Pacific Islander Languages Speak English Less Than ""Very Well""",30,48,0.4,0.7
Estimate Language Spoken At Home Population 5 Years And Over Other Languages,80,94,1.1,1.3
"Estimate Language Spoken At Home Population 5 Years And Over Other Languages Speak English Less Than ""Very Well""",29,45,0.4,0.6
Estimate Ancestry Total Population,7400,25,7400,(X)
Estimate Ancestry Total Population American,517,290,7.0,3.9
Estimate Ancestry Total Population Arab,95,119,1.3,1.6
Estimate Ancestry Total Population Czech,0,19,0.0,0.5
Estimate Ancestry Total Population Danish,89,92,1.2,1.2
Estimate Ancestry Total Population Dutch,22,36,0.3,0.5
Estimate Ancestry Total Population English,738,240,10.0,3.2
Estimate Ancestry Total Population French (Except Basque),764,316,10.3,4.3
Estimate Ancestry Total Population French Canadian,285,179,3.9,2.4
Estimate Ancestry Total Population German,581,191,7.9,2.6
Estimate Ancestry Total Population Greek,71,66,1.0,0.9
Estimate Ancestry Total Population Hungarian,50,70,0.7,1.0
Estimate Ancestry Total Population Irish,1743,334,23.6,4.5
Estimate Ancestry Total Population Italian,880,289,11.9,3.9
Estimate Ancestry Total Population Lithuanian,56,45,0.8,0.6
Estimate Ancestry Total Population Norwegian,77,70,1.0,1.0
Estimate Ancestry Total Population Polish,329,204,4.4,2.8
Estimate Ancestry Total Population Portuguese,219,133,3.0,1.8
Estimate Ancestry Total Population Russian,122,127,1.6,1.7
Estimate Ancestry Total Population Scotch-Irish,3,5,0.0,0.1
Estimate Ancestry Total Population Scottish,473,232,6.4,3.1
Estimate Ancestry Total Population Slovak,0,19,0.0,0.5
Estimate Ancestry Total Population Subsaharan African,53,33,0.7,0.4
Estimate Ancestry Total Population Swedish,184,112,2.5,1.5
Estimate Ancestry Total Population Swiss,3,6,0.0,0.1
Estimate Ancestry Total Population Ukrainian,0,19,0.0,0.5
Estimate Ancestry Total Population Welsh,0,19,0.0,0.5
Estimate Ancestry Total Population West Indian (Excluding Hispanic Origin Groups),181,261,2.4,3.5
Estimate Computers And Internet Use Total Households,2345,181,2345,(X)
Estimate Computers And Internet Use Total Households With A Computer,2179,226,92.9,7.6
Estimate Computers And Internet Use Total Households With A Broadband Internet Subscription,2164,226,92.3,7.6
