,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years,382,281,382,(X)
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years Grandparents Responsible For Grandchildren,234,251,61.3,31.7
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years Years Responsible For Grandchildren Less Than 1 Year,25,33,6.5,11.1
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years Years Responsible For Grandchildren 1 Or 2 Years,186,248,48.7,41.3
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years Years Responsible For Grandchildren 3 Or 4 Years,23,26,6.0,8.6
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years Years Responsible For Grandchildren 5 Or More Years,0,21,0.0,9.9
Estimate Grandparents Number Of Grandparents Responsible For Own Grandchildren Under 18 Years,234,251,234,(X)
Estimate Grandparents Number Of Grandparents Responsible For Own Grandchildren Under 18 Years Who Are Female,105,124,44.9,17.8
Estimate Grandparents Number Of Grandparents Responsible For Own Grandchildren Under 18 Years Who Are Married,209,251,89.3,24.9
Estimate School Enrollment Population 3 Years And Over Enrolled In School,3877,567,3877,(X)
"Estimate School Enrollment Population 3 Years And Over Enrolled In School Nursery School, Preschool",266,175,6.9,4.1
Estimate School Enrollment Population 3 Years And Over Enrolled In School Kindergarten,275,153,7.1,3.6
Estimate School Enrollment Population 3 Years And Over Enrolled In School Elementary School (Grades 1-8),1151,245,29.7,6.5
Estimate School Enrollment Population 3 Years And Over Enrolled In School High School (Grades 9-12),551,184,14.2,4.5
Estimate School Enrollment Population 3 Years And Over Enrolled In School College Or Graduate School,1634,367,42.1,7.0
Estimate Educational Attainment Population 25 Years And Over,8952,709,8952,(X)
Estimate Educational Attainment Population 25 Years And Over Less Than 9Th Grade,396,161,4.4,1.8
"Estimate Educational Attainment Population 25 Years And Over 9Th To 12Th Grade, No Diploma",551,215,6.2,2.4
Estimate Educational Attainment Population 25 Years And Over High School Graduate (Includes Equivalency),3706,602,41.4,5.2
"Estimate Educational Attainment Population 25 Years And Over Some College, No Degree",1697,311,19.0,3.2
Estimate Educational Attainment Population 25 Years And Over Associate'S Degree,888,386,9.9,4.1
Estimate Educational Attainment Population 25 Years And Over Bachelor'S Degree,1043,234,11.7,2.7
Estimate Educational Attainment Population 25 Years And Over Graduate Or Professional Degree,671,209,7.5,2.3
Estimate Educational Attainment Population 25 Years And Over High School Graduate Or Higher,8005,747,89.4,3.0
Estimate Educational Attainment Population 25 Years And Over Bachelor'S Degree Or Higher,1714,318,19.1,3.7
Estimate Veteran Status Civilian Population 18 Years And Over,10860,956,10860,(X)
Estimate Veteran Status Civilian Population 18 Years And Over Civilian Veterans,674,230,6.2,2.1
Estimate Disability Status Of The Civilian Noninstitutionalized Population Total Civilian Noninstitutionalized Population,13666,1258,13666,(X)
Estimate Disability Status Of The Civilian Noninstitutionalized Population Total Civilian Noninstitutionalized Population With A Disability,1756,281,12.8,2.2
Estimate Disability Status Of The Civilian Noninstitutionalized Population Under 18 Years,2931,489,2931,(X)
Estimate Disability Status Of The Civilian Noninstitutionalized Population Under 18 Years With A Disability,150,75,5.1,2.5
Estimate Disability Status Of The Civilian Noninstitutionalized Population 18 To 64 Years,8585,808,8585,(X)
Estimate Disability Status Of The Civilian Noninstitutionalized Population 18 To 64 Years With A Disability,1008,210,11.7,2.5
Estimate Disability Status Of The Civilian Noninstitutionalized Population 65 Years And Over,2150,279,2150,(X)
Estimate Disability Status Of The Civilian Noninstitutionalized Population 65 Years And Over With A Disability,598,153,27.8,6.9
Estimate Residence 1 Year Ago Population 1 Year And Over,13705,1274,13705,(X)
Estimate Residence 1 Year Ago Population 1 Year And Over Same House,11606,1254,84.7,3.6
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad),2099,504,15.3,3.6
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S.,2042,512,14.9,3.6
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S. Same County,1397,447,10.2,3.2
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S. Different County,645,271,4.7,1.9
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S. Different County Same State,318,165,2.3,1.2
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S. Different County Different State,327,188,2.4,1.3
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Abroad,57,79,0.4,0.6
Estimate Place Of Birth Total Population,13803,1276,13803,(X)
Estimate Place Of Birth Total Population Native,12978,1272,94.0,2.1
Estimate Place Of Birth Total Population Native Born In United States,11136,1241,80.7,5.0
Estimate Place Of Birth Total Population Native Born In United States State Of Residence,8436,1105,61.1,4.6
Estimate Place Of Birth Total Population Native Born In United States Different State,2700,462,19.6,3.4
"Estimate Place Of Birth Total Population Native Born In Puerto Rico, U.S. Island Areas, Or Born Abroad To American Parent(S)",1842,685,13.3,4.7
Estimate Place Of Birth Total Population Foreign Born,825,286,6.0,2.1
Estimate U.S. Citizenship Status Foreign-Born Population,825,286,825,(X)
Estimate U.S. Citizenship Status Foreign-Born Population Naturalized U.S. Citizen,554,214,67.2,11.6
Estimate U.S. Citizenship Status Foreign-Born Population Not A U.S. Citizen,271,134,32.8,11.6
Estimate Year Of Entry Population Born Outside The United States,2667,736,2667,(X)
Estimate Year Of Entry Population Born Outside The United States Native,1842,685,1842,(X)
Estimate Year Of Entry Population Born Outside The United States Native Entered 2010 Or Later,940,573,51.0,16.1
Estimate Year Of Entry Population Born Outside The United States Native Entered Before 2010,902,287,49.0,16.1
Estimate Year Of Entry Population Born Outside The United States Foreign Born,825,286,825,(X)
Estimate Year Of Entry Population Born Outside The United States Foreign Born Entered 2010 Or Later,223,129,27.0,11.9
Estimate Year Of Entry Population Born Outside The United States Foreign Born Entered Before 2010,602,220,73.0,11.9
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea",825,286,825,(X)
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Europe",154,84,18.7,10.6
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Asia",378,203,45.8,15.0
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Africa",44,41,5.3,5.3
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Oceania",2,4,0.2,0.5
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Latin America",233,137,28.2,13.4
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Northern America",14,25,1.7,3.1
Estimate Language Spoken At Home Population 5 Years And Over,12946,1166,12946,(X)
Estimate Language Spoken At Home Population 5 Years And Over English Only,9125,1021,70.5,5.8
Estimate Language Spoken At Home Population 5 Years And Over Language Other Than English,3821,875,29.5,5.8
"Estimate Language Spoken At Home Population 5 Years And Over Language Other Than English Speak English Less Than ""Very Well""",1086,551,8.4,4.1
Estimate Language Spoken At Home Population 5 Years And Over Spanish,3124,844,24.1,5.6
"Estimate Language Spoken At Home Population 5 Years And Over Spanish Speak English Less Than ""Very Well""",874,538,6.8,4.0
Estimate Language Spoken At Home Population 5 Years And Over Other Indo-European Languages,308,173,2.4,1.3
"Estimate Language Spoken At Home Population 5 Years And Over Other Indo-European Languages Speak English Less Than ""Very Well""",96,73,0.7,0.6
Estimate Language Spoken At Home Population 5 Years And Over Asian And Pacific Islander Languages,233,137,1.8,1.1
"Estimate Language Spoken At Home Population 5 Years And Over Asian And Pacific Islander Languages Speak English Less Than ""Very Well""",84,61,0.6,0.5
Estimate Language Spoken At Home Population 5 Years And Over Other Languages,156,118,1.2,0.9
"Estimate Language Spoken At Home Population 5 Years And Over Other Languages Speak English Less Than ""Very Well""",32,55,0.2,0.4
Estimate Ancestry Total Population,13803,1276,13803,(X)
Estimate Ancestry Total Population American,576,250,4.2,1.7
Estimate Ancestry Total Population Arab,178,206,1.3,1.5
Estimate Ancestry Total Population Czech,0,21,0.0,0.3
Estimate Ancestry Total Population Danish,4,6,0.0,0.1
Estimate Ancestry Total Population Dutch,26,28,0.2,0.2
Estimate Ancestry Total Population English,494,169,3.6,1.3
Estimate Ancestry Total Population French (Except Basque),967,249,7.0,1.7
Estimate Ancestry Total Population French Canadian,351,143,2.5,1.0
Estimate Ancestry Total Population German,316,140,2.3,1.0
Estimate Ancestry Total Population Greek,40,33,0.3,0.2
Estimate Ancestry Total Population Hungarian,31,37,0.2,0.3
Estimate Ancestry Total Population Irish,1777,512,12.9,3.7
Estimate Ancestry Total Population Italian,986,320,7.1,2.4
Estimate Ancestry Total Population Lithuanian,0,21,0.0,0.3
Estimate Ancestry Total Population Norwegian,9,15,0.1,0.1
Estimate Ancestry Total Population Polish,502,147,3.6,1.0
Estimate Ancestry Total Population Portuguese,167,108,1.2,0.8
Estimate Ancestry Total Population Russian,61,50,0.4,0.4
Estimate Ancestry Total Population Scotch-Irish,69,62,0.5,0.4
Estimate Ancestry Total Population Scottish,120,63,0.9,0.5
Estimate Ancestry Total Population Slovak,7,11,0.1,0.1
Estimate Ancestry Total Population Subsaharan African,81,76,0.6,0.5
Estimate Ancestry Total Population Swedish,146,105,1.1,0.8
Estimate Ancestry Total Population Swiss,0,21,0.0,0.3
Estimate Ancestry Total Population Ukrainian,5,9,0.0,0.1
Estimate Ancestry Total Population Welsh,59,58,0.4,0.4
Estimate Ancestry Total Population West Indian (Excluding Hispanic Origin Groups),226,254,1.6,1.8
Estimate Computers And Internet Use Total Households,5230,391,5230,(X)
Estimate Computers And Internet Use Total Households With A Computer,4579,391,87.6,3.9
Estimate Computers And Internet Use Total Households With A Broadband Internet Subscription,4056,392,77.6,4.8
