,Estimate,Margin of Error,Percent,Percent Margin of Error
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Per 1,000 Women 15 To 50 Years Old",136,147,(X),(X)
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Per 1,000 Women 15 To 19 Years Old",-666666666,-222222222,(X),(X)
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Per 1,000 Women 20 To 34 Years Old",183,203,(X),(X)
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Per 1,000 Women 35 To 50 Years Old",0,428,(X),(X)
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years,0,13,0,(X)
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years Grandparents Responsible For Grandchildren,0,13,-666666666.0,-222222222.0
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years Years Responsible For Grandchildren Less Than 1 Year,0,13,-666666666.0,-222222222.0
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years Years Responsible For Grandchildren 1 Or 2 Years,0,13,-666666666.0,-222222222.0
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years Years Responsible For Grandchildren 3 Or 4 Years,0,13,-666666666.0,-222222222.0
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years Years Responsible For Grandchildren 5 Or More Years,0,13,-666666666.0,-222222222.0
Estimate Grandparents Number Of Grandparents Responsible For Own Grandchildren Under 18 Years,0,13,0,(X)
Estimate Grandparents Number Of Grandparents Responsible For Own Grandchildren Under 18 Years Who Are Female,0,13,-666666666.0,-222222222.0
Estimate Grandparents Number Of Grandparents Responsible For Own Grandchildren Under 18 Years Who Are Married,0,13,-666666666.0,-222222222.0
Estimate School Enrollment Population 3 Years And Over Enrolled In School,82,48,82,(X)
"Estimate School Enrollment Population 3 Years And Over Enrolled In School Nursery School, Preschool",0,13,0.0,36.1
Estimate School Enrollment Population 3 Years And Over Enrolled In School Kindergarten,0,13,0.0,36.1
Estimate School Enrollment Population 3 Years And Over Enrolled In School Elementary School (Grades 1-8),0,13,0.0,36.1
Estimate School Enrollment Population 3 Years And Over Enrolled In School High School (Grades 9-12),10,15,12.2,19.5
Estimate School Enrollment Population 3 Years And Over Enrolled In School College Or Graduate School,72,48,87.8,19.5
Estimate Educational Attainment Population 25 Years And Over,507,183,507,(X)
Estimate Educational Attainment Population 25 Years And Over Less Than 9Th Grade,0,13,0.0,7.6
"Estimate Educational Attainment Population 25 Years And Over 9Th To 12Th Grade, No Diploma",0,13,0.0,7.6
Estimate Educational Attainment Population 25 Years And Over High School Graduate (Includes Equivalency),82,68,16.2,15.3
"Estimate Educational Attainment Population 25 Years And Over Some College, No Degree",251,153,49.5,19.2
Estimate Educational Attainment Population 25 Years And Over Associate'S Degree,55,40,10.8,7.0
Estimate Educational Attainment Population 25 Years And Over Bachelor'S Degree,36,29,7.1,6.6
Estimate Educational Attainment Population 25 Years And Over Graduate Or Professional Degree,83,52,16.4,9.1
Estimate Educational Attainment Population 25 Years And Over High School Graduate Or Higher,507,183,100.0,7.6
Estimate Educational Attainment Population 25 Years And Over Bachelor'S Degree Or Higher,119,62,23.5,11.8
Estimate Veteran Status Civilian Population 18 Years And Over,531,180,531,(X)
Estimate Veteran Status Civilian Population 18 Years And Over Civilian Veterans,89,71,16.8,11.5
Estimate Disability Status Of The Civilian Noninstitutionalized Population Total Civilian Noninstitutionalized Population,663,275,663,(X)
Estimate Disability Status Of The Civilian Noninstitutionalized Population Total Civilian Noninstitutionalized Population With A Disability,100,84,15.1,11.0
Estimate Disability Status Of The Civilian Noninstitutionalized Population Under 18 Years,132,114,132,(X)
Estimate Disability Status Of The Civilian Noninstitutionalized Population Under 18 Years With A Disability,0,13,0.0,25.7
Estimate Disability Status Of The Civilian Noninstitutionalized Population 18 To 64 Years,470,190,470,(X)
Estimate Disability Status Of The Civilian Noninstitutionalized Population 18 To 64 Years With A Disability,82,78,17.4,14.6
Estimate Disability Status Of The Civilian Noninstitutionalized Population 65 Years And Over,61,48,61,(X)
Estimate Disability Status Of The Civilian Noninstitutionalized Population 65 Years And Over With A Disability,18,27,29.5,38.2
Estimate Residence 1 Year Ago Population 1 Year And Over,640,258,640,(X)
Estimate Residence 1 Year Ago Population 1 Year And Over Same House,461,188,72.0,27.4
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad),179,210,28.0,27.4
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S.,179,210,28.0,27.4
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S. Same County,179,210,28.0,27.4
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S. Different County,0,13,0.0,6.1
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S. Different County Same State,0,13,0.0,6.1
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S. Different County Different State,0,13,0.0,6.1
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Abroad,0,13,0.0,6.1
Estimate Place Of Birth Total Population,663,275,663,(X)
Estimate Place Of Birth Total Population Native,585,272,88.2,11.7
Estimate Place Of Birth Total Population Native Born In United States,585,272,88.2,11.7
Estimate Place Of Birth Total Population Native Born In United States State Of Residence,326,130,49.2,8.6
Estimate Place Of Birth Total Population Native Born In United States Different State,259,161,39.1,12.6
"Estimate Place Of Birth Total Population Native Born In Puerto Rico, U.S. Island Areas, Or Born Abroad To American Parent(S)",0,13,0.0,5.9
Estimate Place Of Birth Total Population Foreign Born,78,70,11.8,11.7
Estimate U.S. Citizenship Status Foreign-Born Population,78,70,78,(X)
Estimate U.S. Citizenship Status Foreign-Born Population Naturalized U.S. Citizen,44,56,56.4,46.3
Estimate U.S. Citizenship Status Foreign-Born Population Not A U.S. Citizen,34,44,43.6,46.3
Estimate Year Of Entry Population Born Outside The United States,78,70,78,(X)
Estimate Year Of Entry Population Born Outside The United States Native,0,13,0,(X)
Estimate Year Of Entry Population Born Outside The United States Native Entered 2010 Or Later,0,13,-666666666.0,-222222222.0
Estimate Year Of Entry Population Born Outside The United States Native Entered Before 2010,0,13,-666666666.0,-222222222.0
Estimate Year Of Entry Population Born Outside The United States Foreign Born,78,70,78,(X)
Estimate Year Of Entry Population Born Outside The United States Foreign Born Entered 2010 Or Later,0,13,0.0,37.2
Estimate Year Of Entry Population Born Outside The United States Foreign Born Entered Before 2010,78,70,100.0,37.2
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea",78,70,78,(X)
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Europe",32,52,41.0,47.5
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Asia",30,42,38.5,45.7
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Africa",0,13,0.0,37.2
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Oceania",4,8,5.1,11.0
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Latin America",7,12,9.0,18.8
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Northern America",5,11,6.4,16.3
Estimate Language Spoken At Home Population 5 Years And Over,541,181,541,(X)
Estimate Language Spoken At Home Population 5 Years And Over English Only,499,176,92.2,7.9
Estimate Language Spoken At Home Population 5 Years And Over Language Other Than English,42,43,7.8,7.9
"Estimate Language Spoken At Home Population 5 Years And Over Language Other Than English Speak English Less Than ""Very Well""",0,13,0.0,7.1
Estimate Language Spoken At Home Population 5 Years And Over Spanish,7,12,1.3,2.4
"Estimate Language Spoken At Home Population 5 Years And Over Spanish Speak English Less Than ""Very Well""",0,13,0.0,7.1
Estimate Language Spoken At Home Population 5 Years And Over Other Indo-European Languages,5,11,0.9,2.2
"Estimate Language Spoken At Home Population 5 Years And Over Other Indo-European Languages Speak English Less Than ""Very Well""",0,13,0.0,7.1
Estimate Language Spoken At Home Population 5 Years And Over Asian And Pacific Islander Languages,30,42,5.5,7.5
"Estimate Language Spoken At Home Population 5 Years And Over Asian And Pacific Islander Languages Speak English Less Than ""Very Well""",0,13,0.0,7.1
Estimate Language Spoken At Home Population 5 Years And Over Other Languages,0,13,0.0,7.1
"Estimate Language Spoken At Home Population 5 Years And Over Other Languages Speak English Less Than ""Very Well""",0,13,0.0,7.1
Estimate Ancestry Total Population,663,275,663,(X)
Estimate Ancestry Total Population American,5,8,0.8,1.3
Estimate Ancestry Total Population Arab,9,14,1.4,2.2
Estimate Ancestry Total Population Czech,0,13,0.0,5.9
Estimate Ancestry Total Population Danish,0,13,0.0,5.9
Estimate Ancestry Total Population Dutch,0,13,0.0,5.9
Estimate Ancestry Total Population English,172,107,25.9,14.4
Estimate Ancestry Total Population French (Except Basque),36,42,5.4,7.0
Estimate Ancestry Total Population French Canadian,16,20,2.4,3.5
Estimate Ancestry Total Population German,54,45,8.1,8.1
Estimate Ancestry Total Population Greek,0,13,0.0,5.9
Estimate Ancestry Total Population Hungarian,0,13,0.0,5.9
Estimate Ancestry Total Population Irish,133,84,20.1,12.0
Estimate Ancestry Total Population Italian,200,200,30.2,23.9
Estimate Ancestry Total Population Lithuanian,0,13,0.0,5.9
Estimate Ancestry Total Population Norwegian,0,13,0.0,5.9
Estimate Ancestry Total Population Polish,72,54,10.9,8.2
Estimate Ancestry Total Population Portuguese,8,14,1.2,2.2
Estimate Ancestry Total Population Russian,0,13,0.0,5.9
Estimate Ancestry Total Population Scotch-Irish,0,13,0.0,5.9
Estimate Ancestry Total Population Scottish,62,71,9.4,9.4
Estimate Ancestry Total Population Slovak,0,13,0.0,5.9
Estimate Ancestry Total Population Subsaharan African,0,13,0.0,5.9
Estimate Ancestry Total Population Swedish,6,11,0.9,1.7
Estimate Ancestry Total Population Swiss,10,15,1.5,2.4
Estimate Ancestry Total Population Ukrainian,0,13,0.0,5.9
Estimate Ancestry Total Population Welsh,27,32,4.1,4.3
Estimate Ancestry Total Population West Indian (Excluding Hispanic Origin Groups),0,13,0.0,5.9
Estimate Computers And Internet Use Total Households,345,122,345,(X)
Estimate Computers And Internet Use Total Households With A Computer,312,125,90.4,11.7
Estimate Computers And Internet Use Total Households With A Broadband Internet Subscription,194,71,56.2,26.3
