,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Disability Status Of The Civilian Noninstitutionalized Population 18 To 64 Years,5871,512,5871,(X)
Estimate Disability Status Of The Civilian Noninstitutionalized Population 18 To 64 Years With A Disability,306,149,5.2,2.5
Estimate Disability Status Of The Civilian Noninstitutionalized Population 65 Years And Over,1930,198,1930,(X)
Estimate Disability Status Of The Civilian Noninstitutionalized Population 65 Years And Over With A Disability,492,108,25.5,5.0
Estimate Residence 1 Year Ago Population 1 Year And Over,10455,740,10455,(X)
Estimate Residence 1 Year Ago Population 1 Year And Over Same House,9310,733,89.0,3.2
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad),1145,341,11.0,3.2
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S.,1066,342,10.2,3.2
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S. Same County,356,180,3.4,1.7
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S. Different County,710,264,6.8,2.5
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S. Different County Same State,478,223,4.6,2.1
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S. Different County Different State,232,137,2.2,1.3
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Abroad,79,78,0.8,0.7
Estimate Place Of Birth Total Population,10520,742,10520,(X)
Estimate Place Of Birth Total Population Native,8137,512,77.3,3.3
Estimate Place Of Birth Total Population Native Born In United States,7990,504,76.0,3.2
Estimate Place Of Birth Total Population Native Born In United States State Of Residence,4713,462,44.8,3.6
Estimate Place Of Birth Total Population Native Born In United States Different State,3277,354,31.2,3.3
"Estimate Place Of Birth Total Population Native Born In Puerto Rico, U.S. Island Areas, Or Born Abroad To American Parent(S)",147,70,1.4,0.7
Estimate Place Of Birth Total Population Foreign Born,2383,451,22.7,3.3
Estimate U.S. Citizenship Status Foreign-Born Population,2383,451,2383,(X)
Estimate U.S. Citizenship Status Foreign-Born Population Naturalized U.S. Citizen,1432,296,60.1,10.8
Estimate U.S. Citizenship Status Foreign-Born Population Not A U.S. Citizen,951,360,39.9,10.8
Estimate Year Of Entry Population Born Outside The United States,2530,454,2530,(X)
Estimate Year Of Entry Population Born Outside The United States Native,147,70,147,(X)
Estimate Year Of Entry Population Born Outside The United States Native Entered 2010 Or Later,37,36,25.2,20.4
Estimate Year Of Entry Population Born Outside The United States Native Entered Before 2010,110,57,74.8,20.4
Estimate Year Of Entry Population Born Outside The United States Foreign Born,2383,451,2383,(X)
Estimate Year Of Entry Population Born Outside The United States Foreign Born Entered 2010 Or Later,735,340,30.8,10.3
Estimate Year Of Entry Population Born Outside The United States Foreign Born Entered Before 2010,1648,281,69.2,10.3
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea",2383,451,2383,(X)
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Europe",959,365,40.2,10.9
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Asia",967,224,40.6,9.0
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Africa",154,115,6.5,4.7
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Oceania",23,25,1.0,1.1
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Latin America",183,131,7.7,5.4
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Northern America",97,53,4.1,2.2
Estimate Language Spoken At Home Population 5 Years And Over,10010,722,10010,(X)
Estimate Language Spoken At Home Population 5 Years And Over English Only,7936,673,79.3,3.4
Estimate Language Spoken At Home Population 5 Years And Over Language Other Than English,2074,366,20.7,3.4
"Estimate Language Spoken At Home Population 5 Years And Over Language Other Than English Speak English Less Than ""Very Well""",599,177,6.0,1.7
Estimate Language Spoken At Home Population 5 Years And Over Spanish,282,173,2.8,1.7
"Estimate Language Spoken At Home Population 5 Years And Over Spanish Speak English Less Than ""Very Well""",48,40,0.5,0.4
Estimate Language Spoken At Home Population 5 Years And Over Other Indo-European Languages,917,269,9.2,2.6
"Estimate Language Spoken At Home Population 5 Years And Over Other Indo-European Languages Speak English Less Than ""Very Well""",232,118,2.3,1.2
Estimate Language Spoken At Home Population 5 Years And Over Asian And Pacific Islander Languages,819,221,8.2,2.2
"Estimate Language Spoken At Home Population 5 Years And Over Asian And Pacific Islander Languages Speak English Less Than ""Very Well""",319,134,3.2,1.3
Estimate Language Spoken At Home Population 5 Years And Over Other Languages,56,41,0.6,0.4
"Estimate Language Spoken At Home Population 5 Years And Over Other Languages Speak English Less Than ""Very Well""",0,21,0.0,0.4
Estimate Ancestry Total Population,10520,742,10520,(X)
Estimate Ancestry Total Population American,481,215,4.6,2.0
Estimate Ancestry Total Population Arab,133,106,1.3,1.0
Estimate Ancestry Total Population Czech,55,40,0.5,0.4
Estimate Ancestry Total Population Danish,58,46,0.6,0.4
Estimate Ancestry Total Population Dutch,57,41,0.5,0.4
Estimate Ancestry Total Population English,1039,252,9.9,2.5
Estimate Ancestry Total Population French (Except Basque),254,135,2.4,1.2
Estimate Ancestry Total Population French Canadian,96,49,0.9,0.5
Estimate Ancestry Total Population German,786,173,7.5,1.8
Estimate Ancestry Total Population Greek,177,113,1.7,1.1
Estimate Ancestry Total Population Hungarian,91,73,0.9,0.7
Estimate Ancestry Total Population Irish,1582,308,15.0,2.9
Estimate Ancestry Total Population Italian,832,273,7.9,2.5
Estimate Ancestry Total Population Lithuanian,66,51,0.6,0.5
Estimate Ancestry Total Population Norwegian,138,118,1.3,1.1
Estimate Ancestry Total Population Polish,397,124,3.8,1.2
Estimate Ancestry Total Population Portuguese,41,36,0.4,0.3
Estimate Ancestry Total Population Russian,166,73,1.6,0.7
Estimate Ancestry Total Population Scotch-Irish,56,47,0.5,0.5
Estimate Ancestry Total Population Scottish,361,147,3.4,1.4
Estimate Ancestry Total Population Slovak,24,33,0.2,0.3
Estimate Ancestry Total Population Subsaharan African,85,80,0.8,0.8
Estimate Ancestry Total Population Swedish,147,143,1.4,1.3
Estimate Ancestry Total Population Swiss,13,17,0.1,0.2
Estimate Ancestry Total Population Ukrainian,73,48,0.7,0.5
Estimate Ancestry Total Population Welsh,43,34,0.4,0.3
Estimate Ancestry Total Population West Indian (Excluding Hispanic Origin Groups),61,70,0.6,0.7
Estimate Computers And Internet Use Total Households,3907,246,3907,(X)
Estimate Computers And Internet Use Total Households With A Computer,3661,249,93.7,2.2
Estimate Computers And Internet Use Total Households With A Broadband Internet Subscription,3598,250,92.1,2.4
