,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate School Enrollment Population 3 Years And Over Enrolled In School College Or Graduate School,783,239,20.2,5.1
Estimate Educational Attainment Population 25 Years And Over,13854,349,13854,(X)
Estimate Educational Attainment Population 25 Years And Over Less Than 9Th Grade,215,153,1.6,1.1
"Estimate Educational Attainment Population 25 Years And Over 9Th To 12Th Grade, No Diploma",220,157,1.6,1.1
Estimate Educational Attainment Population 25 Years And Over High School Graduate (Includes Equivalency),2082,455,15.0,3.3
"Estimate Educational Attainment Population 25 Years And Over Some College, No Degree",2154,500,15.5,3.6
Estimate Educational Attainment Population 25 Years And Over Associate'S Degree,794,261,5.7,1.9
Estimate Educational Attainment Population 25 Years And Over Bachelor'S Degree,4193,572,30.3,3.9
Estimate Educational Attainment Population 25 Years And Over Graduate Or Professional Degree,4196,523,30.3,3.7
Estimate Educational Attainment Population 25 Years And Over High School Graduate Or Higher,13419,413,96.9,1.6
Estimate Educational Attainment Population 25 Years And Over Bachelor'S Degree Or Higher,8389,662,60.6,4.4
Estimate Veteran Status Civilian Population 18 Years And Over,14962,321,14962,(X)
Estimate Veteran Status Civilian Population 18 Years And Over Civilian Veterans,707,286,4.7,1.9
Estimate Disability Status Of The Civilian Noninstitutionalized Population Total Civilian Noninstitutionalized Population,18571,54,18571,(X)
Estimate Disability Status Of The Civilian Noninstitutionalized Population Total Civilian Noninstitutionalized Population With A Disability,1483,386,8.0,2.1
Estimate Disability Status Of The Civilian Noninstitutionalized Population Under 18 Years,3680,315,3680,(X)
Estimate Disability Status Of The Civilian Noninstitutionalized Population Under 18 Years With A Disability,184,132,5.0,3.6
Estimate Disability Status Of The Civilian Noninstitutionalized Population 18 To 64 Years,11711,397,11711,(X)
Estimate Disability Status Of The Civilian Noninstitutionalized Population 18 To 64 Years With A Disability,549,271,4.7,2.3
Estimate Disability Status Of The Civilian Noninstitutionalized Population 65 Years And Over,3180,373,3180,(X)
Estimate Disability Status Of The Civilian Noninstitutionalized Population 65 Years And Over With A Disability,750,216,23.6,6.6
Estimate Residence 1 Year Ago Population 1 Year And Over,18469,139,18469,(X)
Estimate Residence 1 Year Ago Population 1 Year And Over Same House,16298,595,88.2,3.1
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad),2171,564,11.8,3.1
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S.,1831,514,9.9,2.8
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S. Same County,1369,458,7.4,2.5
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S. Different County,462,216,2.5,1.2
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S. Different County Same State,419,213,2.3,1.1
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S. Different County Different State,43,40,0.2,0.2
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Abroad,340,251,1.8,1.4
Estimate Place Of Birth Total Population,18646,36,18646,(X)
Estimate Place Of Birth Total Population Native,14365,615,77.0,3.3
Estimate Place Of Birth Total Population Native Born In United States,13633,655,73.1,3.5
Estimate Place Of Birth Total Population Native Born In United States State Of Residence,9508,577,51.0,3.1
Estimate Place Of Birth Total Population Native Born In United States Different State,4125,527,22.1,2.8
"Estimate Place Of Birth Total Population Native Born In Puerto Rico, U.S. Island Areas, Or Born Abroad To American Parent(S)",732,338,3.9,1.8
Estimate Place Of Birth Total Population Foreign Born,4281,620,23.0,3.3
Estimate U.S. Citizenship Status Foreign-Born Population,4281,620,4281,(X)
Estimate U.S. Citizenship Status Foreign-Born Population Naturalized U.S. Citizen,2407,495,56.2,8.0
Estimate U.S. Citizenship Status Foreign-Born Population Not A U.S. Citizen,1874,428,43.8,8.0
Estimate Year Of Entry Population Born Outside The United States,5013,660,5013,(X)
Estimate Year Of Entry Population Born Outside The United States Native,732,338,732,(X)
Estimate Year Of Entry Population Born Outside The United States Native Entered 2010 Or Later,425,341,58.1,27.7
Estimate Year Of Entry Population Born Outside The United States Native Entered Before 2010,307,163,41.9,27.7
Estimate Year Of Entry Population Born Outside The United States Foreign Born,4281,620,4281,(X)
Estimate Year Of Entry Population Born Outside The United States Foreign Born Entered 2010 Or Later,1471,447,34.4,9.3
Estimate Year Of Entry Population Born Outside The United States Foreign Born Entered Before 2010,2810,569,65.6,9.3
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea",4281,620,4281,(X)
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Europe",1082,336,25.3,6.9
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Asia",1689,392,39.5,8.8
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Africa",63,60,1.5,1.3
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Oceania",56,62,1.3,1.5
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Latin America",1333,491,31.1,9.6
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Northern America",58,57,1.4,1.3
Estimate Language Spoken At Home Population 5 Years And Over,17781,279,17781,(X)
Estimate Language Spoken At Home Population 5 Years And Over English Only,12802,776,72.0,4.3
Estimate Language Spoken At Home Population 5 Years And Over Language Other Than English,4979,764,28.0,4.3
"Estimate Language Spoken At Home Population 5 Years And Over Language Other Than English Speak English Less Than ""Very Well""",1644,467,9.2,2.6
Estimate Language Spoken At Home Population 5 Years And Over Spanish,1165,408,6.6,2.3
"Estimate Language Spoken At Home Population 5 Years And Over Spanish Speak English Less Than ""Very Well""",367,248,2.1,1.4
Estimate Language Spoken At Home Population 5 Years And Over Other Indo-European Languages,2474,624,13.9,3.5
"Estimate Language Spoken At Home Population 5 Years And Over Other Indo-European Languages Speak English Less Than ""Very Well""",945,350,5.3,1.9
Estimate Language Spoken At Home Population 5 Years And Over Asian And Pacific Islander Languages,1058,352,6.0,2.0
"Estimate Language Spoken At Home Population 5 Years And Over Asian And Pacific Islander Languages Speak English Less Than ""Very Well""",323,171,1.8,1.0
Estimate Language Spoken At Home Population 5 Years And Over Other Languages,282,308,1.6,1.7
"Estimate Language Spoken At Home Population 5 Years And Over Other Languages Speak English Less Than ""Very Well""",9,27,0.1,0.2
Estimate Ancestry Total Population,18646,36,18646,(X)
Estimate Ancestry Total Population American,679,301,3.6,1.6
Estimate Ancestry Total Population Arab,60,63,0.3,0.3
Estimate Ancestry Total Population Czech,15,25,0.1,0.1
Estimate Ancestry Total Population Danish,15,26,0.1,0.1
Estimate Ancestry Total Population Dutch,114,94,0.6,0.5
Estimate Ancestry Total Population English,1695,423,9.1,2.3
Estimate Ancestry Total Population French (Except Basque),611,291,3.3,1.6
Estimate Ancestry Total Population French Canadian,443,176,2.4,0.9
Estimate Ancestry Total Population German,1609,493,8.6,2.6
Estimate Ancestry Total Population Greek,60,49,0.3,0.3
Estimate Ancestry Total Population Hungarian,41,68,0.2,0.4
Estimate Ancestry Total Population Irish,2974,579,15.9,3.1
Estimate Ancestry Total Population Italian,2273,461,12.2,2.5
Estimate Ancestry Total Population Lithuanian,211,147,1.1,0.8
Estimate Ancestry Total Population Norwegian,53,51,0.3,0.3
Estimate Ancestry Total Population Polish,819,282,4.4,1.5
Estimate Ancestry Total Population Portuguese,175,205,0.9,1.1
Estimate Ancestry Total Population Russian,624,294,3.3,1.6
Estimate Ancestry Total Population Scotch-Irish,143,100,0.8,0.5
Estimate Ancestry Total Population Scottish,422,148,2.3,0.8
Estimate Ancestry Total Population Slovak,20,23,0.1,0.1
Estimate Ancestry Total Population Subsaharan African,239,324,1.3,1.7
Estimate Ancestry Total Population Swedish,211,147,1.1,0.8
Estimate Ancestry Total Population Swiss,24,28,0.1,0.1
Estimate Ancestry Total Population Ukrainian,126,101,0.7,0.5
Estimate Ancestry Total Population Welsh,202,197,1.1,1.1
Estimate Ancestry Total Population West Indian (Excluding Hispanic Origin Groups),70,89,0.4,0.5
Estimate Computers And Internet Use Total Households,7587,299,7587,(X)
Estimate Computers And Internet Use Total Households With A Computer,7343,285,96.8,2.0
Estimate Computers And Internet Use Total Households With A Broadband Internet Subscription,7157,277,94.3,2.5
